target_id,structural_cell_id,fm_kind,reps,depth,model_seed,data_seed,mode,queries,shots,total_shots_per_target_record,simulator_seed,attack,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,tpr_at_0_05_fpr,attained_fpr_for_0_05,tpr_at_0_10_fpr,attained_fpr_for_0_10,n_member,n_nonmember,num_reference_models,reference_calibration_circuit_shots,reference_execution_reused,reference_cache,target_attack_circuit_shots,calibration_timestamp,backend_name,snapshot_manifest_sha256,sample_score_file,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds
MNIST_QNN_eff_su2_r5_d2_p7_s143,eff_su2_r5_d2,eff_su2,5,2,143,143,noisy_shot,1,128,128,0,lira_online,0.492806,0.4675898,0.52061355,200,0.054,0.048,0.108,0.1,1000,1000,16,4096000,False,/home/najeeb/chanLira/channel_lira_results/phase7/stage2_primary/noisy_lira/reference_cache/eff_su2_r5_d2_wd0_428a825264448b6c7b20.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage2_primary/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r5_d2_p7_s143_noisy_shot_sim0.npz,0.491,-0.018,0.421,0.439,-0.2532796026108355,5
MNIST_QNN_eff_su2_r5_d2_p7_s143,eff_su2_r5_d2,eff_su2,5,2,143,143,noisy_shot,1,128,128,0,lira_online_fixed_variance,0.499822,0.47692265,0.523494775,200,0.053,0.05,0.098,0.099,1000,1000,16,4096000,False,/home/najeeb/chanLira/channel_lira_results/phase7/stage2_primary/noisy_lira/reference_cache/eff_su2_r5_d2_wd0_428a825264448b6c7b20.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage2_primary/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r5_d2_p7_s143_noisy_shot_sim0.npz,0.488,-0.024,0.608,0.632,-0.1384356249500022,5
MNIST_QNN_eff_su2_r5_d2_p7_s143,eff_su2_r5_d2,eff_su2,5,2,143,143,noisy_shot,1,128,128,0,lira_offline,0.505316,0.48294135,0.531958275,200,0.047,0.049,0.091,0.099,1000,1000,16,4096000,False,/home/najeeb/chanLira/channel_lira_results/phase7/stage2_primary/noisy_lira/reference_cache/eff_su2_r5_d2_wd0_428a825264448b6c7b20.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage2_primary/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r5_d2_p7_s143_noisy_shot_sim0.npz,0.498,-0.004,0.609,0.613,2.054252504040193,5
MNIST_QNN_eff_su2_r5_d2_p7_s143,eff_su2_r5_d2,eff_su2,5,2,143,143,noisy_shot,1,128,128,0,lira_offline_fixed_variance,0.501329,0.477398625,0.525774375,200,0.044,0.05,0.09,0.099,1000,1000,16,4096000,False,/home/najeeb/chanLira/channel_lira_results/phase7/stage2_primary/noisy_lira/reference_cache/eff_su2_r5_d2_wd0_428a825264448b6c7b20.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage2_primary/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r5_d2_p7_s143_noisy_shot_sim0.npz,0.5005,0.001,0.5,0.499,2.070591223430706,5
MNIST_QNN_eff_su2_r5_d2_p7_s143,eff_su2_r5_d2,eff_su2,5,2,143,143,noisy_shot,1,128,128,0,global_true_class_log_odds,0.543977,0.520556425,0.569085375,200,0.07,0.048,0.118,0.096,1000,1000,16,4096000,False,/home/najeeb/chanLira/channel_lira_results/phase7/stage2_primary/noisy_lira/reference_cache/eff_su2_r5_d2_wd0_428a825264448b6c7b20.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage2_primary/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r5_d2_p7_s143_noisy_shot_sim0.npz,0.5375,0.0749999999999999,0.59,0.515,0.6249574127216966,5
MNIST_QNN_eff_su2_r5_d2_p7_s143,eff_su2_r5_d2,eff_su2,5,2,143,143,noisy_shot,1,128,128,1,lira_online,0.485737,0.45830165,0.5098743,200,0.051,0.048,0.097,0.1,1000,1000,16,4096000,False,/home/najeeb/chanLira/channel_lira_results/phase7/stage2_primary/noisy_lira/reference_cache/eff_su2_r5_d2_wd0_428a825264448b6c7b20.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage2_primary/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r5_d2_p7_s143_noisy_shot_sim1.npz,0.4845,-0.031,0.764,0.795,-1.0717576539953453,5
MNIST_QNN_eff_su2_r5_d2_p7_s143,eff_su2_r5_d2,eff_su2,5,2,143,143,noisy_shot,1,128,128,1,lira_online_fixed_variance,0.4864579999999999,0.4631364249999999,0.50953555,200,0.052,0.049,0.094,0.1,1000,1000,16,4096000,False,/home/najeeb/chanLira/channel_lira_results/phase7/stage2_primary/noisy_lira/reference_cache/eff_su2_r5_d2_wd0_428a825264448b6c7b20.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage2_primary/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r5_d2_p7_s143_noisy_shot_sim1.npz,0.488,-0.024,0.718,0.742,-1.3973086459157384,5
MNIST_QNN_eff_su2_r5_d2_p7_s143,eff_su2_r5_d2,eff_su2,5,2,143,143,noisy_shot,1,128,128,1,lira_offline,0.477839,0.455909625,0.500181625,200,0.048,0.049,0.091,0.099,1000,1000,16,4096000,False,/home/najeeb/chanLira/channel_lira_results/phase7/stage2_primary/noisy_lira/reference_cache/eff_su2_r5_d2_wd0_428a825264448b6c7b20.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage2_primary/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r5_d2_p7_s143_noisy_shot_sim1.npz,0.4815,-0.037,0.691,0.728,1.412842478398402,5
MNIST_QNN_eff_su2_r5_d2_p7_s143,eff_su2_r5_d2,eff_su2,5,2,143,143,noisy_shot,1,128,128,1,lira_offline_fixed_variance,0.483189,0.458894325,0.5061827750000001,200,0.042,0.049,0.092,0.1,1000,1000,16,4096000,False,/home/najeeb/chanLira/channel_lira_results/phase7/stage2_primary/noisy_lira/reference_cache/eff_su2_r5_d2_wd0_428a825264448b6c7b20.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage2_primary/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r5_d2_p7_s143_noisy_shot_sim1.npz,0.4755,-0.0489999999999999,0.42,0.469,1.9232946629303,5
MNIST_QNN_eff_su2_r5_d2_p7_s143,eff_su2_r5_d2,eff_su2,5,2,143,143,noisy_shot,1,128,128,1,global_true_class_log_odds,0.517678,0.4896310749999999,0.54001545,200,0.048,0.05,0.108,0.1,1000,1000,16,4096000,False,/home/najeeb/chanLira/channel_lira_results/phase7/stage2_primary/noisy_lira/reference_cache/eff_su2_r5_d2_wd0_428a825264448b6c7b20.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage2_primary/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r5_d2_p7_s143_noisy_shot_sim1.npz,0.5055000000000001,0.011,0.46,0.449,2.6086612767666417,5
