source_file,attack,auc,auc_ci95_low,auc_ci95_high,tpr_at_fpr_0.001,tpr_at_fpr_0.01,tpr_at_fpr_0.05,meta_dataset,meta_model_type,meta_run_id,meta_attack_feature_mode,meta_n_wires,meta_depth,meta_ql_ent,meta_ql_op,meta_vector_train,meta_vector_test,meta_seed,meta_fm_kind,meta_reps,meta_pad_mode,meta_fm_ent,meta_fm_op,meta_trainable_params
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_z_s43/target_attack_data.pt,margin,0.44739999999999996,0.3667875,0.5265025000000001,0.01,0.06,0.06,circles,qnn,7081,pv+stats,2,4,linear,swap,100,100,43,z,2,wrap,NA,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_z_s43/target_attack_data.pt,correctness,0.5549999999999999,0.5,0.615,0.0,0.0,0.0,circles,qnn,7081,pv+stats,2,4,linear,swap,100,100,43,z,2,wrap,NA,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_z_s43/target_attack_data.pt,max_probability,0.44739999999999996,0.3667875,0.5265025000000001,0.01,0.06,0.06,circles,qnn,7081,pv+stats,2,4,linear,swap,100,100,43,z,2,wrap,NA,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_z_s44/target_attack_data.pt,loss,0.449,0.37059250000000005,0.527205,0.0,0.01,0.02,circles,qnn,7081,pv+stats,2,4,linear,swap,100,100,44,z,2,wrap,NA,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_z_s44/target_attack_data.pt,entropy,0.47940000000000005,0.399,0.556705,0.0,0.01,0.02,circles,qnn,7081,pv+stats,2,4,linear,swap,100,100,44,z,2,wrap,NA,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_z_s44/target_attack_data.pt,confidence,0.47940000000000005,0.399,0.556705,0.0,0.01,0.02,circles,qnn,7081,pv+stats,2,4,linear,swap,100,100,44,z,2,wrap,NA,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_z_s44/target_attack_data.pt,margin,0.47940000000000005,0.399,0.556705,0.0,0.01,0.02,circles,qnn,7081,pv+stats,2,4,linear,swap,100,100,44,z,2,wrap,NA,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_z_s44/target_attack_data.pt,correctness,0.49,0.43,0.55,0.0,0.0,0.0,circles,qnn,7081,pv+stats,2,4,linear,swap,100,100,44,z,2,wrap,NA,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_z_s44/target_attack_data.pt,max_probability,0.47940000000000005,0.399,0.556705,0.0,0.01,0.02,circles,qnn,7081,pv+stats,2,4,linear,swap,100,100,44,z,2,wrap,NA,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_z_s45/target_attack_data.pt,loss,0.4575,0.3837000000000001,0.5408025,0.0,0.01,0.04,circles,qnn,7081,pv+stats,2,4,linear,swap,100,100,45,z,2,wrap,NA,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_z_s45/target_attack_data.pt,entropy,0.44200000000000006,0.3668,0.5229024999999999,0.0,0.01,0.04,circles,qnn,7081,pv+stats,2,4,linear,swap,100,100,45,z,2,wrap,NA,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_z_s45/target_attack_data.pt,confidence,0.44200000000000006,0.3668,0.5229024999999999,0.0,0.01,0.04,circles,qnn,7081,pv+stats,2,4,linear,swap,100,100,45,z,2,wrap,NA,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_z_s45/target_attack_data.pt,margin,0.44200000000000006,0.3668,0.5229024999999999,0.0,0.01,0.04,circles,qnn,7081,pv+stats,2,4,linear,swap,100,100,45,z,2,wrap,NA,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_z_s45/target_attack_data.pt,correctness,0.47500000000000003,0.42000000000000004,0.53,0.0,0.0,0.0,circles,qnn,7081,pv+stats,2,4,linear,swap,100,100,45,z,2,wrap,NA,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_z_s45/target_attack_data.pt,max_probability,0.44200000000000006,0.3668,0.5229024999999999,0.0,0.01,0.04,circles,qnn,7081,pv+stats,2,4,linear,swap,100,100,45,z,2,wrap,NA,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_zz_s43/target_attack_data.pt,loss,0.5063,0.42469500000000004,0.5912075000000002,0.01,0.01,0.04,circles,qnn,7082,pv+stats,2,4,linear,swap,100,100,43,zz,2,wrap,linear,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_zz_s43/target_attack_data.pt,entropy,0.4382999999999999,0.35729750000000005,0.5209,0.01,0.01,0.04,circles,qnn,7082,pv+stats,2,4,linear,swap,100,100,43,zz,2,wrap,linear,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_zz_s43/target_attack_data.pt,confidence,0.4382999999999999,0.35729750000000005,0.5209,0.01,0.01,0.04,circles,qnn,7082,pv+stats,2,4,linear,swap,100,100,43,zz,2,wrap,linear,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_zz_s43/target_attack_data.pt,margin,0.4382999999999999,0.35729750000000005,0.5209,0.01,0.01,0.04,circles,qnn,7082,pv+stats,2,4,linear,swap,100,100,43,zz,2,wrap,linear,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_zz_s43/target_attack_data.pt,correctness,0.53,0.47000000000000003,0.59,0.0,0.0,0.0,circles,qnn,7082,pv+stats,2,4,linear,swap,100,100,43,zz,2,wrap,linear,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_zz_s43/target_attack_data.pt,max_probability,0.4382999999999999,0.35729750000000005,0.5209,0.01,0.01,0.04,circles,qnn,7082,pv+stats,2,4,linear,swap,100,100,43,zz,2,wrap,linear,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_zz_s44/target_attack_data.pt,loss,0.45099999999999996,0.371,0.5311175,0.0,0.0,0.02,circles,qnn,7082,pv+stats,2,4,linear,swap,100,100,44,zz,2,wrap,linear,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_zz_s44/target_attack_data.pt,entropy,0.4764,0.3957975,0.5592225,0.0,0.0,0.02,circles,qnn,7082,pv+stats,2,4,linear,swap,100,100,44,zz,2,wrap,linear,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_zz_s44/target_attack_data.pt,confidence,0.4764,0.3957975,0.5592225,0.0,0.0,0.02,circles,qnn,7082,pv+stats,2,4,linear,swap,100,100,44,zz,2,wrap,linear,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_zz_s44/target_attack_data.pt,margin,0.4764,0.3957975,0.5592225,0.0,0.0,0.02,circles,qnn,7082,pv+stats,2,4,linear,swap,100,100,44,zz,2,wrap,linear,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_zz_s44/target_attack_data.pt,correctness,0.485,0.42499999999999993,0.545,0.0,0.0,0.0,circles,qnn,7082,pv+stats,2,4,linear,swap,100,100,44,zz,2,wrap,linear,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_zz_s44/target_attack_data.pt,max_probability,0.4764,0.3957975,0.5592225,0.0,0.0,0.02,circles,qnn,7082,pv+stats,2,4,linear,swap,100,100,44,zz,2,wrap,linear,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_zz_s45/target_attack_data.pt,loss,0.4654999999999999,0.38559750000000004,0.5453025,0.0,0.0,0.02,circles,qnn,7082,pv+stats,2,4,linear,swap,100,100,45,zz,2,wrap,linear,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_zz_s45/target_attack_data.pt,entropy,0.4404,0.36110000000000003,0.5173075000000001,0.0,0.0,0.02,circles,qnn,7082,pv+stats,2,4,linear,swap,100,100,45,zz,2,wrap,linear,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_zz_s45/target_attack_data.pt,confidence,0.4404,0.36110000000000003,0.5173075000000001,0.0,0.0,0.02,circles,qnn,7082,pv+stats,2,4,linear,swap,100,100,45,zz,2,wrap,linear,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_zz_s45/target_attack_data.pt,margin,0.4404,0.36110000000000003,0.5173075000000001,0.0,0.0,0.02,circles,qnn,7082,pv+stats,2,4,linear,swap,100,100,45,zz,2,wrap,linear,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_zz_s45/target_attack_data.pt,correctness,0.49,0.435,0.5451250000000005,0.0,0.0,0.0,circles,qnn,7082,pv+stats,2,4,linear,swap,100,100,45,zz,2,wrap,linear,NA,30
reviewer_runs/matched_gap_mia/Circles_QNN_z7081_zz7082_zz_s45/target_attack_data.pt,max_probability,0.4404,0.36110000000000003,0.5173075000000001,0.0,0.0,0.02,circles,qnn,7082,pv+stats,2,4,linear,swap,100,100,45,zz,2,wrap,linear,NA,30
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_z_s43/target_attack_data.pt,loss,0.5307999999999999,0.41519,0.6444200000000001,0.02,0.02,0.1,moons,qnn,19651,pv+stats,4,3,pairwise,cx,50,50,43,z,1,wrap,NA,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_z_s43/target_attack_data.pt,entropy,0.5264000000000001,0.41079000000000004,0.6428100000000001,0.02,0.02,0.1,moons,qnn,19651,pv+stats,4,3,pairwise,cx,50,50,43,z,1,wrap,NA,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_z_s43/target_attack_data.pt,confidence,0.5264000000000001,0.41079000000000004,0.6428100000000001,0.02,0.02,0.1,moons,qnn,19651,pv+stats,4,3,pairwise,cx,50,50,43,z,1,wrap,NA,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_z_s43/target_attack_data.pt,margin,0.5264000000000001,0.41079000000000004,0.6428100000000001,0.02,0.02,0.1,moons,qnn,19651,pv+stats,4,3,pairwise,cx,50,50,43,z,1,wrap,NA,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_z_s43/target_attack_data.pt,correctness,0.45999999999999996,0.4,0.52,0.0,0.0,0.0,moons,qnn,19651,pv+stats,4,3,pairwise,cx,50,50,43,z,1,wrap,NA,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_z_s43/target_attack_data.pt,max_probability,0.5264000000000001,0.41079000000000004,0.6428100000000001,0.02,0.02,0.1,moons,qnn,19651,pv+stats,4,3,pairwise,cx,50,50,43,z,1,wrap,NA,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_z_s44/target_attack_data.pt,loss,0.45199999999999996,0.33038999999999996,0.5624,0.0,0.0,0.0,moons,qnn,19651,pv+stats,4,3,pairwise,cx,50,50,44,z,1,wrap,NA,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_z_s44/target_attack_data.pt,entropy,0.4336,0.31837999999999994,0.54081,0.0,0.0,0.0,moons,qnn,19651,pv+stats,4,3,pairwise,cx,50,50,44,z,1,wrap,NA,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_z_s44/target_attack_data.pt,confidence,0.4336,0.31837999999999994,0.54081,0.0,0.0,0.0,moons,qnn,19651,pv+stats,4,3,pairwise,cx,50,50,44,z,1,wrap,NA,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_z_s44/target_attack_data.pt,margin,0.4336,0.31837999999999994,0.54081,0.0,0.0,0.0,moons,qnn,19651,pv+stats,4,3,pairwise,cx,50,50,44,z,1,wrap,NA,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_z_s44/target_attack_data.pt,correctness,0.52,0.45999999999999996,0.58,0.0,0.0,0.0,moons,qnn,19651,pv+stats,4,3,pairwise,cx,50,50,44,z,1,wrap,NA,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_z_s44/target_attack_data.pt,max_probability,0.4336,0.31837999999999994,0.54081,0.0,0.0,0.0,moons,qnn,19651,pv+stats,4,3,pairwise,cx,50,50,44,z,1,wrap,NA,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_z_s45/target_attack_data.pt,loss,0.5364,0.4188,0.65641,0.0,0.0,0.04,moons,qnn,19651,pv+stats,4,3,pairwise,cx,50,50,45,z,1,wrap,NA,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_z_s45/target_attack_data.pt,entropy,0.504,0.38958999999999994,0.6244099999999999,0.0,0.0,0.04,moons,qnn,19651,pv+stats,4,3,pairwise,cx,50,50,45,z,1,wrap,NA,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_z_s45/target_attack_data.pt,confidence,0.504,0.38958999999999994,0.6244099999999999,0.0,0.0,0.04,moons,qnn,19651,pv+stats,4,3,pairwise,cx,50,50,45,z,1,wrap,NA,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_z_s45/target_attack_data.pt,margin,0.504,0.38958999999999994,0.6244099999999999,0.0,0.0,0.04,moons,qnn,19651,pv+stats,4,3,pairwise,cx,50,50,45,z,1,wrap,NA,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_z_s45/target_attack_data.pt,correctness,0.59,0.53,0.65,0.0,0.0,0.0,moons,qnn,19651,pv+stats,4,3,pairwise,cx,50,50,45,z,1,wrap,NA,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_z_s45/target_attack_data.pt,max_probability,0.504,0.38958999999999994,0.6244099999999999,0.0,0.0,0.04,moons,qnn,19651,pv+stats,4,3,pairwise,cx,50,50,45,z,1,wrap,NA,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_zz_s43/target_attack_data.pt,loss,0.5124,0.3964,0.628,0.06,0.06,0.1,moons,qnn,19652,pv+stats,4,3,pairwise,cx,50,50,43,zz,1,wrap,linear,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_zz_s43/target_attack_data.pt,entropy,0.5004,0.38398,0.616,0.06,0.06,0.1,moons,qnn,19652,pv+stats,4,3,pairwise,cx,50,50,43,zz,1,wrap,linear,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_zz_s43/target_attack_data.pt,confidence,0.5004,0.38398,0.616,0.06,0.06,0.1,moons,qnn,19652,pv+stats,4,3,pairwise,cx,50,50,43,zz,1,wrap,linear,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_zz_s43/target_attack_data.pt,margin,0.5004,0.38398,0.616,0.06,0.06,0.1,moons,qnn,19652,pv+stats,4,3,pairwise,cx,50,50,43,zz,1,wrap,linear,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_zz_s43/target_attack_data.pt,correctness,0.47000000000000003,0.41000000000000003,0.52,0.0,0.0,0.0,moons,qnn,19652,pv+stats,4,3,pairwise,cx,50,50,43,zz,1,wrap,linear,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_zz_s43/target_attack_data.pt,max_probability,0.5004,0.38398,0.616,0.06,0.06,0.1,moons,qnn,19652,pv+stats,4,3,pairwise,cx,50,50,43,zz,1,wrap,linear,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_zz_s44/target_attack_data.pt,loss,0.5171999999999999,0.40038999999999997,0.6296100000000001,0.04,0.04,0.06,moons,qnn,19652,pv+stats,4,3,pairwise,cx,50,50,44,zz,1,wrap,linear,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_zz_s44/target_attack_data.pt,entropy,0.498,0.38359,0.6087999999999999,0.04,0.04,0.06,moons,qnn,19652,pv+stats,4,3,pairwise,cx,50,50,44,zz,1,wrap,linear,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_zz_s44/target_attack_data.pt,confidence,0.498,0.38359,0.6087999999999999,0.04,0.04,0.06,moons,qnn,19652,pv+stats,4,3,pairwise,cx,50,50,44,zz,1,wrap,linear,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_zz_s44/target_attack_data.pt,margin,0.498,0.38359,0.6087999999999999,0.04,0.04,0.06,moons,qnn,19652,pv+stats,4,3,pairwise,cx,50,50,44,zz,1,wrap,linear,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_zz_s44/target_attack_data.pt,correctness,0.55,0.49,0.61,0.0,0.0,0.0,moons,qnn,19652,pv+stats,4,3,pairwise,cx,50,50,44,zz,1,wrap,linear,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_zz_s44/target_attack_data.pt,max_probability,0.498,0.38359,0.6087999999999999,0.04,0.04,0.06,moons,qnn,19652,pv+stats,4,3,pairwise,cx,50,50,44,zz,1,wrap,linear,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_zz_s45/target_attack_data.pt,loss,0.536,0.4236,0.6508,0.02,0.02,0.06,moons,qnn,19652,pv+stats,4,3,pairwise,cx,50,50,45,zz,1,wrap,linear,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_zz_s45/target_attack_data.pt,entropy,0.5036,0.39197999999999994,0.61961,0.02,0.02,0.06,moons,qnn,19652,pv+stats,4,3,pairwise,cx,50,50,45,zz,1,wrap,linear,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_zz_s45/target_attack_data.pt,confidence,0.5036,0.39197999999999994,0.61961,0.02,0.02,0.06,moons,qnn,19652,pv+stats,4,3,pairwise,cx,50,50,45,zz,1,wrap,linear,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_zz_s45/target_attack_data.pt,margin,0.5036,0.39197999999999994,0.61961,0.02,0.02,0.06,moons,qnn,19652,pv+stats,4,3,pairwise,cx,50,50,45,zz,1,wrap,linear,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_zz_s45/target_attack_data.pt,correctness,0.57,0.51,0.63,0.0,0.0,0.0,moons,qnn,19652,pv+stats,4,3,pairwise,cx,50,50,45,zz,1,wrap,linear,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z19651_zz19652_zz_s45/target_attack_data.pt,max_probability,0.5036,0.39197999999999994,0.61961,0.02,0.02,0.06,moons,qnn,19652,pv+stats,4,3,pairwise,cx,50,50,45,zz,1,wrap,linear,NA,46
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_z_s43/target_attack_data.pt,loss,0.6348,0.5256,0.7408100000000001,0.02,0.02,0.06,moons,qnn,8521,pv+stats,4,3,linear,crz,50,50,43,z,5,wrap,NA,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_z_s43/target_attack_data.pt,entropy,0.5027999999999999,0.39079,0.6204100000000001,0.02,0.02,0.06,moons,qnn,8521,pv+stats,4,3,linear,crz,50,50,43,z,5,wrap,NA,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_z_s43/target_attack_data.pt,confidence,0.5027999999999999,0.39079,0.6204100000000001,0.02,0.02,0.06,moons,qnn,8521,pv+stats,4,3,linear,crz,50,50,43,z,5,wrap,NA,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_z_s43/target_attack_data.pt,margin,0.5027999999999999,0.39079,0.6204100000000001,0.02,0.02,0.06,moons,qnn,8521,pv+stats,4,3,linear,crz,50,50,43,z,5,wrap,NA,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_z_s43/target_attack_data.pt,correctness,0.6499999999999999,0.5797500000000001,0.73,0.0,0.0,0.0,moons,qnn,8521,pv+stats,4,3,linear,crz,50,50,43,z,5,wrap,NA,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_z_s43/target_attack_data.pt,max_probability,0.5027999999999999,0.39079,0.6204100000000001,0.02,0.02,0.06,moons,qnn,8521,pv+stats,4,3,linear,crz,50,50,43,z,5,wrap,NA,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_z_s44/target_attack_data.pt,loss,0.6584000000000001,0.5439900000000001,0.7676,0.0,0.0,0.1,moons,qnn,8521,pv+stats,4,3,linear,crz,50,50,44,z,5,wrap,NA,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_z_s44/target_attack_data.pt,entropy,0.4592,0.34319,0.57442,0.0,0.0,0.02,moons,qnn,8521,pv+stats,4,3,linear,crz,50,50,44,z,5,wrap,NA,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_z_s44/target_attack_data.pt,confidence,0.4592,0.34319,0.57442,0.0,0.0,0.02,moons,qnn,8521,pv+stats,4,3,linear,crz,50,50,44,z,5,wrap,NA,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_z_s44/target_attack_data.pt,margin,0.4592,0.34319,0.57442,0.0,0.0,0.02,moons,qnn,8521,pv+stats,4,3,linear,crz,50,50,44,z,5,wrap,NA,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_z_s44/target_attack_data.pt,correctness,0.6699999999999999,0.59,0.75,0.0,0.0,0.0,moons,qnn,8521,pv+stats,4,3,linear,crz,50,50,44,z,5,wrap,NA,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_z_s44/target_attack_data.pt,max_probability,0.4592,0.34319,0.57442,0.0,0.0,0.02,moons,qnn,8521,pv+stats,4,3,linear,crz,50,50,44,z,5,wrap,NA,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_z_s45/target_attack_data.pt,loss,0.626,0.50959,0.7356,0.0,0.0,0.02,moons,qnn,8521,pv+stats,4,3,linear,crz,50,50,45,z,5,wrap,NA,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_z_s45/target_attack_data.pt,entropy,0.45799999999999996,0.34677,0.57001,0.0,0.0,0.02,moons,qnn,8521,pv+stats,4,3,linear,crz,50,50,45,z,5,wrap,NA,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_z_s45/target_attack_data.pt,confidence,0.45799999999999996,0.34677,0.57001,0.0,0.0,0.02,moons,qnn,8521,pv+stats,4,3,linear,crz,50,50,45,z,5,wrap,NA,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_z_s45/target_attack_data.pt,margin,0.45799999999999996,0.34677,0.57001,0.0,0.0,0.02,moons,qnn,8521,pv+stats,4,3,linear,crz,50,50,45,z,5,wrap,NA,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_z_s45/target_attack_data.pt,correctness,0.65,0.5700000000000001,0.73,0.0,0.0,0.0,moons,qnn,8521,pv+stats,4,3,linear,crz,50,50,45,z,5,wrap,NA,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_z_s45/target_attack_data.pt,max_probability,0.45799999999999996,0.34677,0.57001,0.0,0.0,0.02,moons,qnn,8521,pv+stats,4,3,linear,crz,50,50,45,z,5,wrap,NA,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_zz_s43/target_attack_data.pt,loss,0.6476,0.5372,0.7527999999999999,0.06,0.06,0.08,moons,qnn,8522,pv+stats,4,3,linear,crz,50,50,43,zz,5,wrap,linear,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_zz_s43/target_attack_data.pt,entropy,0.6075999999999999,0.49479999999999996,0.7172100000000001,0.06,0.06,0.08,moons,qnn,8522,pv+stats,4,3,linear,crz,50,50,43,zz,5,wrap,linear,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_zz_s43/target_attack_data.pt,confidence,0.6075999999999999,0.49479999999999996,0.7172100000000001,0.06,0.06,0.08,moons,qnn,8522,pv+stats,4,3,linear,crz,50,50,43,zz,5,wrap,linear,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_zz_s43/target_attack_data.pt,margin,0.6075999999999999,0.49479999999999996,0.7172100000000001,0.06,0.06,0.08,moons,qnn,8522,pv+stats,4,3,linear,crz,50,50,43,zz,5,wrap,linear,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_zz_s43/target_attack_data.pt,correctness,0.61,0.55,0.6699999999999999,0.0,0.0,0.0,moons,qnn,8522,pv+stats,4,3,linear,crz,50,50,43,zz,5,wrap,linear,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_zz_s43/target_attack_data.pt,max_probability,0.6075999999999999,0.49479999999999996,0.7172100000000001,0.06,0.06,0.08,moons,qnn,8522,pv+stats,4,3,linear,crz,50,50,43,zz,5,wrap,linear,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_zz_s44/target_attack_data.pt,loss,0.5948,0.48118,0.70962,0.06,0.06,0.06,moons,qnn,8522,pv+stats,4,3,linear,crz,50,50,44,zz,5,wrap,linear,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_zz_s44/target_attack_data.pt,entropy,0.49760000000000004,0.38320000000000004,0.6160100000000001,0.06,0.06,0.06,moons,qnn,8522,pv+stats,4,3,linear,crz,50,50,44,zz,5,wrap,linear,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_zz_s44/target_attack_data.pt,confidence,0.49760000000000004,0.38320000000000004,0.6160100000000001,0.06,0.06,0.06,moons,qnn,8522,pv+stats,4,3,linear,crz,50,50,44,zz,5,wrap,linear,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_zz_s44/target_attack_data.pt,margin,0.49760000000000004,0.38320000000000004,0.6160100000000001,0.06,0.06,0.06,moons,qnn,8522,pv+stats,4,3,linear,crz,50,50,44,zz,5,wrap,linear,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_zz_s44/target_attack_data.pt,correctness,0.6599999999999999,0.6,0.72,0.0,0.0,0.0,moons,qnn,8522,pv+stats,4,3,linear,crz,50,50,44,zz,5,wrap,linear,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_zz_s44/target_attack_data.pt,max_probability,0.49760000000000004,0.38320000000000004,0.6160100000000001,0.06,0.06,0.06,moons,qnn,8522,pv+stats,4,3,linear,crz,50,50,44,zz,5,wrap,linear,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_zz_s45/target_attack_data.pt,loss,0.5912,0.47998999999999997,0.70401,0.0,0.0,0.0,moons,qnn,8522,pv+stats,4,3,linear,crz,50,50,45,zz,5,wrap,linear,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_zz_s45/target_attack_data.pt,entropy,0.5092,0.3984,0.62521,0.0,0.0,0.0,moons,qnn,8522,pv+stats,4,3,linear,crz,50,50,45,zz,5,wrap,linear,NA,55
reviewer_runs/matched_gap_mia/Moons_QNN_z8521_zz8522_zz_s45/target_attack_data.pt,confidence,0.5092,0.3984,0.62521,0.0,0.0,0.0,moons,qnn,8522,pv+stats,4,3,linear,crz,50,50,45,zz,5,wrap,linear,NA,55
