scope,scope_id,scheme,mode,shots,attack,reference_count,nominal_fpr,n_replicates,actual_fpr_median,actual_fpr_q05,actual_fpr_q95,calibrated_tpr_median,calibrated_tpr_q05,calibrated_tpr_q95
cell,zz_r1_d6,leave_target_out,noisy_shot,128,deconvolved_lira,16,0.05,10,0.051666666666666666,0.04666666666666667,0.06183333333333333,0.08333333333333333,0.07150000000000001,0.09183333333333334
cell,zz_r1_d6,leave_target_out,noisy_shot,128,empirical_channel_lira,16,0.01,10,0.011666666666666667,0.004833333333333334,0.018499999999999996,0.05,0.029,0.07216666666666666
cell,zz_r1_d6,leave_target_out,noisy_shot,128,empirical_channel_lira,16,0.05,10,0.05333333333333333,0.03966666666666667,0.06183333333333333,0.13833333333333334,0.1075,0.15516666666666667
cell,zz_r1_d6,leave_target_out,noisy_shot,128,latent_lira_mismatched,16,0.01,10,0.01,0.004833333333333334,0.02183333333333333,0.025,0.016333333333333335,0.0385
cell,zz_r1_d6,leave_target_out,noisy_shot,128,latent_lira_mismatched,16,0.05,10,0.056666666666666664,0.03333333333333333,0.06333333333333334,0.10833333333333334,0.09816666666666667,0.11516666666666667
cell,zz_r1_d6,leave_target_out,noisy_shot,128,loss_mia,0,0.01,10,0.013333333333333334,0.008166666666666668,0.02,0.0033333333333333335,0.0033333333333333335,0.010333333333333326
cell,zz_r1_d6,leave_target_out,noisy_shot,128,loss_mia,0,0.05,10,0.04666666666666667,0.03816666666666667,0.06433333333333331,0.03833333333333333,0.02666666666666667,0.051833333333333335
cell,zz_r1_d6,leave_target_out,noisy_shot,128,noise_augmented_lira,16,0.01,10,0.011666666666666667,0.0,0.016666666666666666,0.04833333333333334,0.027833333333333335,0.07366666666666666
cell,zz_r1_d6,leave_target_out,noisy_shot,128,noise_augmented_lira,16,0.05,10,0.05333333333333334,0.04666666666666667,0.06183333333333333,0.14666666666666667,0.12816666666666668,0.16033333333333333
cell,zz_r1_d6,leave_target_out,noisy_shot,512,affine_channel_lira,16,0.01,10,0.011666666666666667,0.004833333333333334,0.020333333333333328,0.055,0.04816666666666667,0.06333333333333334
cell,zz_r1_d6,leave_target_out,noisy_shot,512,affine_channel_lira,16,0.05,10,0.06,0.051500000000000004,0.06516666666666666,0.16333333333333333,0.14666666666666667,0.18366666666666667
cell,zz_r1_d6,leave_target_out,noisy_shot,512,deconvolved_lira,16,0.01,10,0.01,0.004833333333333334,0.015166666666666663,0.03833333333333333,0.028166666666666666,0.058499999999999996
cell,zz_r1_d6,leave_target_out,noisy_shot,512,deconvolved_lira,16,0.05,10,0.055,0.044500000000000005,0.06366666666666666,0.125,0.11483333333333333,0.14733333333333332
cell,zz_r1_d6,leave_target_out,noisy_shot,512,empirical_channel_lira,16,0.01,10,0.013333333333333334,0.01,0.016666666666666666,0.05333333333333333,0.043000000000000003,0.06
cell,zz_r1_d6,leave_target_out,noisy_shot,512,empirical_channel_lira,16,0.05,10,0.05333333333333334,0.04816666666666667,0.06666666666666667,0.15333333333333332,0.14483333333333334,0.1685
cell,zz_r1_d6,leave_target_out,noisy_shot,512,latent_lira_mismatched,16,0.01,10,0.013333333333333334,0.006666666666666667,0.016666666666666666,0.055,0.043333333333333335,0.06
cell,zz_r1_d6,leave_target_out,noisy_shot,512,latent_lira_mismatched,16,0.05,10,0.055,0.04816666666666667,0.06183333333333333,0.155,0.13966666666666666,0.18516666666666667
cell,zz_r1_d6,leave_target_out,noisy_shot,512,loss_mia,0,0.01,10,0.013333333333333334,0.01,0.016666666666666666,0.006666666666666667,0.0033333333333333335,0.008499999999999997
cell,zz_r1_d6,leave_target_out,noisy_shot,512,loss_mia,0,0.05,10,0.05,0.044833333333333336,0.05883333333333333,0.035,0.023333333333333334,0.04
cell,zz_r1_d6,leave_target_out,noisy_shot,512,noise_augmented_lira,16,0.01,10,0.01,0.006666666666666667,0.018499999999999996,0.05,0.03933333333333333,0.05516666666666666
cell,zz_r1_d6,leave_target_out,noisy_shot,512,noise_augmented_lira,16,0.05,10,0.055,0.04666666666666667,0.06333333333333334,0.14,0.123,0.1585
cell,zz_r5_d6,leave_cell_out,noisy_shot,1024,affine_channel_lira,16,0.01,10,0.005,0.0033333333333333335,0.008499999999999997,0.01,0.006666666666666667,0.01
cell,zz_r5_d6,leave_cell_out,noisy_shot,1024,affine_channel_lira,16,0.05,10,0.043333333333333335,0.03666666666666667,0.05033333333333333,0.08833333333333333,0.073,0.10366666666666667
cell,zz_r5_d6,leave_cell_out,noisy_shot,1024,deconvolved_lira,16,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0
cell,zz_r5_d6,leave_cell_out,noisy_shot,1024,deconvolved_lira,16,0.05,10,0.01,0.008166666666666668,0.016666666666666666,0.006666666666666667,0.0033333333333333335,0.011833333333333331
cell,zz_r5_d6,leave_cell_out,noisy_shot,1024,empirical_channel_lira,16,0.01,10,0.01,0.006666666666666667,0.015166666666666663,0.02,0.013000000000000001,0.025166666666666664
cell,zz_r5_d6,leave_cell_out,noisy_shot,1024,empirical_channel_lira,16,0.05,10,0.056666666666666664,0.051500000000000004,0.06333333333333334,0.10666666666666667,0.09483333333333334,0.12916666666666665
cell,zz_r5_d6,leave_cell_out,noisy_shot,1024,latent_lira_mismatched,16,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0
cell,zz_r5_d6,leave_cell_out,noisy_shot,1024,latent_lira_mismatched,16,0.05,10,0.015,0.013333333333333334,0.016666666666666666,0.013333333333333334,0.009666666666666667,0.018833333333333323
cell,zz_r5_d6,leave_cell_out,noisy_shot,1024,loss_mia,0,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0
cell,zz_r5_d6,leave_cell_out,noisy_shot,1024,loss_mia,0,0.05,10,0.0033333333333333335,0.0,0.005166666666666663,0.0,0.0,0.0033333333333333335
cell,zz_r5_d6,leave_cell_out,noisy_shot,1024,noise_augmented_lira,16,0.01,10,0.006666666666666667,0.0033333333333333335,0.01,0.01,0.006666666666666667,0.011833333333333331
cell,zz_r5_d6,leave_cell_out,noisy_shot,1024,noise_augmented_lira,16,0.05,10,0.045,0.04,0.0485,0.08833333333333333,0.07333333333333333,0.1
cell,zz_r5_d6,leave_cell_out,noisy_shot,128,affine_channel_lira,16,0.01,10,0.011666666666666667,0.004833333333333334,0.023333333333333334,0.023333333333333334,0.02,0.03183333333333333
cell,zz_r5_d6,leave_cell_out,noisy_shot,128,affine_channel_lira,16,0.05,10,0.06,0.04816666666666667,0.0885,0.12166666666666667,0.10416666666666666,0.137
cell,zz_r5_d6,leave_cell_out,noisy_shot,128,deconvolved_lira,16,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0
cell,zz_r5_d6,leave_cell_out,noisy_shot,128,deconvolved_lira,16,0.05,10,0.0033333333333333335,0.0015,0.005166666666666663,0.0,0.0,0.0033333333333333335
cell,zz_r5_d6,leave_cell_out,noisy_shot,128,empirical_channel_lira,16,0.01,10,0.016666666666666666,0.013000000000000001,0.02666666666666667,0.03,0.024833333333333336,0.043333333333333335
cell,zz_r5_d6,leave_cell_out,noisy_shot,128,empirical_channel_lira,16,0.05,10,0.07333333333333333,0.056666666666666664,0.09399999999999999,0.13333333333333333,0.1075,0.154
cell,zz_r5_d6,leave_cell_out,noisy_shot,128,latent_lira_mismatched,16,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0
cell,zz_r5_d6,leave_cell_out,noisy_shot,128,latent_lira_mismatched,16,0.05,10,0.0033333333333333335,0.0015,0.008499999999999997,0.0,0.0,0.0033333333333333335
cell,zz_r5_d6,leave_cell_out,noisy_shot,128,loss_mia,0,0.01,10,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0018333333333333298
cell,zz_r5_d6,leave_cell_out,noisy_shot,128,loss_mia,0,0.05,10,0.005,0.0,0.015166666666666663,0.005,0.0015,0.011833333333333331
cell,zz_r5_d6,leave_cell_out,noisy_shot,128,noise_augmented_lira,16,0.01,10,0.016666666666666666,0.006333333333333333,0.023666666666666662,0.025,0.016333333333333335,0.03333333333333333
cell,zz_r5_d6,leave_cell_out,noisy_shot,128,noise_augmented_lira,16,0.05,10,0.07833333333333334,0.059666666666666666,0.10033333333333333,0.12666666666666668,0.10533333333333333,0.1385
cell,zz_r5_d6,leave_cell_out,noisy_shot,512,affine_channel_lira,16,0.01,10,0.005,0.0033333333333333335,0.008499999999999997,0.01,0.006666666666666667,0.013333333333333334
cell,zz_r5_d6,leave_cell_out,noisy_shot,512,affine_channel_lira,16,0.05,10,0.04666666666666667,0.036333333333333336,0.051833333333333335,0.09333333333333332,0.07450000000000001,0.10516666666666667
cell,zz_r5_d6,leave_cell_out,noisy_shot,512,deconvolved_lira,16,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0
cell,zz_r5_d6,leave_cell_out,noisy_shot,512,deconvolved_lira,16,0.05,10,0.006666666666666667,0.0033333333333333335,0.01,0.0,0.0,0.0018333333333333298
cell,zz_r5_d6,leave_cell_out,noisy_shot,512,empirical_channel_lira,16,0.01,10,0.006666666666666667,0.006666666666666667,0.015166666666666663,0.02,0.016666666666666666,0.028499999999999998
cell,zz_r5_d6,leave_cell_out,noisy_shot,512,empirical_channel_lira,16,0.05,10,0.058333333333333334,0.044500000000000005,0.0685,0.12,0.09633333333333334,0.1355
cell,zz_r5_d6,leave_cell_out,noisy_shot,512,latent_lira_mismatched,16,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0
cell,zz_r5_d6,leave_cell_out,noisy_shot,512,latent_lira_mismatched,16,0.05,10,0.01,0.006666666666666667,0.016666666666666666,0.008333333333333333,0.006666666666666667,0.011833333333333331
cell,zz_r5_d6,leave_cell_out,noisy_shot,512,loss_mia,0,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0
cell,zz_r5_d6,leave_cell_out,noisy_shot,512,loss_mia,0,0.05,10,0.0033333333333333335,0.0,0.006999999999999993,0.0033333333333333335,0.0,0.0033333333333333335
cell,zz_r5_d6,leave_cell_out,noisy_shot,512,noise_augmented_lira,16,0.01,10,0.005,0.0033333333333333335,0.01,0.01,0.006666666666666667,0.013333333333333334
cell,zz_r5_d6,leave_cell_out,noisy_shot,512,noise_augmented_lira,16,0.05,10,0.04666666666666667,0.036333333333333336,0.051833333333333335,0.09833333333333333,0.08416666666666667,0.11883333333333332
cell,zz_r5_d6,leave_target_out,noisy_shot,1024,affine_channel_lira,16,0.01,10,0.01,0.006666666666666667,0.013333333333333334,0.018333333333333333,0.01,0.023333333333333334
cell,zz_r5_d6,leave_target_out,noisy_shot,1024,affine_channel_lira,16,0.05,10,0.05333333333333333,0.043333333333333335,0.06516666666666666,0.11666666666666667,0.1015,0.13733333333333334
cell,zz_r5_d6,leave_target_out,noisy_shot,1024,deconvolved_lira,16,0.01,10,0.013333333333333334,0.01,0.016666666666666666,0.01,0.0033333333333333335,0.013333333333333334
cell,zz_r5_d6,leave_target_out,noisy_shot,1024,deconvolved_lira,16,0.05,10,0.04666666666666667,0.04,0.06,0.10500000000000001,0.08083333333333333,0.1185
cell,zz_r5_d6,leave_target_out,noisy_shot,1024,empirical_channel_lira,16,0.01,10,0.01,0.01,0.01366666666666666,0.028333333333333335,0.02,0.03333333333333333
cell,zz_r5_d6,leave_target_out,noisy_shot,1024,empirical_channel_lira,16,0.05,10,0.055,0.04633333333333334,0.06183333333333333,0.10166666666666667,0.08233333333333334,0.12066666666666666
cell,zz_r5_d6,leave_target_out,noisy_shot,1024,latent_lira_mismatched,16,0.01,10,0.013333333333333334,0.01,0.015166666666666663,0.01,0.006666666666666667,0.01
cell,zz_r5_d6,leave_target_out,noisy_shot,1024,latent_lira_mismatched,16,0.05,10,0.051666666666666666,0.04633333333333334,0.06,0.09166666666666667,0.07483333333333334,0.1
cell,zz_r5_d6,leave_target_out,noisy_shot,1024,loss_mia,0,0.01,10,0.016666666666666666,0.009666666666666667,0.02183333333333333,0.011666666666666667,0.006666666666666667,0.018499999999999996
cell,zz_r5_d6,leave_target_out,noisy_shot,1024,loss_mia,0,0.05,10,0.06666666666666667,0.06,0.07333333333333333,0.08,0.06966666666666667,0.097
cell,zz_r5_d6,leave_target_out,noisy_shot,1024,noise_augmented_lira,16,0.01,10,0.015,0.01,0.020333333333333328,0.02,0.016666666666666666,0.03
cell,zz_r5_d6,leave_target_out,noisy_shot,1024,noise_augmented_lira,16,0.05,10,0.04833333333333334,0.0415,0.062166666666666655,0.11833333333333333,0.10300000000000001,0.13183333333333333
cell,zz_r5_d6,leave_target_out,noisy_shot,128,affine_channel_lira,16,0.01,10,0.01,0.004833333333333334,0.016666666666666666,0.023333333333333334,0.02,0.03183333333333333
cell,zz_r5_d6,leave_target_out,noisy_shot,128,affine_channel_lira,16,0.05,10,0.04833333333333334,0.03333333333333333,0.07766666666666665,0.09666666666666666,0.06783333333333334,0.1085
cell,zz_r5_d6,leave_target_out,noisy_shot,128,deconvolved_lira,16,0.01,10,0.013333333333333334,0.008166666666666668,0.02,0.006666666666666667,0.0015,0.011833333333333331
cell,zz_r5_d6,leave_target_out,noisy_shot,128,deconvolved_lira,16,0.05,10,0.04833333333333334,0.036333333333333336,0.07366666666666666,0.08666666666666667,0.07083333333333333,0.10216666666666666
cell,zz_r5_d6,leave_target_out,noisy_shot,128,empirical_channel_lira,16,0.01,10,0.015,0.004833333333333334,0.023666666666666662,0.023333333333333334,0.013000000000000001,0.03183333333333333
cell,zz_r5_d6,leave_target_out,noisy_shot,128,empirical_channel_lira,16,0.05,10,0.05,0.034833333333333334,0.06549999999999999,0.09166666666666667,0.06966666666666667,0.10333333333333333
cell,zz_r5_d6,leave_target_out,noisy_shot,128,latent_lira_mismatched,16,0.01,10,0.013333333333333334,0.004833333333333334,0.016666666666666666,0.006666666666666667,0.0015,0.01
cell,zz_r5_d6,leave_target_out,noisy_shot,128,latent_lira_mismatched,16,0.05,10,0.051666666666666666,0.03666666666666667,0.06766666666666664,0.07166666666666666,0.053,0.09583333333333331
cell,zz_r5_d6,leave_target_out,noisy_shot,128,loss_mia,0,0.01,10,0.013333333333333334,0.006666666666666667,0.020333333333333328,0.01,0.006666666666666667,0.02
cell,zz_r5_d6,leave_target_out,noisy_shot,128,loss_mia,0,0.05,10,0.05666666666666667,0.04,0.07333333333333333,0.07333333333333333,0.06483333333333334,0.09616666666666665
cell,zz_r5_d6,leave_target_out,noisy_shot,128,noise_augmented_lira,16,0.01,10,0.01,0.0015,0.016666666666666666,0.023333333333333334,0.018166666666666668,0.032166666666666656
cell,zz_r5_d6,leave_target_out,noisy_shot,128,noise_augmented_lira,16,0.05,10,0.05333333333333333,0.036333333333333336,0.06183333333333333,0.09333333333333334,0.0775,0.10516666666666667
cell,zz_r5_d6,leave_target_out,noisy_shot,512,affine_channel_lira,16,0.01,10,0.013333333333333334,0.004833333333333334,0.018499999999999996,0.023333333333333334,0.01,0.02666666666666667
cell,zz_r5_d6,leave_target_out,noisy_shot,512,affine_channel_lira,16,0.05,10,0.05333333333333334,0.044833333333333336,0.06883333333333333,0.12,0.09416666666666666,0.12883333333333333
cell,zz_r5_d6,leave_target_out,noisy_shot,512,deconvolved_lira,16,0.01,10,0.015,0.0115,0.02,0.011666666666666667,0.0033333333333333335,0.018499999999999996
cell,zz_r5_d6,leave_target_out,noisy_shot,512,deconvolved_lira,16,0.05,10,0.051666666666666666,0.03933333333333333,0.06183333333333333,0.09666666666666666,0.08816666666666667,0.11883333333333332
cell,zz_r5_d6,leave_target_out,noisy_shot,512,empirical_channel_lira,16,0.01,10,0.01,0.006666666666666667,0.016666666666666666,0.023333333333333334,0.018166666666666668,0.03699999999999999
cell,zz_r5_d6,leave_target_out,noisy_shot,512,empirical_channel_lira,16,0.05,10,0.056666666666666664,0.04666666666666667,0.0685,0.10333333333333333,0.08,0.11366666666666667
cell,zz_r5_d6,leave_target_out,noisy_shot,512,latent_lira_mismatched,16,0.01,10,0.01,0.006666666666666667,0.015166666666666663,0.006666666666666667,0.004833333333333334,0.011833333333333331
cell,zz_r5_d6,leave_target_out,noisy_shot,512,latent_lira_mismatched,16,0.05,10,0.051666666666666666,0.04633333333333334,0.06366666666666666,0.08833333333333333,0.07116666666666667,0.10583333333333331
cell,zz_r5_d6,leave_target_out,noisy_shot,512,loss_mia,0,0.01,10,0.016666666666666666,0.01,0.023333333333333334,0.013333333333333334,0.006666666666666667,0.015166666666666663
cell,zz_r5_d6,leave_target_out,noisy_shot,512,loss_mia,0,0.05,10,0.065,0.05333333333333334,0.08033333333333333,0.07833333333333334,0.063,0.09033333333333333
cell,zz_r5_d6,leave_target_out,noisy_shot,512,noise_augmented_lira,16,0.01,10,0.013333333333333334,0.004833333333333334,0.016666666666666666,0.02666666666666667,0.016333333333333335,0.03366666666666666
cell,zz_r5_d6,leave_target_out,noisy_shot,512,noise_augmented_lira,16,0.05,10,0.056666666666666664,0.04816666666666667,0.06366666666666666,0.11333333333333334,0.08816666666666667,0.12366666666666666
overall,all_cells,leave_cell_out,noisy_shot,1024,affine_channel_lira,16,0.01,10,0.010333333333333333,0.008966666666666666,0.012,0.02666666666666667,0.023266666666666668,0.028066666666666667
overall,all_cells,leave_cell_out,noisy_shot,1024,affine_channel_lira,16,0.05,10,0.05366666666666667,0.04933333333333333,0.05733333333333333,0.10066666666666667,0.0946,0.10266666666666667
overall,all_cells,leave_cell_out,noisy_shot,1024,deconvolved_lira,16,0.01,10,0.010333333333333333,0.009333333333333334,0.013399999999999999,0.019000000000000003,0.0163,0.022066666666666665
overall,all_cells,leave_cell_out,noisy_shot,1024,deconvolved_lira,16,0.05,10,0.053000000000000005,0.04763333333333333,0.0577,0.081,0.0783,0.0894
overall,all_cells,leave_cell_out,noisy_shot,1024,empirical_channel_lira,16,0.01,10,0.010666666666666666,0.008966666666666666,0.013099999999999999,0.024666666666666667,0.021266666666666666,0.0274
overall,all_cells,leave_cell_out,noisy_shot,1024,empirical_channel_lira,16,0.05,10,0.052000000000000005,0.04756666666666667,0.0557,0.09833333333333333,0.09496666666666667,0.10133333333333333
overall,all_cells,leave_cell_out,noisy_shot,1024,latent_lira_mismatched,16,0.01,10,0.010666666666666668,0.009333333333333334,0.014799999999999997,0.018000000000000002,0.013566666666666666,0.02
overall,all_cells,leave_cell_out,noisy_shot,1024,latent_lira_mismatched,16,0.05,10,0.052000000000000005,0.046233333333333335,0.05776666666666666,0.07433333333333333,0.06713333333333332,0.0788
overall,all_cells,leave_cell_out,noisy_shot,1024,loss_mia,0,0.01,10,0.013000000000000001,0.011633333333333334,0.014666666666666666,0.008666666666666666,0.007633333333333333,0.01
overall,all_cells,leave_cell_out,noisy_shot,1024,loss_mia,0,0.05,10,0.058,0.05533333333333333,0.0637,0.052000000000000005,0.048299999999999996,0.05436666666666667
overall,all_cells,leave_cell_out,noisy_shot,1024,noise_augmented_lira,16,0.01,10,0.011666666666666667,0.0103,0.012666666666666666,0.028,0.023866666666666668,0.029699999999999997
overall,all_cells,leave_cell_out,noisy_shot,1024,noise_augmented_lira,16,0.05,10,0.052000000000000005,0.04666666666666667,0.0557,0.098,0.09319999999999999,0.10146666666666666
overall,all_cells,leave_cell_out,noisy_shot,128,affine_channel_lira,16,0.01,10,0.011333333333333334,0.008166666666666668,0.013466666666666663,0.023333333333333334,0.020966666666666665,0.025699999999999997
overall,all_cells,leave_cell_out,noisy_shot,128,affine_channel_lira,16,0.05,10,0.050666666666666665,0.04533333333333334,0.06273333333333334,0.089,0.08356666666666666,0.0934
overall,all_cells,leave_cell_out,noisy_shot,128,deconvolved_lira,16,0.01,10,0.017,0.011866666666666668,0.020066666666666667,0.019000000000000003,0.014966666666666666,0.02273333333333333
overall,all_cells,leave_cell_out,noisy_shot,128,deconvolved_lira,16,0.05,10,0.056,0.04853333333333333,0.06206666666666666,0.06733333333333333,0.0584,0.07383333333333333
overall,all_cells,leave_cell_out,noisy_shot,128,empirical_channel_lira,16,0.01,10,0.011,0.0086,0.013099999999999999,0.025333333333333333,0.021933333333333332,0.027333333333333334
overall,all_cells,leave_cell_out,noisy_shot,128,empirical_channel_lira,16,0.05,10,0.052000000000000005,0.0444,0.06146666666666666,0.08966666666666667,0.08203333333333333,0.09570000000000001
overall,all_cells,leave_cell_out,noisy_shot,128,latent_lira_mismatched,16,0.01,10,0.017333333333333333,0.012966666666666666,0.019033333333333333,0.016666666666666666,0.0146,0.021766666666666667
overall,all_cells,leave_cell_out,noisy_shot,128,latent_lira_mismatched,16,0.05,10,0.05566666666666667,0.05156666666666666,0.06063333333333333,0.06266666666666666,0.05433333333333334,0.06703333333333333
overall,all_cells,leave_cell_out,noisy_shot,128,loss_mia,0,0.01,10,0.010666666666666666,0.007500000000000001,0.013766666666666665,0.010333333333333333,0.0066,0.011033333333333332
overall,all_cells,leave_cell_out,noisy_shot,128,loss_mia,0,0.05,10,0.058,0.0492,0.0619,0.050333333333333334,0.043866666666666665,0.06043333333333333
overall,all_cells,leave_cell_out,noisy_shot,128,noise_augmented_lira,16,0.01,10,0.008666666666666666,0.007333333333333333,0.012133333333333331,0.02366666666666667,0.019933333333333334,0.02503333333333333
overall,all_cells,leave_cell_out,noisy_shot,128,noise_augmented_lira,16,0.05,10,0.050333333333333334,0.04526666666666666,0.05789999999999999,0.086,0.0809,0.0916
overall,all_cells,leave_cell_out,noisy_shot,512,affine_channel_lira,16,0.01,10,0.010666666666666666,0.008666666666666666,0.012733333333333333,0.025333333333333333,0.021933333333333332,0.028
overall,all_cells,leave_cell_out,noisy_shot,512,affine_channel_lira,16,0.05,10,0.049666666666666665,0.0455,0.0556,0.09433333333333332,0.0892,0.10213333333333333
overall,all_cells,leave_cell_out,noisy_shot,512,deconvolved_lira,16,0.01,10,0.014,0.010966666666666666,0.0157,0.018666666666666668,0.0129,0.021333333333333333
overall,all_cells,leave_cell_out,noisy_shot,512,deconvolved_lira,16,0.05,10,0.055,0.0506,0.060366666666666666,0.07333333333333333,0.06459999999999999,0.08256666666666666
overall,all_cells,leave_cell_out,noisy_shot,512,empirical_channel_lira,16,0.01,10,0.011,0.008533333333333334,0.013033333333333333,0.025666666666666664,0.023266666666666668,0.028499999999999998
overall,all_cells,leave_cell_out,noisy_shot,512,empirical_channel_lira,16,0.05,10,0.051666666666666666,0.04563333333333333,0.0559,0.093,0.08573333333333333,0.09989999999999999
overall,all_cells,leave_cell_out,noisy_shot,512,latent_lira_mismatched,16,0.01,10,0.013000000000000001,0.010966666666666666,0.016066666666666663,0.014666666666666666,0.012966666666666666,0.0197
overall,all_cells,leave_cell_out,noisy_shot,512,latent_lira_mismatched,16,0.05,10,0.05266666666666667,0.048966666666666665,0.05813333333333333,0.07033333333333333,0.0563,0.0771
overall,all_cells,leave_cell_out,noisy_shot,512,loss_mia,0,0.01,10,0.012666666666666666,0.0103,0.014366666666666666,0.008666666666666666,0.006666666666666667,0.009333333333333334
overall,all_cells,leave_cell_out,noisy_shot,512,loss_mia,0,0.05,10,0.057999999999999996,0.05126666666666666,0.06236666666666666,0.051000000000000004,0.0463,0.05333333333333334
overall,all_cells,leave_cell_out,noisy_shot,512,noise_augmented_lira,16,0.01,10,0.011666666666666667,0.008966666666666666,0.013333333333333334,0.02666666666666667,0.022833333333333334,0.02843333333333333
overall,all_cells,leave_cell_out,noisy_shot,512,noise_augmented_lira,16,0.05,10,0.049,0.042466666666666666,0.05486666666666666,0.097,0.09296666666666667,0.10433333333333333
overall,all_cells,leave_target_out,noisy_shot,1024,affine_channel_lira,16,0.01,10,0.012333333333333333,0.0092,0.015399999999999999,0.025,0.0226,0.028366666666666665
overall,all_cells,leave_target_out,noisy_shot,1024,affine_channel_lira,16,0.05,10,0.054000000000000006,0.04993333333333333,0.058366666666666664,0.108,0.0986,0.11256666666666666
overall,all_cells,leave_target_out,noisy_shot,1024,deconvolved_lira,16,0.01,10,0.012,0.009933333333333334,0.015033333333333333,0.022,0.020233333333333332,0.025099999999999997
overall,all_cells,leave_target_out,noisy_shot,1024,deconvolved_lira,16,0.05,10,0.05266666666666667,0.04646666666666666,0.0557,0.09166666666666667,0.08726666666666666,0.09933333333333333
overall,all_cells,leave_target_out,noisy_shot,1024,empirical_channel_lira,16,0.01,10,0.012666666666666666,0.011266666666666666,0.014,0.027,0.0243,0.03
overall,all_cells,leave_target_out,noisy_shot,1024,empirical_channel_lira,16,0.05,10,0.052,0.04933333333333333,0.05643333333333333,0.097,0.0903,0.10376666666666667
overall,all_cells,leave_target_out,noisy_shot,1024,latent_lira_mismatched,16,0.01,10,0.012666666666666666,0.0106,0.014,0.020666666666666667,0.0183,0.022366666666666667
overall,all_cells,leave_target_out,noisy_shot,1024,latent_lira_mismatched,16,0.05,10,0.05366666666666667,0.047733333333333336,0.05946666666666667,0.091,0.0829,0.09333333333333334
overall,all_cells,leave_target_out,noisy_shot,1024,loss_mia,0,0.01,10,0.013000000000000001,0.010966666666666666,0.014366666666666666,0.013000000000000001,0.0103,0.016366666666666665
overall,all_cells,leave_target_out,noisy_shot,1024,loss_mia,0,0.05,10,0.05533333333333333,0.052899999999999996,0.060066666666666664,0.048666666666666664,0.04343333333333333,0.0548
overall,all_cells,leave_target_out,noisy_shot,1024,noise_augmented_lira,16,0.01,10,0.013666666666666667,0.010966666666666666,0.0157,0.025,0.02266666666666667,0.028733333333333333
overall,all_cells,leave_target_out,noisy_shot,1024,noise_augmented_lira,16,0.05,10,0.04933333333333333,0.0463,0.0562,0.09866666666666667,0.09336666666666667,0.10036666666666667
overall,all_cells,leave_target_out,noisy_shot,128,affine_channel_lira,16,0.01,10,0.010666666666666666,0.009266666666666666,0.01426666666666666,0.023333333333333334,0.0203,0.026433333333333333
overall,all_cells,leave_target_out,noisy_shot,128,affine_channel_lira,16,0.05,10,0.049666666666666665,0.04513333333333333,0.06346666666666666,0.08466666666666667,0.08066666666666666,0.08836666666666666
overall,all_cells,leave_target_out,noisy_shot,128,deconvolved_lira,16,0.01,10,0.011333333333333334,0.008,0.0137,0.015666666666666666,0.010966666666666666,0.017699999999999997
overall,all_cells,leave_target_out,noisy_shot,128,deconvolved_lira,16,0.05,10,0.05033333333333333,0.04763333333333333,0.05806666666666666,0.067,0.06266666666666666,0.07463333333333333
overall,all_cells,leave_target_out,noisy_shot,128,empirical_channel_lira,16,0.01,10,0.013333333333333334,0.009633333333333334,0.016,0.025333333333333333,0.0223,0.02843333333333333
overall,all_cells,leave_target_out,noisy_shot,128,empirical_channel_lira,16,0.05,10,0.049,0.046,0.059699999999999996,0.08366666666666667,0.0784,0.09043333333333334
overall,all_cells,leave_target_out,noisy_shot,128,latent_lira_mismatched,16,0.01,10,0.011,0.0083,0.01613333333333333,0.012666666666666666,0.011633333333333334,0.01703333333333333
overall,all_cells,leave_target_out,noisy_shot,128,latent_lira_mismatched,16,0.05,10,0.055,0.0455,0.05843333333333333,0.066,0.05676666666666667,0.07819999999999999
overall,all_cells,leave_target_out,noisy_shot,128,loss_mia,0,0.01,10,0.012,0.009633333333333334,0.014499999999999996,0.009666666666666667,0.0083,0.013099999999999999
overall,all_cells,leave_target_out,noisy_shot,128,loss_mia,0,0.05,10,0.052000000000000005,0.043333333333333335,0.06063333333333333,0.055,0.0506,0.06336666666666665
overall,all_cells,leave_target_out,noisy_shot,128,noise_augmented_lira,16,0.01,10,0.01,0.007633333333333333,0.012666666666666666,0.024333333333333332,0.0226,0.02843333333333333
overall,all_cells,leave_target_out,noisy_shot,128,noise_augmented_lira,16,0.05,10,0.051666666666666666,0.048,0.0565,0.088,0.08003333333333333,0.09206666666666666
overall,all_cells,leave_target_out,noisy_shot,512,affine_channel_lira,16,0.01,10,0.011666666666666667,0.009633333333333334,0.015466666666666663,0.025666666666666664,0.021866666666666666,0.027333333333333334
overall,all_cells,leave_target_out,noisy_shot,512,affine_channel_lira,16,0.05,10,0.05566666666666667,0.052,0.0608,0.098,0.09193333333333334,0.10906666666666666
