scope,scope_id,scheme,mode,shots,simulator_seed,attack,reference_count,n_member,n_nonmember,auc,advantage,tpr_at_0_1pct_fpr,attained_fpr_at_0_1pct_fpr,tpr_at_1pct_fpr,attained_fpr_at_1pct_fpr,tpr_at_5pct_fpr,attained_fpr_at_5pct_fpr
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,8,loss_mia,0,300,300,0.5287777777777778,0.10666666666666663,0.0,0.0,0.016666666666666666,0.01,0.05333333333333334,0.043333333333333335
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,8,loss_mia,0,100,100,0.488,0.05999999999999994,0.02,0.0,0.02,0.0,0.02,0.0
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,8,loss_mia,0,100,100,0.5530999999999999,0.13000000000000006,0.0,0.0,0.0,0.0,0.07,0.04
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,8,loss_mia,0,100,100,0.5415,0.16999999999999998,0.01,0.0,0.02,0.01,0.05,0.04
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,9,loss_mia,0,300,300,0.5302222222222223,0.07999999999999996,0.0033333333333333335,0.0,0.013333333333333334,0.0033333333333333335,0.08333333333333333,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,9,loss_mia,0,100,100,0.4791,0.040000000000000036,0.04,0.0,0.04,0.0,0.05,0.03
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,9,loss_mia,0,100,100,0.5527,0.13,0.0,0.0,0.01,0.01,0.11,0.04
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,9,loss_mia,0,100,100,0.5506,0.19999999999999996,0.02,0.0,0.03,0.01,0.07,0.04
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,0,latent_lira_mismatched,16,300,300,0.5055555555555555,0.050000000000000044,0.0,0.0,0.016666666666666666,0.01,0.05333333333333334,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,0,latent_lira_mismatched,16,100,100,0.4718,0.04000000000000001,0.0,0.0,0.05,0.01,0.07,0.03
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,0,latent_lira_mismatched,16,100,100,0.523,0.08999999999999997,0.0,0.0,0.0,0.0,0.04,0.04
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,0,latent_lira_mismatched,16,100,100,0.5192,0.1100000000000001,0.0,0.0,0.02,0.01,0.05,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,1,latent_lira_mismatched,16,300,300,0.5067999999999999,0.053333333333333344,0.0,0.0,0.006666666666666667,0.01,0.03,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,1,latent_lira_mismatched,16,100,100,0.5416000000000001,0.10999999999999999,0.0,0.0,0.02,0.01,0.06,0.05
