experiment,dataset,architecture,structural_cell_id,role,risk_level,fm_kind,reps,depth,attack,auc_count,auc_mean,auc_std,balanced_accuracy_crossfit_count,balanced_accuracy_crossfit_mean,balanced_accuracy_crossfit_std,membership_advantage_crossfit_count,membership_advantage_crossfit_mean,membership_advantage_crossfit_std,crossfit_tpr_count,crossfit_tpr_mean,crossfit_tpr_std,crossfit_fpr_count,crossfit_fpr_mean,crossfit_fpr_std,error_bar_type
multiseed_factorial,mnist,qnn,eff_su2_r1_d2,eff_su2_r1_d2,,eff_su2,1,2,confidence,3,0.49907499999999994,0.01551644289133304,3,0.48666666666666664,0.018427786989579944,3,-0.02666666666666666,0.03685557397915997,3,0.31666666666666665,0.10797376224497011,3,0.3433333333333333,0.12392874296680868,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,z_r5_d6,z_r5_d6,,z,5,6,confidence,3,0.5241333333333333,0.0014631586835792442,3,0.5158333333333333,0.01892969448600089,3,0.031666666666666655,0.03785938897200179,3,0.385,0.040926763859362225,3,0.35333333333333333,0.07522189397597835,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,z_r5_d6,z_r5_d6,,z,5,6,correctness,3,0.6491666666666668,0.0014433756729740417,3,0.6491666666666667,0.0014433756729740818,3,0.29833333333333334,0.0028867513459481273,3,0.7433333333333333,0.0028867513459481155,3,0.445,0.0050000000000000044,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,z_r5_d6,z_r5_d6,,z,5,6,entropy,3,0.5312166666666667,0.015189579761577789,3,0.5233333333333333,0.037444403231101604,3,0.04666666666666667,0.07488880646220325,3,0.41500000000000004,0.13444329659748752,3,0.36833333333333335,0.10066445913694332,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,z_r5_d6,z_r5_d6,,z,5,6,loss,3,0.684425,0.01194960773414761,3,0.6308333333333334,0.01233220715579061,3,0.26166666666666666,0.024664414311581277,3,0.7716666666666666,0.062115483845280796,3,0.51,0.05267826876426373,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,z_r5_d6,z_r5_d6,,z,5,6,margin,3,0.51975,0.010881836931327294,3,0.51,0.02046338192968112,3,0.02,0.04092676385936226,3,0.36166666666666664,0.06788470618138767,3,0.3416666666666666,0.10727690027836065,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,z_r5_d6,z_r5_d6,,z,5,6,max_probability,3,0.5241333333333333,0.0014631586835792442,3,0.5158333333333333,0.01892969448600089,3,0.031666666666666655,0.03785938897200179,3,0.385,0.040926763859362225,3,0.35333333333333333,0.07522189397597835,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r1_d2,zz_r1_d2,,zz,1,2,confidence,3,0.501675,0.006409026837203921,3,0.48833333333333334,0.011814539065631558,3,-0.0233333333333333,0.02362907813126301,3,0.45166666666666666,0.1496941325948794,3,0.4749999999999999,0.1559647396048222,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r1_d2,zz_r1_d2,,zz,1,2,correctness,3,0.5583333333333333,0.012583057392117986,3,0.5583333333333332,0.01258305739211788,3,0.11666666666666665,0.025166114784235853,3,0.82,0.03,3,0.7033333333333333,0.030550504633038916,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r1_d2,zz_r1_d2,,zz,1,2,entropy,3,0.49770000000000003,0.010038332779899259,3,0.4816666666666667,0.0014433756729740977,3,-0.03666666666666666,0.0028867513459480683,3,0.45,0.12559856687080473,3,0.48666666666666664,0.12711543310445564,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,mnist,qnn,zz_r1_d2,zz_r1_d2,,zz,1,2,loss,3,0.5619583333333333,0.01174947693871233,3,0.5566666666666666,0.02565800719723442,3,0.11333333333333333,0.05131601439446889,3,0.7466666666666667,0.1775058684475906,3,0.6333333333333333,0.14699773240881422,mean ± sample SD across independent target-model seeds; fixed data seed
