target_id,attack,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,n_member,n_nonmember,fpr_resolution,membership_convention,source_file,ci_method,bootstrap_unit,bootstrap_replicates,experiment,dataset,architecture,model_type,run_id,model_seed,data_seed,seed,attack_feature_mode,learning_rate,n_wires,depth,ql_ent,ql_op,fm_kind,reps,fm_ent,fm_op,pad_mode,vector_train,vector_valid,vector_test,role,source_run_id,ql_rev,original_acc_train,original_acc_test,original_gap,batch_size,epochs,extra_feats,structural_cell_id,risk_level,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds,tpr_at_requested_fpr_0p05,attained_fpr_0p05,expected_false_positives_0p05,resolvable_0p05,tpr_at_requested_fpr_0p1,attained_fpr_0p1,expected_false_positives_0p1,resolvable_0p1
MNIST_QNN_eff_su2_r1_d6_s45,entropy,0.511525,0.45607437500000003,0.5678525,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r1_d6_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1646,45,43,45,pv+stats,0.05,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,200,eff_su2_r1_d6,1646,False,0.935,0.75,0.185,16,100,False,eff_su2_r1_d6,,0.5325,0.065,0.21,0.145,-0.29593345522880554,5,0.055,0.035,10.0,True,0.115,0.1,20.0,True
MNIST_QNN_eff_su2_r1_d6_s45,confidence,0.507775,0.45175,0.5634,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r1_d6_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1646,45,43,45,pv+stats,0.05,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,200,eff_su2_r1_d6,1646,False,0.935,0.75,0.185,16,100,False,eff_su2_r1_d6,,0.5075000000000001,0.015000000000000013,0.26,0.245,0.9293529391288757,5,0.055,0.045,10.0,True,0.115,0.1,20.0,True
MNIST_QNN_eff_su2_r1_d6_s45,margin,0.5068,0.451048125,0.5634768749999999,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r1_d6_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1646,45,43,45,pv+stats,0.05,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,200,eff_su2_r1_d6,1646,False,0.935,0.75,0.185,16,100,False,eff_su2_r1_d6,,0.53,0.06,0.185,0.125,0.9092302918434143,5,0.06,0.05,10.0,True,0.12,0.1,20.0,True
MNIST_QNN_eff_su2_r1_d6_s45,correctness,0.5149999999999999,0.475,0.5525,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r1_d6_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1646,45,43,45,pv+stats,0.05,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,200,eff_su2_r1_d6,1646,False,0.935,0.75,0.185,16,100,False,eff_su2_r1_d6,,0.5,0.0,0.64,0.64,1.0,5,0.0,0.0,10.0,True,0.0,0.0,20.0,True
MNIST_QNN_eff_su2_r1_d6_s45,max_probability,0.507775,0.4506,0.56372625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r1_d6_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1646,45,43,45,pv+stats,0.05,6,6,linear,crz,eff_su2,1,linear,cx,wrap,200,200,200,eff_su2_r1_d6,1646,False,0.935,0.75,0.185,16,100,False,eff_su2_r1_d6,,0.5075000000000001,0.015000000000000013,0.26,0.245,0.9293529391288757,5,0.055,0.045,10.0,True,0.115,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d2_s43,loss,0.5684,0.5128225,0.625025,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d2_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1766,43,43,43,pv+stats,0.05,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d2,1766,False,0.865,0.71,0.155,16,100,False,eff_su2_r5_d2,,0.51,0.020000000000000018,0.55,0.53,-0.13984046876430511,5,0.03,0.05,10.0,True,0.135,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d2_s43,entropy,0.516875,0.46085,0.572325625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d2_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1766,43,43,43,pv+stats,0.05,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d2,1766,False,0.865,0.71,0.155,16,100,False,eff_su2_r5_d2,,0.5125,0.024999999999999967,0.47,0.445,-0.39887046813964844,5,0.025,0.04,10.0,True,0.13,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d2_s43,confidence,0.522675,0.46635,0.57672625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d2_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1766,43,43,43,pv+stats,0.05,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d2,1766,False,0.865,0.71,0.155,16,100,False,eff_su2_r5_d2,,0.52,0.040000000000000036,0.39,0.35,0.9093153476715088,5,0.025,0.045,10.0,True,0.125,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d2_s43,margin,0.528625,0.4723475,0.58572875,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d2_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1766,43,43,43,pv+stats,0.05,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d2,1766,False,0.865,0.71,0.155,16,100,False,eff_su2_r5_d2,,0.4875,-0.025000000000000022,0.575,0.6,0.7803508043289185,5,0.03,0.045,10.0,True,0.135,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d2_s43,correctness,0.5499999999999999,0.51,0.59,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d2_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1766,43,43,43,pv+stats,0.05,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d2,1766,False,0.865,0.71,0.155,16,100,False,eff_su2_r5_d2,,0.55,0.09999999999999998,0.84,0.74,1.0,5,0.0,0.0,10.0,True,0.0,0.0,20.0,True
MNIST_QNN_eff_su2_r5_d2_s43,max_probability,0.522675,0.46567437500000003,0.579700625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d2_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1766,43,43,43,pv+stats,0.05,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d2,1766,False,0.865,0.71,0.155,16,100,False,eff_su2_r5_d2,,0.52,0.040000000000000036,0.39,0.35,0.9093153476715088,5,0.025,0.045,10.0,True,0.125,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d2_s44,loss,0.57765,0.521673125,0.634375,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d2_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1766,44,43,44,pv+stats,0.05,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d2,1766,False,0.865,0.71,0.155,16,100,False,eff_su2_r5_d2,,0.5375,0.07499999999999996,0.695,0.62,-0.5397393703460693,5,0.05,0.04,10.0,True,0.12,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d2_s44,entropy,0.5301750000000001,0.472424375,0.5856268749999999,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d2_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1766,44,43,44,pv+stats,0.05,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d2,1766,False,0.865,0.71,0.155,16,100,False,eff_su2_r5_d2,,0.515,0.030000000000000027,0.38,0.35,-0.4384869635105133,5,0.05,0.045,10.0,True,0.095,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d2_s44,confidence,0.536825,0.47972375,0.592875,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d2_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1766,44,43,44,pv+stats,0.05,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d2,1766,False,0.865,0.71,0.155,16,100,False,eff_su2_r5_d2,,0.5275,0.05499999999999999,0.32,0.265,0.9382991194725037,5,0.05,0.045,10.0,True,0.095,0.095,20.0,True
MNIST_QNN_eff_su2_r5_d2_s44,margin,0.5404,0.48414937500000005,0.597950625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d2_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1766,44,43,44,pv+stats,0.05,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d2,1766,False,0.865,0.71,0.155,16,100,False,eff_su2_r5_d2,,0.55,0.10000000000000003,0.335,0.235,0.8995918035507202,5,0.055,0.045,10.0,True,0.105,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d2_s44,correctness,0.5525,0.515,0.59,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d2_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1766,44,43,44,pv+stats,0.05,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d2,1766,False,0.865,0.71,0.155,16,100,False,eff_su2_r5_d2,,0.5525,0.10499999999999998,0.86,0.755,1.0,5,0.0,0.0,10.0,True,0.0,0.0,20.0,True
MNIST_QNN_eff_su2_r5_d2_s44,max_probability,0.536825,0.48097375,0.592875,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d2_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1766,44,43,44,pv+stats,0.05,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d2,1766,False,0.865,0.71,0.155,16,100,False,eff_su2_r5_d2,,0.5275,0.05499999999999999,0.32,0.265,0.9382991194725037,5,0.05,0.045,10.0,True,0.095,0.095,20.0,True
MNIST_QNN_eff_su2_r5_d2_s45,loss,0.5665250000000001,0.5102225,0.623325,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d2_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1766,45,43,45,pv+stats,0.05,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d2,1766,False,0.865,0.71,0.155,16,100,False,eff_su2_r5_d2,,0.5675,0.135,0.78,0.645,-0.49264681339263916,5,0.045,0.05,10.0,True,0.08,0.095,20.0,True
MNIST_QNN_eff_su2_r5_d2_s45,entropy,0.5161749999999999,0.459923125,0.571803125,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d2_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1766,45,43,45,pv+stats,0.05,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d2,1766,False,0.865,0.71,0.155,16,100,False,eff_su2_r5_d2,,0.51,0.020000000000000018,0.655,0.635,-0.8143329620361328,5,0.035,0.03,10.0,True,0.08,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d2_s45,confidence,0.5191250000000001,0.463224375,0.574975,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d2_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1766,45,43,45,pv+stats,0.05,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d2,1766,False,0.865,0.71,0.155,16,100,False,eff_su2_r5_d2,,0.5175000000000001,0.03500000000000003,0.755,0.72,0.6372212171554565,5,0.035,0.03,10.0,True,0.08,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d2_s45,margin,0.5191749999999999,0.461270625,0.576078125,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d2_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1766,45,43,45,pv+stats,0.05,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d2,1766,False,0.865,0.71,0.155,16,100,False,eff_su2_r5_d2,,0.5225,0.04500000000000004,0.745,0.7,0.47963765263557434,5,0.045,0.045,10.0,True,0.07,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d2_s45,correctness,0.5825,0.5425,0.6225,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d2_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1766,45,43,45,pv+stats,0.05,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d2,1766,False,0.865,0.71,0.155,16,100,False,eff_su2_r5_d2,,0.5825,0.16500000000000004,0.875,0.71,1.0,5,0.0,0.0,10.0,True,0.0,0.0,20.0,True
MNIST_QNN_eff_su2_r5_d2_s45,max_probability,0.5191250000000001,0.4614,0.57625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d2_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1766,45,43,45,pv+stats,0.05,6,2,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d2,1766,False,0.865,0.71,0.155,16,100,False,eff_su2_r5_d2,,0.5175000000000001,0.03500000000000003,0.755,0.72,0.6372212171554565,5,0.035,0.03,10.0,True,0.08,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d6_s43,loss,0.612675,0.557025,0.66705,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d6_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1790,43,43,43,pv+stats,0.05,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d6,1790,False,0.935,0.75,0.185,16,100,False,eff_su2_r5_d6,,0.6075,0.21499999999999997,0.9,0.685,-0.6228933334350586,5,0.105,0.05,10.0,True,0.155,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d6_s43,entropy,0.563575,0.506499375,0.61890125,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d6_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1790,43,43,43,pv+stats,0.05,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d6,1790,False,0.935,0.75,0.185,16,100,False,eff_su2_r5_d6,,0.5425,0.08500000000000008,0.68,0.595,-0.4767845869064331,5,0.11,0.05,10.0,True,0.155,0.095,20.0,True
MNIST_QNN_eff_su2_r5_d6_s43,confidence,0.567175,0.510948125,0.623050625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d6_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1790,43,43,43,pv+stats,0.05,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d6,1790,False,0.935,0.75,0.185,16,100,False,eff_su2_r5_d6,,0.5475,0.09500000000000008,0.675,0.58,0.8879632353782654,5,0.105,0.05,10.0,True,0.155,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d6_s43,margin,0.5663750000000001,0.5095993750000001,0.622276875,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d6_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1790,43,43,43,pv+stats,0.05,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d6,1790,False,0.935,0.75,0.185,16,100,False,eff_su2_r5_d6,,0.515,0.030000000000000027,0.685,0.655,0.6768527030944824,5,0.1,0.045,10.0,True,0.145,0.08,20.0,True
MNIST_QNN_eff_su2_r5_d6_s43,correctness,0.6025,0.5725,0.635,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d6_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1790,43,43,43,pv+stats,0.05,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d6,1790,False,0.935,0.75,0.185,16,100,False,eff_su2_r5_d6,,0.6025,0.20499999999999996,0.975,0.77,1.0,5,0.0,0.0,10.0,True,0.0,0.0,20.0,True
MNIST_QNN_eff_su2_r5_d6_s43,max_probability,0.567175,0.5116487500000001,0.621325625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d6_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1790,43,43,43,pv+stats,0.05,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d6,1790,False,0.935,0.75,0.185,16,100,False,eff_su2_r5_d6,,0.5475,0.09500000000000008,0.675,0.58,0.8879632353782654,5,0.105,0.05,10.0,True,0.155,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d6_s44,loss,0.583125,0.526075,0.639475625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d6_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1790,44,43,44,pv+stats,0.05,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d6,1790,False,0.935,0.75,0.185,16,100,False,eff_su2_r5_d6,,0.5775,0.15500000000000003,0.76,0.605,-0.28386181592941284,5,0.06,0.05,10.0,True,0.14,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d6_s44,entropy,0.544375,0.4874725,0.602050625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d6_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1790,44,43,44,pv+stats,0.05,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d6,1790,False,0.935,0.75,0.185,16,100,False,eff_su2_r5_d6,,0.5525,0.10499999999999998,0.705,0.6,-0.5246633291244507,5,0.06,0.05,10.0,True,0.14,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d6_s44,confidence,0.5463,0.49054749999999997,0.600850625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d6_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1790,44,43,44,pv+stats,0.05,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d6,1790,False,0.935,0.75,0.185,16,100,False,eff_su2_r5_d6,,0.54,0.07999999999999996,0.7,0.62,0.8567883968353271,5,0.06,0.05,10.0,True,0.14,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d6_s44,margin,0.5443,0.486425,0.602401875,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d6_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1790,44,43,44,pv+stats,0.05,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d6,1790,False,0.935,0.75,0.185,16,100,False,eff_su2_r5_d6,,0.5525,0.10499999999999998,0.69,0.585,0.7480853199958801,5,0.055,0.05,10.0,True,0.14,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d6_s44,correctness,0.575,0.5425,0.6075,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d6_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1790,44,43,44,pv+stats,0.05,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d6,1790,False,0.935,0.75,0.185,16,100,False,eff_su2_r5_d6,,0.575,0.1499999999999999,0.945,0.795,1.0,5,0.0,0.0,10.0,True,0.0,0.0,20.0,True
MNIST_QNN_eff_su2_r5_d6_s44,max_probability,0.5463,0.490074375,0.603475625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d6_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1790,44,43,44,pv+stats,0.05,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d6,1790,False,0.935,0.75,0.185,16,100,False,eff_su2_r5_d6,,0.54,0.07999999999999996,0.7,0.62,0.8567883968353271,5,0.06,0.05,10.0,True,0.14,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d6_s45,loss,0.6122,0.556925,0.6658306249999999,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d6_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1790,45,43,45,pv+stats,0.05,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d6,1790,False,0.935,0.75,0.185,16,100,False,eff_su2_r5_d6,,0.5825,0.16500000000000004,0.775,0.61,-0.1777506172657013,5,0.095,0.05,10.0,True,0.165,0.09,20.0,True
MNIST_QNN_eff_su2_r5_d6_s45,entropy,0.5612250000000001,0.5050737500000001,0.6168256249999999,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d6_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1790,45,43,45,pv+stats,0.05,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d6,1790,False,0.935,0.75,0.185,16,100,False,eff_su2_r5_d6,,0.5349999999999999,0.07,0.485,0.415,-0.1324211061000824,5,0.09,0.05,10.0,True,0.165,0.095,20.0,True
MNIST_QNN_eff_su2_r5_d6_s45,confidence,0.5642750000000001,0.50765,0.6211556249999999,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d6_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1790,45,43,45,pv+stats,0.05,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d6,1790,False,0.935,0.75,0.185,16,100,False,eff_su2_r5_d6,,0.5349999999999999,0.06999999999999995,0.475,0.405,0.9748488068580627,5,0.095,0.05,10.0,True,0.165,0.095,20.0,True
MNIST_QNN_eff_su2_r5_d6_s45,margin,0.566325,0.510148125,0.62185,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d6_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1790,45,43,45,pv+stats,0.05,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d6,1790,False,0.935,0.75,0.185,16,100,False,eff_su2_r5_d6,,0.54,0.08000000000000002,0.5,0.42,0.8123769164085388,5,0.09,0.045,10.0,True,0.16,0.1,20.0,True
MNIST_QNN_eff_su2_r5_d6_s45,correctness,0.595,0.5625,0.6275,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d6_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1790,45,43,45,pv+stats,0.05,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d6,1790,False,0.935,0.75,0.185,16,100,False,eff_su2_r5_d6,,0.595,0.18999999999999995,0.965,0.775,1.0,5,0.0,0.0,10.0,True,0.0,0.0,20.0,True
MNIST_QNN_eff_su2_r5_d6_s45,max_probability,0.5642750000000001,0.50755,0.620100625,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_eff_su2_r5_d6_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,1790,45,43,45,pv+stats,0.05,6,6,linear,crz,eff_su2,5,linear,cx,wrap,200,200,200,eff_su2_r5_d6,1790,False,0.935,0.75,0.185,16,100,False,eff_su2_r5_d6,,0.5349999999999999,0.06999999999999995,0.475,0.405,0.9748488068580627,5,0.095,0.05,10.0,True,0.165,0.095,20.0,True
MNIST_QNN_z_r1_d2_s43,loss,0.5322,0.4772725,0.5883262499999999,10000,200,200,0.005,0=member,reviewer_runs/multiseed_factorial/MNIST_QNN_z_r1_d2_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,10000,multiseed_factorial,mnist,qnn,qnn,182,43,43,43,pv+stats,0.05,6,2,linear,crz,z,1,none,none,wrap,200,200,200,z_r1_d2,182,False,0.725,0.595,0.13,16,100,False,z_r1_d2,,0.515,0.029999999999999916,0.825,0.795,-1.3585200309753418,5,0.035,0.035,10.0,True,0.12,0.095,20.0,True
