scheme,heldout_scope,heldout_id,calibration_ids,mode,shots,fold,n_train_public_nonmember_pairs,n_test_heldout_nonmember_pairs,intercept,slope,scale,train_rmse,train_r_squared,train_residual_mean,train_residual_std,train_residual_skew,train_residual_excess_kurtosis,train_coverage_90pct,test_rmse,test_r_squared,test_residual_mean,test_residual_std,test_residual_skew,test_residual_excess_kurtosis,test_coverage_90pct
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_p7_s143,MNIST_QNN_eff_su2_r5_d2_p7_s144;MNIST_QNN_eff_su2_r5_d2_p7_s145,noisy_shot,128,0,16020,1990,-0.5049332295074094,0.8474537983973238,2.1694494223183294,2.169313996779178,0.5167681595542161,-1.454794115663626e-16,2.169313996779178,-0.1381949281192391,0.6994232618061993,0.8995006242197253,2.1301268545042387,0.4979137559381047,-0.01631790862286117,2.1300643516425266,-0.14795359330554306,0.8104335374943021,0.907035175879397
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_p7_s143,MNIST_QNN_eff_su2_r5_d2_p7_s144;MNIST_QNN_eff_su2_r5_d2_p7_s145,noisy_shot,128,1,16080,1960,-0.5068973957518269,0.8435368128929825,2.152158536483187,2.152024691616209,0.516059619390262,3.9769182971647396e-17,2.152024691616209,-0.12096482253866318,0.7933857929709003,0.8988805970149254,2.134640958470762,0.5269515824899151,0.07568545717334944,2.1332987913448584,-0.09467610674539399,0.6825826946880227,0.9025510204081633
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_p7_s143,MNIST_QNN_eff_su2_r5_d2_p7_s144;MNIST_QNN_eff_su2_r5_d2_p7_s145,noisy_shot,128,2,15840,2080,-0.5193915374768705,0.8398641579966074,2.1661017590784826,2.165965005913216,0.5119812318131644,1.686641847511349e-16,2.165965005913216,-0.1303054375646127,0.8394678526970161,0.899810606060606,2.109353848728083,0.5427304191043782,0.054577999633141396,2.108647647450854,-0.1189864095771652,0.5165741932260408,0.9139423076923077
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_p7_s143,MNIST_QNN_eff_su2_r5_d2_p7_s144;MNIST_QNN_eff_su2_r5_d2_p7_s145,noisy_shot,128,3,15780,2110,-0.5029685877301943,0.850309612009373,2.175608700793529,2.175470825150893,0.5101638235544139,1.080673362372776e-16,2.175470825150893,-0.10869520290259752,0.8327800084031014,0.900253485424588,2.083692211670408,0.5074244020274737,-0.01343443627687723,2.083648902502012,-0.030978388133628833,0.4389497665565112,0.9118483412322275
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_p7_s143,MNIST_QNN_eff_su2_r5_d2_p7_s144;MNIST_QNN_eff_su2_r5_d2_p7_s145,noisy_shot,128,4,16280,1860,-0.4944823173896896,0.8384980731846944,2.1623326518516253,2.1621998263561317,0.5146715861320894,-9.776509386379757e-17,2.1621998263561317,-0.14801172481030644,0.8863626327744227,0.899938574938575,2.151797116937415,0.42780100349548156,-0.04707715657192171,2.151282076760106,-0.024979493576812447,0.6546870801514935,0.9102150537634408
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_p7_s144,MNIST_QNN_eff_su2_r5_d2_p7_s143;MNIST_QNN_eff_su2_r5_d2_p7_s145,noisy_shot,128,0,16020,1990,-0.48052555821539067,0.8403947899591805,2.1435711809239897,2.143437370806133,0.5032257355537296,-1.774139165443446e-18,2.143437370806133,-0.080074153280655,0.4707906059626161,0.9009987515605493,2.146593964751676,0.5033858042149757,-0.03010870037876886,2.1463827980278403,0.003720273532352911,1.6801997314972192,0.9010050251256282
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_p7_s144,MNIST_QNN_eff_su2_r5_d2_p7_s143;MNIST_QNN_eff_su2_r5_d2_p7_s145,noisy_shot,128,1,16080,1960,-0.500517107159387,0.8401466826115197,2.134432728955904,2.1342999864744203,0.5013783683985724,1.1267935175300095e-17,2.1342999864744203,-0.09107818869222174,0.5290876544628129,0.9018656716417911,2.2173387273120087,0.5256948108398323,-0.030872447770265786,2.217123795282147,-0.15847818554530307,1.2005643490790652,0.8928571428571429
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_p7_s144,MNIST_QNN_eff_su2_r5_d2_p7_s143;MNIST_QNN_eff_su2_r5_d2_p7_s145,noisy_shot,128,2,15840,2080,-0.4936262768480211,0.8352639571983861,2.143720460230697,2.1435851200708207,0.4943925754458459,5.607186993056347e-17,2.1435851200708207,-0.09995603324517463,0.5681495485147594,0.901010101010101,2.154039487783147,0.5260715599007004,0.06736531862378116,2.1529858403565494,-0.1768089513725897,1.0159957870222032,0.8975961538461539
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_p7_s144,MNIST_QNN_eff_su2_r5_d2_p7_s143;MNIST_QNN_eff_su2_r5_d2_p7_s145,noisy_shot,128,3,15780,2110,-0.4822310005440624,0.8423651542779375,2.1494005945734957,2.149264379826721,0.49993434177028173,-2.3414589518076814e-16,2.149264379826721,-0.10409860931802967,0.5798627412337232,0.9024081115335868,2.098807547153175,0.5413950672606523,-0.07368062039143153,2.0975138345588715,-0.34307125516891984,1.0790047063528245,0.9066350710900474
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_p7_s144,MNIST_QNN_eff_su2_r5_d2_p7_s143;MNIST_QNN_eff_su2_r5_d2_p7_s145,noisy_shot,128,4,16280,1860,-0.47755880396927186,0.8379528433595523,2.142637936951322,2.142506321242057,0.5117645623859186,-1.1609604896325962e-16,2.142506321242057,-0.1137578076433588,0.5735858243344771,0.9009213759213759,2.2203870590313706,0.534295241641536,-0.042033545329240043,2.2199891605548516,-0.04151592338800688,0.732675398237157,0.886021505376344
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_p7_s145,MNIST_QNN_eff_su2_r5_d2_p7_s143;MNIST_QNN_eff_su2_r5_d2_p7_s144,noisy_shot,128,0,16020,1990,-0.49948411306758145,0.8418825892697727,2.144794055494015,2.144660169039532,0.5207960849468334,6.653021870412923e-17,2.144660169039532,-0.12648282945607553,0.8099971490083866,0.9027465667915107,2.148441207726822,0.49384262703737214,-0.04082627233337333,2.1480532671575086,-0.19845412217911676,0.87191448681771,0.9030150753768844
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_p7_s145,MNIST_QNN_eff_su2_r5_d2_p7_s143;MNIST_QNN_eff_su2_r5_d2_p7_s144,noisy_shot,128,1,16080,1960,-0.4957338918126818,0.835315414254213,2.135343239100464,2.1352104399934544,0.5152288290862734,1.016323564830989e-17,2.1352104399934544,-0.10932141643598933,0.8748310565101236,0.9022388059701493,2.2176157527712044,0.4846690021417914,0.05146878286002917,2.2170184012158995,-0.1520560447585528,0.5261109285602292,0.888265306122449
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_p7_s145,MNIST_QNN_eff_su2_r5_d2_p7_s143;MNIST_QNN_eff_su2_r5_d2_p7_s144,noisy_shot,128,2,15840,2080,-0.5058841789606939,0.8365868189007813,2.1465980977894787,2.1464625759548297,0.5127460809288789,1.2380668880668413e-16,2.1464625759548297,-0.10460947433767646,0.9265175706854882,0.9020833333333333,2.1694356951417397,0.5160697901670632,0.10320360159851509,2.166979522739479,-0.0513740063122609,0.3803173248933107,0.895673076923077
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_p7_s145,MNIST_QNN_eff_su2_r5_d2_p7_s143;MNIST_QNN_eff_su2_r5_d2_p7_s144,noisy_shot,128,3,15780,2110,-0.5037317434872646,0.8470372645570934,2.157378197409975,2.15724147709567,0.5142995153807286,1.50393709596878e-16,2.15724147709567,-0.10003709898274496,0.923800196810268,0.902851711026616,2.151727723924589,0.5023420498846201,-0.05688736596374708,2.150975598536487,-0.12322090961532488,0.36983105591163135,0.895260663507109
leave_target_out,target,MNIST_QNN_eff_su2_r5_d2_p7_s145,MNIST_QNN_eff_su2_r5_d2_p7_s143;MNIST_QNN_eff_su2_r5_d2_p7_s144,noisy_shot,128,4,16280,1860,-0.49011574613191866,0.8396253598998447,2.1335990403718776,2.133467979894444,0.5240953000800714,-5.586576792217004e-17,2.133467979894444,-0.13400032580530225,0.9450513366637461,0.9023955773955774,2.1340740760483823,0.4828901413410067,-0.0034749992112249753,2.13407124680556,-0.025619089538730756,0.17963221996387446,0.8983870967741936
leave_target_out,target,MNIST_QNN_z_r1_d6_p7_s143,MNIST_QNN_z_r1_d6_p7_s144;MNIST_QNN_z_r1_d6_p7_s145,noisy_shot,128,0,16020,1990,-0.16042802766054143,0.8440708831456661,1.2260862696656634,1.22600973255334,0.7430563665454288,1.2064146325015434e-16,1.22600973255334,-0.0974552400743841,0.3031172924874568,0.898314606741573,1.0780135627713103,0.8430945026272236,0.04291035715633083,1.0771592002891726,-0.07832244239876508,0.12454989113167514,0.9391959798994974
leave_target_out,target,MNIST_QNN_z_r1_d6_p7_s143,MNIST_QNN_z_r1_d6_p7_s144;MNIST_QNN_z_r1_d6_p7_s145,noisy_shot,128,1,16080,1960,-0.16596809128611545,0.8426205256579716,1.2226389895001981,1.2225629523727575,0.7457153274879265,-1.908920782639075e-16,1.2225629523727575,-0.09156880911290205,0.34075129311473074,0.8998756218905473,1.11648946702338,0.8318013840156393,0.08596748559235817,1.1131748835628115,0.019812109236326505,0.8094627971077579,0.9316326530612244
leave_target_out,target,MNIST_QNN_z_r1_d6_p7_s143,MNIST_QNN_z_r1_d6_p7_s144;MNIST_QNN_z_r1_d6_p7_s145,noisy_shot,128,2,15840,2080,-0.16874226486387478,0.842435691024044,1.2287704908537729,1.228692914510323,0.7490089582196513,1.4354398702224246e-17,1.228692914510323,-0.08480298820774278,0.34794425878349067,0.9009469696969697,1.082739787932484,0.8131678139431695,0.05053386457763513,1.0815598813301692,0.01827384157296592,0.3410134302935681,0.9365384615384615
leave_target_out,target,MNIST_QNN_z_r1_d6_p7_s143,MNIST_QNN_z_r1_d6_p7_s144;MNIST_QNN_z_r1_d6_p7_s145,noisy_shot,128,3,15780,2110,-0.16175848841775475,0.8462181681256801,1.2332246558097626,1.2331465022144619,0.7495583261261414,2.1613467247455518e-17,1.2331465022144619,-0.07453453168634286,0.3161465553416498,0.9003168567807351,1.1017499514402904,0.8018201850956634,-0.01754340691851001,1.1016102688212261,-0.11445602918941722,0.22369566776141392,0.9317535545023696
leave_target_out,target,MNIST_QNN_z_r1_d6_p7_s143,MNIST_QNN_z_r1_d6_p7_s144;MNIST_QNN_z_r1_d6_p7_s145,noisy_shot,128,4,16280,1860,-0.17109042937428343,0.845336852073182,1.223995993825158,1.2239208074868193,0.750728967632186,1.0823992534920445e-16,1.2239208074868193,-0.09597774735857281,0.32701591709519473,0.9002457002457003,1.1021385577670486,0.793004234149953,0.038167458112194616,1.1014774830463325,0.05477231510612063,0.36153127076009506,0.9381720430107527
leave_target_out,target,MNIST_QNN_z_r1_d6_p7_s144,MNIST_QNN_z_r1_d6_p7_s143;MNIST_QNN_z_r1_d6_p7_s145,noisy_shot,128,0,16020,1990,-0.15149195011524097,0.8567290568173346,1.1675313849288733,1.1674585030420437,0.7810943286848195,2.1067902589640923e-16,1.1674585030420437,-0.04254671880822178,0.29688717110588314,0.9008739076154807,1.2063809041782985,0.7760770070339768,-0.06515548462466562,1.2046201263424805,-0.010443983836167643,0.6454074155110439,0.892964824120603
leave_target_out,target,MNIST_QNN_z_r1_d6_p7_s144,MNIST_QNN_z_r1_d6_p7_s143;MNIST_QNN_z_r1_d6_p7_s145,noisy_shot,128,1,16080,1960,-0.15876735273597697,0.8529999062521028,1.1648393141775062,1.1647668716690138,0.7819770027700873,-1.493553760490758e-16,1.1647668716690138,-0.06804716230399019,0.24864731089158365,0.901181592039801,1.2418180239723957,0.7525602584752864,-0.060628006520158734,1.2403371515390877,-0.14532231245977512,0.39417208157222605,0.8760204081632653
leave_target_out,target,MNIST_QNN_z_r1_d6_p7_s144,MNIST_QNN_z_r1_d6_p7_s143;MNIST_QNN_z_r1_d6_p7_s145,noisy_shot,128,2,15840,2080,-0.15590003795012053,0.8535177693219795,1.1713870214346915,1.1713130678993777,0.787003674759982,1.74944234183358e-17,1.1713130678993777,-0.06428405053767858,0.324667653719271,0.9030303030303031,1.2129877055174436,0.7421007115129801,-0.051693737059985555,1.2118856923345722,-0.17147148368685441,0.505710279075084,0.8913461538461539
leave_target_out,target,MNIST_QNN_z_r1_d6_p7_s144,MNIST_QNN_z_r1_d6_p7_s143;MNIST_QNN_z_r1_d6_p7_s145,noisy_shot,128,3,15780,2110,-0.14908745079902408,0.8576405529312499,1.1715427054847882,1.1714684608821926,0.7868976541727816,-4.1425812224289747e-17,1.1714684608821926,-0.043469138094768954,0.2938770140818576,0.9032953105196451,1.2056976810135003,0.7218285938612098,-0.09955552548821114,1.2015804572920195,-0.21137906811628032,0.45274655153829,0.895260663507109
leave_target_out,target,MNIST_QNN_z_r1_d6_p7_s144,MNIST_QNN_z_r1_d6_p7_s143;MNIST_QNN_z_r1_d6_p7_s145,noisy_shot,128,4,16280,1860,-0.15681124432233084,0.8555245388744068,1.1654203097841487,1.1653487215713116,0.7900414447490149,-8.816316500217459e-17,1.1653487215713116,-0.06610188589262976,0.29589585447081657,0.9016584766584766,1.2267599835204075,0.7320604169833338,-0.054195712112974435,1.2255622717575627,-0.08194836704274448,0.5544181672074622,0.8865591397849463
leave_target_out,target,MNIST_QNN_z_r1_d6_p7_s145,MNIST_QNN_z_r1_d6_p7_s143;MNIST_QNN_z_r1_d6_p7_s144,noisy_shot,128,0,16020,1990,-0.16303783138299632,0.8435271938580617,1.1611737224875356,1.1611012374709233,0.7785544440346509,1.0644834992660677e-17,1.1611012374709233,-0.09348970526090962,0.5036897750010163,0.902247191011236,1.2559404201468356,0.7486745070177689,-0.02037352021000538,1.2557751624526035,-0.10714269545761164,0.22219545160042609,0.8798994974874372
leave_target_out,target,MNIST_QNN_z_r1_d6_p7_s145,MNIST_QNN_z_r1_d6_p7_s143;MNIST_QNN_z_r1_d6_p7_s144,noisy_shot,128,1,16080,1960,-0.16276689288347668,0.8423310017206396,1.1520657891414994,1.1519941410311567,0.7838039545940017,-1.2019130853653436e-16,1.1519941410311567,-0.08131300380070292,0.4696253397297889,0.9025497512437811,1.2485881667274037,0.7572020427553621,0.06574920104344836,1.2468558267313214,-0.014241877598458248,0.13287982127809617,0.8744897959183674
leave_target_out,target,MNIST_QNN_z_r1_d6_p7_s145,MNIST_QNN_z_r1_d6_p7_s143;MNIST_QNN_z_r1_d6_p7_s144,noisy_shot,128,2,15840,2080,-0.16450455917385343,0.8444005020036314,1.1599027095378944,1.1598294810451582,0.7879468118399306,1.507211863733546e-16,1.1598294810451582,-0.08125105130600827,0.5022310536545245,0.903219696969697,1.2281422898041843,0.7386805066466047,0.06972818458964711,1.226161271725419,-0.046517153689420054,-0.024294453401391802,0.8735576923076923
leave_target_out,target,MNIST_QNN_z_r1_d6_p7_s145,MNIST_QNN_z_r1_d6_p7_s143;MNIST_QNN_z_r1_d6_p7_s144,noisy_shot,128,3,15780,2110,-0.152438397671961,0.8443247686472238,1.1587397137010922,1.1586662804671581,0.7906543935261232,9.365835807230725e-17,1.1586662804671581,-0.06250629762012257,0.5300923190436295,0.903041825095057,1.2042290832948988,0.7504730744283027,-0.018737590271793666,1.2040832976850393,-0.118970762876196,0.2819064524003716,0.8819905213270142
