target_id,cell,mode,shots,contrast,left_attack,right_attack,auc_difference,advantage_difference,tpr_at_0_1pct_fpr_difference,tpr_at_1pct_fpr_difference,tpr_at_5pct_fpr_difference
MNIST_QNN_z_r1_d6_p7_s145,z_r1_d6,noisy_shot,128,affine_minus_matched_reference,affine_channel_lira,matched_reference_lira_online_fixed_variance,-0.0014912999999998622,-0.008199999999999992,0.0007000000000000005,-0.0038000000000000048,-0.001800000000000003
MNIST_QNN_z_r1_d6_p7_s145,z_r1_d6,noisy_shot,128,affine_minus_mismatched,affine_channel_lira,latent_lira_mismatched,0.004639700000000024,0.002899999999999993,0.0032,0.0036999999999999984,0.007400000000000004
MNIST_QNN_z_r1_d6_p7_s145,z_r1_d6,noisy_shot,128,matched_reference_minus_learned,matched_reference_lira_online_fixed_variance,target_crossfit_learned_mia,0.009408699999999826,0.011799999999999991,0.0010999999999999996,0.007300000000000003,0.013600000000000008
MNIST_QNN_z_r1_d6_p7_s145,z_r1_d6,noisy_shot,128,matched_reference_minus_loss,matched_reference_lira_online_fixed_variance,loss_mia,-0.00030250000000009436,-0.0004999999999999796,0.0005999999999999998,0.005200000000000005,0.0058000000000000065
MNIST_QNN_z_r1_d6_p7_s145,z_r1_d6,noisy_shot,128,matched_reference_minus_mismatched,matched_reference_lira_online_fixed_variance,latent_lira_mismatched,0.0061309999999998865,0.011099999999999985,0.0024999999999999996,0.007500000000000003,0.009200000000000007
MNIST_QNN_zz_r1_d6_p7_s143,zz_r1_d6,noisy_shot,128,affine_minus_learned,affine_channel_lira,target_crossfit_learned_mia,-0.01059969999999999,-0.01539999999999999,-0.0005999999999999998,-0.003999999999999997,-0.007199999999999998
MNIST_QNN_zz_r1_d6_p7_s143,zz_r1_d6,noisy_shot,128,affine_minus_loss,affine_channel_lira,loss_mia,-0.022320000000000118,-0.025999999999999995,0.0013000000000000004,0.003400000000000002,-0.00979999999999999
MNIST_QNN_zz_r1_d6_p7_s143,zz_r1_d6,noisy_shot,128,affine_minus_matched_reference,affine_channel_lira,matched_reference_lira_online_fixed_variance,0.009104699999999966,0.010400000000000013,-0.0018,-0.0015000000000000013,0.0006000000000000033
MNIST_QNN_zz_r1_d6_p7_s143,zz_r1_d6,noisy_shot,128,affine_minus_mismatched,affine_channel_lira,latent_lira_mismatched,-0.00626900000000008,-0.018400000000000014,0.0015000000000000005,0.0039000000000000024,0.01100000000000001
MNIST_QNN_zz_r1_d6_p7_s143,zz_r1_d6,noisy_shot,128,matched_reference_minus_learned,matched_reference_lira_online_fixed_variance,target_crossfit_learned_mia,-0.019704399999999955,-0.025800000000000003,0.0012000000000000001,-0.0024999999999999953,-0.007800000000000001
MNIST_QNN_zz_r1_d6_p7_s143,zz_r1_d6,noisy_shot,128,matched_reference_minus_loss,matched_reference_lira_online_fixed_variance,loss_mia,-0.03142470000000008,-0.03640000000000001,0.0031000000000000003,0.004900000000000003,-0.010399999999999993
MNIST_QNN_zz_r1_d6_p7_s143,zz_r1_d6,noisy_shot,128,matched_reference_minus_mismatched,matched_reference_lira_online_fixed_variance,latent_lira_mismatched,-0.015373700000000046,-0.028800000000000027,0.0033000000000000004,0.005400000000000004,0.010400000000000006
MNIST_QNN_zz_r1_d6_p7_s144,zz_r1_d6,noisy_shot,128,affine_minus_learned,affine_channel_lira,target_crossfit_learned_mia,0.0031829000000000995,-0.0029999999999999957,0.0027,0.005800000000000003,0.009699999999999993
MNIST_QNN_zz_r1_d6_p7_s144,zz_r1_d6,noisy_shot,128,affine_minus_loss,affine_channel_lira,loss_mia,0.002186699999999986,-0.010299999999999941,0.0007000000000000005,0.0008999999999999998,0.008699999999999986
MNIST_QNN_zz_r1_d6_p7_s144,zz_r1_d6,noisy_shot,128,affine_minus_matched_reference,affine_channel_lira,matched_reference_lira_online_fixed_variance,-0.004133700000000018,-0.009900000000000013,0.0008000000000000008,0.0039000000000000024,0.0013999999999999846
MNIST_QNN_zz_r1_d6_p7_s144,zz_r1_d6,noisy_shot,128,affine_minus_mismatched,affine_channel_lira,latent_lira_mismatched,-0.008599199999999918,-0.021200000000000004,0.0011000000000000003,0.004700000000000003,0.0032999999999999904
MNIST_QNN_zz_r1_d6_p7_s144,zz_r1_d6,noisy_shot,128,matched_reference_minus_learned,matched_reference_lira_online_fixed_variance,target_crossfit_learned_mia,0.0073166000000001175,0.006900000000000017,0.0018999999999999996,0.0019000000000000006,0.008300000000000009
MNIST_QNN_zz_r1_d6_p7_s144,zz_r1_d6,noisy_shot,128,matched_reference_minus_loss,matched_reference_lira_online_fixed_variance,loss_mia,0.006320400000000004,-0.0003999999999999282,-0.00010000000000000026,-0.0030000000000000027,0.007300000000000001
MNIST_QNN_zz_r1_d6_p7_s144,zz_r1_d6,noisy_shot,128,matched_reference_minus_mismatched,matched_reference_lira_online_fixed_variance,latent_lira_mismatched,-0.0044654999999999,-0.01129999999999999,0.0002999999999999995,0.0008000000000000004,0.0019000000000000059
MNIST_QNN_zz_r1_d6_p7_s145,zz_r1_d6,noisy_shot,128,affine_minus_learned,affine_channel_lira,target_crossfit_learned_mia,-0.0053242999999998375,-0.011400000000000007,0.0008999999999999998,0.0036999999999999984,0.0022000000000000075
MNIST_QNN_zz_r1_d6_p7_s145,zz_r1_d6,noisy_shot,128,affine_minus_loss,affine_channel_lira,loss_mia,-0.02634499999999984,-0.032300000000000016,0.0028000000000000004,0.0012999999999999956,-0.009399999999999978
MNIST_QNN_zz_r1_d6_p7_s145,zz_r1_d6,noisy_shot,128,affine_minus_matched_reference,affine_channel_lira,matched_reference_lira_online_fixed_variance,0.004174000000000233,0.005299999999999985,0.0013,0.0016999999999999967,0.003500000000000017
MNIST_QNN_zz_r1_d6_p7_s145,zz_r1_d6,noisy_shot,128,affine_minus_mismatched,affine_channel_lira,latent_lira_mismatched,-0.006692299999999762,-0.023800000000000036,0.0023000000000000004,0.0072,0.017100000000000018
MNIST_QNN_zz_r1_d6_p7_s145,zz_r1_d6,noisy_shot,128,matched_reference_minus_learned,matched_reference_lira_online_fixed_variance,target_crossfit_learned_mia,-0.00949830000000007,-0.016699999999999993,-0.0004000000000000002,0.0020000000000000018,-0.0013000000000000095
MNIST_QNN_zz_r1_d6_p7_s145,zz_r1_d6,noisy_shot,128,matched_reference_minus_loss,matched_reference_lira_online_fixed_variance,loss_mia,-0.030519000000000074,-0.0376,0.0015000000000000002,-0.00040000000000000105,-0.012899999999999995
MNIST_QNN_zz_r1_d6_p7_s145,zz_r1_d6,noisy_shot,128,matched_reference_minus_mismatched,matched_reference_lira_online_fixed_variance,latent_lira_mismatched,-0.010866299999999995,-0.02910000000000002,0.0010000000000000005,0.005500000000000003,0.013600000000000001
MNIST_QNN_zz_r5_d6_p7_s143,zz_r5_d6,noisy_shot,128,affine_minus_learned,affine_channel_lira,target_crossfit_learned_mia,-0.029407200000000078,-0.04099999999999998,-0.0020000000000000005,-0.0026,-0.004200000000000009
MNIST_QNN_zz_r5_d6_p7_s143,zz_r5_d6,noisy_shot,128,affine_minus_loss,affine_channel_lira,loss_mia,-0.03398799999999991,-0.0442,-0.0012000000000000005,-0.0043,-0.0023000000000000104
MNIST_QNN_zz_r5_d6_p7_s143,zz_r5_d6,noisy_shot,128,affine_minus_matched_reference,affine_channel_lira,matched_reference_lira_online_fixed_variance,-0.013517300000000065,-0.019400000000000014,-0.0028,-0.007000000000000001,-0.004599999999999993
MNIST_QNN_zz_r5_d6_p7_s143,zz_r5_d6,noisy_shot,128,affine_minus_mismatched,affine_channel_lira,latent_lira_mismatched,-0.01502110000000001,-0.0305,-0.0002000000000000003,0.0038000000000000013,0.01859999999999999
MNIST_QNN_zz_r5_d6_p7_s143,zz_r5_d6,noisy_shot,128,matched_reference_minus_learned,matched_reference_lira_online_fixed_variance,target_crossfit_learned_mia,-0.015889900000000012,-0.021599999999999966,0.0007999999999999995,0.004400000000000001,0.0003999999999999837
MNIST_QNN_zz_r5_d6_p7_s143,zz_r5_d6,noisy_shot,128,matched_reference_minus_loss,matched_reference_lira_online_fixed_variance,loss_mia,-0.020470699999999842,-0.02479999999999999,0.0015999999999999994,0.002700000000000001,0.0022999999999999826
MNIST_QNN_zz_r5_d6_p7_s143,zz_r5_d6,noisy_shot,128,matched_reference_minus_mismatched,matched_reference_lira_online_fixed_variance,latent_lira_mismatched,-0.001503799999999944,-0.011099999999999985,0.0026,0.010800000000000002,0.023199999999999985
MNIST_QNN_zz_r5_d6_p7_s144,zz_r5_d6,noisy_shot,128,affine_minus_learned,affine_channel_lira,target_crossfit_learned_mia,-0.0303481000000001,-0.03940000000000002,0.0002000000000000001,-0.0027000000000000027,-0.006100000000000008
MNIST_QNN_zz_r5_d6_p7_s144,zz_r5_d6,noisy_shot,128,affine_minus_loss,affine_channel_lira,loss_mia,-0.037779999999999925,-0.05460000000000001,-0.005900000000000001,-0.007799999999999996,-0.003700000000000009
MNIST_QNN_zz_r5_d6_p7_s144,zz_r5_d6,noisy_shot,128,affine_minus_matched_reference,affine_channel_lira,matched_reference_lira_online_fixed_variance,-0.006746699999999883,-0.003499999999999996,-0.0029,-0.0047000000000000045,0.006499999999999992
MNIST_QNN_zz_r5_d6_p7_s144,zz_r5_d6,noisy_shot,128,affine_minus_mismatched,affine_channel_lira,latent_lira_mismatched,-0.014767100000000033,-0.02449999999999998,0.0007999999999999999,0.0029,0.01390000000000001
MNIST_QNN_zz_r5_d6_p7_s144,zz_r5_d6,noisy_shot,128,matched_reference_minus_learned,matched_reference_lira_online_fixed_variance,target_crossfit_learned_mia,-0.023601400000000217,-0.03590000000000002,0.0031,0.0020000000000000018,-0.0126
MNIST_QNN_zz_r5_d6_p7_s144,zz_r5_d6,noisy_shot,128,matched_reference_minus_loss,matched_reference_lira_online_fixed_variance,loss_mia,-0.03103330000000004,-0.05110000000000001,-0.003000000000000001,-0.0030999999999999917,-0.0102
MNIST_QNN_zz_r5_d6_p7_s144,zz_r5_d6,noisy_shot,128,matched_reference_minus_mismatched,matched_reference_lira_online_fixed_variance,latent_lira_mismatched,-0.00802040000000015,-0.020999999999999984,0.0036999999999999997,0.007600000000000004,0.007400000000000018
MNIST_QNN_zz_r5_d6_p7_s145,zz_r5_d6,noisy_shot,128,affine_minus_learned,affine_channel_lira,target_crossfit_learned_mia,-0.02174799999999999,-0.036,0.00010000000000000026,0.00019999999999999706,0.00010000000000000286
MNIST_QNN_zz_r5_d6_p7_s145,zz_r5_d6,noisy_shot,128,affine_minus_loss,affine_channel_lira,loss_mia,-0.028204000000000007,-0.03729999999999999,0.0004000000000000001,0.0017999999999999978,0.0058000000000000065
MNIST_QNN_zz_r5_d6_p7_s145,zz_r5_d6,noisy_shot,128,affine_minus_matched_reference,affine_channel_lira,matched_reference_lira_online_fixed_variance,-0.010304100000000038,-0.015500000000000014,-0.0017000000000000006,-0.0023000000000000034,0.001999999999999995
MNIST_QNN_zz_r5_d6_p7_s145,zz_r5_d6,noisy_shot,128,affine_minus_mismatched,affine_channel_lira,latent_lira_mismatched,-0.01655770000000001,-0.028300000000000013,-0.0015999999999999999,-0.00010000000000000286,0.011000000000000003
MNIST_QNN_zz_r5_d6_p7_s145,zz_r5_d6,noisy_shot,128,matched_reference_minus_learned,matched_reference_lira_online_fixed_variance,target_crossfit_learned_mia,-0.011443899999999951,-0.020499999999999984,0.0018000000000000008,0.0025000000000000005,-0.001899999999999992
MNIST_QNN_zz_r5_d6_p7_s145,zz_r5_d6,noisy_shot,128,matched_reference_minus_loss,matched_reference_lira_online_fixed_variance,loss_mia,-0.01789989999999997,-0.02179999999999998,0.0021000000000000007,0.004100000000000001,0.0038000000000000117
MNIST_QNN_zz_r5_d6_p7_s145,zz_r5_d6,noisy_shot,128,matched_reference_minus_mismatched,matched_reference_lira_online_fixed_variance,latent_lira_mismatched,-0.00625359999999997,-0.012799999999999999,0.0001000000000000007,0.0022000000000000006,0.009000000000000008
