target_id,attack,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,n_member,n_nonmember,fpr_resolution,membership_convention,source_file,ci_method,bootstrap_unit,bootstrap_replicates,experiment,pair_id,role,dataset,architecture,fm_kind,n_wires,reps,depth,ql_ent,ql_op,model_seed,data_seed,seed,structural_cell_id,risk_level,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds,tpr_at_requested_fpr_0p05,attained_fpr_0p05,expected_false_positives_0p05,resolvable_0p05,tpr_at_requested_fpr_0p1,attained_fpr_0p1,expected_false_positives_0p1,resolvable_0p1
SmokePair1_z_s43,loss,0.5800000000000001,0.49416666666666664,0.6197777777777778,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/matched_runs/matched_gap_mia/SmokePair1_z_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,matched_gap_mia,SmokePair1,low_gap_z,Smoke,qnn,z,4,1,2,linear,crz,43,43,43,SmokePair1|z,low,0.6,0.19999999999999996,0.6,0.4,-0.6227501928806305,2,0.1,0.03333333333333333,1.5,False,0.13333333333333333,0.06666666666666667,3.0,True
SmokePair1_z_s43,entropy,0.5800000000000001,0.46938888888888897,0.716111111111111,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/matched_runs/matched_gap_mia/SmokePair1_z_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,matched_gap_mia,SmokePair1,low_gap_z,Smoke,qnn,z,4,1,2,linear,crz,43,43,43,SmokePair1|z,low,0.6,0.19999999999999996,0.6,0.4,-0.690459281206131,2,0.1,0.03333333333333333,1.5,False,0.13333333333333333,0.06666666666666667,3.0,True
SmokePair1_z_s43,confidence,0.5800000000000001,0.5447777777777778,0.6197777777777776,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/matched_runs/matched_gap_mia/SmokePair1_z_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,matched_gap_mia,SmokePair1,low_gap_z,Smoke,qnn,z,4,1,2,linear,crz,43,43,43,SmokePair1|z,low,0.6,0.19999999999999996,0.6,0.4,0.5364782214164734,2,0.1,0.03333333333333333,1.5,False,0.13333333333333333,0.06666666666666667,3.0,True
SmokePair1_z_s43,margin,0.5800000000000001,0.5015555555555555,0.7068888888888889,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/matched_runs/matched_gap_mia/SmokePair1_z_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,matched_gap_mia,SmokePair1,low_gap_z,Smoke,qnn,z,4,1,2,linear,crz,43,43,43,SmokePair1|z,low,0.6,0.19999999999999996,0.6,0.4,0.07295644283294678,2,0.1,0.03333333333333333,1.5,False,0.13333333333333333,0.06666666666666667,3.0,True
SmokePair1_z_s43,correctness,0.5,0.5,0.5,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/matched_runs/matched_gap_mia/SmokePair1_z_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,matched_gap_mia,SmokePair1,low_gap_z,Smoke,qnn,z,4,1,2,linear,crz,43,43,43,SmokePair1|z,low,0.5,0.0,0.0,0.0,inf,2,0.0,0.0,1.5,False,0.0,0.0,3.0,True
SmokePair1_z_s43,max_probability,0.5800000000000001,0.5593333333333335,0.7180000000000001,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/matched_runs/matched_gap_mia/SmokePair1_z_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,matched_gap_mia,SmokePair1,low_gap_z,Smoke,qnn,z,4,1,2,linear,crz,43,43,43,SmokePair1|z,low,0.6,0.19999999999999996,0.6,0.4,0.5364782214164734,2,0.1,0.03333333333333333,1.5,False,0.13333333333333333,0.06666666666666667,3.0,True
SmokePair1_z_s44,loss,0.5977777777777779,0.5713888888888888,0.6621111111111111,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/matched_runs/matched_gap_mia/SmokePair1_z_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,matched_gap_mia,SmokePair1,low_gap_z,Smoke,qnn,z,4,1,2,linear,crz,44,43,44,SmokePair1|z,low,0.5666666666666667,0.13333333333333336,0.43333333333333335,0.3,-0.6100021600723267,2,0.03333333333333333,0.03333333333333333,1.5,False,0.26666666666666666,0.1,3.0,True
SmokePair1_z_s44,entropy,0.5977777777777779,0.49833333333333335,0.6301666666666667,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/matched_runs/matched_gap_mia/SmokePair1_z_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,matched_gap_mia,SmokePair1,low_gap_z,Smoke,qnn,z,4,1,2,linear,crz,44,43,44,SmokePair1|z,low,0.5666666666666667,0.13333333333333336,0.43333333333333335,0.3,-0.6892519593238831,2,0.03333333333333333,0.03333333333333333,1.5,False,0.26666666666666666,0.1,3.0,True
SmokePair1_z_s44,confidence,0.5977777777777779,0.4271111111111111,0.7717777777777778,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/matched_runs/matched_gap_mia/SmokePair1_z_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,matched_gap_mia,SmokePair1,low_gap_z,Smoke,qnn,z,4,1,2,linear,crz,44,43,44,SmokePair1|z,low,0.5666666666666667,0.13333333333333336,0.43333333333333335,0.3,0.5434055924415588,2,0.03333333333333333,0.03333333333333333,1.5,False,0.26666666666666666,0.1,3.0,True
SmokePair1_z_s44,margin,0.5977777777777779,0.46322222222222226,0.643611111111111,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/matched_runs/matched_gap_mia/SmokePair1_z_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,matched_gap_mia,SmokePair1,low_gap_z,Smoke,qnn,z,4,1,2,linear,crz,44,43,44,SmokePair1|z,low,0.5666666666666667,0.13333333333333336,0.43333333333333335,0.3,0.08681119978427887,2,0.03333333333333333,0.03333333333333333,1.5,False,0.26666666666666666,0.1,3.0,True
SmokePair1_z_s44,correctness,0.5,0.5,0.5,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/matched_runs/matched_gap_mia/SmokePair1_z_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,matched_gap_mia,SmokePair1,low_gap_z,Smoke,qnn,z,4,1,2,linear,crz,44,43,44,SmokePair1|z,low,0.5,0.0,0.0,0.0,inf,2,0.0,0.0,1.5,False,0.0,0.0,3.0,True
SmokePair1_z_s44,max_probability,0.5977777777777779,0.5083333333333333,0.6575555555555556,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/matched_runs/matched_gap_mia/SmokePair1_z_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,matched_gap_mia,SmokePair1,low_gap_z,Smoke,qnn,z,4,1,2,linear,crz,44,43,44,SmokePair1|z,low,0.5666666666666667,0.13333333333333336,0.43333333333333335,0.3,0.5434055924415588,2,0.03333333333333333,0.03333333333333333,1.5,False,0.26666666666666666,0.1,3.0,True
SmokePair1_z_s45,loss,0.4855555555555556,0.48127777777777775,0.543,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/matched_runs/matched_gap_mia/SmokePair1_z_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,matched_gap_mia,SmokePair1,low_gap_z,Smoke,qnn,z,4,1,2,linear,crz,45,43,45,SmokePair1|z,low,0.5,0.0,0.26666666666666666,0.26666666666666666,-0.5782085955142975,2,0.03333333333333333,0.0,1.5,False,0.03333333333333333,0.0,3.0,True
SmokePair1_z_s45,entropy,0.4855555555555556,0.36127777777777775,0.5507777777777777,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/matched_runs/matched_gap_mia/SmokePair1_z_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,matched_gap_mia,SmokePair1,low_gap_z,Smoke,qnn,z,4,1,2,linear,crz,45,43,45,SmokePair1|z,low,0.5,0.0,0.26666666666666666,0.26666666666666666,-0.6853703260421753,2,0.03333333333333333,0.0,1.5,False,0.03333333333333333,0.0,3.0,True
