fpr,tpr,threshold
0.0,0.0,inf
0.0,0.025,0.7061419
0.0,0.1,0.6621951
0.025,0.1,0.6527009
0.025,0.15,0.6493765
0.05,0.15,0.64508367
0.05,0.175,0.64303046
0.1,0.175,0.64104384
0.1,0.2,0.6318383
0.15,0.2,0.6239399
0.15,0.25,0.61463565
0.175,0.25,0.60791004
0.175,0.3,0.59915286
0.2,0.3,0.5991216
0.2,0.375,0.59534174
0.225,0.375,0.59038705
0.225,0.45,0.57882446
0.25,0.45,0.5682611
0.25,0.475,0.5674435
0.275,0.475,0.553437
0.275,0.55,0.5475676
0.325,0.55,0.5449486
0.325,0.575,0.54056215
0.35,0.575,0.53200066
0.35,0.6,0.52892256
0.45,0.6,0.514392
0.45,0.65,0.50530213
0.5,0.65,0.50206846
0.5,0.675,0.5001432
0.55,0.675,0.4877541
0.55,0.7,0.48421067
0.6,0.7,0.48093194
0.6,0.75,0.4790144
0.625,0.75,0.47332075
0.625,0.8,0.46762654
0.675,0.8,0.45676747
0.675,0.825,0.45408863
0.7,0.825,0.45054048
0.7,0.85,0.44582173
0.725,0.85,0.44027403
0.725,0.9,0.43370116
0.775,0.9,0.42911825
0.775,0.925,0.42215636
0.825,0.925,0.41212094
0.825,0.95,0.38523376
0.875,0.95,0.36250535
0.875,0.975,0.3502331
0.925,0.975,0.3200073
0.925,1.0,0.3174828
1.0,1.0,0.28258428
