scope,shots,contrast,n_replicates,auc_difference_median,auc_difference_q05,auc_difference_q95,advantage_difference_median,advantage_difference_q05,advantage_difference_q95,tpr_at_0_1pct_fpr_difference_median,tpr_at_0_1pct_fpr_difference_q05,tpr_at_0_1pct_fpr_difference_q95,tpr_at_1pct_fpr_difference_median,tpr_at_1pct_fpr_difference_q05,tpr_at_1pct_fpr_difference_q95,tpr_at_5pct_fpr_difference_median,tpr_at_5pct_fpr_difference_q05,tpr_at_5pct_fpr_difference_q95
eff_su2_r5_d2,128,matched_minus_deconvolved_mean,30,0.00947916666666665,-0.0041572222222221785,0.022024583333333295,0.007499999999999951,-0.008500000000000023,0.021666666666666622,0.0,-0.0016666666666666668,0.0,-0.01,-0.020166666666666666,0.0018333333333333238,0.021666666666666667,0.007416666666666663,0.03516666666666666
eff_su2_r5_d2,128,matched_minus_mismatched,30,-0.002369444444444424,-0.010860972222222227,0.007154583333333336,0.009166666666666684,-0.008499999999999999,0.030916666666666648,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,-0.024166666666666666,-0.03833333333333334,-0.015
eff_su2_r5_d2,128,matched_minus_naive_mean,30,0.0016027777777778973,-0.00677916666666658,0.012446666666666691,0.01749999999999996,-0.003499999999999939,0.03833333333333333,0.0,0.0,0.0,0.0,0.0,0.004249999999999995,-0.02083333333333333,-0.03758333333333334,-0.006500000000000011
eff_su2_r5_d2,256,matched_minus_deconvolved_mean,30,0.007420833333333321,-0.0024687499999999528,0.017051111111111034,0.0033333333333332993,-0.018500000000000003,0.02258333333333332,0.0,0.0,0.0,-0.006666666666666667,-0.015,0.0,0.02583333333333333,-0.0009166666666666685,0.04199999999999998
eff_su2_r5_d2,256,matched_minus_mismatched,30,-0.001973611111111162,-0.01143916666666665,0.005707083333333412,0.007500000000000007,-0.007750000000000031,0.019999999999999907,0.0,0.0,0.0,0.0,0.0,0.004249999999999995,-0.0275,-0.03683333333333333,-0.012416666666666671
eff_su2_r5_d2,256,matched_minus_naive_mean,30,0.0008152777777777342,-0.008830833333333343,0.009036111111111154,0.010000000000000009,-0.002583333333333362,0.02424999999999994,0.0,0.0,0.0,0.0,0.0,0.004249999999999995,-0.020000000000000004,-0.03183333333333333,-0.012416666666666677
eff_su2_r5_d2,32,matched_minus_deconvolved_mean,30,0.021805555555555522,0.0072286111111111,0.03418263888888894,0.02416666666666667,-0.00016666666666660885,0.04758333333333332,0.0,-0.0025833333333333333,0.0,0.0,-0.015166666666666665,0.009249999999999996,0.0125,-0.007750000000000002,0.028333333333333335
eff_su2_r5_d2,32,matched_minus_mismatched,30,-0.005118055555555556,-0.015483194444444449,0.009298472222222262,0.005000000000000032,-0.02016666666666661,0.03125000000000002,0.0,0.0,0.0,0.0033333333333333335,-0.0016666666666666668,0.011666666666666667,-0.01916666666666667,-0.036083333333333335,-0.00483333333333334
eff_su2_r5_d2,32,matched_minus_naive_mean,30,0.006900000000000017,-0.007740972222222209,0.01932083333333329,0.023333333333333317,-0.0025833333333332817,0.04166666666666671,0.0,0.0,0.0,0.0033333333333333335,-0.0016666666666666668,0.011666666666666667,-0.02583333333333333,-0.035,0.000916666666666664
eff_su2_r5_d2,512,matched_minus_deconvolved_mean,30,0.006938888888888883,-0.0054676388888888535,0.014853611111111192,0.004166666666666652,-0.008499999999999973,0.01666666666666672,0.0,0.0,0.0,-0.006666666666666666,-0.011666666666666667,-0.0007500000000000048,0.02083333333333333,0.0007499999999999989,0.03925
eff_su2_r5_d2,512,matched_minus_mismatched,30,-0.006152777777777785,-0.014002222222222176,-0.002015416666666654,0.009166666666666712,-0.01166666666666669,0.02183333333333337,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,-0.024166666666666666,-0.03925,-0.011666666666666659
eff_su2_r5_d2,512,matched_minus_naive_mean,30,-0.0046958333333333435,-0.012498749999999965,-0.00043847222222224264,0.010833333333333361,-0.011666666666666659,0.02425,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,-0.020000000000000004,-0.03591666666666666,-0.009999999999999995
eff_su2_r5_d2,64,matched_minus_deconvolved_mean,30,0.020448611111111126,0.006177638888888876,0.03235291666666662,0.01666666666666669,-0.0012500000000000163,0.03999999999999999,0.0,-0.0033333333333333335,0.0,-0.005,-0.022583333333333334,0.007583333333333328,0.016666666666666666,-0.007583333333333333,0.030166666666666654
eff_su2_r5_d2,64,matched_minus_mismatched,30,-0.005840277777777736,-0.02048888888888895,0.0049761111111110935,0.003333333333333327,-0.012583333333333316,0.024416666666666656,0.0,0.0,0.0,0.003333333333333333,-0.0016666666666666668,0.01,-0.02333333333333333,-0.034999999999999996,-0.008750000000000023
eff_su2_r5_d2,64,matched_minus_naive_mean,30,0.0010208333333333597,-0.012509583333333378,0.013602361111110994,0.014166666666666689,0.0022499999999999725,0.0333333333333333,0.0,0.0,0.0,0.0033333333333333335,-0.0016666666666666668,0.01,-0.0225,-0.0385,-0.008333333333333335
eff_su2_r5_d6,1024,matched_minus_deconvolved_mean,30,0.01408750000000003,0.010229027777777793,0.023591111111111084,0.018333333333333368,0.002416666666666637,0.036666666666666625,0.0016666666666666666,0.0,0.005,0.01,0.004083333333333334,0.016666666666666666,0.009999999999999998,-0.0034999999999999966,0.02091666666666666
eff_su2_r5_d6,1024,matched_minus_mismatched,30,0.0023791666666666544,-0.004534861111111088,0.009221527777777842,-0.0033333333333332993,-0.022166666666666612,0.011083333333333379,0.0016666666666666666,0.0,0.0025833333333333285,-0.015000000000000001,-0.024249999999999997,-0.009083333333333339,-0.013333333333333336,-0.023666666666666666,-0.0015000000000000128
eff_su2_r5_d6,1024,matched_minus_naive_mean,30,0.003254166666666669,-0.0036361111111111507,0.010080277777777823,-5.551115123125783e-17,-0.019583333333333328,0.01383333333333333,0.0016666666666666666,0.0,0.0025833333333333285,-0.013333333333333336,-0.024249999999999997,-0.009083333333333339,-0.011666666666666659,-0.02533333333333333,-0.0007500000000000033
eff_su2_r5_d6,128,matched_minus_deconvolved_mean,30,0.03229722222222231,0.02045527777777789,0.043049583333333294,0.031666666666666676,0.007833333333333305,0.052583333333333294,0.0,-0.0059166666666666656,0.004249999999999995,0.016666666666666666,0.001500000000000001,0.024249999999999994,0.03583333333333333,0.012250000000000006,0.04683333333333332
eff_su2_r5_d6,128,matched_minus_mismatched,30,0.005362500000000048,-0.003838333333333399,0.014074305555555609,2.7755575615628914e-17,-0.020916666666666594,0.017583333333333395,0.0016666666666666666,-0.0009166666666666665,0.003333333333333333,-0.009999999999999997,-0.018333333333333333,0.0049999999999999975,0.0008333333333333318,-0.01425,0.01274999999999999
eff_su2_r5_d6,128,matched_minus_naive_mean,30,0.009418055555555582,0.0007611111111110792,0.018749722222222286,0.0058333333333333015,-0.008500000000000054,0.023333333333333293,0.0016666666666666666,-0.0009166666666666665,0.003333333333333333,-0.005833333333333333,-0.012583333333333335,0.005916666666666658,0.006666666666666668,-0.0075833333333333326,0.017583333333333322
eff_su2_r5_d6,256,matched_minus_deconvolved_mean,30,0.026341666666666597,0.01678027777777778,0.038072777777777754,0.024999999999999967,0.001666666666666619,0.050916666666666555,-0.0016666666666666668,-0.005,0.0009166666666666619,0.0125,0.002416666666666667,0.024249999999999994,0.025,0.004833333333333331,0.040166666666666656
eff_su2_r5_d6,256,matched_minus_mismatched,30,0.004147222222222191,-0.004632777777777808,0.010088472222222237,-0.0033333333333332993,-0.019250000000000024,0.01424999999999996,0.0016666666666666666,0.0,0.003333333333333333,-0.010833333333333332,-0.020916666666666667,0.005916666666666665,-0.003333333333333334,-0.014249999999999997,0.01108333333333332
eff_su2_r5_d6,256,matched_minus_naive_mean,30,0.007254166666666562,-0.0018677777777777959,0.012790416666666676,0.0033333333333332993,-0.01000000000000004,0.019416666666666676,0.0016666666666666666,0.0,0.003333333333333333,-0.0075000000000000015,-0.02,0.004416666666666657,-0.0024999999999999953,-0.01425,0.01183333333333333
eff_su2_r5_d6,32,matched_minus_deconvolved_mean,30,0.045043055555555545,0.030158749999999995,0.05842555555555555,0.03416666666666662,0.011500000000000045,0.06591666666666661,0.0,-0.006833333333333333,0.009249999999999996,0.020833333333333332,0.01,0.034999999999999996,0.05416666666666667,0.02858333333333334,0.07441666666666664
eff_su2_r5_d6,32,matched_minus_mismatched,30,0.0033388888888889467,-0.008464444444444464,0.012177222222222214,-0.0008333333333333248,-0.025916666666666685,0.017749999999999946,0.0,-0.0025833333333333333,0.0033333333333333335,-0.0033333333333333322,-0.01608333333333333,0.010166666666666654,0.012500000000000004,-0.011666666666666672,0.031833333333333325
eff_su2_r5_d6,32,matched_minus_naive_mean,30,0.012244444444444391,0.00015208333333332515,0.024375972222222236,0.013333333333333308,-0.01258333333333334,0.030166666666666706,0.0016666666666666663,-0.0033333333333333335,0.008333333333333333,0.004166666666666666,-0.006999999999999998,0.013333333333333332,0.024166666666666663,0.006666666666666668,0.04
eff_su2_r5_d6,512,matched_minus_deconvolved_mean,30,0.023643055555555514,0.012190416666666688,0.035485416666666623,0.020833333333333315,0.001666666666666619,0.054583333333333275,0.0016666666666666666,-0.0042499999999999994,0.003333333333333333,0.011666666666666667,0.003166666666666667,0.021666666666666667,0.015833333333333338,0.003333333333333333,0.034249999999999996
eff_su2_r5_d6,512,matched_minus_mismatched,30,0.004951388888888908,-0.0065008333333333055,0.013250277777777814,-0.0016666666666666496,-0.01866666666666664,0.01425000000000004,0.0016666666666666666,0.0,0.003333333333333333,-0.011666666666666665,-0.020916666666666667,-0.0049999999999999975,-0.008333333333333331,-0.021666666666666667,0.0016666666666666711
eff_su2_r5_d6,512,matched_minus_naive_mean,30,0.006688888888888855,-0.004941111111111035,0.014832777777777742,2.7755575615628914e-17,-0.01758333333333329,0.019250000000000028,0.0016666666666666666,-0.0009166666666666663,0.003333333333333333,-0.010000000000000002,-0.020000000000000004,-0.0049999999999999975,-0.008333333333333331,-0.023500000000000004,0.003333333333333341
eff_su2_r5_d6,64,matched_minus_deconvolved_mean,30,0.042373611111111154,0.02835944444444453,0.05707472222222219,0.034166666666666595,0.010583333333333337,0.06608333333333338,-0.003333333333333333,-0.007583333333333333,0.0025833333333333285,0.0175,0.005583333333333334,0.03,0.04833333333333334,0.01575,0.06258333333333334
eff_su2_r5_d6,64,matched_minus_mismatched,30,0.0030833333333333823,-0.006766250000000012,0.024053472222222226,-0.0008333333333333248,-0.02850000000000001,0.04199999999999992,0.0,-0.001666666666666667,0.0025833333333333285,-0.006666666666666668,-0.020000000000000004,0.008333333333333333,0.0025000000000000022,-0.02016666666666667,0.01941666666666666
eff_su2_r5_d6,64,matched_minus_naive_mean,30,0.008580555555555591,0.001920972222222145,0.032187916666666726,0.010833333333333306,-0.013833333333333307,0.04366666666666661,0.0,-0.003333333333333333,0.005,-0.001666666666666667,-0.013499999999999998,0.007583333333333328,0.006666666666666668,-0.013499999999999995,0.030916666666666665
overall,1024,matched_minus_deconvolved_mean,30,0.008512471064814842,0.006817493248456841,0.010471993634259212,0.004583333333333328,0.001284722222222201,0.008840277777777765,0.0029861111111111113,0.0018680555555555555,0.0038888888888888888,0.016041666666666666,0.013076388888888889,0.018902777777777775,0.012222222222222225,0.008291666666666671,0.017194444444444436
overall,1024,matched_minus_mismatched,30,0.026268209876543158,0.024066986882716024,0.02788660783179009,0.028749999999999942,0.023847222222222186,0.03251388888888891,0.003194444444444444,0.0024236111111111116,0.0042430555555555555,0.014930555555555555,0.013472222222222222,0.017791666666666664,0.0175,0.015138888888888896,0.02064583333333333
overall,1024,matched_minus_naive_mean,30,0.026717283950617232,0.02449989004629622,0.028355198688271563,0.029236111111111074,0.023631944444444424,0.0327777777777777,0.0032638888888888887,0.0024236111111111116,0.004027777777777778,0.015555555555555555,0.013534722222222222,0.017791666666666664,0.018055555555555554,0.015895833333333335,0.02090972222222223
overall,128,matched_minus_deconvolved_mean,30,0.01827374614197541,0.015094148341049374,0.021931520061728375,0.011041666666666616,0.007416666666666677,0.014611111111111113,0.0028472222222222223,0.0014375000000000002,0.004041666666666666,0.018194444444444444,0.01551388888888889,0.02247916666666666,0.031319444444444434,0.02242361111111111,0.03900694444444444
overall,128,matched_minus_mismatched,30,0.024583478009259252,0.02251399787808636,0.027406517168209892,0.024791666666666712,0.017805555555555585,0.032187500000000036,0.002847222222222222,0.0019305555555555556,0.004166666666666667,0.01611111111111111,0.0139375,0.019458333333333327,0.025555555555555554,0.018756944444444444,0.03175694444444444
overall,128,matched_minus_naive_mean,30,0.027456925154321077,0.025579319058641893,0.030787808641975382,0.026041666666666685,0.02122222222222227,0.03370138888888888,0.0029166666666666664,0.002361111111111111,0.003965277777777778,0.018194444444444444,0.01529861111111111,0.02184722222222222,0.028055555555555556,0.021034722222222222,0.03334722222222222
overall,256,matched_minus_deconvolved_mean,30,0.013595129243827109,0.011016268325617268,0.017246289544753057,0.00708333333333333,0.00386111111111111,0.011493055555555562,0.0032638888888888887,0.0021458333333333334,0.003965277777777778,0.017986111111111112,0.01623611111111111,0.020951388888888884,0.02368055555555556,0.019298611111111107,0.02881944444444444
overall,256,matched_minus_mismatched,30,0.025822540509259362,0.023656814236111167,0.02807649787808653,0.027152777777777748,0.021381944444444478,0.033437499999999995,0.003194444444444444,0.0025625,0.0042430555555555555,0.01638888888888889,0.014215277777777776,0.019993055555555552,0.022361111111111102,0.018895833333333334,0.027930555555555556
overall,256,matched_minus_naive_mean,30,0.027688821373456796,0.025394278549382716,0.029916341628086447,0.028263888888888866,0.02277083333333335,0.03451388888888888,0.0030555555555555553,0.002145833333333334,0.003979166666666666,0.017708333333333333,0.01520138888888889,0.020902777777777774,0.02361111111111111,0.019736111111111114,0.029444444444444447
overall,32,matched_minus_deconvolved_mean,30,0.0267937596450617,0.02242598476080244,0.031588855131172724,0.013749999999999929,0.006500000000000028,0.021847222222222133,0.002986111111111111,0.001388888888888889,0.00440972222222222,0.019027777777777775,0.0158125,0.0224375,0.045625,0.03895138888888889,0.05348611111111111
overall,32,matched_minus_mismatched,30,0.019709866898148132,0.015317074652777813,0.02213300250771604,0.018749999999999933,0.014784722222222314,0.025256944444444512,0.0016666666666666666,0.0001875000000000001,0.002777777777777778,0.010347222222222223,0.006868055555555557,0.013624999999999998,0.02520833333333334,0.019124999999999996,0.03211111111111112
overall,32,matched_minus_naive_mean,30,0.02741952160493827,0.02256947434413582,0.030202182677469113,0.021180555555555536,0.013562499999999922,0.028069444444444442,0.0032638888888888887,0.0022222222222222222,0.00473611111111111,0.018819444444444448,0.016868055555555556,0.021743055555555554,0.03541666666666667,0.02815972222222222,0.04011805555555555
