shots,replicate,attack,nominal_fpr,threshold,actual_fpr,calibrated_tpr
32,8,channel_lira_matched,0.001,2.6578842680419865,0.009305555555555555,0.023333333333333334
32,8,channel_lira_matched,0.01,1.5131405243631273,0.03222222222222222,0.07194444444444445
32,8,channel_lira_mismatched,0.001,2.8267944052336635,0.016666666666666666,0.028888888888888888
32,8,channel_lira_mismatched,0.01,1.651156805341863,0.050416666666666665,0.08333333333333333
32,9,channel_lira_matched,0.001,2.6578842680419865,0.007638888888888889,0.02361111111111111
32,9,channel_lira_matched,0.01,1.5131405243631273,0.03236111111111111,0.07611111111111112
32,9,channel_lira_mismatched,0.001,2.8267944052336635,0.015833333333333335,0.02861111111111111
32,9,channel_lira_mismatched,0.01,1.651156805341863,0.05444444444444444,0.08361111111111111
32,10,channel_lira_matched,0.001,2.6578842680419865,0.0077777777777777776,0.02277777777777778
32,10,channel_lira_matched,0.01,1.5131405243631273,0.034444444444444444,0.07416666666666667
32,10,channel_lira_mismatched,0.001,2.8267944052336635,0.016666666666666666,0.02722222222222222
32,10,channel_lira_mismatched,0.01,1.651156805341863,0.05555555555555555,0.08152777777777778
32,11,channel_lira_matched,0.001,2.6578842680419865,0.008888888888888889,0.025416666666666667
32,11,channel_lira_matched,0.01,1.5131405243631273,0.035833333333333335,0.07347222222222222
32,11,channel_lira_mismatched,0.001,2.8267944052336635,0.0175,0.028055555555555556
32,11,channel_lira_mismatched,0.01,1.651156805341863,0.05652777777777778,0.08208333333333333
32,12,channel_lira_matched,0.001,2.6578842680419865,0.0077777777777777776,0.02388888888888889
32,12,channel_lira_matched,0.01,1.5131405243631273,0.03333333333333333,0.07597222222222222
32,12,channel_lira_mismatched,0.001,2.8267944052336635,0.017083333333333332,0.02736111111111111
32,12,channel_lira_mismatched,0.01,1.651156805341863,0.05569444444444444,0.08180555555555556
32,13,channel_lira_matched,0.001,2.6578842680419865,0.007361111111111111,0.0225
32,13,channel_lira_matched,0.01,1.5131405243631273,0.03194444444444444,0.07402777777777778
32,13,channel_lira_mismatched,0.001,2.8267944052336635,0.01638888888888889,0.02722222222222222
32,13,channel_lira_mismatched,0.01,1.651156805341863,0.05402777777777778,0.08166666666666667
32,14,channel_lira_matched,0.001,2.6578842680419865,0.007916666666666667,0.02347222222222222
32,14,channel_lira_matched,0.01,1.5131405243631273,0.03180555555555555,0.07305555555555555
32,14,channel_lira_mismatched,0.001,2.8267944052336635,0.013888888888888888,0.02861111111111111
32,14,channel_lira_mismatched,0.01,1.651156805341863,0.05333333333333334,0.08166666666666667
32,15,channel_lira_matched,0.001,2.6578842680419865,0.0075,0.024027777777777776
32,15,channel_lira_matched,0.01,1.5131405243631273,0.03347222222222222,0.075
32,15,channel_lira_mismatched,0.001,2.8267944052336635,0.015416666666666667,0.02736111111111111
32,15,channel_lira_mismatched,0.01,1.651156805341863,0.05416666666666667,0.08069444444444444
32,16,channel_lira_matched,0.001,2.6578842680419865,0.007916666666666667,0.025138888888888888
32,16,channel_lira_matched,0.01,1.5131405243631273,0.03666666666666667,0.07472222222222222
32,16,channel_lira_mismatched,0.001,2.8267944052336635,0.01638888888888889,0.02875
32,16,channel_lira_mismatched,0.01,1.651156805341863,0.05527777777777778,0.08208333333333333
32,17,channel_lira_matched,0.001,2.6578842680419865,0.008194444444444445,0.024027777777777776
32,17,channel_lira_matched,0.01,1.5131405243631273,0.03388888888888889,0.07111111111111111
32,17,channel_lira_mismatched,0.001,2.8267944052336635,0.015277777777777777,0.02722222222222222
32,17,channel_lira_mismatched,0.01,1.651156805341863,0.05694444444444444,0.07805555555555556
32,18,channel_lira_matched,0.001,2.6578842680419865,0.008888888888888889,0.025833333333333333
32,18,channel_lira_matched,0.01,1.5131405243631273,0.035277777777777776,0.07819444444444444
32,18,channel_lira_mismatched,0.001,2.8267944052336635,0.01625,0.02847222222222222
32,18,channel_lira_mismatched,0.01,1.651156805341863,0.05402777777777778,0.08347222222222223
32,19,channel_lira_matched,0.001,2.6578842680419865,0.007361111111111111,0.024722222222222222
32,19,channel_lira_matched,0.01,1.5131405243631273,0.03347222222222222,0.0751388888888889
32,19,channel_lira_mismatched,0.001,2.8267944052336635,0.015694444444444445,0.029305555555555557
32,19,channel_lira_mismatched,0.01,1.651156805341863,0.05486111111111111,0.08263888888888889
32,20,channel_lira_matched,0.001,2.6578842680419865,0.008055555555555555,0.025972222222222223
32,20,channel_lira_matched,0.01,1.5131405243631273,0.03305555555555555,0.0763888888888889
32,20,channel_lira_mismatched,0.001,2.8267944052336635,0.014583333333333334,0.029027777777777777
32,20,channel_lira_mismatched,0.01,1.651156805341863,0.05555555555555555,0.08597222222222223
32,21,channel_lira_matched,0.001,2.6578842680419865,0.007083333333333333,0.02277777777777778
32,21,channel_lira_matched,0.01,1.5131405243631273,0.030416666666666668,0.07666666666666666
32,21,channel_lira_mismatched,0.001,2.8267944052336635,0.016944444444444446,0.029027777777777777
32,21,channel_lira_mismatched,0.01,1.651156805341863,0.05347222222222222,0.08263888888888889
32,22,channel_lira_matched,0.001,2.6578842680419865,0.007222222222222222,0.025833333333333333
32,22,channel_lira_matched,0.01,1.5131405243631273,0.03305555555555555,0.07805555555555556
32,22,channel_lira_mismatched,0.001,2.8267944052336635,0.01597222222222222,0.029027777777777777
32,22,channel_lira_mismatched,0.01,1.651156805341863,0.05569444444444444,0.08527777777777777
32,23,channel_lira_matched,0.001,2.6578842680419865,0.007916666666666667,0.024305555555555556
32,23,channel_lira_matched,0.01,1.5131405243631273,0.035555555555555556,0.07361111111111111
32,23,channel_lira_mismatched,0.001,2.8267944052336635,0.01597222222222222,0.028194444444444446
32,23,channel_lira_mismatched,0.01,1.651156805341863,0.05541666666666667,0.08055555555555556
32,24,channel_lira_matched,0.001,2.6578842680419865,0.008333333333333333,0.026111111111111113
32,24,channel_lira_matched,0.01,1.5131405243631273,0.034722222222222224,0.07625
32,24,channel_lira_mismatched,0.001,2.8267944052336635,0.015416666666666667,0.028055555555555556
32,24,channel_lira_mismatched,0.01,1.651156805341863,0.05375,0.08347222222222223
32,25,channel_lira_matched,0.001,2.6578842680419865,0.008611111111111111,0.02388888888888889
32,25,channel_lira_matched,0.01,1.5131405243631273,0.03361111111111111,0.0725
32,25,channel_lira_mismatched,0.001,2.8267944052336635,0.01638888888888889,0.029444444444444443
32,25,channel_lira_mismatched,0.01,1.651156805341863,0.05736111111111111,0.08097222222222222
32,26,channel_lira_matched,0.001,2.6578842680419865,0.008055555555555555,0.025138888888888888
32,26,channel_lira_matched,0.01,1.5131405243631273,0.03361111111111111,0.0763888888888889
32,26,channel_lira_mismatched,0.001,2.8267944052336635,0.015,0.026944444444444444
32,26,channel_lira_mismatched,0.01,1.651156805341863,0.05277777777777778,0.085
32,27,channel_lira_matched,0.001,2.6578842680419865,0.008055555555555555,0.023333333333333334
32,27,channel_lira_matched,0.01,1.5131405243631273,0.03347222222222222,0.07847222222222222
32,27,channel_lira_mismatched,0.001,2.8267944052336635,0.016527777777777777,0.02722222222222222
32,27,channel_lira_mismatched,0.01,1.651156805341863,0.05638888888888889,0.08166666666666667
32,28,channel_lira_matched,0.001,2.6578842680419865,0.007916666666666667,0.025138888888888888
32,28,channel_lira_matched,0.01,1.5131405243631273,0.03388888888888889,0.07611111111111112
32,28,channel_lira_mismatched,0.001,2.8267944052336635,0.014444444444444444,0.02847222222222222
32,28,channel_lira_mismatched,0.01,1.651156805341863,0.05541666666666667,0.08208333333333333
32,29,channel_lira_matched,0.001,2.6578842680419865,0.007916666666666667,0.025
32,29,channel_lira_matched,0.01,1.5131405243631273,0.034166666666666665,0.07333333333333333
32,29,channel_lira_mismatched,0.001,2.8267944052336635,0.017222222222222222,0.03
32,29,channel_lira_mismatched,0.01,1.651156805341863,0.05472222222222222,0.08361111111111111
64,0,channel_lira_matched,0.001,2.7799788887532633,0.010138888888888888,0.02847222222222222
64,0,channel_lira_matched,0.01,1.6067824158604156,0.04013888888888889,0.08083333333333333
64,0,channel_lira_mismatched,0.001,2.917331206218741,0.0225,0.03319444444444444
64,0,channel_lira_mismatched,0.01,1.6916081762103021,0.06430555555555556,0.09125
64,1,channel_lira_matched,0.001,2.7799788887532633,0.010277777777777778,0.030833333333333334
64,1,channel_lira_matched,0.01,1.6067824158604156,0.03875,0.08041666666666666
64,1,channel_lira_mismatched,0.001,2.917331206218741,0.021666666666666667,0.034861111111111114
64,1,channel_lira_mismatched,0.01,1.6916081762103021,0.06444444444444444,0.09541666666666666
64,2,channel_lira_matched,0.001,2.7799788887532633,0.010138888888888888,0.029027777777777777
64,2,channel_lira_matched,0.01,1.6067824158604156,0.03638888888888889,0.08416666666666667
64,2,channel_lira_mismatched,0.001,2.917331206218741,0.02013888888888889,0.03263888888888889
64,2,channel_lira_mismatched,0.01,1.6916081762103021,0.06222222222222222,0.09152777777777778
64,3,channel_lira_matched,0.001,2.7799788887532633,0.010833333333333334,0.029027777777777777
64,3,channel_lira_matched,0.01,1.6067824158604156,0.04041666666666666,0.08402777777777778
64,3,channel_lira_mismatched,0.001,2.917331206218741,0.02125,0.03319444444444444
64,3,channel_lira_mismatched,0.01,1.6916081762103021,0.0648611111111111,0.0926388888888889
64,4,channel_lira_matched,0.001,2.7799788887532633,0.009722222222222222,0.029305555555555557
64,4,channel_lira_matched,0.01,1.6067824158604156,0.03791666666666667,0.08069444444444444
64,4,channel_lira_mismatched,0.001,2.917331206218741,0.020972222222222222,0.034444444444444444
64,4,channel_lira_mismatched,0.01,1.6916081762103021,0.06472222222222222,0.09333333333333334
64,5,channel_lira_matched,0.001,2.7799788887532633,0.010138888888888888,0.027916666666666666
64,5,channel_lira_matched,0.01,1.6067824158604156,0.03944444444444444,0.08319444444444445
64,5,channel_lira_mismatched,0.001,2.917331206218741,0.020694444444444446,0.03319444444444444
64,5,channel_lira_mismatched,0.01,1.6916081762103021,0.06138888888888889,0.09430555555555556
64,6,channel_lira_matched,0.001,2.7799788887532633,0.010138888888888888,0.02847222222222222
64,6,channel_lira_matched,0.01,1.6067824158604156,0.03986111111111111,0.08375
64,6,channel_lira_mismatched,0.001,2.917331206218741,0.021111111111111112,0.03375
64,6,channel_lira_mismatched,0.01,1.6916081762103021,0.06583333333333333,0.09527777777777778
64,7,channel_lira_matched,0.001,2.7799788887532633,0.00986111111111111,0.03
64,7,channel_lira_matched,0.01,1.6067824158604156,0.03902777777777778,0.08361111111111111
64,7,channel_lira_mismatched,0.001,2.917331206218741,0.020694444444444446,0.035
64,7,channel_lira_mismatched,0.01,1.6916081762103021,0.06555555555555556,0.0925
64,8,channel_lira_matched,0.001,2.7799788887532633,0.010694444444444444,0.02875
64,8,channel_lira_matched,0.01,1.6067824158604156,0.03736111111111111,0.08222222222222222
64,8,channel_lira_mismatched,0.001,2.917331206218741,0.02375,0.03236111111111111
64,8,channel_lira_mismatched,0.01,1.6916081762103021,0.06430555555555556,0.09277777777777778
64,9,channel_lira_matched,0.001,2.7799788887532633,0.010972222222222222,0.029305555555555557
64,9,channel_lira_matched,0.01,1.6067824158604156,0.037083333333333336,0.08222222222222222
64,9,channel_lira_mismatched,0.001,2.917331206218741,0.021388888888888888,0.03388888888888889
64,9,channel_lira_mismatched,0.01,1.6916081762103021,0.06472222222222222,0.09166666666666666
64,10,channel_lira_matched,0.001,2.7799788887532633,0.009166666666666667,0.03
64,10,channel_lira_matched,0.01,1.6067824158604156,0.03763888888888889,0.0825
64,10,channel_lira_mismatched,0.001,2.917331206218741,0.020694444444444446,0.03319444444444444
64,10,channel_lira_mismatched,0.01,1.6916081762103021,0.06236111111111111,0.09430555555555556
64,11,channel_lira_matched,0.001,2.7799788887532633,0.00986111111111111,0.029027777777777777
64,11,channel_lira_matched,0.01,1.6067824158604156,0.03722222222222222,0.08097222222222222
64,11,channel_lira_mismatched,0.001,2.917331206218741,0.020972222222222222,0.03277777777777778
64,11,channel_lira_mismatched,0.01,1.6916081762103021,0.06527777777777778,0.095
64,12,channel_lira_matched,0.001,2.7799788887532633,0.010555555555555556,0.028888888888888888
64,12,channel_lira_matched,0.01,1.6067824158604156,0.03916666666666667,0.08319444444444445
64,12,channel_lira_mismatched,0.001,2.917331206218741,0.02236111111111111,0.03305555555555555
64,12,channel_lira_mismatched,0.01,1.6916081762103021,0.06555555555555556,0.09333333333333334
64,13,channel_lira_matched,0.001,2.7799788887532633,0.010972222222222222,0.029583333333333333
64,13,channel_lira_matched,0.01,1.6067824158604156,0.03791666666666667,0.08180555555555556
64,13,channel_lira_mismatched,0.001,2.917331206218741,0.020833333333333332,0.035416666666666666
64,13,channel_lira_mismatched,0.01,1.6916081762103021,0.06375,0.09513888888888888
64,14,channel_lira_matched,0.001,2.7799788887532633,0.009444444444444445,0.029305555555555557
64,14,channel_lira_matched,0.01,1.6067824158604156,0.03680555555555556,0.08305555555555555
64,14,channel_lira_mismatched,0.001,2.917331206218741,0.021111111111111112,0.034722222222222224
64,14,channel_lira_mismatched,0.01,1.6916081762103021,0.06583333333333333,0.09222222222222222
64,15,channel_lira_matched,0.001,2.7799788887532633,0.01,0.03138888888888889
64,15,channel_lira_matched,0.01,1.6067824158604156,0.03736111111111111,0.08444444444444445
64,15,channel_lira_mismatched,0.001,2.917331206218741,0.022222222222222223,0.03388888888888889
64,15,channel_lira_mismatched,0.01,1.6916081762103021,0.06388888888888888,0.09430555555555556
64,16,channel_lira_matched,0.001,2.7799788887532633,0.010972222222222222,0.02875
64,16,channel_lira_matched,0.01,1.6067824158604156,0.03916666666666667,0.0825
64,16,channel_lira_mismatched,0.001,2.917331206218741,0.02013888888888889,0.034027777777777775
64,16,channel_lira_mismatched,0.01,1.6916081762103021,0.06208333333333333,0.09541666666666666
64,17,channel_lira_matched,0.001,2.7799788887532633,0.00986111111111111,0.03027777777777778
64,17,channel_lira_matched,0.01,1.6067824158604156,0.04097222222222222,0.08402777777777778
64,17,channel_lira_mismatched,0.001,2.917331206218741,0.020972222222222222,0.03333333333333333
64,17,channel_lira_mismatched,0.01,1.6916081762103021,0.06319444444444444,0.09555555555555556
64,18,channel_lira_matched,0.001,2.7799788887532633,0.01125,0.03027777777777778
64,18,channel_lira_matched,0.01,1.6067824158604156,0.03861111111111111,0.08375
64,18,channel_lira_mismatched,0.001,2.917331206218741,0.021805555555555557,0.03361111111111111
64,18,channel_lira_mismatched,0.01,1.6916081762103021,0.06569444444444444,0.095
64,19,channel_lira_matched,0.001,2.7799788887532633,0.010694444444444444,0.029583333333333333
64,19,channel_lira_matched,0.01,1.6067824158604156,0.03847222222222222,0.08291666666666667
64,19,channel_lira_mismatched,0.001,2.917331206218741,0.022222222222222223,0.03333333333333333
64,19,channel_lira_mismatched,0.01,1.6916081762103021,0.06527777777777778,0.09319444444444444
64,20,channel_lira_matched,0.001,2.7799788887532633,0.009444444444444445,0.028055555555555556
64,20,channel_lira_matched,0.01,1.6067824158604156,0.03944444444444444,0.08361111111111111
64,20,channel_lira_mismatched,0.001,2.917331206218741,0.02125,0.03263888888888889
64,20,channel_lira_mismatched,0.01,1.6916081762103021,0.06388888888888888,0.09180555555555556
64,21,channel_lira_matched,0.001,2.7799788887532633,0.010555555555555556,0.02847222222222222
64,21,channel_lira_matched,0.01,1.6067824158604156,0.03791666666666667,0.08041666666666666
64,21,channel_lira_mismatched,0.001,2.917331206218741,0.020694444444444446,0.03611111111111111
64,21,channel_lira_mismatched,0.01,1.6916081762103021,0.06541666666666666,0.0948611111111111
64,22,channel_lira_matched,0.001,2.7799788887532633,0.009305555555555555,0.03138888888888889
64,22,channel_lira_matched,0.01,1.6067824158604156,0.03847222222222222,0.08291666666666667
64,22,channel_lira_mismatched,0.001,2.917331206218741,0.020694444444444446,0.034444444444444444
64,22,channel_lira_mismatched,0.01,1.6916081762103021,0.06138888888888889,0.09361111111111112
64,23,channel_lira_matched,0.001,2.7799788887532633,0.01,0.028333333333333332
64,23,channel_lira_matched,0.01,1.6067824158604156,0.03722222222222222,0.08444444444444445
64,23,channel_lira_mismatched,0.001,2.917331206218741,0.021388888888888888,0.03319444444444444
64,23,channel_lira_mismatched,0.01,1.6916081762103021,0.06375,0.09416666666666666
64,24,channel_lira_matched,0.001,2.7799788887532633,0.010138888888888888,0.028888888888888888
64,24,channel_lira_matched,0.01,1.6067824158604156,0.03736111111111111,0.07958333333333334
64,24,channel_lira_mismatched,0.001,2.917331206218741,0.02263888888888889,0.03333333333333333
64,24,channel_lira_mismatched,0.01,1.6916081762103021,0.06333333333333334,0.09208333333333334
64,25,channel_lira_matched,0.001,2.7799788887532633,0.010694444444444444,0.029444444444444443
64,25,channel_lira_matched,0.01,1.6067824158604156,0.03944444444444444,0.08194444444444444
64,25,channel_lira_mismatched,0.001,2.917331206218741,0.02236111111111111,0.034305555555555554
64,25,channel_lira_mismatched,0.01,1.6916081762103021,0.06541666666666666,0.09416666666666666
64,26,channel_lira_matched,0.001,2.7799788887532633,0.010277777777777778,0.030972222222222224
64,26,channel_lira_matched,0.01,1.6067824158604156,0.03805555555555556,0.08472222222222223
64,26,channel_lira_mismatched,0.001,2.917331206218741,0.02,0.03277777777777778
64,26,channel_lira_mismatched,0.01,1.6916081762103021,0.06555555555555556,0.09222222222222222
64,27,channel_lira_matched,0.001,2.7799788887532633,0.010833333333333334,0.028888888888888888
64,27,channel_lira_matched,0.01,1.6067824158604156,0.03736111111111111,0.07944444444444444
64,27,channel_lira_mismatched,0.001,2.917331206218741,0.021111111111111112,0.034305555555555554
64,27,channel_lira_mismatched,0.01,1.6916081762103021,0.06375,0.09194444444444444
64,28,channel_lira_matched,0.001,2.7799788887532633,0.010694444444444444,0.029166666666666667
64,28,channel_lira_matched,0.01,1.6067824158604156,0.03916666666666667,0.08208333333333333
64,28,channel_lira_mismatched,0.001,2.917331206218741,0.02,0.03333333333333333
64,28,channel_lira_mismatched,0.01,1.6916081762103021,0.06291666666666666,0.09319444444444444
64,29,channel_lira_matched,0.001,2.7799788887532633,0.008472222222222223,0.02875
64,29,channel_lira_matched,0.01,1.6067824158604156,0.03652777777777778,0.08263888888888889
64,29,channel_lira_mismatched,0.001,2.917331206218741,0.020416666666666666,0.03333333333333333
64,29,channel_lira_mismatched,0.01,1.6916081762103021,0.06388888888888888,0.095
128,0,channel_lira_matched,0.001,2.962454060674418,0.011111111111111112,0.03138888888888889
128,0,channel_lira_matched,0.01,1.6726672144395283,0.044305555555555556,0.08541666666666667
128,0,channel_lira_mismatched,0.001,2.998352845156433,0.025138888888888888,0.037083333333333336
128,0,channel_lira_mismatched,0.01,1.7386672719961427,0.07027777777777777,0.09694444444444444
128,1,channel_lira_matched,0.001,2.962454060674418,0.010972222222222222,0.030416666666666668
128,1,channel_lira_matched,0.01,1.6726672144395283,0.043055555555555555,0.08555555555555555
128,1,channel_lira_mismatched,0.001,2.998352845156433,0.02388888888888889,0.03777777777777778
128,1,channel_lira_mismatched,0.01,1.7386672719961427,0.06944444444444445,0.09694444444444444
128,2,channel_lira_matched,0.001,2.962454060674418,0.011944444444444445,0.03111111111111111
128,2,channel_lira_matched,0.01,1.6726672144395283,0.04069444444444444,0.08930555555555555
128,2,channel_lira_mismatched,0.001,2.998352845156433,0.025694444444444443,0.03833333333333333
128,2,channel_lira_mismatched,0.01,1.7386672719961427,0.07069444444444445,0.09791666666666667
128,3,channel_lira_matched,0.001,2.962454060674418,0.01125,0.029861111111111113
128,3,channel_lira_matched,0.01,1.6726672144395283,0.04736111111111111,0.08736111111111111
128,3,channel_lira_mismatched,0.001,2.998352845156433,0.024722222222222222,0.03722222222222222
128,3,channel_lira_mismatched,0.01,1.7386672719961427,0.06944444444444445,0.10027777777777777
128,4,channel_lira_matched,0.001,2.962454060674418,0.011805555555555555,0.030555555555555555
128,4,channel_lira_matched,0.01,1.6726672144395283,0.042222222222222223,0.08875
128,4,channel_lira_mismatched,0.001,2.998352845156433,0.02375,0.03777777777777778
128,4,channel_lira_mismatched,0.01,1.7386672719961427,0.06930555555555555,0.09833333333333333
128,5,channel_lira_matched,0.001,2.962454060674418,0.010416666666666666,0.03236111111111111
128,5,channel_lira_matched,0.01,1.6726672144395283,0.04111111111111111,0.09027777777777778
128,5,channel_lira_mismatched,0.001,2.998352845156433,0.025,0.03791666666666667
128,5,channel_lira_mismatched,0.01,1.7386672719961427,0.06916666666666667,0.10166666666666667
128,6,channel_lira_matched,0.001,2.962454060674418,0.011111111111111112,0.030555555555555555
128,6,channel_lira_matched,0.01,1.6726672144395283,0.044305555555555556,0.08888888888888889
128,6,channel_lira_mismatched,0.001,2.998352845156433,0.024722222222222222,0.0375
128,6,channel_lira_mismatched,0.01,1.7386672719961427,0.07152777777777777,0.10027777777777777
128,7,channel_lira_matched,0.001,2.962454060674418,0.01125,0.030416666666666668
128,7,channel_lira_matched,0.01,1.6726672144395283,0.04402777777777778,0.08944444444444444
128,7,channel_lira_mismatched,0.001,2.998352845156433,0.024444444444444446,0.03625
128,7,channel_lira_mismatched,0.01,1.7386672719961427,0.06805555555555555,0.09625
128,8,channel_lira_matched,0.001,2.962454060674418,0.010972222222222222,0.03125
128,8,channel_lira_matched,0.01,1.6726672144395283,0.043472222222222225,0.08861111111111111
128,8,channel_lira_mismatched,0.001,2.998352845156433,0.024305555555555556,0.037083333333333336
128,8,channel_lira_mismatched,0.01,1.7386672719961427,0.06944444444444445,0.09916666666666667
128,9,channel_lira_matched,0.001,2.962454060674418,0.011666666666666667,0.029444444444444443
128,9,channel_lira_matched,0.01,1.6726672144395283,0.041944444444444444,0.08777777777777777
128,9,channel_lira_mismatched,0.001,2.998352845156433,0.025138888888888888,0.03736111111111111
128,9,channel_lira_mismatched,0.01,1.7386672719961427,0.07069444444444445,0.09777777777777778
128,10,channel_lira_matched,0.001,2.962454060674418,0.010833333333333334,0.03222222222222222
128,10,channel_lira_matched,0.01,1.6726672144395283,0.043194444444444445,0.08861111111111111
128,10,channel_lira_mismatched,0.001,2.998352845156433,0.024166666666666666,0.04027777777777778
128,10,channel_lira_mismatched,0.01,1.7386672719961427,0.07,0.10027777777777777
128,11,channel_lira_matched,0.001,2.962454060674418,0.010138888888888888,0.0325
128,11,channel_lira_matched,0.01,1.6726672144395283,0.043333333333333335,0.08902777777777778
128,11,channel_lira_mismatched,0.001,2.998352845156433,0.02486111111111111,0.03777777777777778
128,11,channel_lira_mismatched,0.01,1.7386672719961427,0.06986111111111111,0.09944444444444445
128,12,channel_lira_matched,0.001,2.962454060674418,0.011666666666666667,0.03208333333333333
128,12,channel_lira_matched,0.01,1.6726672144395283,0.043055555555555555,0.08861111111111111
128,12,channel_lira_mismatched,0.001,2.998352845156433,0.025416666666666667,0.03888888888888889
128,12,channel_lira_mismatched,0.01,1.7386672719961427,0.07166666666666667,0.0975
128,13,channel_lira_matched,0.001,2.962454060674418,0.011666666666666667,0.02861111111111111
128,13,channel_lira_matched,0.01,1.6726672144395283,0.04416666666666667,0.08569444444444445
128,13,channel_lira_mismatched,0.001,2.998352845156433,0.025277777777777777,0.03625
128,13,channel_lira_mismatched,0.01,1.7386672719961427,0.07208333333333333,0.09527777777777778
128,14,channel_lira_matched,0.001,2.962454060674418,0.010833333333333334,0.03111111111111111
128,14,channel_lira_matched,0.01,1.6726672144395283,0.04513888888888889,0.08847222222222222
128,14,channel_lira_mismatched,0.001,2.998352845156433,0.024444444444444446,0.03972222222222222
128,14,channel_lira_mismatched,0.01,1.7386672719961427,0.06944444444444445,0.09722222222222222
128,15,channel_lira_matched,0.001,2.962454060674418,0.011805555555555555,0.029305555555555557
128,15,channel_lira_matched,0.01,1.6726672144395283,0.043472222222222225,0.08958333333333333
128,15,channel_lira_mismatched,0.001,2.998352845156433,0.024722222222222222,0.03805555555555556
128,15,channel_lira_mismatched,0.01,1.7386672719961427,0.07180555555555555,0.09875
128,16,channel_lira_matched,0.001,2.962454060674418,0.01138888888888889,0.03347222222222222
128,16,channel_lira_matched,0.01,1.6726672144395283,0.042916666666666665,0.08722222222222223
128,16,channel_lira_mismatched,0.001,2.998352845156433,0.024722222222222222,0.03861111111111111
128,16,channel_lira_mismatched,0.01,1.7386672719961427,0.06708333333333333,0.09972222222222223
128,17,channel_lira_matched,0.001,2.962454060674418,0.010833333333333334,0.029861111111111113
128,17,channel_lira_matched,0.01,1.6726672144395283,0.042222222222222223,0.08819444444444445
128,17,channel_lira_mismatched,0.001,2.998352845156433,0.025,0.03805555555555556
128,17,channel_lira_mismatched,0.01,1.7386672719961427,0.06777777777777778,0.09930555555555555
128,18,channel_lira_matched,0.001,2.962454060674418,0.011527777777777777,0.03013888888888889
128,18,channel_lira_matched,0.01,1.6726672144395283,0.043055555555555555,0.08652777777777777
128,18,channel_lira_mismatched,0.001,2.998352845156433,0.024583333333333332,0.03777777777777778
128,18,channel_lira_mismatched,0.01,1.7386672719961427,0.06958333333333333,0.09833333333333333
128,19,channel_lira_matched,0.001,2.962454060674418,0.011805555555555555,0.03013888888888889
