fpr,tpr,threshold
0.0,0.0,inf
0.0,0.025,0.615895
0.0,0.075,0.6081013
0.025,0.075,0.60745794
0.025,0.1,0.5967321
0.075,0.1,0.58368677
0.075,0.125,0.5811847
0.1,0.125,0.5712336
0.1,0.15,0.5677687
0.175,0.15,0.5563151
0.175,0.25,0.53855807
0.3,0.25,0.49032345
0.3,0.3,0.4869574
0.35,0.3,0.48612204
0.35,0.35,0.48286715
0.375,0.35,0.48189777
0.375,0.375,0.47989562
0.4,0.375,0.47817695
0.4,0.475,0.47302195
0.425,0.475,0.4669536
0.425,0.5,0.46624723
0.45,0.5,0.46514332
0.45,0.525,0.46375984
0.5,0.525,0.46199492
0.5,0.65,0.4574963
0.6,0.65,0.45539704
0.6,0.7,0.45480722
0.625,0.7,0.45469475
0.625,0.725,0.45355186
0.675,0.725,0.45110607
0.675,0.775,0.4447973
0.7,0.775,0.44025424
0.7,0.8,0.43819776
0.725,0.8,0.4340004
0.725,0.85,0.42633465
0.8,0.85,0.41830197
0.8,0.925,0.40776974
0.825,0.925,0.40657777
0.825,0.95,0.4063788
0.9,0.95,0.37810197
0.9,0.975,0.37746522
0.925,0.975,0.35667035
0.925,1.0,0.32038015
1.0,1.0,0.29072586
