cell,mode,shots,fold,n_train_public_nonmember_pairs,n_test_public_nonmember_pairs,intercept,slope,scale,train_rmse,train_r_squared,train_residual_mean,train_residual_std,train_residual_skew,train_residual_excess_kurtosis,train_coverage_90pct,test_rmse,test_r_squared,test_residual_mean,test_residual_std,test_residual_skew,test_residual_excess_kurtosis,test_coverage_90pct
zz_r5_d6,ideal_shot,1024,3,2220,780,-0.024572963689556998,0.993044005692298,0.45715678428088047,0.4569508114007334,0.973833389018486,3.2006429538743252e-18,0.4569508114007334,-0.0312665362600773,0.362926105279302,0.8918918918918919,0.5058511367161903,0.9705403170857443,0.019319989523604864,0.5054820575667051,-0.051731675962448584,0.5023959710641686,0.8641025641025641
zz_r5_d6,ideal_shot,1024,4,2400,600,-0.021774722888774953,0.9968865660346784,0.4714045295400554,0.4712080700484892,0.9731532848613523,2.516505522483688e-17,0.4712080700484892,-0.04350013079984511,0.5304833290182325,0.8975,0.46592675716843107,0.9737884377429146,0.010706216445491258,0.4658037354668943,-0.001570188600150783,0.029327382345945008,0.885
zz_r5_d6,noisy_shot,128,0,2400,600,-0.393777633477028,0.5587723843420375,1.474934332489426,1.4743196484316865,0.5289339318850725,5.181040781584064e-17,1.4743196484316865,-0.07562471567943649,0.045399487727026955,0.9054166666666666,1.481523737749553,0.5582251791097848,-0.1387600703456664,1.4750112638190502,-0.1778941755621228,0.5608276544212343,0.895
zz_r5_d6,noisy_shot,128,1,2460,540,-0.37513337240053063,0.566050764939462,1.4773502706757664,1.4767495996728208,0.5527478192348589,6.498866485610672e-17,1.4767495996728208,-0.10645276645189344,0.17462697950302486,0.9036585365853659,1.4743228129269543,0.4428909326269914,-0.25863800203785714,1.4514593141451513,-0.059436516181662596,0.10314067056363951,0.9092592592592592
zz_r5_d6,noisy_shot,128,2,2520,480,-0.4829959024707566,0.5566319993404307,1.4770116793250945,1.4764254472403529,0.54406297782078,2.149955698480462e-17,1.4764254472403529,-0.10991954739757798,0.18242891315139875,0.9035714285714286,1.478871356087899,0.4757635757369284,0.3844555305502531,1.428024661161909,0.010466663842255971,-0.11228175492384729,0.8916666666666667
zz_r5_d6,noisy_shot,128,3,2220,780,-0.44723442539185804,0.5701541914814817,1.4826931138944628,1.4820250836222586,0.538384768583624,1.5203054030903045e-16,1.4820250836222584,-0.10900236856767333,0.21749331657930693,0.8981981981981982,1.4586002334471107,0.5235793583349682,0.09791083178387153,1.4553103139988242,-0.048990795085638646,-0.04457934089388038,0.9230769230769231
zz_r5_d6,noisy_shot,128,4,2400,600,-0.4070515579864446,0.5496841127223767,1.4655695293663207,1.4649587481231385,0.5327646051238344,1.0288066694859784e-16,1.4649587481231385,-0.07683113133039589,0.15721318532252315,0.9029166666666667,1.5188100092278567,0.5635400687454217,-0.07140047222622997,1.517130784308523,-0.1599222082753409,0.11261153461206952,0.89
zz_r5_d6,noisy_shot,512,0,2400,600,-0.2534078622548056,0.5573403141464007,0.9395058611446927,0.9391143187808889,0.7335603687267287,-4.5889218351173137e-17,0.9391143187808889,0.04968077469934153,-0.216626676619041,0.9045833333333333,0.9131320354080458,0.7730704895280208,-0.12006460323837231,0.9052041787009452,-0.05471288309683113,0.13547307169186373,0.9183333333333333
zz_r5_d6,noisy_shot,512,1,2460,540,-0.2430008886323306,0.5674509838777866,0.9452561440871095,0.9448718154905814,0.7520954436768934,1.7330310628295126e-17,0.9448718154905814,0.015593719317668672,-0.1476853821468942,0.9105691056910569,0.8855845962395783,0.6867164835086517,-0.1924453507119322,0.8644216934379761,0.060827379579573466,-0.17007678940262894,0.9092592592592592
zz_r5_d6,noisy_shot,512,2,2520,480,-0.329316758083934,0.556225870767419,0.9297805102411709,0.9294114764857171,0.7504297930803632,-1.1983359630874706e-17,0.9294114764857171,0.04513097647295618,-0.08634653819807081,0.9027777777777778,0.9646892537951126,0.6898178891064477,0.32450158877007207,0.9084734862798528,-0.003605463908665437,-0.4269295105326387,0.89375
zz_r5_d6,noisy_shot,512,3,2220,780,-0.29637820704099493,0.5709809698329252,0.909315040550632,0.9089053468868752,0.7566844954808891,-4.000803692342906e-17,0.9089053468868752,0.0011951402952108724,-0.1439361250607356,0.9013513513513514,1.0030305368812165,0.6989798390909103,0.0717701991233458,1.0004595426272953,0.08496031247274372,-0.23262105997265126,0.882051282051282
zz_r5_d6,noisy_shot,512,4,2400,600,-0.26314296848263663,0.5495747446927969,0.9397818875314611,0.9393902301326921,0.7348851900242,-6.661338147750939e-17,0.9393902301326921,0.05451775174850144,-0.13239092294753263,0.9045833333333333,0.9133956773337458,0.7813561876612561,-0.07054317703949511,0.9106675153672426,-0.07098428258674372,-0.22298852425784377,0.91
zz_r5_d6,noisy_shot,1024,0,2400,600,-0.2222049838428469,0.5580541987978721,0.8036050699320332,0.8032701646997629,0.7904789058666792,-1.924386576016938e-17,0.8032701646997629,0.039646944191883096,-0.3340176820911793,0.9004166666666666,0.7907264280748411,0.82017877294636,-0.12619702747296602,0.7805911825744537,0.11933595012645914,-0.6100531871743935,0.9316666666666666
zz_r5_d6,noisy_shot,1024,1,2460,540,-0.21082055304813133,0.5705703833053339,0.8134900787401219,0.813159324476098,0.8054995488004711,1.8774503180653053e-17,0.813159324476098,0.019140941606063673,-0.44401013593055216,0.9052845528455284,0.74666902086802,0.7437360582467165,-0.20498061761399083,0.7179815966489633,0.14966659322932546,-0.06084874767166948,0.9296296296296296
zz_r5_d6,noisy_shot,1024,2,2520,480,-0.2970574844712534,0.5557571187321781,0.7917968520840022,0.7914825846169359,0.8054178899461086,2.2556912246352387e-17,0.7914825846169359,0.07284002859974438,-0.3598753008357809,0.9007936507936508,0.8552354120324718,0.7469942452180078,0.31039461763713233,0.7969208187368743,-0.05629761193325995,-0.4650878522038351,0.8666666666666667
zz_r5_d6,noisy_shot,1024,3,2220,780,-0.2714577786206128,0.5684130551643215,0.780595257372587,0.7802435586580133,0.8070324821567771,-5.521109095433211e-17,0.7802435586580133,0.03503084915774879,-0.431930043162315,0.9036036036036036,0.857059112798748,0.7672946842305111,0.09149120571141872,0.8521617699174541,0.07490528391519774,-0.38904834517500486,0.8576923076923076
