fpr,tpr,threshold
0.0,0.0,inf
0.0,0.025,0.70994145
0.0,0.05,0.70947206
0.025,0.05,0.70818776
0.025,0.1,0.70738
0.05,0.1,0.7072232
0.05,0.125,0.7058242
0.075,0.125,0.70537156
0.075,0.15,0.70521635
0.1,0.15,0.7051292
0.1,0.2,0.7050871
0.175,0.2,0.69445854
0.175,0.325,0.6364036
0.2,0.325,0.6358511
0.2,0.375,0.6355575
0.25,0.375,0.63356954
0.25,0.425,0.631459
0.3,0.425,0.604132
0.3,0.45,0.6009133
0.35,0.45,0.5760882
0.35,0.475,0.5760512
0.4,0.475,0.5757863
0.4,0.525,0.5745698
0.5,0.525,0.5729352
0.5,0.55,0.57229215
0.55,0.55,0.5675557
0.55,0.575,0.5551386
0.6,0.575,0.5528305
0.6,0.6,0.5457061
0.625,0.6,0.5435883
0.625,0.65,0.5399983
0.675,0.65,0.53447074
0.675,0.75,0.5329339
0.7,0.75,0.5328471
0.7,0.775,0.5328012
0.75,0.775,0.53271025
0.75,0.825,0.53261507
0.775,0.825,0.5325216
0.775,0.875,0.5283229
0.8,0.875,0.52123386
0.8,0.9,0.5164923
0.825,0.9,0.5056773
0.825,0.925,0.50091803
0.875,0.925,0.49009424
0.875,0.975,0.025016075
0.925,0.975,0.011358485
0.925,1.0,0.0097710425
1.0,1.0,0.008115546
