target_id,experiment,dataset,architecture,role,seed,model_seed,data_seed,structural_cell_id,fm_kind,reps,depth,attack,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,tpr_at_0_05_fpr,attained_fpr_for_0_05,tpr_at_0_10_fpr,attained_fpr_for_0_10,n_member,n_nonmember,num_reference_models,reference_epochs,reference_candidate_protocol,score_statistic,ci_method,sample_score_file,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds
MNIST_QNN_eff_su2_r1_d2_s45,multiseed_factorial,MNIST,QNN,eff_su2_r1_d2,45,45,43,eff_su2_r1_d2,eff_su2,1,2,lira_online,0.5237,0.46775,0.5802525000000001,5000,0.045,0.045,0.085,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r1_d2_s45.npz,0.525,0.05,0.745,0.695,-0.3005953882939695,5
MNIST_QNN_eff_su2_r1_d2_s45,multiseed_factorial,MNIST,QNN,eff_su2_r1_d2,45,45,43,eff_su2_r1_d2,eff_su2,1,2,lira_online_fixed_variance,0.5111,0.45452375,0.5659275,5000,0.06,0.05,0.11,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r1_d2_s45.npz,0.485,-0.03,0.74,0.77,-0.3433733677946611,5
MNIST_QNN_eff_su2_r1_d2_s45,multiseed_factorial,MNIST,QNN,eff_su2_r1_d2,45,45,43,eff_su2_r1_d2,eff_su2,1,2,lira_offline,0.50685,0.45097125,0.5637025,5000,0.05,0.05,0.09,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r1_d2_s45.npz,0.5025,0.005,0.765,0.76,0.0990988485632293,5
MNIST_QNN_eff_su2_r1_d2_s45,multiseed_factorial,MNIST,QNN,eff_su2_r1_d2,45,45,43,eff_su2_r1_d2,eff_su2,1,2,lira_offline_fixed_variance,0.49935,0.440225,0.555825,5000,0.06,0.045,0.13,0.095,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r1_d2_s45.npz,0.49,-0.02,0.425,0.445,1.1167700109635188,5
MNIST_QNN_eff_su2_r1_d2_s45,multiseed_factorial,MNIST,QNN,eff_su2_r1_d2,45,45,43,eff_su2_r1_d2,eff_su2,1,2,global_true_class_log_odds,0.518675,0.46134125,0.5750268749999999,5000,0.055,0.05,0.11,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r1_d2_s45.npz,0.4975,-0.005,0.635,0.64,0.4424808234326857,5
MNIST_QNN_eff_su2_r1_d6_s43,multiseed_factorial,MNIST,QNN,eff_su2_r1_d6,43,43,43,eff_su2_r1_d6,eff_su2,1,6,lira_online,0.553375,0.497098125,0.6083268749999999,5000,0.08,0.045,0.125,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r1_d6_s43.npz,0.5249999999999999,0.0499999999999999,0.7,0.65,-0.0770688836933266,5
MNIST_QNN_eff_su2_r1_d6_s43,multiseed_factorial,MNIST,QNN,eff_su2_r1_d6,43,43,43,eff_su2_r1_d6,eff_su2,1,6,lira_online_fixed_variance,0.54775,0.48932125,0.6036262499999999,5000,0.09,0.04,0.13,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r1_d6_s43.npz,0.5175000000000001,0.035,0.63,0.595,-0.0807140672562425,5
MNIST_QNN_eff_su2_r1_d6_s43,multiseed_factorial,MNIST,QNN,eff_su2_r1_d6,43,43,43,eff_su2_r1_d6,eff_su2,1,6,lira_offline,0.476825,0.42012375,0.533575625,5000,0.07,0.05,0.115,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r1_d6_s43.npz,0.4875,-0.025,0.585,0.61,0.7273338120332697,5
MNIST_QNN_eff_su2_r1_d6_s43,multiseed_factorial,MNIST,QNN,eff_su2_r1_d6,43,43,43,eff_su2_r1_d6,eff_su2,1,6,lira_offline_fixed_variance,0.492825,0.43627375,0.549875625,5000,0.035,0.035,0.095,0.095,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r1_d6_s43.npz,0.4574999999999999,-0.085,0.705,0.79,0.3097632547076706,5
MNIST_QNN_eff_su2_r1_d6_s43,multiseed_factorial,MNIST,QNN,eff_su2_r1_d6,43,43,43,eff_su2_r1_d6,eff_su2,1,6,global_true_class_log_odds,0.542875,0.486246875,0.598703125,5000,0.05,0.035,0.13,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r1_d6_s43.npz,0.5175000000000001,0.0349999999999999,0.48,0.445,0.9872578879405814,5
MNIST_QNN_eff_su2_r1_d6_s44,multiseed_factorial,MNIST,QNN,eff_su2_r1_d6,44,44,43,eff_su2_r1_d6,eff_su2,1,6,lira_online,0.5221,0.464024375,0.579975,5000,0.09,0.05,0.145,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r1_d6_s44.npz,0.5,0.0,0.595,0.595,0.2298600673341287,5
MNIST_QNN_eff_su2_r1_d6_s44,multiseed_factorial,MNIST,QNN,eff_su2_r1_d6,44,44,43,eff_su2_r1_d6,eff_su2,1,6,lira_online_fixed_variance,0.52035,0.462775,0.576400625,5000,0.095,0.05,0.11,0.085,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r1_d6_s44.npz,0.495,-0.01,0.54,0.55,0.2198242592390941,5
MNIST_QNN_eff_su2_r1_d6_s44,multiseed_factorial,MNIST,QNN,eff_su2_r1_d6,44,44,43,eff_su2_r1_d6,eff_su2,1,6,lira_offline,0.5097,0.45289875,0.565676875,5000,0.085,0.05,0.125,0.09,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r1_d6_s44.npz,0.505,0.01,0.785,0.775,-0.1059835861530844,5
MNIST_QNN_eff_su2_r1_d6_s44,multiseed_factorial,MNIST,QNN,eff_su2_r1_d6,44,44,43,eff_su2_r1_d6,eff_su2,1,6,lira_offline_fixed_variance,0.5443,0.487899375,0.600078125,5000,0.11,0.05,0.16,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r1_d6_s44.npz,0.52,0.04,0.56,0.52,0.3868536546828898,5
MNIST_QNN_eff_su2_r1_d6_s44,multiseed_factorial,MNIST,QNN,eff_su2_r1_d6,44,44,43,eff_su2_r1_d6,eff_su2,1,6,global_true_class_log_odds,0.532225,0.47532375,0.589553125,5000,0.055,0.05,0.105,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r1_d6_s44.npz,0.4775,-0.0449999999999999,0.275,0.32,2.078645842408944,5
MNIST_QNN_eff_su2_r1_d6_s45,multiseed_factorial,MNIST,QNN,eff_su2_r1_d6,45,45,43,eff_su2_r1_d6,eff_su2,1,6,lira_online,0.538,0.4805,0.59212625,5000,0.11,0.05,0.135,0.085,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r1_d6_s45.npz,0.53,0.06,0.325,0.265,0.6362544737613888,5
MNIST_QNN_eff_su2_r1_d6_s45,multiseed_factorial,MNIST,QNN,eff_su2_r1_d6,45,45,43,eff_su2_r1_d6,eff_su2,1,6,lira_online_fixed_variance,0.55855,0.50057,0.6141018749999999,5000,0.095,0.045,0.155,0.085,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r1_d6_s45.npz,0.5275,0.0549999999999999,0.595,0.54,0.1794934301061747,5
MNIST_QNN_eff_su2_r1_d6_s45,multiseed_factorial,MNIST,QNN,eff_su2_r1_d6,45,45,43,eff_su2_r1_d6,eff_su2,1,6,lira_offline,0.504975,0.446475,0.5600275,5000,0.095,0.05,0.16,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r1_d6_s45.npz,0.4875,-0.0249999999999999,0.19,0.215,1.7502011564253,5
MNIST_QNN_eff_su2_r1_d6_s45,multiseed_factorial,MNIST,QNN,eff_su2_r1_d6,45,45,43,eff_su2_r1_d6,eff_su2,1,6,lira_offline_fixed_variance,0.5071000000000001,0.45124875,0.5642275,5000,0.08,0.05,0.15,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r1_d6_s45.npz,0.5,0.0,0.285,0.285,0.8042569081895209,5
MNIST_QNN_eff_su2_r1_d6_s45,multiseed_factorial,MNIST,QNN,eff_su2_r1_d6,45,45,43,eff_su2_r1_d6,eff_su2,1,6,global_true_class_log_odds,0.5342250000000001,0.477689375,0.5896781249999999,5000,0.055,0.045,0.115,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r1_d6_s45.npz,0.4925,-0.0149999999999999,0.34,0.355,1.2439940350315464,5
MNIST_QNN_eff_su2_r5_d2_s43,multiseed_factorial,MNIST,QNN,eff_su2_r5_d2,43,43,43,eff_su2_r5_d2,eff_su2,5,2,lira_online,0.5259,0.47,0.581978125,5000,0.065,0.05,0.08,0.085,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r5_d2_s43.npz,0.49,-0.02,0.69,0.71,-0.053056817996423,5
MNIST_QNN_eff_su2_r5_d2_s43,multiseed_factorial,MNIST,QNN,eff_su2_r5_d2,43,43,43,eff_su2_r5_d2,eff_su2,5,2,lira_online_fixed_variance,0.538525,0.48182375,0.5940506249999999,5000,0.06,0.045,0.14,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r5_d2_s43.npz,0.5475,0.095,0.795,0.7,-0.3152264300201333,5
MNIST_QNN_eff_su2_r5_d2_s43,multiseed_factorial,MNIST,QNN,eff_su2_r5_d2,43,43,43,eff_su2_r5_d2,eff_su2,5,2,lira_offline,0.51915,0.4634474999999999,0.575453125,5000,0.045,0.045,0.095,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r5_d2_s43.npz,0.52,0.0399999999999999,0.69,0.65,1.1843303885248913,5
MNIST_QNN_eff_su2_r5_d2_s43,multiseed_factorial,MNIST,QNN,eff_su2_r5_d2,43,43,43,eff_su2_r5_d2,eff_su2,5,2,lira_offline_fixed_variance,0.520325,0.4643987499999999,0.5748525,5000,0.035,0.05,0.125,0.095,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r5_d2_s43.npz,0.4974999999999999,-0.005,0.575,0.58,0.9880651695607116,5
MNIST_QNN_eff_su2_r5_d2_s43,multiseed_factorial,MNIST,QNN,eff_su2_r5_d2,43,43,43,eff_su2_r5_d2,eff_su2,5,2,global_true_class_log_odds,0.5684,0.5123481249999999,0.6232775,5000,0.03,0.05,0.135,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r5_d2_s43.npz,0.5275,0.0549999999999999,0.71,0.655,-0.038373052278664,5
MNIST_QNN_eff_su2_r5_d2_s44,multiseed_factorial,MNIST,QNN,eff_su2_r5_d2,44,44,43,eff_su2_r5_d2,eff_su2,5,2,lira_online,0.5635,0.506696875,0.6194506249999999,5000,0.065,0.05,0.085,0.07,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r5_d2_s44.npz,0.525,0.0499999999999999,0.715,0.665,-0.6839738418980417,5
MNIST_QNN_eff_su2_r5_d2_s44,multiseed_factorial,MNIST,QNN,eff_su2_r5_d2,44,44,43,eff_su2_r5_d2,eff_su2,5,2,lira_online_fixed_variance,0.55395,0.498223125,0.6083268749999999,5000,0.07,0.05,0.105,0.095,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r5_d2_s44.npz,0.5675,0.135,0.85,0.715,-0.4308732082362869,5
MNIST_QNN_eff_su2_r5_d2_s44,multiseed_factorial,MNIST,QNN,eff_su2_r5_d2,44,44,43,eff_su2_r5_d2,eff_su2,5,2,lira_offline,0.5271250000000001,0.46972,0.583278125,5000,0.06,0.035,0.1,0.095,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r5_d2_s44.npz,0.52,0.0399999999999999,0.575,0.535,1.2833823207906383,5
MNIST_QNN_eff_su2_r5_d2_s44,multiseed_factorial,MNIST,QNN,eff_su2_r5_d2,44,44,43,eff_su2_r5_d2,eff_su2,5,2,lira_offline_fixed_variance,0.50815,0.451198125,0.5654018749999999,5000,0.035,0.045,0.09,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r5_d2_s44.npz,0.5175000000000001,0.035,0.55,0.515,1.129383267421934,5
MNIST_QNN_eff_su2_r5_d2_s44,multiseed_factorial,MNIST,QNN,eff_su2_r5_d2,44,44,43,eff_su2_r5_d2,eff_su2,5,2,global_true_class_log_odds,0.57765,0.52185,0.632751875,5000,0.05,0.04,0.12,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r5_d2_s44.npz,0.5125,0.025,0.66,0.635,0.6242448940465758,5
MNIST_QNN_eff_su2_r5_d2_s45,multiseed_factorial,MNIST,QNN,eff_su2_r5_d2,45,45,43,eff_su2_r5_d2,eff_su2,5,2,lira_online,0.5414,0.48402,0.5975762499999999,5000,0.04,0.05,0.1,0.095,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r5_d2_s45.npz,0.5225,0.045,0.675,0.63,-0.6270006706128495,5
MNIST_QNN_eff_su2_r5_d2_s45,multiseed_factorial,MNIST,QNN,eff_su2_r5_d2,45,45,43,eff_su2_r5_d2,eff_su2,5,2,lira_online_fixed_variance,0.5945499999999999,0.53797375,0.65010375,5000,0.06,0.045,0.17,0.095,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r5_d2_s45.npz,0.5800000000000001,0.16,0.795,0.635,-0.3215218708093177,5
MNIST_QNN_eff_su2_r5_d2_s45,multiseed_factorial,MNIST,QNN,eff_su2_r5_d2,45,45,43,eff_su2_r5_d2,eff_su2,5,2,lira_offline,0.495425,0.439149375,0.550050625,5000,0.015,0.045,0.075,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r5_d2_s45.npz,0.485,-0.03,0.62,0.65,1.0780424431545703,5
MNIST_QNN_eff_su2_r5_d2_s45,multiseed_factorial,MNIST,QNN,eff_su2_r5_d2,45,45,43,eff_su2_r5_d2,eff_su2,5,2,lira_offline_fixed_variance,0.512775,0.45489375,0.5690018749999999,5000,0.035,0.045,0.095,0.09,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_eff_su2_r5_d2_s45.npz,0.4875,-0.025,0.37,0.395,1.7000314021842835,5
