name,kind,target_id,structural_cell_id,reference_id,gpu,status,returncode,seconds,log
score_MNIST_QNN_z_r1_d2_s45,score_target,MNIST_QNN_z_r1_d2_s45,z_r1_d2,,1,ok,0,21.68601965904236,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_z_r1_d2_s45.log
score_MNIST_QNN_z_r5_d2_s44,score_target,MNIST_QNN_z_r5_d2_s44,z_r5_d2,,5,ok,0,21.926878929138184,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_z_r5_d2_s44.log
score_MNIST_QNN_z_r1_d2_s44,score_target,MNIST_QNN_z_r1_d2_s44,z_r1_d2,,6,ok,0,22.28995966911316,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_z_r1_d2_s44.log
score_MNIST_QNN_z_r1_d2_s43,score_target,MNIST_QNN_z_r1_d2_s43,z_r1_d2,,3,ok,0,22.56991744041443,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_z_r1_d2_s43.log
score_MNIST_QNN_z_r1_d6_s43,score_target,MNIST_QNN_z_r1_d6_s43,z_r1_d6,,7,ok,0,22.87524175643921,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_z_r1_d6_s43.log
score_MNIST_QNN_z_r1_d6_s45,score_target,MNIST_QNN_z_r1_d6_s45,z_r1_d6,,0,ok,0,23.281102180480957,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_z_r1_d6_s45.log
score_MNIST_QNN_z_r1_d6_s44,score_target,MNIST_QNN_z_r1_d6_s44,z_r1_d6,,4,ok,0,23.42610740661621,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_z_r1_d6_s44.log
score_MNIST_QNN_z_r5_d2_s43,score_target,MNIST_QNN_z_r5_d2_s43,z_r5_d2,,2,ok,0,27.34358859062195,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_z_r5_d2_s43.log
score_MNIST_QNN_z_r5_d2_s45,score_target,MNIST_QNN_z_r5_d2_s45,z_r5_d2,,1,ok,0,18.147529125213623,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_z_r5_d2_s45.log
score_MNIST_QNN_zz_r1_d2_s43,score_target,MNIST_QNN_zz_r1_d2_s43,zz_r1_d2,,7,ok,0,20.608750343322754,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_zz_r1_d2_s43.log
score_MNIST_QNN_zz_r1_d2_s45,score_target,MNIST_QNN_zz_r1_d2_s45,zz_r1_d2,,4,ok,0,20.248549222946167,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_zz_r1_d2_s45.log
score_MNIST_QNN_z_r5_d6_s44,score_target,MNIST_QNN_z_r5_d6_s44,z_r5_d6,,6,ok,0,21.71174955368042,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_z_r5_d6_s44.log
score_MNIST_QNN_zz_r1_d2_s44,score_target,MNIST_QNN_zz_r1_d2_s44,zz_r1_d2,,0,ok,0,23.470580577850342,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_zz_r1_d2_s44.log
score_MNIST_QNN_z_r5_d6_s43,score_target,MNIST_QNN_z_r5_d6_s43,z_r5_d6,,5,ok,0,25.423290967941284,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_z_r5_d6_s43.log
score_MNIST_QNN_zz_r1_d6_s43,score_target,MNIST_QNN_zz_r1_d6_s43,zz_r1_d6,,2,ok,0,22.882222175598145,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_zz_r1_d6_s43.log
score_MNIST_QNN_z_r5_d6_s45,score_target,MNIST_QNN_z_r5_d6_s45,z_r5_d6,,3,ok,0,28.56869912147522,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_z_r5_d6_s45.log
score_MNIST_QNN_zz_r1_d6_s44,score_target,MNIST_QNN_zz_r1_d6_s44,zz_r1_d6,,1,ok,0,18.49413800239563,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_zz_r1_d6_s44.log
score_MNIST_QNN_zz_r1_d6_s45,score_target,MNIST_QNN_zz_r1_d6_s45,zz_r1_d6,,7,ok,0,16.956709623336792,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_zz_r1_d6_s45.log
score_MNIST_QNN_zz_r5_d2_s44,score_target,MNIST_QNN_zz_r5_d2_s44,zz_r5_d2,,6,ok,0,23.36582040786743,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_zz_r5_d2_s44.log
score_MNIST_QNN_zz_r5_d2_s43,score_target,MNIST_QNN_zz_r5_d2_s43,zz_r5_d2,,4,ok,0,23.877680778503418,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_zz_r5_d2_s43.log
score_MNIST_QNN_eff_su2_r1_d2_s43,score_target,MNIST_QNN_eff_su2_r1_d2_s43,eff_su2_r1_d2,,1,ok,0,16.126877784729004,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_eff_su2_r1_d2_s43.log
score_MNIST_QNN_eff_su2_r1_d2_s44,score_target,MNIST_QNN_eff_su2_r1_d2_s44,eff_su2_r1_d2,,7,ok,0,15.843486785888672,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/logs/score_MNIST_QNN_eff_su2_r1_d2_s44.log
