attack,dataset,architecture,fm_kind,reps,depth,auc_count,auc_mean,auc_std,tpr_at_0_05_fpr_count,tpr_at_0_05_fpr_mean,tpr_at_0_05_fpr_std,tpr_at_0_10_fpr_count,tpr_at_0_10_fpr_mean,tpr_at_0_10_fpr_std,balanced_accuracy_crossfit_count,balanced_accuracy_crossfit_mean,balanced_accuracy_crossfit_std,membership_advantage_crossfit_count,membership_advantage_crossfit_mean,membership_advantage_crossfit_std,error_bar_type
global_true_class_log_odds,MNIST,QNN,zz,5,2,3,0.60135,0.024778859437028185,3,0.075,0.022912878474779203,3,0.15333333333333332,0.08129165598838133,3,0.5841666666666666,0.01233220715579058,3,0.16833333333333333,0.024664414311581225,mean ± sample SD across target-model seeds
global_true_class_log_odds,MNIST,QNN,zz,5,6,3,0.6789916666666667,0.018371110699501376,3,0.045000000000000005,0.013228756555322947,3,0.11166666666666665,0.048045117684665246,3,0.6541666666666667,0.00381881307912987,3,0.3083333333333333,0.007637626158259681,mean ± sample SD across target-model seeds
lira_offline,MNIST,QNN,eff_su2,1,2,3,0.49604166666666666,0.012702763806878159,3,0.06166666666666667,0.012583057392117918,3,0.09666666666666668,0.01607275126832159,3,0.47,0.030310889132455332,3,-0.059999999999999935,0.06062177826491065,mean ± sample SD across target-model seeds
lira_offline,MNIST,QNN,eff_su2,1,6,3,0.4971666666666667,0.017774109213497386,3,0.08333333333333333,0.012583057392117908,3,0.13333333333333333,0.023629078131263047,3,0.49333333333333335,0.010103629710818459,3,-0.013333333333333301,0.020207259421636873,mean ± sample SD across target-model seeds
lira_offline,MNIST,QNN,eff_su2,5,2,3,0.5139,0.016489219963357903,3,0.04,0.0229128784747792,3,0.09000000000000001,0.013228756555322956,3,0.5083333333333333,0.020207259421636904,3,0.016666666666666597,0.04041451884327374,mean ± sample SD across target-model seeds
lira_offline,MNIST,QNN,eff_su2,5,6,3,0.4955416666666666,0.03491225011845181,3,0.02666666666666667,0.029297326385411576,3,0.085,0.02179449471770337,3,0.49,0.018027756377319962,3,-0.02,0.03605551275463982,mean ± sample SD across target-model seeds
lira_offline,MNIST,QNN,z,1,2,3,0.5276416666666667,0.017543113558696814,3,0.05666666666666667,0.018929694486000914,3,0.11166666666666668,0.01755942292142123,3,0.5025,0.0024999999999999606,3,0.005,0.004999999999999999,mean ± sample SD across target-model seeds
lira_offline,MNIST,QNN,z,1,6,3,0.48846666666666666,0.011151018264415728,3,0.07,0.015000000000000003,3,0.09166666666666667,0.010408329997330667,3,0.49583333333333335,0.005773502691896294,3,-0.0083333333333333,0.011547005383792488,mean ± sample SD across target-model seeds
lira_offline,MNIST,QNN,z,5,2,3,0.49298333333333333,0.014975653853282466,3,0.05833333333333334,0.016072751268321594,3,0.09500000000000001,0.009999999999999998,3,0.49499999999999994,0.026100766272276435,3,-0.009999999999999966,0.05220153254455269,mean ± sample SD across target-model seeds
lira_offline,MNIST,QNN,z,5,6,3,0.5532,0.012591837633959543,3,0.08666666666666667,0.015275252316519465,3,0.145,0.013228756555322952,3,0.5391666666666667,0.015069284433354197,3,0.0783333333333333,0.03013856886670859,mean ± sample SD across target-model seeds
lira_offline,MNIST,QNN,zz,1,2,3,0.5078166666666667,0.025085059464416953,3,0.041666666666666664,0.027537852736430512,3,0.08,0.030413812651491103,3,0.5099999999999999,0.017499999999999995,3,0.019999999999999966,0.03499999999999995,mean ± sample SD across target-model seeds
lira_offline,MNIST,QNN,zz,1,6,3,0.53845,0.01842469470574754,3,0.05833333333333333,0.015275252316519466,3,0.11166666666666668,0.027537852736430505,3,0.5383333333333333,0.015069284433354287,3,0.0766666666666666,0.030138568866708487,mean ± sample SD across target-model seeds
lira_offline,MNIST,QNN,zz,5,2,3,0.4892916666666667,0.043781876482550816,3,0.04,0.013228756555322952,3,0.09000000000000001,0.04330127018922194,3,0.5,0.006614378277661529,3,3.2959746043559335e-17,0.013228756555322916,mean ± sample SD across target-model seeds
lira_offline,MNIST,QNN,zz,5,6,3,0.5185333333333334,0.021285578059647283,3,0.043333333333333335,0.007637626158259732,3,0.10666666666666667,0.017559422921421233,3,0.5291666666666667,0.041558192132638956,3,0.05833333333333337,0.08311638426527783,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,MNIST,QNN,eff_su2,1,2,3,0.4877666666666667,0.019954766556723562,3,0.06166666666666667,0.002886751345948132,3,0.12166666666666666,0.014433756729740656,3,0.49499999999999994,0.04023369234857768,3,-0.009999999999999966,0.08046738469715535,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,MNIST,QNN,eff_su2,1,6,3,0.5147416666666668,0.02657470993883719,3,0.075,0.03774917217635374,3,0.135,0.034999999999999996,3,0.4925,0.03191786333700932,3,-0.015000000000000001,0.06383572667401853,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,MNIST,QNN,eff_su2,5,2,3,0.51375,0.006145781073224163,3,0.035,0.0,3,0.10333333333333333,0.018929694486000914,3,0.5008333333333334,0.015275252316519503,3,0.001666666666666667,0.030550504633038936,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,MNIST,QNN,eff_su2,5,6,3,0.5019,0.033255713794775196,3,0.07,0.004999999999999996,3,0.11,0.017320508075688773,3,0.49,0.0050000000000000044,3,-0.019999999999999966,0.01,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,MNIST,QNN,z,1,2,3,0.52235,0.027984683310696958,3,0.06166666666666667,0.027537852736430505,3,0.115,0.01802775637731995,3,0.49416666666666664,0.0062915286960589685,3,-0.011666666666666667,0.012583057392117918,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,MNIST,QNN,z,1,6,3,0.5043333333333334,0.021791057990224683,3,0.06333333333333334,0.025658007197234423,3,0.11833333333333333,0.024664414311581246,3,0.49333333333333335,0.030242078852706827,3,-0.013333333333333365,0.06048415770541346,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,MNIST,QNN,z,5,2,3,0.5164,0.017865451995401672,3,0.08,0.02179449471770336,3,0.15666666666666668,0.05965176722724426,3,0.5233333333333333,0.03875671984744499,3,0.04666666666666667,0.07751343969488991,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,MNIST,QNN,z,5,6,3,0.5699583333333333,0.011683223370856774,3,0.11666666666666665,0.023629078131263047,3,0.20166666666666666,0.027537852736430505,3,0.5616666666666666,0.026496855159307737,3,0.1233333333333333,0.05299371031861549,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,MNIST,QNN,zz,1,2,3,0.5172833333333333,0.011591277252025908,3,0.051666666666666666,0.011547005383792518,3,0.11333333333333333,0.01154700538379251,3,0.5008333333333334,0.022684429314693708,3,0.001666666666666668,0.045368858629387256,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,MNIST,QNN,zz,1,6,3,0.54835,0.01622060803422611,3,0.07833333333333332,0.012583057392117913,3,0.12833333333333333,0.0160727512683216,3,0.53,0.036055512754639925,3,0.05999999999999997,0.07211102550927981,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,MNIST,QNN,zz,5,2,3,0.4894166666666666,0.03137038146617493,3,0.04,0.0229128784747792,3,0.11666666666666665,0.04193248541803042,3,0.4991666666666667,0.005204164998665355,3,-0.001666666666666667,0.010408329997330566,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,MNIST,QNN,zz,5,6,3,0.5137416666666667,0.017870022617034804,3,0.05833333333333333,0.01258305739211792,3,0.11666666666666665,0.01443375672974064,3,0.5183333333333333,0.033942353090693884,3,0.03666666666666667,0.06788470618138767,mean ± sample SD across target-model seeds
lira_online,MNIST,QNN,eff_su2,1,2,3,0.5364583333333334,0.03752599376876426,3,0.06,0.015000000000000001,3,0.09833333333333334,0.015275252316519468,3,0.5383333333333333,0.025289984842489222,3,0.0766666666666666,0.05057996968497837,mean ± sample SD across target-model seeds
lira_online,MNIST,QNN,eff_su2,1,6,3,0.537825,0.015638234395225027,3,0.09333333333333334,0.015275252316519473,3,0.135,0.009999999999999988,3,0.5183333333333333,0.016072751268321583,3,0.03666666666666663,0.03214550253664316,mean ± sample SD across target-model seeds
lira_online,MNIST,QNN,eff_su2,5,2,3,0.5436,0.018896295933330434,3,0.05666666666666667,0.014433756729740645,3,0.08833333333333333,0.010408329997330667,3,0.5125000000000001,0.019525624189766593,3,0.024999999999999967,0.039051248379533235,mean ± sample SD across target-model seeds
lira_online,MNIST,QNN,eff_su2,5,6,3,0.609575,0.036473380704288974,3,0.06166666666666667,0.015275252316519466,3,0.14666666666666667,0.04536885862938734,3,0.5825,0.016393596310755064,3,0.165,0.03278719262151001,mean ± sample SD across target-model seeds
lira_online,MNIST,QNN,z,1,2,3,0.5783416666666666,0.0085696533379906,3,0.08666666666666667,0.007637626158259736,3,0.165,0.0304138126514911,3,0.5575,0.01145643923738959,3,0.11499999999999998,0.022912878474779255,mean ± sample SD across target-model seeds
lira_online,MNIST,QNN,z,1,6,3,0.599,0.0077438281876601985,3,0.085,0.0,3,0.14833333333333334,0.010408329997330656,3,0.5883333333333334,0.02753785273643049,3,0.17666666666666667,0.05507570547286101,mean ± sample SD across target-model seeds
lira_online,MNIST,QNN,z,5,2,3,0.5865666666666667,0.03649466856039841,3,0.105,0.04358898943540674,3,0.16666666666666666,0.04536885862938734,3,0.5599999999999999,0.04582575694955833,3,0.11999999999999995,0.09165151389911676,mean ± sample SD across target-model seeds
lira_online,MNIST,QNN,z,5,6,3,0.6612166666666667,0.02356785858607725,3,0.11666666666666668,0.02254624876411447,3,0.21666666666666667,0.017559422921421215,3,0.5950000000000001,0.025372228912730548,3,0.18999999999999995,0.05074445782546108,mean ± sample SD across target-model seeds
lira_online,MNIST,QNN,zz,1,2,3,0.5730083333333333,0.021068049466747795,3,0.06166666666666667,0.025658007197234416,3,0.11333333333333334,0.044814432199162514,3,0.5650000000000001,0.0066143782776614925,3,0.12999999999999998,0.013228756555323016,mean ± sample SD across target-model seeds
lira_online,MNIST,QNN,zz,1,6,3,0.6361416666666666,0.013071780993167394,3,0.09000000000000001,0.008660254037844387,3,0.18500000000000003,0.05766281297335396,3,0.6016666666666667,0.02809952550014561,3,0.20333333333333325,0.05619905100029122,mean ± sample SD across target-model seeds
lira_online,MNIST,QNN,zz,5,2,3,0.5522666666666667,0.019366116242895335,3,0.065,0.04358898943540674,3,0.10333333333333333,0.0404145188432738,3,0.5141666666666667,0.012583057392117986,3,0.028333333333333266,0.025166114784235923,mean ± sample SD across target-model seeds
lira_online,MNIST,QNN,zz,5,6,3,0.7176083333333333,0.008237654904967317,3,0.15333333333333332,0.007637626158259743,3,0.2916666666666667,0.03511884584284247,3,0.6441666666666667,0.009464847243000485,3,0.2883333333333333,0.018929694486000848,mean ± sample SD across target-model seeds
lira_online_fixed_variance,MNIST,QNN,eff_su2,1,2,3,0.529925,0.03191554284357388,3,0.06833333333333334,0.02362907813126304,3,0.13166666666666668,0.025658007197234427,3,0.515,0.026457513110645932,3,0.02999999999999997,0.052915026221291794,mean ± sample SD across target-model seeds
lira_online_fixed_variance,MNIST,QNN,eff_su2,1,6,3,0.5422166666666667,0.019691961134771063,3,0.09333333333333334,0.0028867513459481303,3,0.13166666666666668,0.022546248764114474,3,0.5133333333333333,0.016645820296198464,3,0.026666666666666634,0.03329164059239692,mean ± sample SD across target-model seeds
lira_online_fixed_variance,MNIST,QNN,eff_su2,5,2,3,0.5623416666666666,0.02893985501576209,3,0.06333333333333334,0.005773502691896264,3,0.13833333333333334,0.03253203549323857,3,0.5650000000000001,0.01639359631075503,3,0.13,0.03278719262151,mean ± sample SD across target-model seeds
lira_online_fixed_variance,MNIST,QNN,eff_su2,5,6,3,0.6317333333333334,0.037294246651907725,3,0.14666666666666667,0.04310839052125853,3,0.2333333333333333,0.040414518843273815,3,0.5841666666666666,0.027537852736430547,3,0.1683333333333333,0.05507570547286107,mean ± sample SD across target-model seeds
lira_online_fixed_variance,MNIST,QNN,z,1,2,3,0.5783583333333334,0.014170531335603944,3,0.10833333333333334,0.005773502691896261,3,0.15833333333333333,0.005773502691896267,3,0.5475,0.0108972473588517,3,0.09499999999999993,0.021794494717703308,mean ± sample SD across target-model seeds
lira_online_fixed_variance,MNIST,QNN,z,1,6,3,0.6179833333333333,0.022501393475368014,3,0.135,0.04092676385936224,3,0.17500000000000002,0.04358898943540675,3,0.565,0.020000000000000018,3,0.12999999999999998,0.04000000000000005,mean ± sample SD across target-model seeds
lira_online_fixed_variance,MNIST,QNN,z,5,2,3,0.6036333333333334,0.024562030317816386,3,0.165,0.017320508075688763,3,0.21666666666666667,0.020816659994661306,3,0.5725,0.012990381056766592,3,0.14499999999999993,0.025980762113533187,mean ± sample SD across target-model seeds
lira_online_fixed_variance,MNIST,QNN,z,5,6,3,0.6932583333333334,0.023248391521422152,3,0.235,0.047696960070847255,3,0.3016666666666667,0.04481443219916254,3,0.6041666666666666,0.027424137786507215,3,0.2083333333333333,0.054848275573014506,mean ± sample SD across target-model seeds
lira_online_fixed_variance,MNIST,QNN,zz,1,2,3,0.5827,0.007102992327181572,3,0.09500000000000001,0.013228756555322952,3,0.135,0.0050000000000000044,3,0.5616666666666666,0.0014433756729740417,3,0.1233333333333333,0.002886751345948108,mean ± sample SD across target-model seeds
lira_online_fixed_variance,MNIST,QNN,zz,1,6,3,0.6712166666666666,0.0037610116103694454,3,0.17833333333333334,0.012583057392117918,3,0.24666666666666667,0.027537852736430512,3,0.6075,0.004330127018922213,3,0.21499999999999994,0.008660254037844333,mean ± sample SD across target-model seeds
lira_online_fixed_variance,MNIST,QNN,zz,5,2,3,0.5659666666666666,0.02290791802703457,3,0.08333333333333333,0.04010403138505322,3,0.13166666666666668,0.04010403138505322,3,0.5258333333333333,0.007637626158259795,3,0.05166666666666656,0.015275252316519468,mean ± sample SD across target-model seeds
lira_online_fixed_variance,MNIST,QNN,zz,5,6,3,0.7273916666666667,0.008104641160059668,3,0.16833333333333333,0.02753785273643052,3,0.3016666666666667,0.030550504633038926,3,0.6625,0.03269174207655508,3,0.32499999999999996,0.06538348415311006,mean ± sample SD across target-model seeds
