fpr,tpr,threshold
0.0,0.0,inf
0.0,0.025,0.61539644
0.05,0.025,0.6097282
0.05,0.05,0.6074206
0.075,0.05,0.60672855
0.075,0.1,0.595699
0.1,0.1,0.59397674
0.1,0.125,0.5925227
0.125,0.125,0.5923082
0.125,0.175,0.57568
0.225,0.175,0.5608862
0.225,0.2,0.56018364
0.25,0.2,0.5601176
0.25,0.225,0.5507249
0.3,0.225,0.5461043
0.3,0.25,0.5454303
0.325,0.25,0.538631
0.325,0.3,0.53770727
0.35,0.3,0.533985
0.35,0.325,0.5335319
0.4,0.325,0.53207266
0.4,0.35,0.53085893
0.425,0.35,0.53085446
0.425,0.4,0.51677465
0.475,0.4,0.51325667
0.475,0.475,0.5083758
0.5,0.475,0.5073229
0.5,0.5,0.5060078
0.55,0.5,0.5011387
0.55,0.55,0.49925563
0.6,0.55,0.49651122
0.6,0.6,0.491385
0.775,0.6,0.47675598
0.775,0.625,0.47156376
0.825,0.625,0.46804383
0.825,0.7,0.46466294
0.85,0.7,0.4629409
0.85,0.8,0.45641103
0.875,0.8,0.45445806
0.875,0.925,0.44502094
0.9,0.925,0.42125815
0.9,0.95,0.41576818
0.925,0.95,0.39060846
0.925,0.975,0.3133586
0.975,0.975,0.26110283
0.975,1.0,0.21360044
1.0,1.0,0.19597624
