target_id,mode,shots,simulator_seed,transpiler_seed,backend_name,noise_model_loaded,quantum_execution_scope,status,payload_path,seconds
MNIST_QNN_zz_r5_d6_s44,exact,0,-1,2026,none,False,exact_full_model,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_zz_r5_d6_s44/payloads/exact.pt,
MNIST_QNN_zz_r5_d6_s44,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_zz_r5_d6_s44/payloads/ideal_shot_shots128_sim0.pt,8.735
MNIST_QNN_zz_r5_d6_s44,ideal_shot,128,1,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_zz_r5_d6_s44/payloads/ideal_shot_shots128_sim1.pt,8.39
MNIST_QNN_zz_r5_d6_s44,ideal_shot,128,2,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_zz_r5_d6_s44/payloads/ideal_shot_shots128_sim2.pt,8.524
MNIST_QNN_zz_r5_d6_s44,ideal_shot,128,3,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_zz_r5_d6_s44/payloads/ideal_shot_shots128_sim3.pt,8.459
MNIST_QNN_zz_r5_d6_s44,ideal_shot,128,4,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_zz_r5_d6_s44/payloads/ideal_shot_shots128_sim4.pt,8.458
MNIST_QNN_zz_r5_d6_s44,ideal_shot,128,5,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_zz_r5_d6_s44/payloads/ideal_shot_shots128_sim5.pt,8.515
MNIST_QNN_zz_r5_d6_s44,ideal_shot,128,6,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_zz_r5_d6_s44/payloads/ideal_shot_shots128_sim6.pt,8.505
MNIST_QNN_zz_r5_d6_s44,ideal_shot,128,7,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_zz_r5_d6_s44/payloads/ideal_shot_shots128_sim7.pt,8.61
MNIST_QNN_zz_r5_d6_s44,ideal_shot,128,8,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_zz_r5_d6_s44/payloads/ideal_shot_shots128_sim8.pt,8.54
MNIST_QNN_zz_r5_d6_s44,ideal_shot,128,9,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_zz_r5_d6_s44/payloads/ideal_shot_shots128_sim9.pt,8.555
MNIST_QNN_zz_r5_d6_s44,ideal_shot,512,0,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_zz_r5_d6_s44/payloads/ideal_shot_shots512_sim0.pt,8.616
MNIST_QNN_zz_r5_d6_s44,ideal_shot,512,1,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_zz_r5_d6_s44/payloads/ideal_shot_shots512_sim1.pt,8.582
MNIST_QNN_zz_r5_d6_s44,ideal_shot,512,2,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_zz_r5_d6_s44/payloads/ideal_shot_shots512_sim2.pt,8.537
MNIST_QNN_zz_r5_d6_s44,ideal_shot,512,3,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_zz_r5_d6_s44/payloads/ideal_shot_shots512_sim3.pt,8.515
MNIST_QNN_zz_r5_d6_s44,ideal_shot,512,4,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_zz_r5_d6_s44/payloads/ideal_shot_shots512_sim4.pt,8.499
MNIST_QNN_zz_r5_d6_s44,ideal_shot,512,5,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_zz_r5_d6_s44/payloads/ideal_shot_shots512_sim5.pt,8.487
MNIST_QNN_zz_r5_d6_s44,ideal_shot,512,6,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_zz_r5_d6_s44/payloads/ideal_shot_shots512_sim6.pt,8.634
MNIST_QNN_zz_r5_d6_s44,ideal_shot,512,7,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_zz_r5_d6_s44/payloads/ideal_shot_shots512_sim7.pt,8.651
MNIST_QNN_zz_r5_d6_s44,ideal_shot,512,8,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_zz_r5_d6_s44/payloads/ideal_shot_shots512_sim8.pt,8.613
