name,kind,target_id,structural_cell_id,reference_id,gpu,status,returncode,seconds,log
label_only_MNIST_QNN_z_r1_d2_s44,label_only_boundary,MNIST_QNN_z_r1_d2_s44,z_r1_d2,,1,ok,0,201.23750638961792,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/label_only_boundary/logs/label_only_MNIST_QNN_z_r1_d2_s44.log
label_only_MNIST_QNN_z_r1_d2_s45,label_only_boundary,MNIST_QNN_z_r1_d2_s45,z_r1_d2,,2,ok,0,319.1510455608368,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/label_only_boundary/logs/label_only_MNIST_QNN_z_r1_d2_s45.log
label_only_MNIST_QNN_z_r1_d2_s43,label_only_boundary,MNIST_QNN_z_r1_d2_s43,z_r1_d2,,0,ok,0,327.26599311828613,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/label_only_boundary/logs/label_only_MNIST_QNN_z_r1_d2_s43.log
label_only_MNIST_QNN_z_r5_d2_s44,label_only_boundary,MNIST_QNN_z_r5_d2_s44,z_r5_d2,,7,ok,0,374.67417669296265,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/label_only_boundary/logs/label_only_MNIST_QNN_z_r5_d2_s44.log
label_only_MNIST_QNN_z_r1_d6_s44,label_only_boundary,MNIST_QNN_z_r1_d6_s44,z_r1_d6,,4,ok,0,385.6613202095032,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/label_only_boundary/logs/label_only_MNIST_QNN_z_r1_d6_s44.log
label_only_MNIST_QNN_z_r5_d2_s43,label_only_boundary,MNIST_QNN_z_r5_d2_s43,z_r5_d2,,6,ok,0,401.93165850639343,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/label_only_boundary/logs/label_only_MNIST_QNN_z_r5_d2_s43.log
label_only_MNIST_QNN_z_r5_d2_s45,label_only_boundary,MNIST_QNN_z_r5_d2_s45,z_r5_d2,,1,ok,0,374.34792590141296,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/label_only_boundary/logs/label_only_MNIST_QNN_z_r5_d2_s45.log
label_only_MNIST_QNN_z_r1_d6_s45,label_only_boundary,MNIST_QNN_z_r1_d6_s45,z_r1_d6,,5,ok,0,584.5438368320465,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/label_only_boundary/logs/label_only_MNIST_QNN_z_r1_d6_s45.log
label_only_MNIST_QNN_zz_r1_d2_s44,label_only_boundary,MNIST_QNN_zz_r1_d2_s44,zz_r1_d2,,6,ok,0,273.5093071460724,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/label_only_boundary/logs/label_only_MNIST_QNN_zz_r1_d2_s44.log
label_only_MNIST_QNN_zz_r1_d2_s43,label_only_boundary,MNIST_QNN_zz_r1_d2_s43,zz_r1_d2,,4,ok,0,294.3846776485443,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/label_only_boundary/logs/label_only_MNIST_QNN_zz_r1_d2_s43.log
