target_id,sample_id,source_split,source_index,transpiler_seed,optimization_level,backend_name,transpiled_depth,transpiled_total_gates,transpiled_one_qubit_gates,transpiled_two_qubit_gates,transpiled_multi_qubit_gates,measurement_operations,operation_counts,num_qubits,num_clbits
MNIST_QNN_eff_su2_r5_d2_s45,5995c28a763739db,test,49,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,bfdcfa8f0d8cf3ad,test,52,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,4e2f66ccbcde9141,test,53,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,e41316eb43aca657,test,56,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,ae62a98fc72a2486,test,58,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,7747e86af4ed7acb,test,60,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,456871d7c45bf7f7,test,61,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,d4af87b901a65478,test,65,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,abcb011e49d61e05,test,66,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,fd6b4d7277b40fb4,test,68,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,6e34dd3dfdb91187,test,69,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,64a5f00c858fd493,test,70,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,7f17e1b30e615817,test,72,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,2c0f017512396e29,test,74,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,6088fa95550b12b6,test,75,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,0fd26eeac331f2e1,test,76,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,2b6e357e0ceaa22d,test,78,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,65c46a5620df52b9,test,80,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,98c75e0ff905a985,test,83,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,57c5b2555a8f2dc6,test,84,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,3839995a9a0fa4de,test,85,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,d5d7db8527e7030d,test,88,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,c000f8fb3e45fa8f,test,89,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,33060f953ff67801,test,94,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,1268876f7044fdc9,test,96,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,e5e6a7ec8e378bbd,test,100,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,b5324434ebe7ae46,test,102,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,069a016e888d1aa3,test,104,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,90160685e9287f32,test,105,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,d5bbd52a30bc5e8e,test,107,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,f18d787442b20121,test,108,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,ebe26dad29afb270,test,110,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,d308d93d34cab3d5,test,112,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,82900e27cf4be7a7,test,113,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,9c92ab2831709bf5,test,115,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,af385f30b0d80ddb,test,118,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,2058e4a996961125,test,122,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,b159ac44cef87fea,test,123,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,4d5611971217ffbf,test,124,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,77f7f9d7492deb43,test,125,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,4c76370b22bc8623,test,127,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,b4be7b72e15eb3d1,test,128,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,3421a20e4b62a558,test,131,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,640347a4548fb2e5,test,138,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,acf4ddd3e572023d,test,139,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,058f882410efad93,test,143,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,549a656ce012ad24,test,149,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,6c55d45d85895410,test,150,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,889ea4d53785f1e1,test,151,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,9c643891ee603d7b,test,152,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,e1c4f3bbed6ba5a6,test,153,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,27f8e528e548c86e,test,156,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,f7f3502cb41f05e4,test,162,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,86b2a8b49665b421,test,163,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,ae2fa579c90eb97a,test,164,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,767ce06148f6fa36,test,165,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,cd70243e7b23650e,test,166,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,b978d29a0fd3a951,test,168,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,1e7dbb13db04873f,test,169,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,afdd42ecfc4539da,test,170,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,220d99a17e2b9e22,test,171,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,9d384583fb06a7a9,test,173,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,5ef8bc230b7b9515,test,174,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,431538f964d868a7,test,177,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,649364af45308d71,test,178,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,8f8257b5d1f556ab,test,179,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,5f821c7a666fd09a,test,180,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,9c460de7481e72d6,test,182,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,7312dc5932e133c7,test,184,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,0b5dd49ca43d3fbb,test,189,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,0e19931c2010fb7d,test,190,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,b9d2e138eb159fec,test,195,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
MNIST_QNN_eff_su2_r5_d2_s45,066769e9fa7d4b7e,test,196,2026,1,ibm_kingston,128,387,342,45,0,6,"{""cz"": 45, ""measure"": 6, ""rz"": 209, ""sx"": 133}",156,6
