experiment,dataset,architecture,fm_kind,reps,depth,n_wires,model_seed,data_seed,structural_cell_id,risk_role,comparison_group,selection_order,original_acc_train,original_acc_test,original_gap,selection_basis,target_id,mode,shots,simulator_seed,transpiler_seed,backend_name,noise_model_loaded,quantum_execution_scope,train_accuracy,test_accuracy,accuracy_gap,train_loss,test_loss,loss_gap,n_member,n_nonmember,fpr_resolution,attack,roc_auc,auc_record_ci95_low,auc_record_ci95_high,auc_record_bootstrap_valid,auc_record_ci_method,auc_record_bootstrap_unit,auc_record_bootstrap_replicates,balanced_accuracy,membership_advantage,crossfit_tpr,crossfit_fpr,crossfit_folds,tpr_at_5pct_fpr,attained_fpr_for_5pct,tpr_at_10pct_fpr,attained_fpr_for_10pct
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,128,9,2026,ibm_kingston,False,full_main_quantum_stack,0.74,0.7,0.040000000000000036,0.6634836018749047,0.8853612361956038,0.22187763432069907,100,100,0.01,confidence,0.5015000000000001,0.420195,0.5849025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.505,0.009999999999999953,0.41,0.4,5,0.03,0.03,0.08,0.09
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,128,9,2026,ibm_kingston,False,full_main_quantum_stack,0.74,0.7,0.040000000000000036,0.6634836018749047,0.8853612361956038,0.22187763432069907,100,100,0.01,correctness,0.52,0.455,0.585,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.465,-0.07,0.38,0.45,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,0,2026,ibm_kingston,False,full_main_quantum_stack,0.87,0.78,0.08999999999999997,0.3288569988906966,0.6287824674940202,0.29992546860332364,100,100,0.01,loss,0.5689,0.48950000000000005,0.6496174999999997,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.51,0.019999999999999907,0.57,0.55,5,0.05,0.04,0.17,0.1
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,0,2026,ibm_kingston,False,full_main_quantum_stack,0.87,0.78,0.08999999999999997,0.3288569988906966,0.6287824674940202,0.29992546860332364,100,100,0.01,confidence,0.5173,0.43609749999999997,0.5962000000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.48,-0.03999999999999998,0.34,0.38,5,0.05,0.05,0.1,0.1
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,0,2026,ibm_kingston,False,full_main_quantum_stack,0.87,0.78,0.08999999999999997,0.3288569988906966,0.6287824674940202,0.29992546860332364,100,100,0.01,correctness,0.5449999999999999,0.4900000000000001,0.595,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.545,0.08999999999999997,0.87,0.78,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,1,2026,ibm_kingston,False,full_main_quantum_stack,0.82,0.75,0.06999999999999995,0.43554285003221593,0.667300614494452,0.23175776446223606,100,100,0.01,loss,0.5429,0.4606,0.6212,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.545,0.08999999999999997,0.63,0.54,5,0.04,0.05,0.12,0.09
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,1,2026,ibm_kingston,False,full_main_quantum_stack,0.82,0.75,0.06999999999999995,0.43554285003221593,0.667300614494452,0.23175776446223606,100,100,0.01,confidence,0.5141,0.4331975,0.5927025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.55,0.09999999999999998,0.7,0.6,5,0.03,0.04,0.12,0.1
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,1,2026,ibm_kingston,False,full_main_quantum_stack,0.82,0.75,0.06999999999999995,0.43554285003221593,0.667300614494452,0.23175776446223606,100,100,0.01,correctness,0.5349999999999999,0.47987500000000005,0.5900000000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5349999999999999,0.06999999999999995,0.82,0.75,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,2,2026,ibm_kingston,False,full_main_quantum_stack,0.81,0.81,0.0,0.41625524554150617,0.689760593546962,0.2735053480054558,100,100,0.01,loss,0.5386,0.4577,0.6190025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.51,0.020000000000000018,0.66,0.64,5,0.03,0.05,0.1,0.09
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,2,2026,ibm_kingston,False,full_main_quantum_stack,0.81,0.81,0.0,0.41625524554150617,0.689760593546962,0.2735053480054558,100,100,0.01,confidence,0.49620000000000003,0.41749499999999995,0.5773025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.44999999999999996,-0.10000000000000009,0.57,0.67,5,0.02,0.02,0.1,0.1
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,2,2026,ibm_kingston,False,full_main_quantum_stack,0.81,0.81,0.0,0.41625524554150617,0.689760593546962,0.2735053480054558,100,100,0.01,correctness,0.5,0.445,0.5549999999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.48,-0.040000000000000036,0.29,0.33,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,3,2026,ibm_kingston,False,full_main_quantum_stack,0.81,0.83,-0.019999999999999907,0.4250480309850536,0.5918557485603378,0.16680771757528423,100,100,0.01,loss,0.5196999999999999,0.4368,0.6005099999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5549999999999999,0.10999999999999999,0.64,0.53,5,0.09,0.05,0.13,0.09
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,3,2026,ibm_kingston,False,full_main_quantum_stack,0.81,0.83,-0.019999999999999907,0.4250480309850536,0.5918557485603378,0.16680771757528423,100,100,0.01,confidence,0.4996,0.42109749999999996,0.5803,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.51,0.019999999999999907,0.58,0.56,5,0.09,0.05,0.13,0.1
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,3,2026,ibm_kingston,False,full_main_quantum_stack,0.81,0.83,-0.019999999999999907,0.4250480309850536,0.5918557485603378,0.16680771757528423,100,100,0.01,correctness,0.49000000000000005,0.43500000000000005,0.5449999999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.48,-0.04000000000000001,0.13,0.17,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,4,2026,ibm_kingston,False,full_main_quantum_stack,0.85,0.81,0.039999999999999925,0.4028289199815481,0.6176485698259785,0.21481964984443042,100,100,0.01,loss,0.5312,0.45080000000000003,0.6125025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5,0.0,0.72,0.72,5,0.07,0.04,0.15,0.1
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,4,2026,ibm_kingston,False,full_main_quantum_stack,0.85,0.81,0.039999999999999925,0.4028289199815481,0.6176485698259785,0.21481964984443042,100,100,0.01,confidence,0.4976,0.4176,0.5790025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.49,-0.019999999999999907,0.67,0.69,5,0.07,0.04,0.14,0.1
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,4,2026,ibm_kingston,False,full_main_quantum_stack,0.85,0.81,0.039999999999999925,0.4028289199815481,0.6176485698259785,0.21481964984443042,100,100,0.01,correctness,0.52,0.47,0.5700000000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5,0.0,0.68,0.68,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,5,2026,ibm_kingston,False,full_main_quantum_stack,0.86,0.76,0.09999999999999998,0.3614389114678488,0.660914905439131,0.2994759939712822,100,100,0.01,loss,0.573,0.492895,0.6518074999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.555,0.10999999999999999,0.67,0.56,5,0.11,0.04,0.16,0.1
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,5,2026,ibm_kingston,False,full_main_quantum_stack,0.86,0.76,0.09999999999999998,0.3614389114678488,0.660914905439131,0.2994759939712822,100,100,0.01,confidence,0.5337000000000001,0.4524925,0.6139025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5,0.0,0.53,0.53,5,0.11,0.05,0.14,0.1
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,5,2026,ibm_kingston,False,full_main_quantum_stack,0.86,0.76,0.09999999999999998,0.3614389114678488,0.660914905439131,0.2994759939712822,100,100,0.01,correctness,0.5499999999999999,0.495,0.605,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.55,0.09999999999999998,0.86,0.76,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,6,2026,ibm_kingston,False,full_main_quantum_stack,0.85,0.75,0.09999999999999998,0.3960806279081953,0.7119821047446748,0.3159014768364795,100,100,0.01,loss,0.5343,0.45399749999999994,0.6148025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.515,0.029999999999999916,0.71,0.68,5,0.04,0.05,0.06,0.09
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,6,2026,ibm_kingston,False,full_main_quantum_stack,0.85,0.75,0.09999999999999998,0.3960806279081953,0.7119821047446748,0.3159014768364795,100,100,0.01,confidence,0.48229999999999995,0.40259749999999994,0.562105,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.485,-0.030000000000000027,0.74,0.77,5,0.04,0.05,0.06,0.1
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,6,2026,ibm_kingston,False,full_main_quantum_stack,0.85,0.75,0.09999999999999998,0.3960806279081953,0.7119821047446748,0.3159014768364795,100,100,0.01,correctness,0.55,0.495,0.6099999999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.55,0.09999999999999998,0.85,0.75,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,7,2026,ibm_kingston,False,full_main_quantum_stack,0.85,0.77,0.07999999999999996,0.36462815434555523,0.6528843615693041,0.28825620722374884,100,100,0.01,loss,0.5476000000000001,0.4674975,0.6272025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.54,0.07999999999999996,0.73,0.65,5,0.04,0.05,0.12,0.1
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,7,2026,ibm_kingston,False,full_main_quantum_stack,0.85,0.77,0.07999999999999996,0.36462815434555523,0.6528843615693041,0.28825620722374884,100,100,0.01,confidence,0.49929999999999997,0.4218974999999999,0.5772149999999997,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.45999999999999996,-0.08000000000000007,0.72,0.8,5,0.04,0.05,0.1,0.1
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,7,2026,ibm_kingston,False,full_main_quantum_stack,0.85,0.77,0.07999999999999996,0.36462815434555523,0.6528843615693041,0.28825620722374884,100,100,0.01,correctness,0.54,0.4850000000000001,0.595,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.54,0.07999999999999996,0.85,0.77,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,8,2026,ibm_kingston,False,full_main_quantum_stack,0.82,0.79,0.029999999999999916,0.4207371457273257,0.649047586263041,0.22831044053571536,100,100,0.01,loss,0.5374000000000001,0.4571975,0.618005,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.505,0.010000000000000009,0.74,0.73,5,0.09,0.05,0.14,0.1
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,8,2026,ibm_kingston,False,full_main_quantum_stack,0.82,0.79,0.029999999999999916,0.4207371457273257,0.649047586263041,0.22831044053571536,100,100,0.01,confidence,0.4954,0.4148975,0.5755049999999998,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.505,0.010000000000000009,0.42,0.41,5,0.08,0.05,0.12,0.1
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,8,2026,ibm_kingston,False,full_main_quantum_stack,0.82,0.79,0.029999999999999916,0.4207371457273257,0.649047586263041,0.22831044053571536,100,100,0.01,correctness,0.515,0.46,0.5700000000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.475,-0.04999999999999999,0.46,0.51,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,9,2026,ibm_kingston,False,full_main_quantum_stack,0.83,0.75,0.07999999999999996,0.416132243842585,0.7125419548922218,0.2964097110496368,100,100,0.01,loss,0.5552,0.47739750000000003,0.6330025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.53,0.06000000000000005,0.56,0.5,5,0.05,0.04,0.13,0.1
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,9,2026,ibm_kingston,False,full_main_quantum_stack,0.83,0.75,0.07999999999999996,0.416132243842585,0.7125419548922218,0.2964097110496368,100,100,0.01,confidence,0.5233000000000001,0.44429749999999996,0.6064,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.475,-0.04999999999999999,0.45,0.5,5,0.05,0.05,0.09,0.1
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,512,9,2026,ibm_kingston,False,full_main_quantum_stack,0.83,0.75,0.07999999999999996,0.416132243842585,0.7125419548922218,0.2964097110496368,100,100,0.01,correctness,0.54,0.4850000000000001,0.5950000000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.54,0.07999999999999996,0.83,0.75,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,1024,0,2026,ibm_kingston,False,full_main_quantum_stack,0.89,0.78,0.10999999999999999,0.3232642569922609,0.6104994159884518,0.2872351589961909,100,100,0.01,loss,0.5421,0.4593,0.6221174999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.53,0.05999999999999994,0.72,0.66,5,0.08,0.05,0.14,0.1
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,1024,0,2026,ibm_kingston,False,full_main_quantum_stack,0.89,0.78,0.10999999999999999,0.3232642569922609,0.6104994159884518,0.2872351589961909,100,100,0.01,confidence,0.4918,0.4139925,0.5705049999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5,0.0,0.26,0.26,5,0.07,0.04,0.12,0.1
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,1024,0,2026,ibm_kingston,False,full_main_quantum_stack,0.89,0.78,0.10999999999999999,0.3232642569922609,0.6104994159884518,0.2872351589961909,100,100,0.01,correctness,0.555,0.505,0.605,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.555,0.10999999999999999,0.89,0.78,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,1024,1,2026,ibm_kingston,False,full_main_quantum_stack,0.84,0.79,0.04999999999999993,0.38212014665652533,0.6263945228571538,0.24427437620062847,100,100,0.01,loss,0.543,0.465,0.6218075,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.515,0.030000000000000027,0.53,0.5,5,0.07,0.05,0.13,0.07
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,1024,1,2026,ibm_kingston,False,full_main_quantum_stack,0.84,0.79,0.04999999999999993,0.38212014665652533,0.6263945228571538,0.24427437620062847,100,100,0.01,confidence,0.5092,0.4281950000000001,0.5902049999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.49,-0.020000000000000018,0.5,0.52,5,0.04,0.05,0.13,0.08
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,1024,1,2026,ibm_kingston,False,full_main_quantum_stack,0.84,0.79,0.04999999999999993,0.38212014665652533,0.6263945228571538,0.24427437620062847,100,100,0.01,correctness,0.5249999999999999,0.4700000000000001,0.575,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.525,0.04999999999999993,0.84,0.79,5,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,1024,2,2026,ibm_kingston,False,full_main_quantum_stack,0.87,0.78,0.08999999999999997,0.35519722638389795,0.6199931969121099,0.2647959705282119,100,100,0.01,loss,0.5379,0.4556,0.6168049999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.515,0.030000000000000027,0.81,0.78,5,0.03,0.05,0.11,0.1
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,43,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,1024,2,2026,ibm_kingston,False,full_main_quantum_stack,0.87,0.78,0.08999999999999997,0.35519722638389795,0.6199931969121099,0.2647959705282119,100,100,0.01,confidence,0.48460000000000003,0.40389500000000006,0.5642025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.445,-0.10999999999999999,0.53,0.64,5,0.02,0.03,0.08,0.1
