target_id,mode,shots,simulator_seed,transpiler_seed,backend_name,noise_model_loaded,quantum_execution_scope,metric_scope,metric_name,value
MNIST_QNN_eff_su2_r5_d2_s43,exact,0,-1,2026,none,False,exact_full_model,train,target_accuracy,0.8799999952316284
MNIST_QNN_eff_su2_r5_d2_s43,exact,0,-1,2026,none,False,exact_full_model,train,target_loss,0.32673266530036926
MNIST_QNN_eff_su2_r5_d2_s43,exact,0,-1,2026,none,False,exact_full_model,train,n_records,100.0
MNIST_QNN_eff_su2_r5_d2_s43,exact,0,-1,2026,none,False,exact_full_model,test,target_accuracy,0.800000011920929
MNIST_QNN_eff_su2_r5_d2_s43,exact,0,-1,2026,none,False,exact_full_model,test,target_loss,0.5894482135772705
MNIST_QNN_eff_su2_r5_d2_s43,exact,0,-1,2026,none,False,exact_full_model,test,n_records,100.0
MNIST_QNN_eff_su2_r5_d2_s43,exact,0,-1,2026,none,False,exact_full_model,membership,loss_auc,0.5435
MNIST_QNN_eff_su2_r5_d2_s43,exact,0,-1,2026,none,False,exact_full_model,membership,entropy_auc,0.5009
MNIST_QNN_eff_su2_r5_d2_s43,exact,0,-1,2026,none,False,exact_full_model,membership,confidence_auc,0.5036
MNIST_QNN_eff_su2_r5_d2_s43,exact,0,-1,2026,none,False,exact_full_model,membership,margin_auc,0.5062
MNIST_QNN_eff_su2_r5_d2_s43,exact,0,-1,2026,none,False,exact_full_model,membership,correctness_auc,0.54
MNIST_QNN_eff_su2_r5_d2_s43,exact,0,-1,2026,none,False,exact_full_model,membership,max_probability_auc,0.5036
MNIST_QNN_eff_su2_r5_d2_s43,exact,0,-1,2026,none,False,exact_full_model,target,generalization_gap_accuracy,0.07999998331069946
MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,train,target_accuracy,0.8100000023841858
MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,train,target_loss,0.4765317440032959
MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,train,n_records,100.0
MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,test,target_accuracy,0.699999988079071
MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,test,target_loss,0.8792718648910522
MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,test,n_records,100.0
MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,membership,loss_auc,0.5891
MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,membership,entropy_auc,0.5453
MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,membership,confidence_auc,0.5508000000000001
MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,membership,margin_auc,0.5537
MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,membership,correctness_auc,0.555
MNIST_QNN_eff_su2_r5_d2_s43,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,membership,max_probability_auc,0.5508000000000001
