source_label,pair_id,z_run_id,zz_run_id,n_wires,depth,reps,pad_mode,ql_ent,ql_op,ql_rev,z_train,zz_train,z_test,zz_test,z_gap,zz_gap,delta_train_abs,delta_test_abs,delta_gap_abs,mean_test_acc,mean_gap
Circles_QNN,Circles_QNN_z18141_zz18142,18141,18142,2,2,5,zero,full,cx,False,0.68,0.68,0.59,0.59,0.09000000000000008,0.09000000000000008,0.0,0.0,0.0,0.59,0.09000000000000008
Circles_QNN,Circles_QNN_z21891_zz21892,21891,21892,4,2,5,zero,full,crz,False,0.7,0.7,0.59,0.59,0.10999999999999999,0.10999999999999999,0.0,0.0,0.0,0.59,0.10999999999999999
Circles_QNN,Circles_QNN_z3141_zz3142,3141,3142,3,2,5,zero,linear,crz,False,0.7,0.7,0.58,0.58,0.12,0.12,0.0,0.0,0.0,0.58,0.12
Circles_QNN,Circles_QNN_z12141_zz12142,12141,12142,3,2,5,zero,pairwise,crz,False,0.7,0.7,0.58,0.58,0.12,0.12,0.0,0.0,0.0,0.58,0.12
Circles_QNN,Circles_QNN_z7081_zz7082,7081,7082,2,4,2,wrap,linear,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z7091_zz7092,7091,7092,2,4,2,repeatlast,linear,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z7101_zz7102,7101,7102,2,4,2,zero,linear,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z7231_zz7232,7231,7232,2,5,2,wrap,linear,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z7241_zz7242,7241,7242,2,5,2,repeatlast,linear,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z7251_zz7252,7251,7252,2,5,2,zero,linear,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z7381_zz7382,7381,7382,2,6,2,wrap,linear,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z7391_zz7392,7391,7392,2,6,2,repeatlast,linear,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z7401_zz7402,7401,7402,2,6,2,zero,linear,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z16081_zz16082,16081,16082,2,4,2,wrap,pairwise,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z16091_zz16092,16091,16092,2,4,2,repeatlast,pairwise,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z16101_zz16102,16101,16102,2,4,2,zero,pairwise,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z16231_zz16232,16231,16232,2,5,2,wrap,pairwise,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z16241_zz16242,16241,16242,2,5,2,repeatlast,pairwise,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z16251_zz16252,16251,16252,2,5,2,zero,pairwise,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z16381_zz16382,16381,16382,2,6,2,wrap,pairwise,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z16391_zz16392,16391,16392,2,6,2,repeatlast,pairwise,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z16401_zz16402,16401,16402,2,6,2,zero,pairwise,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z17891_zz17892,17891,17892,4,6,2,repeatlast,pairwise,swap,False,0.82,0.81,0.77,0.77,0.04999999999999993,0.040000000000000036,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z25081_zz25082,25081,25082,2,4,2,wrap,full,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z25091_zz25092,25091,25092,2,4,2,repeatlast,full,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z25101_zz25102,25101,25102,2,4,2,zero,full,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z25231_zz25232,25231,25232,2,5,2,wrap,full,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z25241_zz25242,25241,25242,2,5,2,repeatlast,full,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z25251_zz25252,25251,25252,2,5,2,zero,full,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z25381_zz25382,25381,25382,2,6,2,wrap,full,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z25391_zz25392,25391,25392,2,6,2,repeatlast,full,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z25401_zz25402,25401,25402,2,6,2,zero,full,swap,False,0.81,0.82,0.77,0.77,0.040000000000000036,0.04999999999999993,0.009999999999999898,0.0,0.009999999999999898,0.77,0.044999999999999984
Circles_QNN,Circles_QNN_z3251_zz3252,3251,3252,3,3,4,repeatlast,linear,crz,False,0.85,0.85,0.69,0.68,0.16000000000000003,0.16999999999999993,0.0,0.009999999999999898,0.009999999999999898,0.685,0.16499999999999998
Circles_QNN,Circles_QNN_z4291_zz4292,4291,4292,4,5,4,wrap,linear,crz,False,0.89,0.89,0.68,0.69,0.20999999999999996,0.20000000000000007,0.0,0.009999999999999898,0.009999999999999898,0.685,0.20500000000000002
Circles_QNN,Circles_QNN_z5791_zz5792,5791,5792,3,5,4,wrap,linear,rzz,False,0.87,0.87,0.69,0.68,0.18000000000000005,0.18999999999999995,0.0,0.009999999999999898,0.009999999999999898,0.685,0.185
Circles_QNN,Circles_QNN_z12251_zz12252,12251,12252,3,3,4,repeatlast,pairwise,crz,False,0.85,0.85,0.69,0.68,0.16000000000000003,0.16999999999999993,0.0,0.009999999999999898,0.009999999999999898,0.685,0.16499999999999998
Circles_QNN,Circles_QNN_z14791_zz14792,14791,14792,3,5,4,wrap,pairwise,rzz,False,0.87,0.87,0.69,0.68,0.18000000000000005,0.18999999999999995,0.0,0.009999999999999898,0.009999999999999898,0.685,0.185
Circles_QNN,Circles_QNN_z19441_zz19442,19441,19442,3,6,4,wrap,full,cx,False,0.88,0.88,0.69,0.68,0.19000000000000006,0.19999999999999996,0.0,0.009999999999999898,0.009999999999999898,0.685,0.195
Circles_QNN,Circles_QNN_z21841_zz21842,21841,21842,4,2,4,wrap,full,crz,False,0.88,0.88,0.69,0.68,0.19000000000000006,0.19999999999999996,0.0,0.009999999999999898,0.009999999999999898,0.685,0.195
Circles_QNN,Circles_QNN_z23341_zz23342,23341,23342,3,2,4,wrap,full,rzz,False,0.86,0.86,0.68,0.69,0.17999999999999994,0.17000000000000004,0.0,0.009999999999999898,0.009999999999999898,0.685,0.175
Circles_QNN,Circles_QNN_z15141_zz15142,15141,15142,4,2,5,zero,pairwise,rzz,False,0.67,0.67,0.57,0.56,0.10000000000000009,0.10999999999999999,0.0,0.009999999999999898,0.009999999999999898,0.565,0.10500000000000004
MNIST_QNN,MNIST_QNN_z307_zz1027,307,1027,6,4,4,wrap,pairwise,rzz,False,0.655,0.655,0.315,0.315,0.34,0.34,0.0,0.0,0.0,0.315,0.34
MNIST_QNN,MNIST_QNN_z206_zz926,206,926,6,6,1,wrap,linear,crz,False,0.83,0.83,0.56,0.555,0.2699999999999999,0.2749999999999999,0.0,0.0050000000000000044,0.0050000000000000044,0.5575000000000001,0.2724999999999999
MNIST_QNN,MNIST_QNN_z203_zz923,203,923,6,4,1,wrap,full,rzz,False,0.915,0.915,0.535,0.54,0.38,0.375,0.0,0.0050000000000000044,0.0050000000000000044,0.5375000000000001,0.3775
MNIST_QNN,MNIST_QNN_z290_zz1010,290,1010,6,2,4,wrap,linear,crz,False,0.55,0.545,0.34,0.345,0.21000000000000002,0.20000000000000007,0.0050000000000000044,0.004999999999999949,0.009999999999999953,0.3425,0.20500000000000004
Moons_QNN,Moons_QNN_z19651_zz19652,19651,19652,4,3,1,wrap,pairwise,cx,False,0.92,0.92,0.92,0.92,0.0,0.0,0.0,0.0,0.0,0.92,0.0
Moons_QNN,Moons_QNN_z19661_zz19662,19661,19662,4,3,1,repeatlast,pairwise,cx,False,0.92,0.92,0.92,0.92,0.0,0.0,0.0,0.0,0.0,0.92,0.0
Moons_QNN,Moons_QNN_z19671_zz19672,19671,19672,4,3,1,zero,pairwise,cx,False,0.92,0.92,0.92,0.92,0.0,0.0,0.0,0.0,0.0,0.92,0.0
Moons_QNN,Moons_QNN_z44251_zz44252,44251,44252,4,2,1,wrap,full,crz,True,0.92,0.92,0.92,0.92,0.0,0.0,0.0,0.0,0.0,0.92,0.0
Moons_QNN,Moons_QNN_z44261_zz44262,44261,44262,4,2,1,repeatlast,full,crz,True,0.92,0.92,0.92,0.92,0.0,0.0,0.0,0.0,0.0,0.92,0.0
Moons_QNN,Moons_QNN_z44271_zz44272,44271,44272,4,2,1,zero,full,crz,True,0.92,0.92,0.92,0.92,0.0,0.0,0.0,0.0,0.0,0.92,0.0
Moons_QNN,Moons_QNN_z1801_zz1802,1801,1802,4,4,1,wrap,linear,cx,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z1811_zz1812,1811,1812,4,4,1,repeatlast,linear,cx,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z1821_zz1822,1821,1822,4,4,1,zero,linear,cx,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z1951_zz1952,1951,1952,4,5,1,wrap,linear,cx,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z1961_zz1962,1961,1962,4,5,1,repeatlast,linear,cx,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z1971_zz1972,1971,1972,4,5,1,zero,linear,cx,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z4051_zz4052,4051,4052,4,4,1,wrap,linear,cx,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z4061_zz4062,4061,4062,4,4,1,repeatlast,linear,cx,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z4071_zz4072,4071,4072,4,4,1,zero,linear,cx,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z6001_zz6002,6001,6002,4,2,1,wrap,linear,crz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z6011_zz6012,6011,6012,4,2,1,repeatlast,linear,crz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z6021_zz6022,6021,6022,4,2,1,zero,linear,crz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z7201_zz7202,7201,7202,2,5,1,wrap,linear,crz,True,0.94,0.94,0.9,0.9,0.039999999999999925,0.039999999999999925,0.0,0.0,0.0,0.9,0.039999999999999925
Moons_QNN,Moons_QNN_z7211_zz7212,7211,7212,2,5,1,repeatlast,linear,crz,True,0.94,0.94,0.9,0.9,0.039999999999999925,0.039999999999999925,0.0,0.0,0.0,0.9,0.039999999999999925
Moons_QNN,Moons_QNN_z7221_zz7222,7221,7222,2,5,1,zero,linear,crz,True,0.94,0.94,0.9,0.9,0.039999999999999925,0.039999999999999925,0.0,0.0,0.0,0.9,0.039999999999999925
Moons_QNN,Moons_QNN_z8251_zz8252,8251,8252,4,2,1,wrap,linear,crz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z8261_zz8262,8261,8262,4,2,1,repeatlast,linear,crz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z8271_zz8272,8271,8272,4,2,1,zero,linear,crz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z9301_zz9302,9301,9302,2,4,1,wrap,linear,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z9311_zz9312,9311,9312,2,4,1,repeatlast,linear,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z9321_zz9322,9321,9322,2,4,1,zero,linear,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z10501_zz10502,10501,10502,4,2,1,wrap,linear,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z10511_zz10512,10511,10512,4,2,1,repeatlast,linear,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z10521_zz10522,10521,10522,4,2,1,zero,linear,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z11551_zz11552,11551,11552,2,4,1,wrap,linear,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z11561_zz11562,11561,11562,2,4,1,repeatlast,linear,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z11571_zz11572,11571,11572,2,4,1,zero,linear,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z12751_zz12752,12751,12752,4,2,1,wrap,linear,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z12761_zz12762,12761,12762,4,2,1,repeatlast,linear,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z12771_zz12772,12771,12772,4,2,1,zero,linear,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z19801_zz19802,19801,19802,4,4,1,wrap,pairwise,cx,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z19811_zz19812,19811,19812,4,4,1,repeatlast,pairwise,cx,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z19821_zz19822,19821,19822,4,4,1,zero,pairwise,cx,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z20101_zz20102,20101,20102,4,6,1,wrap,pairwise,cx,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z20111_zz20112,20111,20112,4,6,1,repeatlast,pairwise,cx,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z20121_zz20122,20121,20122,4,6,1,zero,pairwise,cx,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z24001_zz24002,24001,24002,4,2,1,wrap,pairwise,crz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z24011_zz24012,24011,24012,4,2,1,repeatlast,pairwise,crz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z24021_zz24022,24021,24022,4,2,1,zero,pairwise,crz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z25201_zz25202,25201,25202,2,5,1,wrap,pairwise,crz,True,0.94,0.94,0.9,0.9,0.039999999999999925,0.039999999999999925,0.0,0.0,0.0,0.9,0.039999999999999925
Moons_QNN,Moons_QNN_z25211_zz25212,25211,25212,2,5,1,repeatlast,pairwise,crz,True,0.94,0.94,0.9,0.9,0.039999999999999925,0.039999999999999925,0.0,0.0,0.0,0.9,0.039999999999999925
Moons_QNN,Moons_QNN_z25221_zz25222,25221,25222,2,5,1,zero,pairwise,crz,True,0.94,0.94,0.9,0.9,0.039999999999999925,0.039999999999999925,0.0,0.0,0.0,0.9,0.039999999999999925
Moons_QNN,Moons_QNN_z26251_zz26252,26251,26252,4,2,1,wrap,pairwise,crz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z26261_zz26262,26261,26262,4,2,1,repeatlast,pairwise,crz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z26271_zz26272,26271,26272,4,2,1,zero,pairwise,crz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z26701_zz26702,26701,26702,4,5,1,wrap,pairwise,crz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z26711_zz26712,26711,26712,4,5,1,repeatlast,pairwise,crz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z26721_zz26722,26721,26722,4,5,1,zero,pairwise,crz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z27301_zz27302,27301,27302,2,4,1,wrap,pairwise,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z27311_zz27312,27311,27312,2,4,1,repeatlast,pairwise,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z27321_zz27322,27321,27322,2,4,1,zero,pairwise,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z28501_zz28502,28501,28502,4,2,1,wrap,pairwise,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z28511_zz28512,28511,28512,4,2,1,repeatlast,pairwise,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z28521_zz28522,28521,28522,4,2,1,zero,pairwise,rzz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z29551_zz29552,29551,29552,2,4,1,wrap,pairwise,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z29561_zz29562,29561,29562,2,4,1,repeatlast,pairwise,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z29571_zz29572,29571,29572,2,4,1,zero,pairwise,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z30751_zz30752,30751,30752,4,2,1,wrap,pairwise,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z30761_zz30762,30761,30762,4,2,1,repeatlast,pairwise,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z30771_zz30772,30771,30772,4,2,1,zero,pairwise,rzz,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z37501_zz37502,37501,37502,4,2,1,wrap,full,cx,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z37511_zz37512,37511,37512,4,2,1,repeatlast,full,cx,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z37521_zz37522,37521,37522,4,2,1,zero,full,cx,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z39901_zz39902,39901,39902,4,3,1,wrap,full,cx,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z39911_zz39912,39911,39912,4,3,1,repeatlast,full,cx,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z39921_zz39922,39921,39922,4,3,1,zero,full,cx,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z40051_zz40052,40051,40052,4,4,1,wrap,full,cx,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z40061_zz40062,40061,40062,4,4,1,repeatlast,full,cx,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z40071_zz40072,40071,40072,4,4,1,zero,full,cx,True,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z42001_zz42002,42001,42002,4,2,1,wrap,full,crz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z42011_zz42012,42011,42012,4,2,1,repeatlast,full,crz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z42021_zz42022,42021,42022,4,2,1,zero,full,crz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z42601_zz42602,42601,42602,4,6,1,wrap,full,crz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
Moons_QNN,Moons_QNN_z42611_zz42612,42611,42612,4,6,1,repeatlast,full,crz,False,0.92,0.92,0.9,0.9,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.9,0.020000000000000018
