fpr,tpr,threshold
0.0,0.0,inf
0.0,0.025,0.774475
0.0,0.1,0.739642
0.025,0.1,0.73394006
0.025,0.125,0.73222613
0.075,0.125,0.73164994
0.075,0.325,0.67848355
0.1,0.325,0.64081717
0.1,0.375,0.63012457
0.15,0.375,0.61220545
0.15,0.425,0.6071926
0.175,0.425,0.6047615
0.175,0.45,0.6031329
0.2,0.45,0.60163504
0.2,0.475,0.59858793
0.225,0.475,0.5906339
0.225,0.525,0.57578564
0.25,0.525,0.5731718
0.25,0.55,0.572718
0.3,0.55,0.5709138
0.3,0.725,0.5486395
0.4,0.725,0.51563084
0.4,0.775,0.50060713
0.475,0.775,0.47539806
0.475,0.8,0.4580227
0.5,0.8,0.45135003
0.5,0.825,0.4419419
0.6,0.825,0.40269408
0.6,0.85,0.39810988
0.75,0.85,0.31690434
0.75,0.9,0.29861954
0.8,0.9,0.29153854
0.8,0.95,0.24426599
0.875,0.95,0.2169556
0.875,0.975,0.1920864
0.9,0.975,0.14748424
0.9,1.0,0.13653855
1.0,1.0,0.1235497
