target_id,mode,shots,simulator_seed,transpiler_seed,backend_name,noise_model_loaded,quantum_execution_scope,metric_scope,metric_name,value
MNIST_QNN_z_r1_d6_s45,exact,0,-1,2026,none,False,exact_full_model,train,target_accuracy,0.949999988079071
MNIST_QNN_z_r1_d6_s45,exact,0,-1,2026,none,False,exact_full_model,train,target_loss,0.19047784805297852
MNIST_QNN_z_r1_d6_s45,exact,0,-1,2026,none,False,exact_full_model,train,n_records,100.0
MNIST_QNN_z_r1_d6_s45,exact,0,-1,2026,none,False,exact_full_model,test,target_accuracy,0.7599999904632568
MNIST_QNN_z_r1_d6_s45,exact,0,-1,2026,none,False,exact_full_model,test,target_loss,0.6327584981918335
MNIST_QNN_z_r1_d6_s45,exact,0,-1,2026,none,False,exact_full_model,test,n_records,100.0
MNIST_QNN_z_r1_d6_s45,exact,0,-1,2026,none,False,exact_full_model,membership,loss_auc,0.5781
MNIST_QNN_z_r1_d6_s45,exact,0,-1,2026,none,False,exact_full_model,membership,entropy_auc,0.5216000000000001
MNIST_QNN_z_r1_d6_s45,exact,0,-1,2026,none,False,exact_full_model,membership,confidence_auc,0.5219
MNIST_QNN_z_r1_d6_s45,exact,0,-1,2026,none,False,exact_full_model,membership,margin_auc,0.5224
MNIST_QNN_z_r1_d6_s45,exact,0,-1,2026,none,False,exact_full_model,membership,correctness_auc,0.595
MNIST_QNN_z_r1_d6_s45,exact,0,-1,2026,none,False,exact_full_model,membership,max_probability_auc,0.5219
MNIST_QNN_z_r1_d6_s45,exact,0,-1,2026,none,False,exact_full_model,target,generalization_gap_accuracy,0.1899999976158142
MNIST_QNN_z_r1_d6_s45,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,train,target_accuracy,0.8999999761581421
MNIST_QNN_z_r1_d6_s45,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,train,target_loss,0.25674837827682495
MNIST_QNN_z_r1_d6_s45,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,train,n_records,100.0
MNIST_QNN_z_r1_d6_s45,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,test,target_accuracy,0.75
MNIST_QNN_z_r1_d6_s45,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,test,target_loss,0.6406325697898865
MNIST_QNN_z_r1_d6_s45,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,test,n_records,100.0
MNIST_QNN_z_r1_d6_s45,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,membership,loss_auc,0.5539000000000001
