strategy,auxiliary_target_count,subset_replicate,shots,simulator_seed,contrast,comparator_attack,auc_difference,tpr_at_0_1pct_fpr_difference,actual_fpr_difference,calibrated_tpr_difference
cross_cell_2,2,27,128,7,affine_minus_loss,loss_mia,0.013232444444444491,0.01,0.003333333333333334,0.03133333333333333
cross_cell_2,2,27,128,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.0059328888888888764,0.0033333333333333335,-0.001333333333333334,0.024
cross_cell_2,2,27,128,8,affine_minus_loss,loss_mia,0.006995111111111063,0.002,0.003999999999999998,0.03
cross_cell_2,2,27,128,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.013749333333333391,0.0033333333333333335,-0.004666666666666666,0.022
cross_cell_2,2,27,128,9,affine_minus_loss,loss_mia,-0.0007831111111110678,0.002666666666666667,0.002666666666666666,0.026666666666666665
cross_cell_2,2,27,512,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.0025173333333332604,0.0026666666666666666,0.009999999999999998,0.026666666666666672
cross_cell_2,2,27,512,0,affine_minus_loss,loss_mia,0.025805333333333347,0.005333333333333333,0.001333333333333334,0.03066666666666667
cross_cell_2,2,27,512,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.011983999999999995,0.0013333333333333333,0.01,0.03
cross_cell_2,2,27,512,1,affine_minus_loss,loss_mia,0.01591644444444451,0.002,0.009333333333333334,0.028666666666666667
cross_cell_2,2,27,512,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.010656444444444468,-0.002,0.008,0.029333333333333336
cross_cell_2,2,27,512,2,affine_minus_loss,loss_mia,0.024757777777777767,0.005333333333333333,0.004,0.030000000000000002
cross_cell_2,2,27,512,3,affine_minus_mismatched_lira,latent_lira_mismatched,0.00434755555555566,0.0013333333333333335,0.008,0.024
cross_cell_2,2,27,512,3,affine_minus_loss,loss_mia,0.015252888888888871,0.0013333333333333335,0.004666666666666666,0.023333333333333334
cross_cell_2,2,27,512,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.011906222222222262,0.002666666666666667,0.014000000000000002,0.027333333333333334
cross_cell_2,2,27,512,4,affine_minus_loss,loss_mia,0.027861777777777763,0.004,0.007333333333333334,0.03066666666666667
cross_cell_2,2,27,512,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.009738666666666784,0.0026666666666666666,0.012,0.029333333333333333
cross_cell_2,2,27,512,5,affine_minus_loss,loss_mia,0.0240813333333334,0.004666666666666667,0.004,0.034
cross_cell_2,2,27,512,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.016276888888888896,0.0026666666666666666,0.012,0.034
cross_cell_2,2,27,512,6,affine_minus_loss,loss_mia,0.021971111111111163,0.0033333333333333335,0.007333333333333334,0.03666666666666667
cross_cell_2,2,27,512,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.002108888888888827,-0.0006666666666666665,0.008666666666666666,0.02133333333333333
cross_cell_2,2,27,512,7,affine_minus_loss,loss_mia,0.01963911111111105,0.002666666666666667,0.006,0.024666666666666663
cross_cell_2,2,27,512,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.0046319999999999695,-0.0013333333333333335,0.006666666666666666,0.027999999999999997
cross_cell_2,2,27,512,8,affine_minus_loss,loss_mia,0.026407111111111048,0.002,0.005333333333333332,0.034666666666666665
cross_cell_2,2,27,512,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.015150666666666646,-0.0006666666666666665,0.005333333333333332,0.027999999999999997
cross_cell_2,2,27,512,9,affine_minus_loss,loss_mia,0.018279999999999963,0.002,0.002,0.02933333333333333
cross_cell_2,2,28,1024,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.0070186666666667286,-0.0019999999999999996,-0.001333333333333334,0.008
cross_cell_2,2,28,1024,0,affine_minus_loss,loss_mia,0.028939555555555496,0.000666666666666667,-0.02466666666666667,0.0006666666666666661
cross_cell_2,2,28,1024,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.006500888888889,0.0013333333333333335,0.0,0.009999999999999998
cross_cell_2,2,28,1024,1,affine_minus_loss,loss_mia,0.017213777777777772,0.002666666666666667,-0.020000000000000004,-0.0013333333333333322
cross_cell_2,2,28,1024,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.001181777777777726,-0.002666666666666667,-0.002,0.012
cross_cell_2,2,28,1024,2,affine_minus_loss,loss_mia,0.0210528888888889,0.004,-0.024,0.0019999999999999983
cross_cell_2,2,28,1024,3,affine_minus_mismatched_lira,latent_lira_mismatched,0.000208000000000097,-0.0020000000000000005,0.002,0.011333333333333334
cross_cell_2,2,28,1024,3,affine_minus_loss,loss_mia,0.020527555555555743,0.0013333333333333333,-0.01933333333333333,-0.0013333333333333322
cross_cell_2,2,28,1024,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.008715111111111007,0.0019999999999999996,0.0,0.004666666666666666
cross_cell_2,2,28,1024,4,affine_minus_loss,loss_mia,0.025434222222222136,0.003333333333333333,-0.022,-0.0013333333333333322
cross_cell_2,2,28,1024,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.005379555555555582,0.000666666666666667,0.0006666666666666661,0.007333333333333334
cross_cell_2,2,28,1024,5,affine_minus_loss,loss_mia,0.021354222222222274,0.0033333333333333335,-0.02333333333333333,-0.004666666666666663
cross_cell_2,2,28,1024,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.010418222222222218,0.002,-0.002,0.009333333333333332
cross_cell_2,2,28,1024,6,affine_minus_loss,loss_mia,0.022843111111111036,0.004,-0.018,-0.002666666666666668
cross_cell_2,2,28,1024,7,affine_minus_mismatched_lira,latent_lira_mismatched,-0.00010355555555563445,-0.0006666666666666665,-0.002,0.008666666666666666
cross_cell_2,2,28,1024,7,affine_minus_loss,loss_mia,0.02952711111111106,0.000666666666666667,-0.02266666666666667,-0.0026666666666666644
cross_cell_2,2,28,1024,8,affine_minus_mismatched_lira,latent_lira_mismatched,-0.0020951111111110476,0.0,0.002,0.006000000000000002
cross_cell_2,2,28,1024,8,affine_minus_loss,loss_mia,0.02386222222222223,0.0013333333333333335,-0.02133333333333333,-0.0006666666666666661
cross_cell_2,2,28,1024,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.006701333333333226,-0.002666666666666667,-0.004666666666666666,0.004666666666666666
cross_cell_2,2,28,1024,9,affine_minus_loss,loss_mia,0.015337333333333425,0.0013333333333333335,-0.02333333333333333,-0.004666666666666666
cross_cell_2,2,28,128,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.018058222222222198,0.0033333333333333335,-0.018000000000000002,-0.004
cross_cell_2,2,28,128,0,affine_minus_loss,loss_mia,0.015646666666666587,0.002666666666666667,-0.009333333333333332,0.008
cross_cell_2,2,28,128,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.0008937777777777711,0.004,-0.022000000000000002,-0.004
cross_cell_2,2,28,128,1,affine_minus_loss,loss_mia,-0.019079111111111158,0.004,-0.009999999999999998,0.005333333333333334
cross_cell_2,2,28,128,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.0003462222222221367,0.006666666666666667,-0.017333333333333333,0.0
cross_cell_2,2,28,128,2,affine_minus_loss,loss_mia,-0.0015791111111111977,0.004666666666666667,-0.006,0.008666666666666668
cross_cell_2,2,28,128,3,affine_minus_mismatched_lira,latent_lira_mismatched,-0.003372444444444511,0.0,-0.015333333333333334,-0.0006666666666666661
cross_cell_2,2,28,128,3,affine_minus_loss,loss_mia,0.013187999999999978,-0.0013333333333333335,-0.010666666666666668,0.01
cross_cell_2,2,28,128,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.010691111111111207,0.005333333333333333,-0.018666666666666665,0.0006666666666666661
cross_cell_2,2,28,128,4,affine_minus_loss,loss_mia,0.024303555555555523,0.003333333333333333,-0.004,0.011333333333333332
cross_cell_2,2,28,128,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.006740444444444549,0.003333333333333333,-0.019999999999999997,-0.010666666666666668
cross_cell_2,2,28,128,5,affine_minus_loss,loss_mia,0.00786600000000015,0.003333333333333333,-0.005999999999999998,0.008666666666666666
cross_cell_2,2,28,128,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.0021759999999999557,0.002,-0.012666666666666668,-0.008666666666666666
cross_cell_2,2,28,128,6,affine_minus_loss,loss_mia,0.015142888888888928,0.0013333333333333333,-0.009333333333333334,0.011999999999999999
cross_cell_2,2,28,128,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.004202222222222218,0.004666666666666667,-0.022666666666666665,0.0020000000000000018
cross_cell_2,2,28,128,7,affine_minus_loss,loss_mia,0.010688888888888859,0.003333333333333334,-0.011333333333333334,0.013333333333333334
cross_cell_2,2,28,128,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.004409777777777846,0.0033333333333333335,-0.016666666666666666,-0.009999999999999998
cross_cell_2,2,28,128,8,affine_minus_loss,loss_mia,0.005472000000000032,0.002,-0.0006666666666666661,0.006666666666666666
cross_cell_2,2,28,128,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.013887555555555542,0.004,-0.024,-0.009999999999999998
cross_cell_2,2,28,128,9,affine_minus_loss,loss_mia,-0.000644888888888917,0.0033333333333333335,-0.007333333333333332,0.005333333333333334
cross_cell_2,2,28,512,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.00030177777777762316,0.0,-0.007333333333333332,0.006000000000000002
cross_cell_2,2,28,512,0,affine_minus_loss,loss_mia,0.02358977777777771,0.002666666666666667,-0.02466666666666667,0.0013333333333333357
cross_cell_2,2,28,512,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.007683111111111085,0.0,-0.004666666666666668,0.012000000000000002
cross_cell_2,2,28,512,1,affine_minus_loss,loss_mia,0.011615555555555601,0.0006666666666666666,-0.01666666666666667,0.0013333333333333357
cross_cell_2,2,28,512,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.0037253333333334693,-0.003333333333333333,-0.009333333333333334,0.008666666666666666
cross_cell_2,2,28,512,2,affine_minus_loss,loss_mia,0.01782666666666677,0.004,-0.018000000000000002,0.0
cross_cell_2,2,28,512,3,affine_minus_mismatched_lira,latent_lira_mismatched,-0.0002577777777776902,0.0,-0.006666666666666666,0.005333333333333332
cross_cell_2,2,28,512,3,affine_minus_loss,loss_mia,0.010647555555555521,0.0,-0.019333333333333334,-0.0006666666666666661
cross_cell_2,2,28,512,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.008058222222222189,0.002,-0.004666666666666666,0.005333333333333336
cross_cell_2,2,28,512,4,affine_minus_loss,loss_mia,0.02401377777777769,0.0033333333333333335,-0.017333333333333333,-0.0019999999999999983
cross_cell_2,2,28,512,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.0027142222222222845,0.0019999999999999996,-0.004666666666666666,0.006000000000000002
cross_cell_2,2,28,512,5,affine_minus_loss,loss_mia,0.0170568888888889,0.004,-0.021333333333333333,0.0006666666666666696
cross_cell_2,2,28,512,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.00905111111111101,0.0006666666666666665,-0.004,0.011999999999999999
cross_cell_2,2,28,512,6,affine_minus_loss,loss_mia,0.014745333333333277,0.0013333333333333335,-0.016666666666666666,-0.0006666666666666661
cross_cell_2,2,28,512,7,affine_minus_mismatched_lira,latent_lira_mismatched,-0.0017582222222222166,0.0,-0.003333333333333334,0.012666666666666666
cross_cell_2,2,28,512,7,affine_minus_loss,loss_mia,0.015772000000000008,0.0033333333333333335,-0.018666666666666665,0.0019999999999999983
cross_cell_2,2,28,512,8,affine_minus_mismatched_lira,latent_lira_mismatched,-0.003419555555555509,-0.0006666666666666665,-0.002,0.005999999999999998
cross_cell_2,2,28,512,8,affine_minus_loss,loss_mia,0.01835555555555557,0.002666666666666667,-0.018666666666666665,0.004666666666666666
cross_cell_2,2,28,512,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.011180888888888907,-0.0013333333333333335,-0.004,0.007333333333333334
cross_cell_2,2,28,512,9,affine_minus_loss,loss_mia,0.014310222222222224,0.0013333333333333333,-0.022,-0.004
cross_cell_2,2,29,1024,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.009299111111111147,-0.003333333333333333,-0.002666666666666666,0.002666666666666668
cross_cell_2,2,29,1024,0,affine_minus_loss,loss_mia,0.031219999999999914,-0.0006666666666666665,-0.002,0.023333333333333334
cross_cell_2,2,29,1024,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.008983555555555522,-0.0013333333333333335,-0.005999999999999998,0.007333333333333334
cross_cell_2,2,29,1024,1,affine_minus_loss,loss_mia,0.019696444444444294,0.0,-0.0013333333333333322,0.018000000000000002
cross_cell_2,2,29,1024,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.004434666666666587,-0.002,-0.002,0.006000000000000002
cross_cell_2,2,29,1024,2,affine_minus_loss,loss_mia,0.02430577777777776,0.004666666666666667,-0.004666666666666666,0.018666666666666668
cross_cell_2,2,29,1024,3,affine_minus_mismatched_lira,latent_lira_mismatched,0.003676444444444482,-0.0020000000000000005,-0.0006666666666666661,0.008666666666666666
cross_cell_2,2,29,1024,3,affine_minus_loss,loss_mia,0.02399600000000013,0.0013333333333333333,0.0,0.020666666666666667
cross_cell_2,2,29,1024,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.011729333333333258,0.0013333333333333335,-0.002666666666666666,0.005999999999999998
cross_cell_2,2,29,1024,4,affine_minus_loss,loss_mia,0.028448444444444387,0.002666666666666667,-0.002,0.020666666666666667
cross_cell_2,2,29,1024,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.00928311111111113,-0.0006666666666666661,-0.004666666666666667,0.0026666666666666644
cross_cell_2,2,29,1024,5,affine_minus_loss,loss_mia,0.025257777777777823,0.0020000000000000005,-0.006666666666666667,0.018
cross_cell_2,2,29,1024,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.011694666666666631,-0.000666666666666667,-0.005999999999999998,0.005333333333333332
cross_cell_2,2,29,1024,6,affine_minus_loss,loss_mia,0.02411955555555545,0.0013333333333333335,-0.005999999999999998,0.015333333333333334
cross_cell_2,2,29,1024,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.0019088888888888489,-0.002,-0.0033333333333333322,0.0006666666666666696
cross_cell_2,2,29,1024,7,affine_minus_loss,loss_mia,0.03153955555555554,-0.0006666666666666665,-0.0013333333333333322,0.013333333333333334
cross_cell_2,2,29,1024,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.0022120000000001028,-0.002,-0.002,0.006000000000000002
cross_cell_2,2,29,1024,8,affine_minus_loss,loss_mia,0.02816933333333338,-0.0006666666666666668,-0.002666666666666666,0.02
cross_cell_2,2,29,1024,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.0091106666666666,-0.003333333333333334,-0.005333333333333332,0.004666666666666666
cross_cell_2,2,29,1024,9,affine_minus_loss,loss_mia,0.0177466666666668,0.0006666666666666666,-0.0006666666666666661,0.018666666666666665
cross_cell_2,2,29,128,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.020036444444444523,0.005333333333333333,-0.011333333333333334,-0.0013333333333333357
cross_cell_2,2,29,128,0,affine_minus_loss,loss_mia,0.017624888888888912,0.004666666666666666,-0.007333333333333334,0.014666666666666665
cross_cell_2,2,29,128,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.0049440000000000595,0.006666666666666667,-0.013333333333333332,0.005999999999999998
cross_cell_2,2,29,128,1,affine_minus_loss,loss_mia,-0.01502888888888887,0.006666666666666667,0.0,0.016
cross_cell_2,2,29,128,2,affine_minus_mismatched_lira,latent_lira_mismatched,5.422222222217776e-05,0.0026666666666666666,-0.008666666666666668,0.004666666666666666
cross_cell_2,2,29,128,2,affine_minus_loss,loss_mia,-0.0018711111111111567,0.0006666666666666665,0.004666666666666666,0.013333333333333332
cross_cell_2,2,29,128,3,affine_minus_mismatched_lira,latent_lira_mismatched,-0.0005840000000000289,-0.0006666666666666666,-0.004666666666666666,0.003333333333333334
cross_cell_2,2,29,128,3,affine_minus_loss,loss_mia,0.01597644444444446,-0.002,0.0,0.013333333333333332
cross_cell_2,2,29,128,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.009194666666666795,0.0026666666666666666,-0.011333333333333334,0.004
cross_cell_2,2,29,128,4,affine_minus_loss,loss_mia,0.02280711111111111,0.0006666666666666665,0.0,0.018
cross_cell_2,2,29,128,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.009815111111111108,0.003333333333333333,-0.011999999999999999,-0.0026666666666666644
cross_cell_2,2,29,128,5,affine_minus_loss,loss_mia,0.01094066666666671,0.003333333333333333,0.002,0.014
cross_cell_2,2,29,128,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.005023555555555448,0.0013333333333333335,-0.007333333333333332,-0.0013333333333333322
cross_cell_2,2,29,128,6,affine_minus_loss,loss_mia,0.01799044444444442,0.0006666666666666668,-0.003333333333333334,0.01666666666666667
cross_cell_2,2,29,128,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.005183555555555608,0.002,-0.014,-0.0006666666666666661
cross_cell_2,2,29,128,7,affine_minus_loss,loss_mia,0.011670222222222248,0.0006666666666666668,0.0,0.013333333333333334
cross_cell_2,2,29,128,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.004385777777777822,0.0,-0.012,0.006666666666666668
cross_cell_2,2,29,128,8,affine_minus_loss,loss_mia,0.005448000000000008,-0.0013333333333333335,0.0006666666666666678,0.018666666666666665
cross_cell_2,2,29,128,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.012695555555555682,0.0006666666666666666,-0.018,-0.0019999999999999983
cross_cell_2,2,29,128,9,affine_minus_loss,loss_mia,-0.0018368888888887769,0.0,-0.002666666666666667,0.014
cross_cell_2,2,29,512,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.0012133333333332885,0.0013333333333333335,-0.005333333333333332,0.0066666666666666645
cross_cell_2,2,29,512,0,affine_minus_loss,loss_mia,0.024501333333333375,0.004,0.002,0.018666666666666665
cross_cell_2,2,29,512,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.010998222222222243,0.0,-0.002,0.01
cross_cell_2,2,29,512,1,affine_minus_loss,loss_mia,0.014930666666666759,0.0006666666666666666,0.002,0.016666666666666666
cross_cell_2,2,29,512,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.00934311111111119,-0.004,-0.008666666666666666,0.010666666666666666
cross_cell_2,2,29,512,2,affine_minus_loss,loss_mia,0.02344444444444449,0.0033333333333333335,-0.001333333333333334,0.018
cross_cell_2,2,29,512,3,affine_minus_mismatched_lira,latent_lira_mismatched,0.002499555555555699,0.0013333333333333335,-0.005333333333333334,0.004666666666666666
cross_cell_2,2,29,512,3,affine_minus_loss,loss_mia,0.01340488888888891,0.0013333333333333335,0.0,0.012666666666666665
cross_cell_2,2,29,512,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.009431999999999996,0.002,-0.004,0.004666666666666666
cross_cell_2,2,29,512,4,affine_minus_loss,loss_mia,0.025387555555555497,0.0033333333333333335,0.0,0.02
cross_cell_2,2,29,512,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.006399111111111133,0.0013333333333333335,-0.004,0.0020000000000000018
cross_cell_2,2,29,512,5,affine_minus_loss,loss_mia,0.020741777777777748,0.003333333333333334,-0.002,0.01666666666666667
cross_cell_2,2,29,512,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.017477333333333345,0.004,-0.003333333333333334,0.005999999999999998
cross_cell_2,2,29,512,6,affine_minus_loss,loss_mia,0.023171555555555612,0.004666666666666666,-0.0006666666666666678,0.01533333333333333
cross_cell_2,2,29,512,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.00031822222222221974,-0.0013333333333333335,-0.001333333333333334,0.007333333333333336
cross_cell_2,2,29,512,7,affine_minus_loss,loss_mia,0.017848444444444445,0.002,0.004,0.016
cross_cell_2,2,29,512,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.004408888888888907,-0.002,-0.009333333333333334,0.004666666666666666
cross_cell_2,2,29,512,8,affine_minus_loss,loss_mia,0.026183999999999985,0.0013333333333333335,0.0,0.018666666666666665
cross_cell_2,2,29,512,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.0148031111111111,-0.002,-0.006666666666666666,0.005333333333333332
cross_cell_2,2,29,512,9,affine_minus_loss,loss_mia,0.017932444444444418,0.0006666666666666668,0.0,0.019333333333333334
cross_cell_2,2,3,1024,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.00991422222222238,-0.0006666666666666661,-0.009333333333333334,-0.004666666666666666
cross_cell_2,2,3,1024,0,affine_minus_loss,loss_mia,0.03183511111111115,0.0020000000000000005,-0.018666666666666665,-0.003333333333333334
cross_cell_2,2,3,1024,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.008023111111111203,0.0013333333333333335,-0.007333333333333334,-0.0019999999999999983
cross_cell_2,2,3,1024,1,affine_minus_loss,loss_mia,0.018735999999999975,0.002666666666666667,-0.017333333333333333,-0.008
cross_cell_2,2,3,1024,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.004194222222222099,-0.002666666666666667,-0.0006666666666666661,-0.0026666666666666644
cross_cell_2,2,3,1024,2,affine_minus_loss,loss_mia,0.024065333333333272,0.004,-0.019333333333333327,-0.0019999999999999983
cross_cell_2,2,3,1024,3,affine_minus_mismatched_lira,latent_lira_mismatched,0.002970666666666788,-0.0013333333333333335,-0.004666666666666666,-0.0013333333333333357
cross_cell_2,2,3,1024,3,affine_minus_loss,loss_mia,0.023290222222222434,0.002,-0.017333333333333333,-0.0020000000000000018
cross_cell_2,2,3,1024,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.011122666666666614,0.0019999999999999996,-0.006666666666666668,-0.004
cross_cell_2,2,3,1024,4,affine_minus_loss,loss_mia,0.027841777777777743,0.003333333333333333,-0.019999999999999997,-0.002666666666666668
cross_cell_2,2,3,1024,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.008415999999999979,-0.0006666666666666661,-0.003999999999999998,-0.002666666666666668
cross_cell_2,2,3,1024,5,affine_minus_loss,loss_mia,0.02439066666666667,0.0020000000000000005,-0.017333333333333333,-0.005333333333333332
cross_cell_2,2,3,1024,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.011115111111111187,0.0,-0.004666666666666666,-0.0020000000000000018
cross_cell_2,2,3,1024,6,affine_minus_loss,loss_mia,0.023540000000000005,0.0020000000000000005,-0.019999999999999997,-0.005999999999999998
cross_cell_2,2,3,1024,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.000160000000000049,-0.0013333333333333335,-0.003999999999999998,-0.007333333333333331
cross_cell_2,2,3,1024,7,affine_minus_loss,loss_mia,0.029790666666666743,0.0,-0.017999999999999995,-0.004
cross_cell_2,2,3,1024,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.0008173333333333366,0.0019999999999999996,-0.0033333333333333322,-0.007999999999999997
cross_cell_2,2,3,1024,8,affine_minus_loss,loss_mia,0.026774666666666613,0.003333333333333333,-0.017999999999999995,-0.003999999999999997
cross_cell_2,2,3,1024,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.007780000000000009,-0.0013333333333333335,-0.010666666666666668,-0.0026666666666666644
cross_cell_2,2,3,1024,9,affine_minus_loss,loss_mia,0.016416000000000208,0.002666666666666667,-0.01933333333333333,-0.0019999999999999983
cross_cell_2,2,3,128,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.02325777777777771,0.007333333333333333,-0.013333333333333334,-0.013333333333333332
cross_cell_2,2,3,128,0,affine_minus_loss,loss_mia,0.0208462222222221,0.006666666666666666,-0.014,0.002666666666666668
cross_cell_2,2,3,128,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.0047960000000000225,0.006,-0.013333333333333332,0.002666666666666668
cross_cell_2,2,3,128,1,affine_minus_loss,loss_mia,-0.015176888888888906,0.006,-0.009999999999999998,-0.0013333333333333322
cross_cell_2,2,3,128,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.003896444444444369,0.01,-0.006,-0.0013333333333333322
cross_cell_2,2,3,128,2,affine_minus_loss,loss_mia,0.0019711111111110347,0.008,-0.010666666666666666,0.006666666666666668
cross_cell_2,2,3,128,3,affine_minus_mismatched_lira,latent_lira_mismatched,0.0010791111111111418,0.002,-0.010666666666666668,0.0
cross_cell_2,2,3,128,3,affine_minus_loss,loss_mia,0.01763955555555563,0.0006666666666666665,-0.008,0.0019999999999999983
cross_cell_2,2,3,128,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.01414711111111111,0.005333333333333333,-0.010666666666666668,-0.004666666666666666
cross_cell_2,2,3,128,4,affine_minus_loss,loss_mia,0.027759555555555426,0.003333333333333333,-0.004,0.005999999999999998
cross_cell_2,2,3,128,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.011878222222222234,0.002,-0.012666666666666665,-0.010000000000000002
cross_cell_2,2,3,128,5,affine_minus_loss,loss_mia,0.013003777777777836,0.002,-0.008666666666666665,0.0020000000000000018
cross_cell_2,2,3,128,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.004950666666666659,0.005333333333333333,-0.002666666666666668,-0.003999999999999997
cross_cell_2,2,3,128,6,affine_minus_loss,loss_mia,0.01791755555555563,0.004666666666666667,-0.010000000000000002,0.011333333333333334
cross_cell_2,2,3,128,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.006422222222222218,0.011333333333333334,-0.015333333333333334,-0.0013333333333333322
cross_cell_2,2,3,128,7,affine_minus_loss,loss_mia,0.012908888888888859,0.01,-0.010666666666666665,-0.0026666666666666644
cross_cell_2,2,3,128,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.0061977777777778575,0.005333333333333333,-0.011333333333333334,-0.004666666666666666
cross_cell_2,2,3,128,8,affine_minus_loss,loss_mia,0.007260000000000044,0.004,-0.011333333333333334,0.0019999999999999983
cross_cell_2,2,3,128,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.015999555555555656,0.005333333333333333,-0.02133333333333333,-0.005999999999999998
cross_cell_2,2,3,128,9,affine_minus_loss,loss_mia,0.0014671111111111967,0.004666666666666666,-0.009333333333333332,0.0026666666666666644
cross_cell_2,2,3,512,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.0007115555555554653,0.0,-0.009333333333333332,-0.012
cross_cell_2,2,3,512,0,affine_minus_loss,loss_mia,0.023999555555555552,0.002666666666666667,-0.016666666666666666,-0.002666666666666668
cross_cell_2,2,3,512,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.01068133333333332,0.0,-0.010666666666666668,0.004666666666666666
cross_cell_2,2,3,512,1,affine_minus_loss,loss_mia,0.014613777777777837,0.0006666666666666666,-0.015333333333333334,-0.0013333333333333322
cross_cell_2,2,3,512,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.0073346666666667115,-0.004,-0.004666666666666666,-0.005333333333333329
cross_cell_2,2,3,512,2,affine_minus_loss,loss_mia,0.02143600000000001,0.0033333333333333335,-0.014000000000000002,-0.0019999999999999983
cross_cell_2,2,3,512,3,affine_minus_mismatched_lira,latent_lira_mismatched,0.0036942222222222654,0.002,-0.012666666666666666,0.0
cross_cell_2,2,3,512,3,affine_minus_loss,loss_mia,0.014599555555555477,0.002,-0.009999999999999998,-0.0006666666666666661
cross_cell_2,2,3,512,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.011700444444444513,0.002,-0.010666666666666668,-0.014666666666666668
cross_cell_2,2,3,512,4,affine_minus_loss,loss_mia,0.027656000000000014,0.0033333333333333335,-0.014666666666666668,-0.0006666666666666661
cross_cell_2,2,3,512,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.005217777777777766,0.0033333333333333335,-0.004666666666666666,-0.007333333333333334
