strategy,auxiliary_target_count,shots,simulator_seed,attack,n_subset_replicates,auc,advantage,tpr_at_0_1pct_fpr,tpr_at_1pct_fpr,tpr_at_5pct_fpr
same_cell_2,2,512,2,latent_lira_mismatched,1,0.5872591111111111,0.1286666666666667,0.008,0.014666666666666666,0.07266666666666667
same_cell_2,2,512,2,loss_mia,1,0.5731577777777778,0.15333333333333343,0.0006666666666666666,0.009333333333333334,0.043333333333333335
same_cell_2,2,512,3,affine_channel_lira,1,0.579848,0.1113333333333334,0.0026666666666666666,0.032,0.084
same_cell_2,2,512,3,latent_lira_mismatched,1,0.5800502222222221,0.14,0.002,0.010666666666666666,0.05466666666666667
same_cell_2,2,512,3,loss_mia,1,0.5691448888888889,0.134,0.002,0.010666666666666666,0.04
same_cell_2,2,512,4,affine_channel_lira,1,0.6024435555555555,0.14400000000000002,0.004,0.03,0.106
same_cell_2,2,512,4,latent_lira_mismatched,1,0.5915991111111111,0.14400000000000002,0.002,0.015333333333333332,0.072
same_cell_2,2,512,4,loss_mia,1,0.5756435555555556,0.16466666666666674,0.0006666666666666666,0.007333333333333333,0.04133333333333333
same_cell_2,2,512,5,affine_channel_lira,1,0.5947484444444444,0.136,0.006666666666666667,0.03266666666666666,0.09533333333333334
same_cell_2,2,512,5,latent_lira_mismatched,1,0.5905071111111111,0.1373333333333333,0.0033333333333333335,0.014666666666666666,0.074
same_cell_2,2,512,5,loss_mia,1,0.5761644444444445,0.1433333333333333,0.0013333333333333333,0.005333333333333333,0.05266666666666667
same_cell_2,2,512,6,affine_channel_lira,1,0.5904728888888889,0.136,0.004666666666666667,0.021333333333333333,0.088
same_cell_2,2,512,6,latent_lira_mismatched,1,0.5780066666666667,0.132,0.0033333333333333335,0.013333333333333334,0.05466666666666667
same_cell_2,2,512,6,loss_mia,1,0.5723124444444444,0.15133333333333332,0.0026666666666666666,0.004666666666666667,0.036
same_cell_2,2,512,7,affine_channel_lira,1,0.5937164444444445,0.13400000000000006,0.004666666666666667,0.029333333333333333,0.09666666666666666
same_cell_2,2,512,7,latent_lira_mismatched,1,0.5947524444444444,0.15666666666666673,0.004,0.014,0.07266666666666667
same_cell_2,2,512,7,loss_mia,1,0.5772222222222222,0.15000000000000002,0.0006666666666666666,0.007333333333333333,0.04533333333333334
same_cell_2,2,512,8,affine_channel_lira,1,0.5946475555555555,0.128,0.005333333333333333,0.028666666666666667,0.09666666666666666
same_cell_2,2,512,8,latent_lira_mismatched,1,0.5930124444444445,0.14,0.004,0.017333333333333333,0.07533333333333334
same_cell_2,2,512,8,loss_mia,1,0.5712373333333334,0.14733333333333332,0.0006666666666666666,0.007333333333333333,0.03933333333333333
same_cell_2,2,512,9,affine_channel_lira,1,0.5920311111111112,0.1246666666666667,0.0033333333333333335,0.03133333333333333,0.088
same_cell_2,2,512,9,latent_lira_mismatched,1,0.5788688888888889,0.1166666666666667,0.004,0.008,0.06666666666666667
same_cell_2,2,512,9,loss_mia,1,0.5757395555555556,0.14133333333333342,0.0013333333333333333,0.006666666666666667,0.043333333333333335
