target_id,experiment,model_seed,data_seed,command,log_path,model_path,attack_path,metrics_json,status,gpu,return_code,seconds,error
MNIST_QNN_eff_su2_r1_d2_p7_s143,channel_lira_phase7,143,143,/home/najeeb/miniconda3/envs/tq39_vv2/bin/python /home/najeeb/chanLira/experiments/qurift_main.py --model-type qnn --dataset mnist --target-id MNIST_QNN_eff_su2_r1_d2_p7_s143 --experiment-id channel_lira_phase7 --run-id 1622 --model-seed 143 --data-seed 143 --random-ops 0 --vector-train 1000 --vector-valid 200 --vector-test 1000 --batch-size 16 --epochs 100 --n-wires 6 --depth 2 --qlayer-ent-kind linear --qlayer-twoq-op crz --fm-kind eff_su2 --train_target --export-attack-data --attack-feature-mode pv+stats --target-model-path /home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s143/target_model.pt --attack-data-out /home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s143/target_attack_data.pt --attack-metrics-out /home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s143/target_export_summary.json --learning-rate 0.05 --weight-decay 0.0 --fm-eff-reps 1 --fm-eff-pad-mod wrap --fm-eff-ent-kind linear --fm-eff-twoq-op cx --fm-eff-alpha 1.0,/home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s143/train.log,/home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s143/target_model.pt,/home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s143/target_attack_data.pt,/home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s143/target_export_summary.json,ok,0,0,729.889,
MNIST_QNN_eff_su2_r1_d2_p7_s144,channel_lira_phase7,144,143,/home/najeeb/miniconda3/envs/tq39_vv2/bin/python /home/najeeb/chanLira/experiments/qurift_main.py --model-type qnn --dataset mnist --target-id MNIST_QNN_eff_su2_r1_d2_p7_s144 --experiment-id channel_lira_phase7 --run-id 1622 --model-seed 144 --data-seed 143 --random-ops 0 --vector-train 1000 --vector-valid 200 --vector-test 1000 --batch-size 16 --epochs 100 --n-wires 6 --depth 2 --qlayer-ent-kind linear --qlayer-twoq-op crz --fm-kind eff_su2 --train_target --export-attack-data --attack-feature-mode pv+stats --target-model-path /home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s144/target_model.pt --attack-data-out /home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s144/target_attack_data.pt --attack-metrics-out /home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s144/target_export_summary.json --learning-rate 0.05 --weight-decay 0.0 --fm-eff-reps 1 --fm-eff-pad-mod wrap --fm-eff-ent-kind linear --fm-eff-twoq-op cx --fm-eff-alpha 1.0,/home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s144/train.log,/home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s144/target_model.pt,/home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s144/target_attack_data.pt,/home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s144/target_export_summary.json,ok,0,0,723.826,
MNIST_QNN_eff_su2_r1_d2_p7_s145,channel_lira_phase7,145,143,/home/najeeb/miniconda3/envs/tq39_vv2/bin/python /home/najeeb/chanLira/experiments/qurift_main.py --model-type qnn --dataset mnist --target-id MNIST_QNN_eff_su2_r1_d2_p7_s145 --experiment-id channel_lira_phase7 --run-id 1622 --model-seed 145 --data-seed 143 --random-ops 0 --vector-train 1000 --vector-valid 200 --vector-test 1000 --batch-size 16 --epochs 100 --n-wires 6 --depth 2 --qlayer-ent-kind linear --qlayer-twoq-op crz --fm-kind eff_su2 --train_target --export-attack-data --attack-feature-mode pv+stats --target-model-path /home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s145/target_model.pt --attack-data-out /home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s145/target_attack_data.pt --attack-metrics-out /home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s145/target_export_summary.json --learning-rate 0.05 --weight-decay 0.0 --fm-eff-reps 1 --fm-eff-pad-mod wrap --fm-eff-ent-kind linear --fm-eff-twoq-op cx --fm-eff-alpha 1.0,/home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s145/train.log,/home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s145/target_model.pt,/home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s145/target_attack_data.pt,/home/najeeb/chanLira/reviewer_runs/channel_lira_phase7/MNIST_QNN_eff_su2_r1_d2_p7_s145/target_export_summary.json,ok,0,0,953.648,
