scope,scope_id,scheme,mode,shots,simulator_seed,attack,reference_count,n_member,n_nonmember,auc,advantage,tpr_at_0_1pct_fpr,attained_fpr_at_0_1pct_fpr,tpr_at_1pct_fpr,attained_fpr_at_1pct_fpr,tpr_at_5pct_fpr,attained_fpr_at_5pct_fpr
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,1,empirical_channel_lira,16,3000,3000,0.5046565555555556,0.02633333333333332,0.0016666666666666668,0.001,0.012,0.01,0.05333333333333334,0.049
target,MNIST_QNN_eff_su2_r1_d2_p7_s143,leave_target_out,noisy_shot,128,1,empirical_channel_lira,16,1000,1000,0.47970700000000005,0.009000000000000008,0.001,0.0,0.013,0.008,0.045,0.047
target,MNIST_QNN_eff_su2_r1_d2_p7_s144,leave_target_out,noisy_shot,128,1,empirical_channel_lira,16,1000,1000,0.519792,0.04300000000000004,0.001,0.0,0.011,0.01,0.065,0.049
target,MNIST_QNN_eff_su2_r1_d2_p7_s145,leave_target_out,noisy_shot,128,1,empirical_channel_lira,16,1000,1000,0.5135609999999999,0.03799999999999998,0.004,0.001,0.01,0.009,0.053,0.049
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,0,noise_augmented_lira,16,3000,3000,0.4939688888888889,0.012333333333333363,0.0006666666666666666,0.0006666666666666666,0.009333333333333334,0.01,0.04133333333333333,0.049666666666666665
target,MNIST_QNN_eff_su2_r1_d2_p7_s143,leave_target_out,noisy_shot,128,0,noise_augmented_lira,16,1000,1000,0.481231,0.006000000000000005,0.001,0.001,0.005,0.01,0.028,0.047
target,MNIST_QNN_eff_su2_r1_d2_p7_s144,leave_target_out,noisy_shot,128,0,noise_augmented_lira,16,1000,1000,0.505865,0.030999999999999972,0.005,0.0,0.014,0.01,0.052,0.048
target,MNIST_QNN_eff_su2_r1_d2_p7_s145,leave_target_out,noisy_shot,128,0,noise_augmented_lira,16,1000,1000,0.49425,0.02699999999999997,0.0,0.0,0.009,0.01,0.037,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,1,noise_augmented_lira,16,3000,3000,0.5098717777777778,0.028000000000000025,0.0023333333333333335,0.001,0.012,0.01,0.04633333333333333,0.05
target,MNIST_QNN_eff_su2_r1_d2_p7_s143,leave_target_out,noisy_shot,128,1,noise_augmented_lira,16,1000,1000,0.501947,0.02200000000000002,0.005,0.001,0.012,0.01,0.047,0.05
target,MNIST_QNN_eff_su2_r1_d2_p7_s144,leave_target_out,noisy_shot,128,1,noise_augmented_lira,16,1000,1000,0.530651,0.061999999999999944,0.001,0.0,0.01,0.01,0.048,0.045
target,MNIST_QNN_eff_su2_r1_d2_p7_s145,leave_target_out,noisy_shot,128,1,noise_augmented_lira,16,1000,1000,0.496854,0.02200000000000002,0.003,0.0,0.013,0.008,0.042,0.045
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,0,target_crossfit_learned_mia,0,3000,3000,0.5067065555555555,0.03066666666666662,0.001,0.0006666666666666666,0.010666666666666666,0.01,0.048666666666666664,0.049666666666666665
target,MNIST_QNN_eff_su2_r1_d2_p7_s143,leave_target_out,noisy_shot,128,0,target_crossfit_learned_mia,0,1000,1000,0.495716,0.013000000000000012,0.002,0.0,0.004,0.01,0.04,0.05
target,MNIST_QNN_eff_su2_r1_d2_p7_s144,leave_target_out,noisy_shot,128,0,target_crossfit_learned_mia,0,1000,1000,0.512734,0.04600000000000004,0.003,0.001,0.009,0.009,0.042,0.048
target,MNIST_QNN_eff_su2_r1_d2_p7_s145,leave_target_out,noisy_shot,128,0,target_crossfit_learned_mia,0,1000,1000,0.510294,0.04300000000000004,0.0,0.0,0.008,0.01,0.058,0.049
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,1,target_crossfit_learned_mia,0,3000,3000,0.521587888888889,0.03933333333333333,0.0003333333333333333,0.001,0.013666666666666667,0.009666666666666667,0.06333333333333334,0.05
target,MNIST_QNN_eff_su2_r1_d2_p7_s143,leave_target_out,noisy_shot,128,1,target_crossfit_learned_mia,0,1000,1000,0.5057659999999999,0.040000000000000036,0.001,0.0,0.01,0.01,0.059,0.049
target,MNIST_QNN_eff_su2_r1_d2_p7_s144,leave_target_out,noisy_shot,128,1,target_crossfit_learned_mia,0,1000,1000,0.519138,0.061000000000000054,0.0,0.0,0.003,0.005,0.07,0.05
target,MNIST_QNN_eff_su2_r1_d2_p7_s145,leave_target_out,noisy_shot,128,1,target_crossfit_learned_mia,0,1000,1000,0.533801,0.07499999999999996,0.005,0.001,0.013,0.009,0.054,0.047
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,0,matched_reference_lira_online,16,3000,3000,0.47596711111111106,0.004666666666666708,0.0006666666666666666,0.0003333333333333333,0.008333333333333333,0.009666666666666667,0.04566666666666667,0.05
target,MNIST_QNN_eff_su2_r1_d2_p7_s143,leave_target_out,noisy_shot,128,0,matched_reference_lira_online,16,1000,1000,0.48119599999999996,0.009000000000000008,0.0,0.0,0.011,0.01,0.055,0.048
target,MNIST_QNN_eff_su2_r1_d2_p7_s144,leave_target_out,noisy_shot,128,0,matched_reference_lira_online,16,1000,1000,0.474267,0.0050000000000000044,0.002,0.001,0.01,0.01,0.047,0.05
target,MNIST_QNN_eff_su2_r1_d2_p7_s145,leave_target_out,noisy_shot,128,0,matched_reference_lira_online,16,1000,1000,0.47251599999999994,0.008000000000000007,0.002,0.001,0.005,0.005,0.038,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,1,matched_reference_lira_online,16,3000,3000,0.5042462222222223,0.017333333333333367,0.0013333333333333333,0.0003333333333333333,0.007333333333333333,0.009,0.04533333333333334,0.05
target,MNIST_QNN_eff_su2_r1_d2_p7_s143,leave_target_out,noisy_shot,128,1,matched_reference_lira_online,16,1000,1000,0.49450700000000003,0.015000000000000013,0.001,0.0,0.006,0.007,0.039,0.05
target,MNIST_QNN_eff_su2_r1_d2_p7_s144,leave_target_out,noisy_shot,128,1,matched_reference_lira_online,16,1000,1000,0.507888,0.028999999999999998,0.002,0.0,0.01,0.01,0.05,0.05
target,MNIST_QNN_eff_su2_r1_d2_p7_s145,leave_target_out,noisy_shot,128,1,matched_reference_lira_online,16,1000,1000,0.509702,0.038000000000000034,0.001,0.001,0.008,0.009,0.041,0.049
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,0,matched_reference_lira_online_fixed_variance,16,3000,3000,0.4851972222222223,0.006000000000000005,0.0013333333333333333,0.001,0.008,0.009666666666666667,0.04733333333333333,0.048
target,MNIST_QNN_eff_su2_r1_d2_p7_s143,leave_target_out,noisy_shot,128,0,matched_reference_lira_online_fixed_variance,16,1000,1000,0.49542600000000003,0.01799999999999996,0.0,0.0,0.01,0.007,0.05,0.046
target,MNIST_QNN_eff_su2_r1_d2_p7_s144,leave_target_out,noisy_shot,128,0,matched_reference_lira_online_fixed_variance,16,1000,1000,0.48353599999999997,0.011,0.002,0.0,0.019,0.01,0.049,0.048
target,MNIST_QNN_eff_su2_r1_d2_p7_s145,leave_target_out,noisy_shot,128,0,matched_reference_lira_online_fixed_variance,16,1000,1000,0.477894,0.01200000000000001,0.001,0.0,0.006,0.006,0.043,0.047
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,1,matched_reference_lira_online_fixed_variance,16,3000,3000,0.4992533333333334,0.01866666666666672,0.0003333333333333333,0.0003333333333333333,0.009,0.009666666666666667,0.048666666666666664,0.049666666666666665
target,MNIST_QNN_eff_su2_r1_d2_p7_s143,leave_target_out,noisy_shot,128,1,matched_reference_lira_online_fixed_variance,16,1000,1000,0.475822,0.019000000000000017,0.0,0.0,0.01,0.01,0.041,0.05
target,MNIST_QNN_eff_su2_r1_d2_p7_s144,leave_target_out,noisy_shot,128,1,matched_reference_lira_online_fixed_variance,16,1000,1000,0.500535,0.02400000000000002,0.0,0.0,0.01,0.01,0.05,0.049
target,MNIST_QNN_eff_su2_r1_d2_p7_s145,leave_target_out,noisy_shot,128,1,matched_reference_lira_online_fixed_variance,16,1000,1000,0.520397,0.04800000000000004,0.001,0.0,0.008,0.01,0.061,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,0,matched_reference_lira_offline,16,3000,3000,0.48003527777777777,0.0013333333333333335,0.0013333333333333333,0.0006666666666666666,0.008,0.009,0.038,0.05
target,MNIST_QNN_eff_su2_r1_d2_p7_s143,leave_target_out,noisy_shot,128,0,matched_reference_lira_offline,16,1000,1000,0.47202900000000003,0.002,0.001,0.0,0.008,0.009,0.041,0.049
target,MNIST_QNN_eff_su2_r1_d2_p7_s144,leave_target_out,noisy_shot,128,0,matched_reference_lira_offline,16,1000,1000,0.4832105,0.005,0.001,0.0,0.012,0.009,0.039,0.05
target,MNIST_QNN_eff_su2_r1_d2_p7_s145,leave_target_out,noisy_shot,128,0,matched_reference_lira_offline,16,1000,1000,0.48527200000000004,0.008000000000000007,0.002,0.001,0.006,0.01,0.037,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,1,matched_reference_lira_offline,16,3000,3000,0.4882475,0.0129999999999999,0.0016666666666666668,0.0006666666666666666,0.009,0.009666666666666667,0.043333333333333335,0.04933333333333333
target,MNIST_QNN_eff_su2_r1_d2_p7_s143,leave_target_out,noisy_shot,128,1,matched_reference_lira_offline,16,1000,1000,0.478497,0.013000000000000012,0.001,0.0,0.007,0.01,0.042,0.05
target,MNIST_QNN_eff_su2_r1_d2_p7_s144,leave_target_out,noisy_shot,128,1,matched_reference_lira_offline,16,1000,1000,0.498726,0.02200000000000002,0.003,0.001,0.013,0.01,0.05,0.048
target,MNIST_QNN_eff_su2_r1_d2_p7_s145,leave_target_out,noisy_shot,128,1,matched_reference_lira_offline,16,1000,1000,0.48746649999999997,0.02400000000000002,0.002,0.001,0.008,0.009,0.039,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,0,matched_reference_lira_offline_fixed_variance,16,3000,3000,0.4844318888888889,0.0023333333333332984,0.001,0.0006666666666666666,0.008,0.009666666666666667,0.044,0.05
target,MNIST_QNN_eff_su2_r1_d2_p7_s143,leave_target_out,noisy_shot,128,0,matched_reference_lira_offline_fixed_variance,16,1000,1000,0.4754324999999999,0.0040000000000000036,0.001,0.0,0.007,0.01,0.043,0.05
target,MNIST_QNN_eff_su2_r1_d2_p7_s144,leave_target_out,noisy_shot,128,0,matched_reference_lira_offline_fixed_variance,16,1000,1000,0.4872455,0.009000000000000008,0.001,0.001,0.015,0.01,0.047,0.05
target,MNIST_QNN_eff_su2_r1_d2_p7_s145,leave_target_out,noisy_shot,128,0,matched_reference_lira_offline_fixed_variance,16,1000,1000,0.49140599999999995,0.014000000000000012,0.002,0.001,0.008,0.01,0.04,0.047
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,1,matched_reference_lira_offline_fixed_variance,16,3000,3000,0.4895738333333334,0.002333333333333333,0.0013333333333333333,0.0,0.010666666666666666,0.01,0.04633333333333333,0.049666666666666665
target,MNIST_QNN_eff_su2_r1_d2_p7_s143,leave_target_out,noisy_shot,128,1,matched_reference_lira_offline_fixed_variance,16,1000,1000,0.4760845,0.0049999999999999975,0.001,0.0,0.007,0.01,0.05,0.05
target,MNIST_QNN_eff_su2_r1_d2_p7_s144,leave_target_out,noisy_shot,128,1,matched_reference_lira_offline_fixed_variance,16,1000,1000,0.49489150000000004,0.01100000000000001,0.0,0.0,0.009,0.01,0.051,0.048
target,MNIST_QNN_eff_su2_r1_d2_p7_s145,leave_target_out,noisy_shot,128,1,matched_reference_lira_offline_fixed_variance,16,1000,1000,0.49686149999999996,0.028000000000000025,0.003,0.0,0.014,0.01,0.04,0.048
overall,all_cells,leave_target_out,ideal_shot,128,0,affine_channel_lira,16,3000,3000,0.48673355555555553,0.00033333333333340764,0.0013333333333333333,0.001,0.007,0.01,0.041666666666666664,0.05
overall,all_cells,leave_target_out,ideal_shot,128,0,deconvolved_lira,16,3000,3000,0.488005,0.002666666666666706,0.0006666666666666666,0.0006666666666666666,0.007,0.009666666666666667,0.034,0.05
overall,all_cells,leave_target_out,ideal_shot,128,0,empirical_channel_lira,16,3000,3000,0.4848014444444445,0.00033333333333340764,0.0003333333333333333,0.001,0.007,0.009666666666666667,0.04133333333333333,0.049666666666666665
overall,all_cells,leave_target_out,ideal_shot,128,0,latent_lira_mismatched,16,3000,3000,0.4892836666666667,0.01100000000000001,0.0003333333333333333,0.0003333333333333333,0.006666666666666667,0.009666666666666667,0.032,0.049666666666666665
overall,all_cells,leave_target_out,ideal_shot,128,0,loss_mia,0,3000,3000,0.518743,0.040000000000000036,0.001,0.001,0.008,0.01,0.04833333333333333,0.049666666666666665
overall,all_cells,leave_target_out,ideal_shot,128,0,matched_reference_lira_offline,16,3000,3000,0.48232433333333335,0.0006666666666667043,0.0006666666666666666,0.001,0.008,0.01,0.043666666666666666,0.04933333333333333
overall,all_cells,leave_target_out,ideal_shot,128,0,matched_reference_lira_offline_fixed_variance,16,3000,3000,0.4819076666666667,0.0023333333333334094,0.0013333333333333333,0.001,0.007,0.009333333333333334,0.039,0.049666666666666665
overall,all_cells,leave_target_out,ideal_shot,128,0,matched_reference_lira_online,16,3000,3000,0.4788334444444444,0.003666666666666707,0.001,0.0006666666666666666,0.008333333333333333,0.009666666666666667,0.04633333333333333,0.048666666666666664
overall,all_cells,leave_target_out,ideal_shot,128,0,matched_reference_lira_online_fixed_variance,16,3000,3000,0.49124466666666666,0.005333333333333357,0.002,0.001,0.008666666666666666,0.009666666666666667,0.043333333333333335,0.05
overall,all_cells,leave_target_out,ideal_shot,128,0,noise_augmented_lira,16,3000,3000,0.48409344444444447,0.0016666666666667052,0.0016666666666666668,0.001,0.009666666666666667,0.009666666666666667,0.043333333333333335,0.05
overall,all_cells,leave_target_out,ideal_shot,128,0,target_crossfit_learned_mia,0,3000,3000,0.5135807777777778,0.026999999999999913,0.0006666666666666666,0.001,0.017666666666666667,0.009666666666666667,0.053,0.05
overall,all_cells,leave_target_out,ideal_shot,128,1,affine_channel_lira,16,3000,3000,0.499477,0.01666666666666672,0.0013333333333333333,0.001,0.008333333333333333,0.009333333333333334,0.048,0.049
overall,all_cells,leave_target_out,ideal_shot,128,1,deconvolved_lira,16,3000,3000,0.4890164444444445,0.020333333333333425,0.0006666666666666666,0.0003333333333333333,0.006333333333333333,0.01,0.043333333333333335,0.05
overall,all_cells,leave_target_out,ideal_shot,128,1,empirical_channel_lira,16,3000,3000,0.5030899999999999,0.02633333333333332,0.001,0.001,0.011333333333333334,0.009666666666666667,0.04733333333333333,0.049666666666666665
overall,all_cells,leave_target_out,ideal_shot,128,1,latent_lira_mismatched,16,3000,3000,0.49046733333333337,0.02633333333333332,0.001,0.001,0.005666666666666667,0.01,0.042333333333333334,0.04933333333333333
overall,all_cells,leave_target_out,ideal_shot,128,1,loss_mia,0,3000,3000,0.52616,0.04966666666666669,0.0003333333333333333,0.0006666666666666666,0.01,0.009666666666666667,0.056,0.05
overall,all_cells,leave_target_out,ideal_shot,128,1,matched_reference_lira_offline,16,3000,3000,0.49172961111111113,0.007000000000000006,0.0006666666666666666,0.0006666666666666666,0.008333333333333333,0.01,0.043666666666666666,0.04933333333333333
overall,all_cells,leave_target_out,ideal_shot,128,1,matched_reference_lira_offline_fixed_variance,16,3000,3000,0.49170111111111114,0.001666666666666667,0.0013333333333333333,0.001,0.011333333333333334,0.009666666666666667,0.046,0.04933333333333333
overall,all_cells,leave_target_out,ideal_shot,128,1,matched_reference_lira_online,16,3000,3000,0.49902227777777775,0.018666666666666665,0.0003333333333333333,0.0003333333333333333,0.009666666666666667,0.009,0.05,0.049666666666666665
overall,all_cells,leave_target_out,ideal_shot,128,1,matched_reference_lira_online_fixed_variance,16,3000,3000,0.505617611111111,0.02833333333333332,0.0023333333333333335,0.001,0.011333333333333334,0.01,0.04466666666666667,0.05
overall,all_cells,leave_target_out,ideal_shot,128,1,noise_augmented_lira,16,3000,3000,0.5023651111111112,0.019333333333333313,0.0016666666666666668,0.0003333333333333333,0.010666666666666666,0.009,0.047,0.04933333333333333
overall,all_cells,leave_target_out,ideal_shot,128,1,target_crossfit_learned_mia,0,3000,3000,0.5189991111111112,0.04133333333333333,0.0003333333333333333,0.001,0.011,0.009333333333333334,0.05566666666666667,0.05
overall,all_cells,leave_target_out,noisy_shot,128,0,affine_channel_lira,16,3000,3000,0.49427400000000005,0.007666666666666655,0.0006666666666666666,0.0003333333333333333,0.008,0.009333333333333334,0.042333333333333334,0.05
overall,all_cells,leave_target_out,noisy_shot,128,0,deconvolved_lira,16,3000,3000,0.4937676666666666,0.008333333333333304,0.001,0.0006666666666666666,0.005666666666666667,0.007666666666666666,0.044333333333333336,0.05
overall,all_cells,leave_target_out,noisy_shot,128,0,empirical_channel_lira,16,3000,3000,0.49391100000000004,0.008666666666666711,0.002,0.001,0.007,0.008333333333333333,0.04466666666666667,0.05
overall,all_cells,leave_target_out,noisy_shot,128,0,latent_lira_mismatched,16,3000,3000,0.49535711111111114,0.01866666666666672,0.0006666666666666666,0.0006666666666666666,0.007666666666666666,0.009333333333333334,0.04,0.04933333333333333
overall,all_cells,leave_target_out,noisy_shot,128,0,loss_mia,0,3000,3000,0.5231383333333334,0.04266666666666663,0.0006666666666666666,0.0003333333333333333,0.008666666666666666,0.009,0.04766666666666667,0.04933333333333333
overall,all_cells,leave_target_out,noisy_shot,128,0,matched_reference_lira_offline,16,3000,3000,0.48003527777777777,0.0013333333333333335,0.0013333333333333333,0.0006666666666666666,0.008,0.009,0.038,0.05
overall,all_cells,leave_target_out,noisy_shot,128,0,matched_reference_lira_offline_fixed_variance,16,3000,3000,0.4844318888888889,0.0023333333333332984,0.001,0.0006666666666666666,0.008,0.009666666666666667,0.044,0.05
overall,all_cells,leave_target_out,noisy_shot,128,0,matched_reference_lira_online,16,3000,3000,0.47596711111111106,0.004666666666666708,0.0006666666666666666,0.0003333333333333333,0.008333333333333333,0.009666666666666667,0.04566666666666667,0.05
overall,all_cells,leave_target_out,noisy_shot,128,0,matched_reference_lira_online_fixed_variance,16,3000,3000,0.4851972222222223,0.006000000000000005,0.0013333333333333333,0.001,0.008,0.009666666666666667,0.04733333333333333,0.048
overall,all_cells,leave_target_out,noisy_shot,128,0,noise_augmented_lira,16,3000,3000,0.4939688888888889,0.012333333333333363,0.0006666666666666666,0.0006666666666666666,0.009333333333333334,0.01,0.04133333333333333,0.049666666666666665
overall,all_cells,leave_target_out,noisy_shot,128,0,target_crossfit_learned_mia,0,3000,3000,0.5067065555555555,0.03066666666666662,0.001,0.0006666666666666666,0.010666666666666666,0.01,0.048666666666666664,0.049666666666666665
overall,all_cells,leave_target_out,noisy_shot,128,1,affine_channel_lira,16,3000,3000,0.5048818888888889,0.020333333333333314,0.001,0.0006666666666666666,0.013333333333333334,0.009333333333333334,0.053,0.049666666666666665
overall,all_cells,leave_target_out,noisy_shot,128,1,deconvolved_lira,16,3000,3000,0.4936365555555555,0.02533333333333343,0.0013333333333333333,0.0003333333333333333,0.007,0.01,0.044,0.05
overall,all_cells,leave_target_out,noisy_shot,128,1,empirical_channel_lira,16,3000,3000,0.5046565555555556,0.02633333333333332,0.0016666666666666668,0.001,0.012,0.01,0.05333333333333334,0.049
overall,all_cells,leave_target_out,noisy_shot,128,1,latent_lira_mismatched,16,3000,3000,0.4970994444444445,0.033666666666666734,0.0016666666666666668,0.001,0.008333333333333333,0.01,0.044333333333333336,0.05
overall,all_cells,leave_target_out,noisy_shot,128,1,loss_mia,0,3000,3000,0.5263283333333333,0.04966666666666675,0.0013333333333333333,0.0003333333333333333,0.014333333333333333,0.01,0.054,0.05
overall,all_cells,leave_target_out,noisy_shot,128,1,matched_reference_lira_offline,16,3000,3000,0.4882475,0.0129999999999999,0.0016666666666666668,0.0006666666666666666,0.009,0.009666666666666667,0.043333333333333335,0.04933333333333333
overall,all_cells,leave_target_out,noisy_shot,128,1,matched_reference_lira_offline_fixed_variance,16,3000,3000,0.4895738333333334,0.002333333333333333,0.0013333333333333333,0.0,0.010666666666666666,0.01,0.04633333333333333,0.049666666666666665
overall,all_cells,leave_target_out,noisy_shot,128,1,matched_reference_lira_online,16,3000,3000,0.5042462222222223,0.017333333333333367,0.0013333333333333333,0.0003333333333333333,0.007333333333333333,0.009,0.04533333333333334,0.05
overall,all_cells,leave_target_out,noisy_shot,128,1,matched_reference_lira_online_fixed_variance,16,3000,3000,0.4992533333333334,0.01866666666666672,0.0003333333333333333,0.0003333333333333333,0.009,0.009666666666666667,0.048666666666666664,0.049666666666666665
overall,all_cells,leave_target_out,noisy_shot,128,1,noise_augmented_lira,16,3000,3000,0.5098717777777778,0.028000000000000025,0.0023333333333333335,0.001,0.012,0.01,0.04633333333333333,0.05
overall,all_cells,leave_target_out,noisy_shot,128,1,target_crossfit_learned_mia,0,3000,3000,0.521587888888889,0.03933333333333333,0.0003333333333333333,0.001,0.013666666666666667,0.009666666666666667,0.06333333333333334,0.05
