attack,dataset,architecture,fm_kind,reps,depth,auc_count,auc_mean,auc_std,tpr_at_0_05_fpr_count,tpr_at_0_05_fpr_mean,tpr_at_0_05_fpr_std,tpr_at_0_10_fpr_count,tpr_at_0_10_fpr_mean,tpr_at_0_10_fpr_std,balanced_accuracy_crossfit_count,balanced_accuracy_crossfit_mean,balanced_accuracy_crossfit_std,membership_advantage_crossfit_count,membership_advantage_crossfit_mean,membership_advantage_crossfit_std,error_bar_type
lira_offline_fixed_variance,MNIST,QNN,eff_su2,1,2,3,0.488709,0.017209059329318446,3,0.03666666666666667,0.0025166114784235835,3,0.08433333333333333,0.020599352740640498,3,0.4971666666666666,0.005484827557301418,3,-0.005666666666666734,0.010969655114602773,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,MNIST,QNN,eff_su2,5,2,3,0.4982769999999999,0.008012914139063201,3,0.045000000000000005,0.011135528725660045,3,0.09266666666666667,0.027465129406819357,3,0.49983333333333335,0.009278110439811273,3,-0.00033333333333330123,0.018556220879622325,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,MNIST,QNN,z,1,6,3,0.5112386666666667,0.004991388417397886,3,0.06033333333333333,0.0030550504633038945,3,0.11699999999999999,0.018681541692269408,3,0.5135,0.008529361054616009,3,0.02699999999999997,0.017058722109231924,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,MNIST,QNN,zz,1,6,3,0.5207656666666667,0.01282216098531497,3,0.048666666666666664,0.005686240703077329,3,0.10833333333333334,0.005507570547286106,3,0.5115,0.015099668870541445,3,0.022999999999999965,0.030199337741082945,mean ± sample SD across target-model seeds
lira_offline_fixed_variance,MNIST,QNN,zz,5,6,3,0.4969216666666667,0.008010081168960325,3,0.04900000000000001,0.019519221295943138,3,0.10333333333333333,0.02236813209307682,3,0.49533333333333335,0.00568624070307734,3,-0.0093333333333333,0.011372481406154598,mean ± sample SD across target-model seeds
lira_online,MNIST,QNN,eff_su2,1,2,3,0.49776533333333334,0.004396244571601242,3,0.04133333333333333,0.007571877794400369,3,0.08833333333333333,0.011150485789118491,3,0.5028333333333334,0.0058380932960456836,3,0.005666666666666667,0.011676186592091329,mean ± sample SD across target-model seeds
lira_online,MNIST,QNN,eff_su2,5,2,3,0.489338,0.006568046360981366,3,0.042666666666666665,0.006806859285554044,3,0.078,0.006999999999999999,3,0.49666666666666665,0.00453688586293875,3,-0.006666666666666667,0.009073771725877467,mean ± sample SD across target-model seeds
lira_online,MNIST,QNN,z,1,6,3,0.5304666666666666,0.012243606998484265,3,0.05566666666666666,0.007234178138070238,3,0.11599999999999999,0.004358898943540674,3,0.5156666666666666,0.007522189397597802,3,0.03133333333333333,0.015044378795195677,mean ± sample SD across target-model seeds
lira_online,MNIST,QNN,zz,1,6,3,0.5282319999999999,0.012720352628759994,3,0.05666666666666667,0.013576941236277533,3,0.10266666666666667,0.02050203241957571,3,0.5123333333333333,0.00883647742787437,3,0.024666666666666632,0.017672954855748695,mean ± sample SD across target-model seeds
lira_online,MNIST,QNN,zz,5,6,3,0.5412706666666667,0.01854950814262556,3,0.048666666666666664,0.01171893055416463,3,0.11566666666666665,0.018175074506954117,3,0.5299999999999999,0.003905124837953325,3,0.05999999999999997,0.007810249675906685,mean ± sample SD across target-model seeds
lira_online_fixed_variance,MNIST,QNN,eff_su2,1,2,3,0.5035526666666666,0.009110171915684894,3,0.04733333333333334,0.008082903768654762,3,0.08600000000000001,0.016643316977093234,3,0.49933333333333335,0.0070237691685684925,3,-0.0013333333333333333,0.014047538337136985,mean ± sample SD across target-model seeds
lira_online_fixed_variance,MNIST,QNN,eff_su2,5,2,3,0.49164599999999997,0.007882841429332441,3,0.03833333333333333,0.006429100507328636,3,0.09066666666666667,0.006658328118479393,3,0.4996666666666667,0.01347528602046476,3,-0.0006666666666666996,0.026950572040929502,mean ± sample SD across target-model seeds
lira_online_fixed_variance,MNIST,QNN,z,1,6,3,0.5290746666666667,0.009461051544798494,3,0.07,0.0019999999999999983,3,0.14,0.006557438524301994,3,0.5263333333333334,0.003214550253664357,3,0.05266666666666664,0.00642910050732858,mean ± sample SD across target-model seeds
lira_online_fixed_variance,MNIST,QNN,zz,1,6,3,0.5290976666666666,0.00838663295568219,3,0.078,0.009539392014169448,3,0.14466666666666667,0.01150362261782492,3,0.5148333333333334,0.004072263907623518,3,0.029666666666666633,0.008144527815247021,mean ± sample SD across target-model seeds
lira_online_fixed_variance,MNIST,QNN,zz,5,6,3,0.5622523333333334,0.014120268422849922,3,0.077,0.014730919862656235,3,0.13033333333333333,0.01680277754817142,3,0.5413333333333333,0.016502525059315435,3,0.0826666666666666,0.03300505011863078,mean ± sample SD across target-model seeds
