scope,scope_id,scheme,mode,shots,simulator_seed,attack,reference_count,n_member,n_nonmember,auc,advantage,tpr_at_0_1pct_fpr,attained_fpr_at_0_1pct_fpr,tpr_at_1pct_fpr,attained_fpr_at_1pct_fpr,tpr_at_5pct_fpr,attained_fpr_at_5pct_fpr
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,0,noise_augmented_lira,16,200,200,0.51835,0.09999999999999998,0.005,0.0,0.02,0.01,0.025,0.05
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,0,noise_augmented_lira,16,200,200,0.517775,0.06499999999999997,0.0,0.0,0.005,0.005,0.04,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,1,noise_augmented_lira,16,600,600,0.5067444444444444,0.03500000000000003,0.01,0.0,0.016666666666666666,0.01,0.051666666666666666,0.04833333333333333
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,1,noise_augmented_lira,16,200,200,0.497375,0.050000000000000044,0.005,0.0,0.015,0.01,0.045,0.04
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,1,noise_augmented_lira,16,200,200,0.516225,0.06000000000000005,0.02,0.0,0.025,0.005,0.045,0.05
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,1,noise_augmented_lira,16,200,200,0.50725,0.06000000000000005,0.01,0.0,0.02,0.01,0.065,0.04
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,0,target_crossfit_learned_mia,0,600,600,0.4946138888888889,0.03,0.0016666666666666668,0.0,0.01,0.01,0.056666666666666664,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,0,target_crossfit_learned_mia,0,200,200,0.461775,0.025000000000000022,0.0,0.0,0.005,0.01,0.035,0.05
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,0,target_crossfit_learned_mia,0,200,200,0.5172,0.07499999999999996,0.0,0.0,0.015,0.01,0.07,0.05
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,0,target_crossfit_learned_mia,0,200,200,0.49375,0.05499999999999999,0.005,0.0,0.02,0.01,0.065,0.045
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,1,target_crossfit_learned_mia,0,600,600,0.5121388888888889,0.036666666666666625,0.0,0.0,0.013333333333333334,0.008333333333333333,0.06166666666666667,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,1,target_crossfit_learned_mia,0,200,200,0.445075,0.0,0.0,0.0,0.0,0.0,0.035,0.045
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,1,target_crossfit_learned_mia,0,200,200,0.52145,0.07000000000000006,0.0,0.0,0.0,0.0,0.055,0.05
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,1,target_crossfit_learned_mia,0,200,200,0.55535,0.11499999999999999,0.01,0.0,0.04,0.01,0.06,0.035
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,0,matched_reference_lira_online,16,600,600,0.5067611111111111,0.044999999999999984,0.0,0.0,0.008333333333333333,0.008333333333333333,0.043333333333333335,0.04833333333333333
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,0,matched_reference_lira_online,16,200,200,0.5115000000000001,0.08000000000000002,0.005,0.0,0.015,0.01,0.045,0.05
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,0,matched_reference_lira_online,16,200,200,0.46814999999999996,0.0050000000000000044,0.0,0.0,0.005,0.01,0.04,0.035
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,0,matched_reference_lira_online,16,200,200,0.540825,0.11499999999999999,0.0,0.0,0.01,0.005,0.065,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,1,matched_reference_lira_online,16,600,600,0.5297166666666667,0.08000000000000007,0.005,0.0,0.02,0.008333333333333333,0.07,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,1,matched_reference_lira_online,16,200,200,0.5129,0.05500000000000001,0.02,0.0,0.02,0.0,0.09,0.05
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,1,matched_reference_lira_online,16,200,200,0.57035,0.19,0.015,0.0,0.025,0.01,0.075,0.05
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,1,matched_reference_lira_online,16,200,200,0.504425,0.07500000000000007,0.01,0.0,0.02,0.01,0.045,0.035
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,0,matched_reference_lira_online_fixed_variance,16,600,600,0.5007277777777779,0.043333333333333335,0.0033333333333333335,0.0,0.015,0.01,0.07666666666666666,0.04833333333333333
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,0,matched_reference_lira_online_fixed_variance,16,200,200,0.5303,0.07,0.0,0.0,0.015,0.01,0.09,0.045
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,0,matched_reference_lira_online_fixed_variance,16,200,200,0.471875,0.020000000000000004,0.015,0.0,0.025,0.01,0.06,0.05
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,0,matched_reference_lira_online_fixed_variance,16,200,200,0.5004,0.09000000000000001,0.01,0.0,0.01,0.0,0.1,0.045
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,1,matched_reference_lira_online_fixed_variance,16,600,600,0.5309777777777778,0.07166666666666668,0.0,0.0,0.013333333333333334,0.01,0.07,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,1,matched_reference_lira_online_fixed_variance,16,200,200,0.5034500000000001,0.03500000000000003,0.005,0.0,0.015,0.005,0.08,0.05
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,1,matched_reference_lira_online_fixed_variance,16,200,200,0.559875,0.125,0.01,0.0,0.015,0.01,0.04,0.04
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,1,matched_reference_lira_online_fixed_variance,16,200,200,0.528125,0.09,0.0,0.0,0.035,0.01,0.065,0.04
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,0,matched_reference_lira_offline,16,600,600,0.49525555555555556,0.023333333333333428,0.0,0.0,0.011666666666666667,0.008333333333333333,0.043333333333333335,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,0,matched_reference_lira_offline,16,200,200,0.48275,0.019999999999999907,0.005,0.0,0.005,0.0,0.02,0.05
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,0,matched_reference_lira_offline,16,200,200,0.457475,0.010000000000000009,0.0,0.0,0.005,0.01,0.045,0.05
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,0,matched_reference_lira_offline,16,200,200,0.5440499999999999,0.10999999999999999,0.0,0.0,0.025,0.01,0.06,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,1,matched_reference_lira_offline,16,600,600,0.5145583333333333,0.03666666666666668,0.0,0.0,0.013333333333333334,0.006666666666666667,0.075,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,1,matched_reference_lira_offline,16,200,200,0.5022249999999999,0.05500000000000002,0.01,0.0,0.025,0.005,0.1,0.045
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,1,matched_reference_lira_offline,16,200,200,0.5263,0.06999999999999995,0.02,0.0,0.02,0.0,0.06,0.05
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,1,matched_reference_lira_offline,16,200,200,0.515,0.050000000000000044,0.0,0.0,0.01,0.01,0.055,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,0,matched_reference_lira_offline_fixed_variance,16,600,600,0.49406944444444445,0.020000000000000018,0.0,0.0,0.008333333333333333,0.01,0.03166666666666667,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,0,matched_reference_lira_offline_fixed_variance,16,200,200,0.483425,0.024999999999999994,0.0,0.0,0.015,0.005,0.04,0.04
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,0,matched_reference_lira_offline_fixed_variance,16,200,200,0.45865,0.015000000000000013,0.0,0.0,0.005,0.005,0.03,0.04
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,0,matched_reference_lira_offline_fixed_variance,16,200,200,0.539025,0.1050000000000001,0.005,0.0,0.015,0.01,0.035,0.02
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,1,matched_reference_lira_offline_fixed_variance,16,600,600,0.5153027777777778,0.04999999999999999,0.0,0.0,0.005,0.005,0.06333333333333334,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,1,matched_reference_lira_offline_fixed_variance,16,200,200,0.50295,0.07499999999999998,0.005,0.0,0.02,0.01,0.055,0.05
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,1,matched_reference_lira_offline_fixed_variance,16,200,200,0.523525,0.08500000000000002,0.005,0.0,0.015,0.01,0.065,0.05
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,1,matched_reference_lira_offline_fixed_variance,16,200,200,0.5185500000000001,0.06500000000000006,0.0,0.0,0.01,0.01,0.07,0.045
overall,all_cells,leave_target_out,ideal_shot,128,0,affine_channel_lira,16,600,600,0.5054694444444444,0.05499999999999999,0.0,0.0,0.006666666666666667,0.006666666666666667,0.04666666666666667,0.05
overall,all_cells,leave_target_out,ideal_shot,128,0,deconvolved_lira,16,600,600,0.48919166666666664,0.020000000000000018,0.0016666666666666668,0.0,0.008333333333333333,0.01,0.05,0.043333333333333335
overall,all_cells,leave_target_out,ideal_shot,128,0,empirical_channel_lira,16,600,600,0.5001166666666667,0.039999999999999925,0.0,0.0,0.005,0.0033333333333333335,0.03833333333333333,0.04833333333333333
overall,all_cells,leave_target_out,ideal_shot,128,0,latent_lira_mismatched,16,600,600,0.4839805555555555,0.016666666666666607,0.0016666666666666668,0.0,0.005,0.01,0.055,0.05
overall,all_cells,leave_target_out,ideal_shot,128,0,loss_mia,0,600,600,0.5269138888888889,0.05999999999999994,0.0,0.0,0.01,0.01,0.051666666666666666,0.05
overall,all_cells,leave_target_out,ideal_shot,128,0,matched_reference_lira_offline,16,600,600,0.4803611111111111,0.011666666666666659,0.0,0.0,0.0033333333333333335,0.008333333333333333,0.043333333333333335,0.05
overall,all_cells,leave_target_out,ideal_shot,128,0,matched_reference_lira_offline_fixed_variance,16,600,600,0.48565555555555556,0.016666666666666663,0.0,0.0,0.01,0.01,0.043333333333333335,0.05
overall,all_cells,leave_target_out,ideal_shot,128,0,matched_reference_lira_online,16,600,600,0.47520277777777775,0.020000000000000018,0.0,0.0,0.0033333333333333335,0.006666666666666667,0.051666666666666666,0.05
overall,all_cells,leave_target_out,ideal_shot,128,0,matched_reference_lira_online_fixed_variance,16,600,600,0.47388055555555564,0.024999999999999994,0.0016666666666666668,0.0,0.011666666666666667,0.01,0.04666666666666667,0.05
overall,all_cells,leave_target_out,ideal_shot,128,0,noise_augmented_lira,16,600,600,0.48532222222222227,0.015000000000000013,0.0,0.0,0.0033333333333333335,0.0033333333333333335,0.03333333333333333,0.045
overall,all_cells,leave_target_out,ideal_shot,128,0,target_crossfit_learned_mia,0,600,600,0.5020944444444444,0.030000000000000027,0.0016666666666666668,0.0,0.021666666666666667,0.01,0.06333333333333334,0.04666666666666667
overall,all_cells,leave_target_out,ideal_shot,128,1,affine_channel_lira,16,600,600,0.5128527777777778,0.06,0.0,0.0,0.005,0.006666666666666667,0.06166666666666667,0.04666666666666667
overall,all_cells,leave_target_out,ideal_shot,128,1,deconvolved_lira,16,600,600,0.4905111111111111,0.026666666666666672,0.0033333333333333335,0.0,0.015,0.008333333333333333,0.04666666666666667,0.05
overall,all_cells,leave_target_out,ideal_shot,128,1,empirical_channel_lira,16,600,600,0.5064416666666667,0.065,0.0016666666666666668,0.0,0.013333333333333334,0.01,0.058333333333333334,0.04833333333333333
overall,all_cells,leave_target_out,ideal_shot,128,1,latent_lira_mismatched,16,600,600,0.488225,0.023333333333333317,0.005,0.0,0.015,0.008333333333333333,0.04,0.04666666666666667
overall,all_cells,leave_target_out,ideal_shot,128,1,loss_mia,0,600,600,0.5333361111111111,0.09166666666666667,0.0016666666666666668,0.0,0.008333333333333333,0.01,0.03833333333333333,0.04833333333333333
overall,all_cells,leave_target_out,ideal_shot,128,1,matched_reference_lira_offline,16,600,600,0.5144833333333334,0.04166666666666674,0.0033333333333333335,0.0,0.023333333333333334,0.006666666666666667,0.056666666666666664,0.05
overall,all_cells,leave_target_out,ideal_shot,128,1,matched_reference_lira_offline_fixed_variance,16,600,600,0.5201305555555555,0.06500000000000006,0.0,0.0,0.011666666666666667,0.006666666666666667,0.04666666666666667,0.04833333333333333
overall,all_cells,leave_target_out,ideal_shot,128,1,matched_reference_lira_online,16,600,600,0.523625,0.06333333333333335,0.008333333333333333,0.0,0.015,0.005,0.07833333333333334,0.05
overall,all_cells,leave_target_out,ideal_shot,128,1,matched_reference_lira_online_fixed_variance,16,600,600,0.5119722222222223,0.043333333333333335,0.0,0.0,0.01,0.01,0.04666666666666667,0.04833333333333333
overall,all_cells,leave_target_out,ideal_shot,128,1,noise_augmented_lira,16,600,600,0.5108305555555556,0.040000000000000036,0.0016666666666666668,0.0,0.008333333333333333,0.008333333333333333,0.06,0.04833333333333333
overall,all_cells,leave_target_out,ideal_shot,128,1,target_crossfit_learned_mia,0,600,600,0.48694166666666666,0.015000000000000013,0.0,0.0,0.006666666666666667,0.008333333333333333,0.041666666666666664,0.05
overall,all_cells,leave_target_out,noisy_shot,128,0,affine_channel_lira,16,600,600,0.5207972222222221,0.08666666666666667,0.0,0.0,0.008333333333333333,0.01,0.04,0.035
overall,all_cells,leave_target_out,noisy_shot,128,0,deconvolved_lira,16,600,600,0.5146194444444445,0.04666666666666669,0.0016666666666666668,0.0,0.015,0.01,0.06666666666666667,0.04833333333333333
overall,all_cells,leave_target_out,noisy_shot,128,0,empirical_channel_lira,16,600,600,0.5164888888888889,0.08333333333333337,0.0,0.0,0.008333333333333333,0.01,0.03833333333333333,0.05
overall,all_cells,leave_target_out,noisy_shot,128,0,latent_lira_mismatched,16,600,600,0.5127944444444444,0.04166666666666674,0.0,0.0,0.006666666666666667,0.01,0.051666666666666666,0.04833333333333333
overall,all_cells,leave_target_out,noisy_shot,128,0,loss_mia,0,600,600,0.5294972222222222,0.06500000000000006,0.0016666666666666668,0.0,0.008333333333333333,0.006666666666666667,0.05,0.04666666666666667
overall,all_cells,leave_target_out,noisy_shot,128,0,matched_reference_lira_offline,16,600,600,0.49525555555555556,0.023333333333333428,0.0,0.0,0.011666666666666667,0.008333333333333333,0.043333333333333335,0.05
overall,all_cells,leave_target_out,noisy_shot,128,0,matched_reference_lira_offline_fixed_variance,16,600,600,0.49406944444444445,0.020000000000000018,0.0,0.0,0.008333333333333333,0.01,0.03166666666666667,0.05
overall,all_cells,leave_target_out,noisy_shot,128,0,matched_reference_lira_online,16,600,600,0.5067611111111111,0.044999999999999984,0.0,0.0,0.008333333333333333,0.008333333333333333,0.043333333333333335,0.04833333333333333
overall,all_cells,leave_target_out,noisy_shot,128,0,matched_reference_lira_online_fixed_variance,16,600,600,0.5007277777777779,0.043333333333333335,0.0033333333333333335,0.0,0.015,0.01,0.07666666666666666,0.04833333333333333
overall,all_cells,leave_target_out,noisy_shot,128,0,noise_augmented_lira,16,600,600,0.5136916666666667,0.04833333333333334,0.0,0.0,0.008333333333333333,0.008333333333333333,0.03,0.05
overall,all_cells,leave_target_out,noisy_shot,128,0,target_crossfit_learned_mia,0,600,600,0.4946138888888889,0.03,0.0016666666666666668,0.0,0.01,0.01,0.056666666666666664,0.05
overall,all_cells,leave_target_out,noisy_shot,128,1,affine_channel_lira,16,600,600,0.5194722222222222,0.05333333333333329,0.0033333333333333335,0.0,0.02,0.008333333333333333,0.06,0.05
overall,all_cells,leave_target_out,noisy_shot,128,1,deconvolved_lira,16,600,600,0.4953444444444444,0.030000000000000013,0.006666666666666667,0.0,0.01,0.008333333333333333,0.04666666666666667,0.05
overall,all_cells,leave_target_out,noisy_shot,128,1,empirical_channel_lira,16,600,600,0.5144361111111111,0.046666666666666634,0.0016666666666666668,0.0,0.02,0.008333333333333333,0.04833333333333333,0.05
overall,all_cells,leave_target_out,noisy_shot,128,1,latent_lira_mismatched,16,600,600,0.48278055555555555,0.020000000000000004,0.005,0.0,0.01,0.0016666666666666668,0.05333333333333334,0.05
overall,all_cells,leave_target_out,noisy_shot,128,1,loss_mia,0,600,600,0.5360527777777777,0.08333333333333337,0.0,0.0,0.006666666666666667,0.01,0.03166666666666667,0.04666666666666667
overall,all_cells,leave_target_out,noisy_shot,128,1,matched_reference_lira_offline,16,600,600,0.5145583333333333,0.03666666666666668,0.0,0.0,0.013333333333333334,0.006666666666666667,0.075,0.05
overall,all_cells,leave_target_out,noisy_shot,128,1,matched_reference_lira_offline_fixed_variance,16,600,600,0.5153027777777778,0.04999999999999999,0.0,0.0,0.005,0.005,0.06333333333333334,0.05
overall,all_cells,leave_target_out,noisy_shot,128,1,matched_reference_lira_online,16,600,600,0.5297166666666667,0.08000000000000007,0.005,0.0,0.02,0.008333333333333333,0.07,0.05
overall,all_cells,leave_target_out,noisy_shot,128,1,matched_reference_lira_online_fixed_variance,16,600,600,0.5309777777777778,0.07166666666666668,0.0,0.0,0.013333333333333334,0.01,0.07,0.05
overall,all_cells,leave_target_out,noisy_shot,128,1,noise_augmented_lira,16,600,600,0.5067444444444444,0.03500000000000003,0.01,0.0,0.016666666666666666,0.01,0.051666666666666666,0.04833333333333333
overall,all_cells,leave_target_out,noisy_shot,128,1,target_crossfit_learned_mia,0,600,600,0.5121388888888889,0.036666666666666625,0.0,0.0,0.013333333333333334,0.008333333333333333,0.06166666666666667,0.05
