target_id,experiment,dataset,architecture,role,seed,model_seed,data_seed,structural_cell_id,fm_kind,reps,depth,attack,access,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,tpr_at_0_05_fpr,attained_fpr_for_0_05,tpr_at_0_10_fpr,attained_fpr_for_0_10,n_member,n_nonmember,anchors,binary_steps,mean_label_queries,initial_accuracy,score_definition,scope_note,ci_method,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds,sample_score_file
MNIST_QNN_zz_r5_d2_s45,multiseed_factorial,MNIST,QNN,zz_r5_d2,45,45,43,zz_r5_d2,zz,5,2,label_only_chord_boundary_l2,predicted class labels only; candidate labels and held-out validation anchors,0.625425,0.5728746875,0.6787275,5000,0.125,0.045,0.205,0.095,200,200,16,10,98.6,0.61,minimum observed input-space distance to a changed predicted label along nearest differently-classified validation-anchor chords; initially misclassified samples receive distance zero,genuine class-label-only decision-boundary proxy; not gradient-refined HopSkipJump/QEBA and not a certified minimum boundary distance,stratified percentile bootstrap over member/non-member records,0.605,0.21000000000000002,0.51,0.3,2.5586862564086914,5,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/label_only_boundary/sample_scores/MNIST_QNN_zz_r5_d2_s45.csv
