target_id,experiment,dataset,architecture,role,seed,model_seed,data_seed,structural_cell_id,fm_kind,reps,depth,attack,access,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,tpr_at_0_05_fpr,attained_fpr_for_0_05,tpr_at_0_10_fpr,attained_fpr_for_0_10,n_member,n_nonmember,anchors,binary_steps,mean_label_queries,initial_accuracy,score_definition,scope_note,ci_method,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds,sample_score_file
MNIST_QNN_eff_su2_r5_d6_s44,multiseed_factorial,MNIST,QNN,eff_su2_r5_d6,44,44,43,eff_su2_r5_d6,eff_su2,5,6,label_only_chord_boundary_l2,predicted class labels only; candidate labels and held-out validation anchors,0.5883875,0.532948125,0.643875,5000,0.095,0.04,0.15,0.1,200,200,16,10,140.2,0.87,minimum observed input-space distance to a changed predicted label along nearest differently-classified validation-anchor chords; initially misclassified samples receive distance zero,genuine class-label-only decision-boundary proxy; not gradient-refined HopSkipJump/QEBA and not a certified minimum boundary distance,stratified percentile bootstrap over member/non-member records,0.5625,0.125,0.875,0.75,1.6467727422714233,5,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/label_only_boundary/sample_scores/MNIST_QNN_eff_su2_r5_d6_s44.csv
