target_id,structural_cell_id,fm_kind,reps,depth,model_seed,data_seed,mode,queries,shots,total_shots_per_target_record,simulator_seed,attack,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,tpr_at_0_05_fpr,attained_fpr_for_0_05,tpr_at_0_10_fpr,attained_fpr_for_0_10,n_member,n_nonmember,num_reference_models,reference_calibration_circuit_shots,reference_execution_reused,reference_cache,target_attack_circuit_shots,calibration_timestamp,backend_name,snapshot_manifest_sha256,sample_score_file,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds
MNIST_QNN_eff_su2_r1_d2_p7_s144,eff_su2_r1_d2,eff_su2,1,2,144,143,ideal_shot,1,128,128,0,lira_online,0.489104,0.4677924,0.511063725,200,0.043,0.05,0.113,0.1,1000,1000,16,4096000,True,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/reference_cache/eff_su2_r1_d2_wd0_2c21669778be892373bd.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d2_p7_s144_ideal_shot_sim0.npz,0.474,-0.05199999999999999,0.374,0.426,0.1485939115514614,5
MNIST_QNN_eff_su2_r1_d2_p7_s144,eff_su2_r1_d2,eff_su2,1,2,144,143,ideal_shot,1,128,128,0,lira_online_fixed_variance,0.501854,0.48178665,0.524882425,200,0.045,0.049,0.102,0.1,1000,1000,16,4096000,True,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/reference_cache/eff_su2_r1_d2_wd0_2c21669778be892373bd.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d2_p7_s144_ideal_shot_sim0.npz,0.5105,0.02100000000000002,0.44,0.419,0.02907578114035947,5
MNIST_QNN_eff_su2_r1_d2_p7_s144,eff_su2_r1_d2,eff_su2,1,2,144,143,ideal_shot,1,128,128,0,lira_offline,0.498102,0.47650614999999996,0.52198085,200,0.053,0.05,0.095,0.1,1000,1000,16,4096000,True,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/reference_cache/eff_su2_r1_d2_wd0_2c21669778be892373bd.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d2_p7_s144_ideal_shot_sim0.npz,0.489,-0.02200000000000002,0.438,0.46,2.156524343791294,5
MNIST_QNN_eff_su2_r1_d2_p7_s144,eff_su2_r1_d2,eff_su2,1,2,144,143,ideal_shot,1,128,128,0,lira_offline_fixed_variance,0.500397,0.47445950000000003,0.5308798,200,0.044,0.049,0.106,0.099,1000,1000,16,4096000,True,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/reference_cache/eff_su2_r1_d2_wd0_2c21669778be892373bd.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d2_p7_s144_ideal_shot_sim0.npz,0.49050000000000005,-0.018999999999999906,0.548,0.567,1.9132230491435789,5
MNIST_QNN_eff_su2_r1_d2_p7_s144,eff_su2_r1_d2,eff_su2,1,2,144,143,ideal_shot,1,128,128,0,global_true_class_log_odds,0.5191899999999999,0.49293985,0.5440020750000001,200,0.073,0.049,0.098,0.1,1000,1000,16,4096000,True,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/reference_cache/eff_su2_r1_d2_wd0_2c21669778be892373bd.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d2_p7_s144_ideal_shot_sim0.npz,0.5,0.0,0.445,0.445,1.4118172440381695,5
MNIST_QNN_eff_su2_r1_d2_p7_s144,eff_su2_r1_d2,eff_su2,1,2,144,143,ideal_shot,1,128,128,1,lira_online,0.506362,0.48460305,0.530107425,200,0.049,0.05,0.115,0.1,1000,1000,16,4096000,True,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/reference_cache/eff_su2_r1_d2_wd0_2c21669778be892373bd.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d2_p7_s144_ideal_shot_sim1.npz,0.505,0.010000000000000009,0.658,0.648,-0.29887752258583156,5
MNIST_QNN_eff_su2_r1_d2_p7_s144,eff_su2_r1_d2,eff_su2,1,2,144,143,ideal_shot,1,128,128,1,lira_online_fixed_variance,0.5126860000000001,0.486355725,0.539788375,200,0.05,0.048,0.097,0.098,1000,1000,16,4096000,True,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/reference_cache/eff_su2_r1_d2_wd0_2c21669778be892373bd.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d2_p7_s144_ideal_shot_sim1.npz,0.5055000000000001,0.01100000000000001,0.665,0.654,0.009728221019748462,5
MNIST_QNN_eff_su2_r1_d2_p7_s144,eff_su2_r1_d2,eff_su2,1,2,144,143,ideal_shot,1,128,128,1,lira_offline,0.491488,0.46652395,0.5151576,200,0.046,0.049,0.088,0.099,1000,1000,16,4096000,True,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/reference_cache/eff_su2_r1_d2_wd0_2c21669778be892373bd.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d2_p7_s144_ideal_shot_sim1.npz,0.4935,-0.013000000000000012,0.244,0.257,2.7921655252300326,5
MNIST_QNN_eff_su2_r1_d2_p7_s144,eff_su2_r1_d2,eff_su2,1,2,144,143,ideal_shot,1,128,128,1,lira_offline_fixed_variance,0.490261,0.46576972499999997,0.51305845,200,0.053,0.05,0.111,0.1,1000,1000,16,4096000,True,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/reference_cache/eff_su2_r1_d2_wd0_2c21669778be892373bd.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d2_p7_s144_ideal_shot_sim1.npz,0.48750000000000004,-0.025000000000000022,0.511,0.536,1.9457012159088107,5
MNIST_QNN_eff_su2_r1_d2_p7_s144,eff_su2_r1_d2,eff_su2,1,2,144,143,ideal_shot,1,128,128,1,global_true_class_log_odds,0.53336,0.505792325,0.55519255,200,0.055,0.05,0.109,0.098,1000,1000,16,4096000,True,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/reference_cache/eff_su2_r1_d2_wd0_2c21669778be892373bd.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d2_p7_s144_ideal_shot_sim1.npz,0.5305,0.061000000000000054,0.654,0.593,-0.004182583230678216,5
