target_id,structural_cell_id,fm_kind,reps,depth,model_seed,data_seed,mode,queries,shots,total_shots_per_target_record,simulator_seed,attack,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,tpr_at_0_05_fpr,attained_fpr_for_0_05,tpr_at_0_10_fpr,attained_fpr_for_0_10,n_member,n_nonmember,num_reference_models,reference_calibration_circuit_shots,reference_execution_reused,reference_cache,target_attack_circuit_shots,calibration_timestamp,backend_name,snapshot_manifest_sha256,sample_score_file,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds
MNIST_QNN_eff_su2_r1_d2_p7_s145,eff_su2_r1_d2,eff_su2,1,2,145,143,ideal_shot,1,128,128,0,lira_online,0.46341099999999996,0.434908725,0.48464694999999997,200,0.04,0.049,0.086,0.1,1000,1000,16,4096000,True,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/reference_cache/eff_su2_r1_d2_wd0_2c21669778be892373bd.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d2_p7_s145_ideal_shot_sim0.npz,0.4915,-0.017000000000000015,0.771,0.788,-3.534245063987118,5
MNIST_QNN_eff_su2_r1_d2_p7_s145,eff_su2_r1_d2,eff_su2,1,2,145,143,ideal_shot,1,128,128,0,lira_online_fixed_variance,0.476764,0.4550326,0.5005398750000001,200,0.044,0.048,0.086,0.099,1000,1000,16,4096000,True,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/reference_cache/eff_su2_r1_d2_wd0_2c21669778be892373bd.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d2_p7_s145_ideal_shot_sim0.npz,0.496,-0.007999999999999896,0.931,0.939,-1.3618459666796436,5
MNIST_QNN_eff_su2_r1_d2_p7_s145,eff_su2_r1_d2,eff_su2,1,2,145,143,ideal_shot,1,128,128,0,lira_offline,0.469479,0.4471866,0.492380575,200,0.04,0.048,0.076,0.1,1000,1000,16,4096000,True,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/reference_cache/eff_su2_r1_d2_wd0_2c21669778be892373bd.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d2_p7_s145_ideal_shot_sim0.npz,0.488,-0.02400000000000002,0.839,0.863,1.1314025042859588,5
MNIST_QNN_eff_su2_r1_d2_p7_s145,eff_su2_r1_d2,eff_su2,1,2,145,143,ideal_shot,1,128,128,0,lira_offline_fixed_variance,0.475833,0.45410564999999997,0.49988345,200,0.031,0.045,0.1,0.1,1000,1000,16,4096000,True,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/reference_cache/eff_su2_r1_d2_wd0_2c21669778be892373bd.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d2_p7_s145_ideal_shot_sim0.npz,0.503,0.006000000000000005,0.973,0.967,1.8303045393222104,5
MNIST_QNN_eff_su2_r1_d2_p7_s145,eff_su2_r1_d2,eff_su2,1,2,145,143,ideal_shot,1,128,128,0,global_true_class_log_odds,0.5280334999999999,0.5060928375,0.5561381125,200,0.045,0.05,0.095,0.1,1000,1000,16,4096000,True,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/reference_cache/eff_su2_r1_d2_wd0_2c21669778be892373bd.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d2_p7_s145_ideal_shot_sim0.npz,0.525,0.04999999999999999,0.374,0.324,1.5771532883018637,5
MNIST_QNN_eff_su2_r1_d2_p7_s145,eff_su2_r1_d2,eff_su2,1,2,145,143,ideal_shot,1,128,128,1,lira_online,0.48871499999999996,0.46584705,0.5164230500000001,200,0.045,0.047,0.086,0.1,1000,1000,16,4096000,True,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/reference_cache/eff_su2_r1_d2_wd0_2c21669778be892373bd.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d2_p7_s145_ideal_shot_sim1.npz,0.4915,-0.017000000000000015,0.144,0.161,0.44452028276657374,5
MNIST_QNN_eff_su2_r1_d2_p7_s145,eff_su2_r1_d2,eff_su2,1,2,145,143,ideal_shot,1,128,128,1,lira_online_fixed_variance,0.503404,0.4807907,0.5283540250000001,200,0.032,0.047,0.075,0.098,1000,1000,16,4096000,True,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/reference_cache/eff_su2_r1_d2_wd0_2c21669778be892373bd.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d2_p7_s145_ideal_shot_sim1.npz,0.49850000000000005,-0.0030000000000000027,0.459,0.462,0.0007881857473346354,5
MNIST_QNN_eff_su2_r1_d2_p7_s145,eff_su2_r1_d2,eff_su2,1,2,145,143,ideal_shot,1,128,128,1,lira_offline,0.49838799999999994,0.470081975,0.527196075,200,0.042,0.049,0.07,0.097,1000,1000,16,4096000,True,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/reference_cache/eff_su2_r1_d2_wd0_2c21669778be892373bd.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d2_p7_s145_ideal_shot_sim1.npz,0.5,0.0,0.8,0.8,1.5801655221618558,5
MNIST_QNN_eff_su2_r1_d2_p7_s145,eff_su2_r1_d2,eff_su2,1,2,145,143,ideal_shot,1,128,128,1,lira_offline_fixed_variance,0.498491,0.47096915,0.5185355,200,0.035,0.05,0.076,0.099,1000,1000,16,4096000,True,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/reference_cache/eff_su2_r1_d2_wd0_2c21669778be892373bd.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d2_p7_s145_ideal_shot_sim1.npz,0.511,0.02200000000000002,0.497,0.475,2.050419166916394,5
MNIST_QNN_eff_su2_r1_d2_p7_s145,eff_su2_r1_d2,eff_su2,1,2,145,143,ideal_shot,1,128,128,1,global_true_class_log_odds,0.5248085,0.4976996,0.550103675,200,0.055,0.05,0.085,0.098,1000,1000,16,4096000,True,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/reference_cache/eff_su2_r1_d2_wd0_2c21669778be892373bd.npz,256000,2026-08-21T21:16:41+08:00,ibm_kingston,7af4abc6763339615cc42bd00fafb532e3c44a31c14bc574c88456a496136a2f,/home/najeeb/chanLira/channel_lira_results/phase7/stage1_pilot/noisy_lira/sample_scores/MNIST_QNN_eff_su2_r1_d2_p7_s145_ideal_shot_sim1.npz,0.5035000000000001,0.007000000000000006,0.605,0.598,0.7409049000663535,5
