fpr,tpr,threshold
0.0,0.0,inf
0.025,0.0,0.63593197
0.025,0.025,0.63143486
0.075,0.025,0.5999312
0.075,0.1,0.5903167
0.15,0.1,0.5832984
0.15,0.125,0.5815718
0.175,0.125,0.5747582
0.175,0.2,0.56307554
0.2,0.2,0.5630156
0.2,0.225,0.5618033
0.225,0.225,0.558604
0.225,0.25,0.5544902
0.275,0.25,0.5501232
0.275,0.275,0.53745574
0.3,0.275,0.53430647
0.3,0.325,0.52927923
0.325,0.325,0.52861494
0.325,0.375,0.5172346
0.35,0.375,0.5164965
0.35,0.575,0.499427
0.375,0.575,0.49658653
0.375,0.6,0.4965131
0.5,0.6,0.489042
0.5,0.625,0.4848228
0.525,0.625,0.48400468
0.525,0.65,0.4750286
0.55,0.65,0.47193184
0.55,0.7,0.46507552
0.575,0.7,0.4621043
0.575,0.725,0.4615359
0.6,0.725,0.46018812
0.6,0.775,0.45943707
0.625,0.775,0.45878038
0.625,0.8,0.4550169
0.675,0.8,0.45309412
0.675,0.825,0.45003456
0.7,0.825,0.44797155
0.7,0.85,0.44437736
0.75,0.85,0.43524852
0.75,0.875,0.43127033
0.775,0.875,0.42688343
0.775,0.925,0.41900226
0.85,0.925,0.38387898
0.85,0.95,0.35211542
0.875,0.95,0.35122278
0.875,0.975,0.34824336
0.925,0.975,0.29651445
0.925,1.0,0.2585068
1.0,1.0,0.18117677
