target_id,experiment,dataset,architecture,role,seed,model_seed,data_seed,structural_cell_id,fm_kind,reps,depth,attack,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,tpr_at_0_05_fpr,attained_fpr_for_0_05,tpr_at_0_10_fpr,attained_fpr_for_0_10,n_member,n_nonmember,num_reference_models,reference_epochs,reference_candidate_protocol,score_statistic,ci_method,sample_score_file,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds
MNIST_QNN_z_r5_d2_s43,multiseed_factorial,MNIST,QNN,z_r5_d2,43,43,43,z_r5_d2,z,5,2,lira_online,0.54595,0.489521875,0.600925625,5000,0.125,0.045,0.185,0.095,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_z_r5_d2_s43.npz,0.51,0.020000000000000018,0.645,0.625,-1.5999990394986296,5
MNIST_QNN_z_r5_d2_s43,multiseed_factorial,MNIST,QNN,z_r5_d2,43,43,43,z_r5_d2,z,5,2,lira_online_fixed_variance,0.5753,0.5179487500000001,0.6323012499999999,5000,0.185,0.05,0.24,0.095,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_z_r5_d2_s43.npz,0.5575,0.11499999999999999,0.21,0.095,1.117609981916093,5
MNIST_QNN_z_r5_d2_s43,multiseed_factorial,MNIST,QNN,z_r5_d2,43,43,43,z_r5_d2,z,5,2,lira_offline,0.4842,0.4282925,0.541525,5000,0.07,0.05,0.105,0.085,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_z_r5_d2_s43.npz,0.5075000000000001,0.015000000000000013,0.25,0.235,2.0951070916581713,5
MNIST_QNN_z_r5_d2_s43,multiseed_factorial,MNIST,QNN,z_r5_d2,43,43,43,z_r5_d2,z,5,2,lira_offline_fixed_variance,0.516025,0.45807437500000003,0.571825625,5000,0.105,0.05,0.225,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_z_r5_d2_s43.npz,0.5675,0.135,0.245,0.11,2.2182340427242453,5
MNIST_QNN_z_r5_d2_s43,multiseed_factorial,MNIST,QNN,z_r5_d2,43,43,43,z_r5_d2,z,5,2,global_true_class_log_odds,0.6313249999999999,0.5766737500000001,0.684250625,5000,0.1,0.05,0.2,0.1,200,200,16,[100],400 target-candidate records; each candidate IN in exactly half of references; each reference trains on 200 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/lira_reference_mia/sample_scores/MNIST_QNN_z_r5_d2_s43.npz,0.6,0.19999999999999996,0.69,0.49,-0.7151761813674793,5
