name,kind,target_id,structural_cell_id,reference_id,gpu,status,returncode,seconds,log
train_eff_su2_r1_d2_wd0_ref000,train_reference,MNIST_QNN_eff_su2_r1_d2_s43,eff_su2_r1_d2_wd0,0,0,ok,0,200.67760300636292,/home/najeeb/chanLira/channel_lira_results/noisy_reference_scaleup_phase6/references/logs/train_eff_su2_r1_d2_wd0_ref000.log
train_eff_su2_r1_d2_wd0_ref001,train_reference,MNIST_QNN_eff_su2_r1_d2_s43,eff_su2_r1_d2_wd0,1,1,ok,0,200.84466934204102,/home/najeeb/chanLira/channel_lira_results/noisy_reference_scaleup_phase6/references/logs/train_eff_su2_r1_d2_wd0_ref001.log
train_eff_su2_r1_d2_wd0_ref003,train_reference,MNIST_QNN_eff_su2_r1_d2_s43,eff_su2_r1_d2_wd0,3,1,ok,0,191.0342345237732,/home/najeeb/chanLira/channel_lira_results/noisy_reference_scaleup_phase6/references/logs/train_eff_su2_r1_d2_wd0_ref003.log
train_eff_su2_r1_d2_wd0_ref002,train_reference,MNIST_QNN_eff_su2_r1_d2_s43,eff_su2_r1_d2_wd0,2,0,ok,0,192.0936257839203,/home/najeeb/chanLira/channel_lira_results/noisy_reference_scaleup_phase6/references/logs/train_eff_su2_r1_d2_wd0_ref002.log
train_eff_su2_r1_d2_wd0_ref005,train_reference,MNIST_QNN_eff_su2_r1_d2_s43,eff_su2_r1_d2_wd0,5,0,ok,0,194.95420336723328,/home/najeeb/chanLira/channel_lira_results/noisy_reference_scaleup_phase6/references/logs/train_eff_su2_r1_d2_wd0_ref005.log
train_eff_su2_r1_d2_wd0_ref004,train_reference,MNIST_QNN_eff_su2_r1_d2_s43,eff_su2_r1_d2_wd0,4,1,ok,0,199.72731828689575,/home/najeeb/chanLira/channel_lira_results/noisy_reference_scaleup_phase6/references/logs/train_eff_su2_r1_d2_wd0_ref004.log
train_eff_su2_r1_d2_wd0_ref006,train_reference,MNIST_QNN_eff_su2_r1_d2_s43,eff_su2_r1_d2_wd0,6,0,ok,0,195.97281789779663,/home/najeeb/chanLira/channel_lira_results/noisy_reference_scaleup_phase6/references/logs/train_eff_su2_r1_d2_wd0_ref006.log
train_eff_su2_r1_d2_wd0_ref007,train_reference,MNIST_QNN_eff_su2_r1_d2_s43,eff_su2_r1_d2_wd0,7,1,ok,0,200.2465362548828,/home/najeeb/chanLira/channel_lira_results/noisy_reference_scaleup_phase6/references/logs/train_eff_su2_r1_d2_wd0_ref007.log
train_eff_su2_r1_d2_wd0_ref008,train_reference,MNIST_QNN_eff_su2_r1_d2_s43,eff_su2_r1_d2_wd0,8,0,ok,0,194.070951461792,/home/najeeb/chanLira/channel_lira_results/noisy_reference_scaleup_phase6/references/logs/train_eff_su2_r1_d2_wd0_ref008.log
train_eff_su2_r1_d2_wd0_ref009,train_reference,MNIST_QNN_eff_su2_r1_d2_s43,eff_su2_r1_d2_wd0,9,1,ok,0,197.20753407478333,/home/najeeb/chanLira/channel_lira_results/noisy_reference_scaleup_phase6/references/logs/train_eff_su2_r1_d2_wd0_ref009.log
train_eff_su2_r1_d2_wd0_ref010,train_reference,MNIST_QNN_eff_su2_r1_d2_s43,eff_su2_r1_d2_wd0,10,0,ok,0,198.57611989974976,/home/najeeb/chanLira/channel_lira_results/noisy_reference_scaleup_phase6/references/logs/train_eff_su2_r1_d2_wd0_ref010.log
train_eff_su2_r1_d2_wd0_ref011,train_reference,MNIST_QNN_eff_su2_r1_d2_s43,eff_su2_r1_d2_wd0,11,1,ok,0,202.98424172401428,/home/najeeb/chanLira/channel_lira_results/noisy_reference_scaleup_phase6/references/logs/train_eff_su2_r1_d2_wd0_ref011.log
train_eff_su2_r1_d2_wd0_ref012,train_reference,MNIST_QNN_eff_su2_r1_d2_s43,eff_su2_r1_d2_wd0,12,0,ok,0,210.08765292167664,/home/najeeb/chanLira/channel_lira_results/noisy_reference_scaleup_phase6/references/logs/train_eff_su2_r1_d2_wd0_ref012.log
train_eff_su2_r1_d2_wd0_ref013,train_reference,MNIST_QNN_eff_su2_r1_d2_s43,eff_su2_r1_d2_wd0,13,1,ok,0,209.46894526481628,/home/najeeb/chanLira/channel_lira_results/noisy_reference_scaleup_phase6/references/logs/train_eff_su2_r1_d2_wd0_ref013.log
train_eff_su2_r1_d2_wd0_ref014,train_reference,MNIST_QNN_eff_su2_r1_d2_s43,eff_su2_r1_d2_wd0,14,0,ok,0,203.09558606147766,/home/najeeb/chanLira/channel_lira_results/noisy_reference_scaleup_phase6/references/logs/train_eff_su2_r1_d2_wd0_ref014.log
train_eff_su2_r1_d2_wd0_ref015,train_reference,MNIST_QNN_eff_su2_r1_d2_s43,eff_su2_r1_d2_wd0,15,1,ok,0,202.2756962776184,/home/najeeb/chanLira/channel_lira_results/noisy_reference_scaleup_phase6/references/logs/train_eff_su2_r1_d2_wd0_ref015.log
