target_id,attack,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,n_member,n_nonmember,fpr_resolution,membership_convention,source_file,ci_method,bootstrap_unit,bootstrap_replicates,experiment,role,dataset,architecture,fm_kind,n_wires,reps,depth,ql_ent,ql_op,model_seed,data_seed,seed,structural_cell_id,risk_level,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds,tpr_at_requested_fpr_0p05,attained_fpr_0p05,expected_false_positives_0p05,resolvable_0p05,tpr_at_requested_fpr_0p1,attained_fpr_0p1,expected_false_positives_0p1,resolvable_0p1
SmokeArch_high_reupload_qnn_s44,loss,0.8466666666666667,0.7656666666666667,0.9018888888888889,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/architecture_runs/architecture_control/SmokeArch_high_reupload_qnn_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,architecture_control,high_reupload,MNIST,qnn,zz,6,5,2,linear,crz,44,43,44,high_reupload|qnn,high,0.7666666666666666,0.5333333333333333,0.6666666666666666,0.13333333333333333,-0.46172119677066803,2,0.23333333333333334,0.0,1.5,False,0.7,0.1,3.0,True
SmokeArch_high_reupload_qnn_s45,loss,0.821111111111111,0.7622222222222221,0.8711111111111113,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/architecture_runs/architecture_control/SmokeArch_high_reupload_qnn_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,architecture_control,high_reupload,MNIST,qnn,zz,6,5,2,linear,crz,45,43,45,high_reupload|qnn,high,0.7666666666666666,0.5333333333333333,0.7,0.16666666666666666,-0.48195649683475494,2,0.4,0.03333333333333333,1.5,False,0.7,0.1,3.0,True
SmokeArch_low_reupload_hqnn_s43,loss,0.6111111111111112,0.5557777777777778,0.723888888888889,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/architecture_runs/architecture_control/SmokeArch_low_reupload_hqnn_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,architecture_control,low_reupload,MNIST,hqnn,z,6,1,2,linear,crz,43,43,43,low_reupload|hqnn,low,0.6333333333333333,0.2666666666666667,0.43333333333333335,0.16666666666666666,-0.5008684694766998,2,0.1,0.03333333333333333,1.5,False,0.23333333333333334,0.1,3.0,True
SmokeArch_low_reupload_hqnn_s44,loss,0.591111111111111,0.5857777777777777,0.7097777777777778,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/architecture_runs/architecture_control/SmokeArch_low_reupload_hqnn_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,architecture_control,low_reupload,MNIST,hqnn,z,6,1,2,linear,crz,44,43,44,low_reupload|hqnn,low,0.5333333333333333,0.06666666666666665,0.5333333333333333,0.4666666666666667,-0.5414905101060867,2,0.03333333333333333,0.0,1.5,False,0.13333333333333333,0.06666666666666667,3.0,True
SmokeArch_low_reupload_hqnn_s45,loss,0.7344444444444445,0.7226666666666667,0.7845555555555556,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/architecture_runs/architecture_control/SmokeArch_low_reupload_hqnn_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,architecture_control,low_reupload,MNIST,hqnn,z,6,1,2,linear,crz,45,43,45,low_reupload|hqnn,low,0.65,0.30000000000000004,0.4666666666666667,0.16666666666666666,-0.4662320911884308,2,0.2,0.03333333333333333,1.5,False,0.4666666666666667,0.06666666666666667,3.0,True
SmokeArch_low_reupload_mlp_qnn_s43,loss,0.5966666666666666,0.4713333333333333,0.7328888888888888,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/architecture_runs/architecture_control/SmokeArch_low_reupload_mlp_qnn_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,architecture_control,low_reupload,MNIST,mlp_qnn,z,6,1,2,linear,crz,43,43,43,low_reupload|mlp_qnn,low,0.6000000000000001,0.2,0.43333333333333335,0.23333333333333334,-0.4689822793006897,2,0.13333333333333333,0.03333333333333333,1.5,False,0.23333333333333334,0.1,3.0,True
SmokeArch_low_reupload_mlp_qnn_s44,loss,0.5811111111111111,0.5603333333333332,0.697,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/architecture_runs/architecture_control/SmokeArch_low_reupload_mlp_qnn_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,architecture_control,low_reupload,MNIST,mlp_qnn,z,6,1,2,linear,crz,44,43,44,low_reupload|mlp_qnn,low,0.5166666666666666,0.033333333333333326,0.5333333333333333,0.5,-0.5999936759471893,2,0.06666666666666667,0.03333333333333333,1.5,False,0.23333333333333334,0.1,3.0,True
SmokeArch_low_reupload_mlp_qnn_s45,loss,0.6255555555555555,0.5462222222222223,0.7034444444444444,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/architecture_runs/architecture_control/SmokeArch_low_reupload_mlp_qnn_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,architecture_control,low_reupload,MNIST,mlp_qnn,z,6,1,2,linear,crz,45,43,45,low_reupload|mlp_qnn,low,0.5333333333333333,0.06666666666666665,0.5,0.43333333333333335,-0.6049665808677673,2,0.3,0.03333333333333333,1.5,False,0.3333333333333333,0.06666666666666667,3.0,True
SmokeArch_low_reupload_qcnn_s43,loss,0.6788888888888889,0.578,0.8115555555555555,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/architecture_runs/architecture_control/SmokeArch_low_reupload_qcnn_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,architecture_control,low_reupload,MNIST,qcnn,z,6,1,2,linear,crz,43,43,43,low_reupload|qcnn,low,0.6166666666666667,0.23333333333333334,0.5,0.26666666666666666,-0.5017389357089996,2,0.13333333333333333,0.0,1.5,False,0.36666666666666664,0.06666666666666667,3.0,True
SmokeArch_low_reupload_qcnn_s44,loss,0.6722222222222222,0.6735555555555556,0.7276666666666667,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/architecture_runs/architecture_control/SmokeArch_low_reupload_qcnn_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,architecture_control,low_reupload,MNIST,qcnn,z,6,1,2,linear,crz,44,43,44,low_reupload|qcnn,low,0.5833333333333333,0.16666666666666663,0.6333333333333333,0.4666666666666667,-0.5740204900503159,2,0.1,0.0,1.5,False,0.3,0.1,3.0,True
SmokeArch_low_reupload_qcnn_s45,loss,0.7977777777777778,0.7792222222222221,0.8388888888888889,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/architecture_runs/architecture_control/SmokeArch_low_reupload_qcnn_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,architecture_control,low_reupload,MNIST,qcnn,z,6,1,2,linear,crz,45,43,45,low_reupload|qcnn,low,0.7166666666666667,0.43333333333333335,0.5333333333333333,0.1,-0.474879190325737,2,0.4,0.03333333333333333,1.5,False,0.6,0.1,3.0,True
SmokeArch_low_reupload_qnn_s43,loss,0.8033333333333333,0.7444444444444445,0.861,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/architecture_runs/architecture_control/SmokeArch_low_reupload_qnn_s43/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,architecture_control,low_reupload,MNIST,qnn,z,6,1,2,linear,crz,43,43,43,low_reupload|qnn,low,0.7,0.39999999999999997,0.6666666666666666,0.26666666666666666,-0.5648945868015289,2,0.3,0.03333333333333333,1.5,False,0.36666666666666664,0.1,3.0,True
SmokeArch_low_reupload_qnn_s44,loss,0.8866666666666667,0.7654444444444444,0.9194444444444444,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/architecture_runs/architecture_control/SmokeArch_low_reupload_qnn_s44/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,architecture_control,low_reupload,MNIST,qnn,z,6,1,2,linear,crz,44,43,44,low_reupload|qnn,low,0.75,0.5,0.6333333333333333,0.13333333333333333,-0.4562121629714966,2,0.6,0.03333333333333333,1.5,False,0.6666666666666666,0.1,3.0,True
SmokeArch_low_reupload_qnn_s45,loss,0.8155555555555556,0.7786666666666666,0.8776666666666667,5,30,30,0.03333333333333333,0=member,/home/najeeb/quarift_neurips_rebutal_2/reviewer_smoke/architecture_runs/architecture_control/SmokeArch_low_reupload_qnn_s45/target_attack_data.pt,stratified percentile bootstrap over member/non-member records,records,5,architecture_control,low_reupload,MNIST,qnn,z,6,1,2,linear,crz,45,43,45,low_reupload|qnn,low,0.75,0.49999999999999994,0.7,0.2,-0.5001853704452515,2,0.36666666666666664,0.03333333333333333,1.5,False,0.6,0.1,3.0,True
