target_id,experiment,dataset,architecture,role,seed,model_seed,data_seed,structural_cell_id,fm_kind,reps,depth,attack,auc,auc_record_ci95_low,auc_record_ci95_high,valid_record_bootstrap_replicates,tpr_at_0_05_fpr,attained_fpr_for_0_05,tpr_at_0_10_fpr,attained_fpr_for_0_10,n_member,n_nonmember,num_reference_models,reference_epochs,reference_candidate_protocol,score_statistic,ci_method,sample_score_file,balanced_accuracy_crossfit,membership_advantage_crossfit,crossfit_tpr,crossfit_fpr,threshold_median,threshold_folds
MNIST_QNN_zz_r1_d6_p7_s145,channel_lira_phase7,MNIST,QNN,zz_r1_d6,145,145,143,zz_r1_d6_wd0,zz,1,6,lira_online,0.531323,0.509359525,0.55302275,200,0.065,0.05,0.114,0.1,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r1_d6_p7_s145.npz,0.508,0.016000000000000014,0.666,0.65,-0.4341158607800034,5
MNIST_QNN_zz_r1_d6_p7_s145,channel_lira_phase7,MNIST,QNN,zz_r1_d6,145,145,143,zz_r1_d6_wd0,zz,1,6,lira_online_fixed_variance,0.5296289999999999,0.49953555,0.555876425,200,0.087,0.05,0.145,0.1,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r1_d6_p7_s145.npz,0.513,0.026000000000000023,0.321,0.295,0.46564027353165605,5
MNIST_QNN_zz_r1_d6_p7_s145,channel_lira_phase7,MNIST,QNN,zz_r1_d6,145,145,143,zz_r1_d6_wd0,zz,1,6,lira_offline,0.529972,0.503442275,0.555083125,200,0.057,0.045,0.124,0.1,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r1_d6_p7_s145.npz,0.537,0.07399999999999995,0.624,0.55,1.068790004573041,5
MNIST_QNN_zz_r1_d6_p7_s145,channel_lira_phase7,MNIST,QNN,zz_r1_d6,145,145,143,zz_r1_d6_wd0,zz,1,6,lira_offline_fixed_variance,0.530042,0.5034952500000001,0.5543238,200,0.055,0.05,0.111,0.1,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r1_d6_p7_s145.npz,0.5275,0.05499999999999994,0.584,0.529,0.9965224270134174,5
MNIST_QNN_zz_r1_d6_p7_s145,channel_lira_phase7,MNIST,QNN,zz_r1_d6,145,145,143,zz_r1_d6_wd0,zz,1,6,global_true_class_log_odds,0.548218,0.5229377000000001,0.571113075,200,0.094,0.05,0.161,0.1,1000,1000,16,[100],2000 target-candidate records; each candidate IN in exactly half of references; each reference trains on 1000 records,true-class log-odds,stratified percentile bootstrap over member/non-member records,/home/najeeb/chanLira/channel_lira_results/phase7/references/sample_scores/MNIST_QNN_zz_r1_d6_p7_s145.npz,0.522,0.043999999999999984,0.439,0.395,4.8939695540992405,5
