fpr,tpr,threshold
0.0,0.0,inf
0.025,0.0,0.85192204
0.025,0.1,0.8183159
0.075,0.1,0.8111997
0.075,0.125,0.8103655
0.1,0.125,0.79891324
0.1,0.15,0.79548883
0.125,0.15,0.7616362
0.125,0.2,0.7568976
0.15,0.2,0.75650114
0.15,0.45,0.7118406
0.175,0.45,0.7087533
0.175,0.475,0.70543855
0.2,0.475,0.7052668
0.2,0.525,0.70404696
0.225,0.525,0.7002085
0.225,0.55,0.6970206
0.25,0.55,0.695406
0.25,0.6,0.66500807
0.275,0.6,0.65904325
0.275,0.65,0.62710136
0.3,0.65,0.61190224
0.3,0.725,0.5979637
0.425,0.725,0.52698857
0.425,0.75,0.5262139
0.45,0.75,0.51107055
0.45,0.775,0.4780329
0.475,0.775,0.4599224
0.475,0.9,0.44256848
0.575,0.9,0.43277633
0.575,0.925,0.43087354
0.6,0.925,0.42089945
0.6,0.95,0.3867677
0.625,0.95,0.3777905
0.625,0.975,0.3250931
0.675,0.975,0.3130218
0.675,1.0,0.27995333
1.0,1.0,0.027829776
