experiment,dataset,architecture,structural_cell_id,role,risk_level,fm_kind,reps,depth,attack,auc_count,auc_mean,auc_std,balanced_accuracy_crossfit_count,balanced_accuracy_crossfit_mean,balanced_accuracy_crossfit_std,membership_advantage_crossfit_count,membership_advantage_crossfit_mean,membership_advantage_crossfit_std,crossfit_tpr_count,crossfit_tpr_mean,crossfit_tpr_std,crossfit_fpr_count,crossfit_fpr_mean,crossfit_fpr_std,error_bar_type
multiseed_factorial,MNIST,qnn,z_r1_d2,z_r1_d2,,z,1,2,loss,3,0.6355555555555555,0.039487456986481845,3,0.5833333333333334,0.01666666666666672,3,0.16666666666666666,0.033333333333333354,3,0.5777777777777778,0.12619796324000607,3,0.41111111111111115,0.1539600717839002,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,MNIST,qnn,z_r1_d6,z_r1_d6,,z,1,6,loss,3,0.6633333333333333,0.09345891022922621,3,0.611111111111111,0.08552669065744811,3,0.22222222222222218,0.1710533813148961,3,0.5333333333333333,0.15275252316519464,3,0.3111111111111111,0.2168802366215904,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,MNIST,qnn,z_r5_d2,z_r5_d2,,z,5,2,loss,3,0.744074074074074,0.09353373546898407,3,0.6555555555555556,0.1109721353079899,3,0.3111111111111111,0.2219442706159798,3,0.6222222222222222,0.20367003088692626,3,0.3111111111111111,0.2834966849371794,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,MNIST,qnn,z_r5_d6,z_r5_d6,,z,5,6,loss,3,0.7751851851851853,0.055525918020474595,3,0.6333333333333333,0.08333333333333329,3,0.2666666666666667,0.16666666666666669,3,0.6444444444444445,0.2116950987028628,3,0.37777777777777777,0.10715167512214395,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,MNIST,qnn,zz_r1_d2,zz_r1_d2,,zz,1,2,loss,3,0.7074074074074074,0.10926428111497376,3,0.611111111111111,0.06735753140545633,3,0.22222222222222224,0.1347150628109127,3,0.6888888888888888,0.06938886664887113,3,0.4666666666666666,0.13333333333333333,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,MNIST,qnn,zz_r1_d6,zz_r1_d6,,zz,1,6,loss,3,0.7018518518518518,0.11696434685926306,3,0.6555555555555556,0.12619796324000615,3,0.3111111111111111,0.25239592648001213,3,0.6444444444444445,0.30971910810591896,3,0.3333333333333333,0.31797973380564853,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,MNIST,qnn,zz_r5_d2,zz_r5_d2,,zz,5,2,loss,3,0.657037037037037,0.05711514613213798,3,0.5833333333333334,0.060092521257733074,3,0.16666666666666666,0.12018504251546629,3,0.6888888888888888,0.1710533813148961,3,0.5222222222222223,0.21430335024428793,mean ± sample SD across independent target-model seeds; fixed data seed
multiseed_factorial,MNIST,qnn,zz_r5_d6,zz_r5_d6,,zz,5,6,loss,3,0.7292592592592593,0.0630533120827848,3,0.7166666666666667,0.060092521257733185,3,0.4333333333333334,0.12018504251546636,3,0.7333333333333334,0.08819171036881973,3,0.3,0.033333333333333326,mean ± sample SD across independent target-model seeds; fixed data seed
