source_file,status,error,target_id,train_acc,train_loss,valid_acc,valid_loss,test_acc,test_loss,gap,membership_convention,n_member,n_nonmember,fpr_resolution,meta_target_id,meta_experiment,meta_dataset,meta_architecture,meta_model_type,meta_run_id,meta_model_seed,meta_data_seed,meta_seed,meta_membership_convention,meta_attack_feature_mode,meta_learning_rate,meta_n_wires,meta_depth,meta_ql_ent,meta_ql_op,meta_fm_kind,meta_reps,meta_fm_ent,meta_fm_op,meta_pad_mode,meta_vector_train,meta_vector_valid,meta_vector_test,resource_trainable_parameters_total,resource_trainable_parameters_quantum,resource_trainable_parameters_classical,resource_trainable_parameters_unclassified,resource_quantum_gate_count_total,resource_quantum_one_qubit_gates,resource_quantum_two_qubit_gates,resource_gate_count_scope,resource_qcnn_frontend_included,experiment,role,seed,dataset,architecture,source_run_id,fm_kind,n_wires,reps,pad_mode,fm_ent,fm_op,depth,ql_ent,ql_op,ql_rev,original_acc_train,original_acc_test,original_gap,vector_train,vector_valid,vector_test,batch_size,epochs,extra_feats,model_seed,data_seed,structural_cell_id,learning_rate
reviewer_runs/architecture_control/ARCH_eff_control_HQNN_s43/target_attack_data.pt,ok,,ARCH_eff_control_HQNN_s43,1.0,0.009006393142044544,0.9750000238418579,0.11285350471735,0.9599999785423279,0.09574083238840103,0.04000002145767212,0=member,200,200,0.005,ARCH_eff_control_HQNN_s43,architecture_control,mnist,hqnn,hqnn,1622,43,43,43,0=member,pv+stats,0.01,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,200,19930,46,19884,0,63,48,15,fixed encoder plus downstream variational circuit,,architecture_control,eff_control,43,MNIST,HQNN,1622,eff_su2,6,1,wrap,linear,cx,2,linear,crz,False,0.395,0.255,0.14,200,200,200,16,100,False,43,43,eff_control|hqnn,0.01
reviewer_runs/architecture_control/ARCH_eff_control_HQNN_s44/target_attack_data.pt,ok,,ARCH_eff_control_HQNN_s44,1.0,0.0053198556415736675,0.9750000238418579,0.07351746410131454,0.9700000286102295,0.07252511382102966,0.029999971389770508,0=member,200,200,0.005,ARCH_eff_control_HQNN_s44,architecture_control,mnist,hqnn,hqnn,1622,44,43,44,0=member,pv+stats,0.01,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,200,19930,46,19884,0,63,48,15,fixed encoder plus downstream variational circuit,,architecture_control,eff_control,44,MNIST,HQNN,1622,eff_su2,6,1,wrap,linear,cx,2,linear,crz,False,0.395,0.255,0.14,200,200,200,16,100,False,44,43,eff_control|hqnn,0.01
reviewer_runs/architecture_control/ARCH_eff_control_HQNN_s45/target_attack_data.pt,ok,,ARCH_eff_control_HQNN_s45,1.0,0.0064405654557049274,0.9750000238418579,0.0955401360988617,0.9750000238418579,0.07199662923812866,0.02499997615814209,0=member,200,200,0.005,ARCH_eff_control_HQNN_s45,architecture_control,mnist,hqnn,hqnn,1622,45,43,45,0=member,pv+stats,0.01,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,200,19930,46,19884,0,63,48,15,fixed encoder plus downstream variational circuit,,architecture_control,eff_control,45,MNIST,HQNN,1622,eff_su2,6,1,wrap,linear,cx,2,linear,crz,False,0.395,0.255,0.14,200,200,200,16,100,False,45,43,eff_control|hqnn,0.01
reviewer_runs/architecture_control/ARCH_eff_control_QCNN_s43/target_attack_data.pt,ok,,ARCH_eff_control_QCNN_s43,0.8450000286102295,0.36823487281799316,0.8399999737739563,0.4352008104324341,0.8700000047683716,0.4234147369861603,-0.02499997615814209,0=member,200,200,0.005,ARCH_eff_control_QCNN_s43,architecture_control,mnist,qcnn,qcnn,1622,43,43,43,0=member,pv+stats,0.01,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,200,592,394,198,0,67,52,15,fixed encoder plus downstream variational circuit,False,architecture_control,eff_control,43,MNIST,QCNN,1622,eff_su2,6,1,wrap,linear,cx,2,linear,crz,False,0.88,0.81,0.0699999999999999,200,200,200,16,100,False,43,43,eff_control|qcnn,0.01
reviewer_runs/architecture_control/ARCH_eff_control_QCNN_s44/target_attack_data.pt,ok,,ARCH_eff_control_QCNN_s44,0.8450000286102295,0.4248541295528412,0.7749999761581421,0.5144088864326477,0.8149999976158142,0.49282515048980713,0.030000030994415283,0=member,200,200,0.005,ARCH_eff_control_QCNN_s44,architecture_control,mnist,qcnn,qcnn,1622,44,43,44,0=member,pv+stats,0.01,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,200,592,394,198,0,67,52,15,fixed encoder plus downstream variational circuit,False,architecture_control,eff_control,44,MNIST,QCNN,1622,eff_su2,6,1,wrap,linear,cx,2,linear,crz,False,0.88,0.81,0.0699999999999999,200,200,200,16,100,False,44,43,eff_control|qcnn,0.01
reviewer_runs/architecture_control/ARCH_eff_control_QCNN_s45/target_attack_data.pt,ok,,ARCH_eff_control_QCNN_s45,0.8100000023841858,0.4139051139354706,0.8100000023841858,0.48968327045440674,0.8100000023841858,0.4773462414741516,0.0,0=member,200,200,0.005,ARCH_eff_control_QCNN_s45,architecture_control,mnist,qcnn,qcnn,1622,45,43,45,0=member,pv+stats,0.01,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,200,592,394,198,0,67,52,15,fixed encoder plus downstream variational circuit,False,architecture_control,eff_control,45,MNIST,QCNN,1622,eff_su2,6,1,wrap,linear,cx,2,linear,crz,False,0.88,0.81,0.0699999999999999,200,200,200,16,100,False,45,43,eff_control|qcnn,0.01
reviewer_runs/architecture_control/ARCH_eff_control_QNN_s43/target_attack_data.pt,ok,,ARCH_eff_control_QNN_s43,0.6850000023841858,0.7888308763504028,0.7200000286102295,0.744437038898468,0.6800000071525574,0.8475391864776611,0.004999995231628418,0=member,200,200,0.005,ARCH_eff_control_QNN_s43,architecture_control,mnist,qnn,qnn,1622,43,43,43,0=member,pv+stats,0.01,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,200,74,46,28,0,63,48,15,fixed encoder plus downstream variational circuit,,architecture_control,eff_control,43,MNIST,QNN,1622,eff_su2,6,1,wrap,linear,cx,2,linear,crz,False,0.865,0.71,0.155,200,200,200,16,100,False,43,43,eff_control|qnn,0.01
reviewer_runs/architecture_control/ARCH_eff_control_QNN_s44/target_attack_data.pt,ok,,ARCH_eff_control_QNN_s44,0.6800000071525574,0.7943702936172485,0.6949999928474426,0.7561028003692627,0.6549999713897705,0.7990258932113647,0.025000035762786865,0=member,200,200,0.005,ARCH_eff_control_QNN_s44,architecture_control,mnist,qnn,qnn,1622,44,43,44,0=member,pv+stats,0.01,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,200,74,46,28,0,63,48,15,fixed encoder plus downstream variational circuit,,architecture_control,eff_control,44,MNIST,QNN,1622,eff_su2,6,1,wrap,linear,cx,2,linear,crz,False,0.865,0.71,0.155,200,200,200,16,100,False,44,43,eff_control|qnn,0.01
reviewer_runs/architecture_control/ARCH_eff_control_QNN_s45/target_attack_data.pt,ok,,ARCH_eff_control_QNN_s45,0.7049999833106995,0.7817442417144775,0.699999988079071,0.7498140931129456,0.6650000214576721,0.8320400714874268,0.039999961853027344,0=member,200,200,0.005,ARCH_eff_control_QNN_s45,architecture_control,mnist,qnn,qnn,1622,45,43,45,0=member,pv+stats,0.01,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,200,74,46,28,0,63,48,15,fixed encoder plus downstream variational circuit,,architecture_control,eff_control,45,MNIST,QNN,1622,eff_su2,6,1,wrap,linear,cx,2,linear,crz,False,0.865,0.71,0.155,200,200,200,16,100,False,45,43,eff_control|qnn,0.01
reviewer_runs/architecture_control/ARCH_eff_control_mlp_qnn_s43/target_attack_data.pt,ok,,ARCH_eff_control_mlp_qnn_s43,0.9049999713897705,0.2590900659561157,0.8199999928474426,0.5780705809593201,0.7749999761581421,0.695004403591156,0.12999999523162842,0=member,200,200,0.005,ARCH_eff_control_mlp_qnn_s43,architecture_control,mnist,mlp_qnn,mlp_qnn,1622,43,43,43,0=member,pv+stats,0.01,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,200,96,0,96,0,46,36,10,fixed encoder plus downstream variational circuit,,architecture_control,eff_control,43,MNIST,mlp_qnn,1622,eff_su2,6,1,wrap,linear,cx,2,linear,crz,False,0.865,0.71,0.155,200,200,200,16,100,False,43,43,eff_control|mlp_qnn,0.01
reviewer_runs/architecture_control/ARCH_eff_control_mlp_qnn_s44/target_attack_data.pt,ok,,ARCH_eff_control_mlp_qnn_s44,0.8999999761581421,0.3153804540634155,0.800000011920929,0.5454922318458557,0.7900000214576721,0.6563231945037842,0.10999995470046997,0=member,200,200,0.005,ARCH_eff_control_mlp_qnn_s44,architecture_control,mnist,mlp_qnn,mlp_qnn,1622,44,43,44,0=member,pv+stats,0.01,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,200,96,0,96,0,46,36,10,fixed encoder plus downstream variational circuit,,architecture_control,eff_control,44,MNIST,mlp_qnn,1622,eff_su2,6,1,wrap,linear,cx,2,linear,crz,False,0.865,0.71,0.155,200,200,200,16,100,False,44,43,eff_control|mlp_qnn,0.01
reviewer_runs/architecture_control/ARCH_eff_control_mlp_qnn_s45/target_attack_data.pt,ok,,ARCH_eff_control_mlp_qnn_s45,0.9049999713897705,0.2818503677845001,0.8100000023841858,0.5896437168121338,0.7850000262260437,0.6670560240745544,0.1199999451637268,0=member,200,200,0.005,ARCH_eff_control_mlp_qnn_s45,architecture_control,mnist,mlp_qnn,mlp_qnn,1622,45,43,45,0=member,pv+stats,0.01,6,2,linear,crz,eff_su2,1,linear,cx,wrap,200,200,200,96,0,96,0,46,36,10,fixed encoder plus downstream variational circuit,,architecture_control,eff_control,45,MNIST,mlp_qnn,1622,eff_su2,6,1,wrap,linear,cx,2,linear,crz,False,0.865,0.71,0.155,200,200,200,16,100,False,45,43,eff_control|mlp_qnn,0.01
reviewer_runs/architecture_control/ARCH_high_reupload_HQNN_s43/target_attack_data.pt,ok,,ARCH_high_reupload_HQNN_s43,1.0,0.03727569431066513,0.9300000071525574,0.20714397728443146,0.9200000166893005,0.19373749196529388,0.07999998331069946,0=member,200,200,0.005,ARCH_high_reupload_HQNN_s43,architecture_control,mnist,hqnn,hqnn,1070,43,43,43,0=member,pv+stats,0.01,6,6,linear,crz,zz,5,linear,none,wrap,200,200,200,20022,138,19884,0,543,363,180,fixed encoder plus downstream variational circuit,,architecture_control,high_reupload,43,MNIST,HQNN,1070,zz,6,5,wrap,linear,,6,linear,crz,False,0.76,0.695,0.065,200,200,200,16,100,False,43,43,high_reupload|hqnn,0.01
