target_id,experiment,dataset,architecture,run_id,model_seed,data_seed,attacker_seed,membership_convention,n_wires,depth,target_train_acc,target_test_acc,target_gap_acc,attack_acc,attack_auc,attack_f1,attack_precision,attack_recall,tpr@fpr=0.001,tpr@fpr=0.01,tpr@fpr=0.05,tpr@fpr=0.1,tuning_method,cv_best_auc,final_epochs,attack_results_json
ARCH_eff_control_mlp_qnn_s44,architecture_control,mnist,MLP_QNN,1622,44,43,42,"1=member,0=nonmember",6,2,0.9,0.79,0.10999999999999999,0.4375,0.42999999999999994,0.18181818181818182,0.3333333333333333,0.125,0.0,0.0,0.0,0.025,optuna,0.6044921875,10,reviewer_results/learned_mia_seed42/ARCH_eff_control_mlp_qnn_s44/attack_results.json
ARCH_eff_control_mlp_qnn_s45,architecture_control,mnist,MLP_QNN,1622,45,43,42,"1=member,0=nonmember",6,2,0.905,0.785,0.12,0.4875,0.5225,0.5176470588235295,0.4888888888888889,0.55,0.0,0.0,0.05,0.15,optuna,0.612109375,110,reviewer_results/learned_mia_seed42/ARCH_eff_control_mlp_qnn_s45/attack_results.json
ARCH_high_reupload_HQNN_s43,architecture_control,mnist,HQNN,1070,43,43,42,"1=member,0=nonmember",6,6,1.0,0.92,0.07999999999999996,0.525,0.565,0.4722222222222222,0.53125,0.425,0.05,0.05,0.175,0.225,optuna,0.6322265625,3,reviewer_results/learned_mia_seed42/ARCH_high_reupload_HQNN_s43/attack_results.json
ARCH_high_reupload_HQNN_s44,architecture_control,mnist,HQNN,1070,44,43,42,"1=member,0=nonmember",6,6,0.71,0.605,0.10499999999999998,0.5,0.46312499999999995,0.47368421052631576,0.5,0.45,0.025,0.025,0.025,0.025,optuna,0.643359375,9,reviewer_results/learned_mia_seed42/ARCH_high_reupload_HQNN_s44/attack_results.json
ARCH_high_reupload_HQNN_s45,architecture_control,mnist,HQNN,1070,45,43,42,"1=member,0=nonmember",6,6,1.0,0.94,0.06000000000000005,0.5875,0.57,0.6732673267326733,0.5573770491803278,0.85,0.0,0.0,0.05,0.125,optuna,0.6544921875,5,reviewer_results/learned_mia_seed42/ARCH_high_reupload_HQNN_s45/attack_results.json
ARCH_high_reupload_QCNN_s43,architecture_control,mnist,QCNN,1070,43,43,42,"1=member,0=nonmember",6,6,0.965,0.785,0.17999999999999994,0.575,0.649375,0.6666666666666666,0.5483870967741935,0.85,0.05,0.05,0.275,0.325,optuna,0.7015625,12,reviewer_results/learned_mia_seed42/ARCH_high_reupload_QCNN_s43/attack_results.json
ARCH_high_reupload_QCNN_s44,architecture_control,mnist,QCNN,1070,44,43,42,"1=member,0=nonmember",6,6,0.96,0.8,0.15999999999999992,0.5875,0.62125,0.6206896551724138,0.574468085106383,0.675,0.0,0.0,0.05,0.125,optuna,0.6892578125,107,reviewer_results/learned_mia_seed42/ARCH_high_reupload_QCNN_s44/attack_results.json
ARCH_high_reupload_QCNN_s45,architecture_control,mnist,QCNN,1070,45,43,42,"1=member,0=nonmember",6,6,0.955,0.79,0.16499999999999992,0.55,0.573125,0.6666666666666666,0.5294117647058824,0.9,0.0,0.0,0.05,0.175,optuna,0.6548828125,10,reviewer_results/learned_mia_seed42/ARCH_high_reupload_QCNN_s45/attack_results.json
ARCH_high_reupload_QNN_s43,architecture_control,mnist,QNN,1070,43,43,42,"1=member,0=nonmember",6,6,0.8,0.555,0.245,0.6,0.579375,0.6666666666666666,0.5714285714285714,0.8,0.0,0.0,0.075,0.075,optuna,0.6921875,4,reviewer_results/learned_mia_seed42/ARCH_high_reupload_QNN_s43/attack_results.json
ARCH_high_reupload_QNN_s44,architecture_control,mnist,QNN,1070,44,43,42,"1=member,0=nonmember",6,6,0.765,0.535,0.22999999999999998,0.575,0.559375,0.6046511627906976,0.5652173913043478,0.65,0.025,0.025,0.025,0.025,optuna,0.669921875,63,reviewer_results/learned_mia_seed42/ARCH_high_reupload_QNN_s44/attack_results.json
ARCH_high_reupload_QNN_s45,architecture_control,mnist,QNN,1070,45,43,42,"1=member,0=nonmember",6,6,0.81,0.525,0.28500000000000003,0.675,0.66125,0.723404255319149,0.6296296296296297,0.85,0.0,0.0,0.075,0.125,optuna,0.6857421875,3,reviewer_results/learned_mia_seed42/ARCH_high_reupload_QNN_s45/attack_results.json
ARCH_high_reupload_mlp_qnn_s43,architecture_control,mnist,MLP_QNN,1070,43,43,42,"1=member,0=nonmember",6,6,0.94,0.795,0.1449999999999999,0.5,0.47187499999999993,0.5555555555555556,0.5,0.625,0.0,0.0,0.025,0.05,optuna,0.644921875,3,reviewer_results/learned_mia_seed42/ARCH_high_reupload_mlp_qnn_s43/attack_results.json
ARCH_high_reupload_mlp_qnn_s44,architecture_control,mnist,MLP_QNN,1070,44,43,42,"1=member,0=nonmember",6,6,0.99,0.795,0.19499999999999995,0.575,0.58625,0.6136363636363636,0.5625,0.675,0.1,0.1,0.125,0.175,optuna,0.6671875,102,reviewer_results/learned_mia_seed42/ARCH_high_reupload_mlp_qnn_s44/attack_results.json
ARCH_high_reupload_mlp_qnn_s45,architecture_control,mnist,MLP_QNN,1070,45,43,42,"1=member,0=nonmember",6,6,0.925,0.81,0.11499999999999999,0.6125,0.638125,0.6172839506172839,0.6097560975609756,0.625,0.05,0.05,0.05,0.1,optuna,0.6265625,6,reviewer_results/learned_mia_seed42/ARCH_high_reupload_mlp_qnn_s45/attack_results.json
ARCH_low_reupload_HQNN_s43,architecture_control,mnist,HQNN,182,43,43,42,"1=member,0=nonmember",6,2,1.0,0.93,0.06999999999999995,0.6,0.6625000000000001,0.6363636363636364,0.5833333333333334,0.7,0.05,0.05,0.15,0.275,optuna,0.6875,3,reviewer_results/learned_mia_seed42/ARCH_low_reupload_HQNN_s43/attack_results.json
ARCH_low_reupload_HQNN_s44,architecture_control,mnist,HQNN,182,44,43,42,"1=member,0=nonmember",6,2,1.0,0.955,0.04500000000000004,0.6,0.6637500000000001,0.627906976744186,0.5869565217391305,0.675,0.0,0.0,0.15,0.2,optuna,0.66484375,4,reviewer_results/learned_mia_seed42/ARCH_low_reupload_HQNN_s44/attack_results.json
ARCH_low_reupload_HQNN_s45,architecture_control,mnist,HQNN,182,45,43,42,"1=member,0=nonmember",6,2,0.28,0.34,-0.06,0.4125,0.42062499999999997,0.38961038961038963,0.40540540540540543,0.375,0.05,0.05,0.1,0.1,optuna,0.617578125,7,reviewer_results/learned_mia_seed42/ARCH_low_reupload_HQNN_s45/attack_results.json
ARCH_low_reupload_QCNN_s43,architecture_control,mnist,QCNN,182,43,43,42,"1=member,0=nonmember",6,2,0.93,0.87,0.06000000000000005,0.5375,0.545,0.4931506849315068,0.5454545454545454,0.45,0.0,0.0,0.1,0.15,optuna,0.6306640625,9,reviewer_results/learned_mia_seed42/ARCH_low_reupload_QCNN_s43/attack_results.json
ARCH_low_reupload_QCNN_s44,architecture_control,mnist,QCNN,182,44,43,42,"1=member,0=nonmember",6,2,0.925,0.875,0.050000000000000044,0.4875,0.48374999999999996,0.4533333333333333,0.4857142857142857,0.425,0.05,0.05,0.05,0.225,optuna,0.5974609375,4,reviewer_results/learned_mia_seed42/ARCH_low_reupload_QCNN_s44/attack_results.json
ARCH_low_reupload_QCNN_s45,architecture_control,mnist,QCNN,182,45,43,42,"1=member,0=nonmember",6,2,0.93,0.885,0.04500000000000004,0.4375,0.41562499999999997,0.4155844155844156,0.43243243243243246,0.4,0.0,0.0,0.025,0.1,optuna,0.602734375,171,reviewer_results/learned_mia_seed42/ARCH_low_reupload_QCNN_s45/attack_results.json
ARCH_low_reupload_QNN_s43,architecture_control,mnist,QNN,182,43,43,42,"1=member,0=nonmember",6,2,0.785,0.745,0.040000000000000036,0.425,0.406875,0.41025641025641024,0.42105263157894735,0.4,0.0,0.0,0.075,0.075,optuna,0.628125,18,reviewer_results/learned_mia_seed42/ARCH_low_reupload_QNN_s43/attack_results.json
ARCH_low_reupload_QNN_s44,architecture_control,mnist,QNN,182,44,43,42,"1=member,0=nonmember",6,2,0.795,0.72,0.07500000000000007,0.45,0.4575,0.3888888888888889,0.4375,0.35,0.0,0.0,0.025,0.025,optuna,0.61953125,27,reviewer_results/learned_mia_seed42/ARCH_low_reupload_QNN_s44/attack_results.json
ARCH_low_reupload_QNN_s45,architecture_control,mnist,QNN,182,45,43,42,"1=member,0=nonmember",6,2,0.8,0.71,0.09000000000000008,0.5125,0.465625,0.6285714285714286,0.5076923076923077,0.825,0.0,0.0,0.0,0.05,optuna,0.5876953125,4,reviewer_results/learned_mia_seed42/ARCH_low_reupload_QNN_s45/attack_results.json
ARCH_low_reupload_mlp_qnn_s43,architecture_control,mnist,MLP_QNN,182,43,43,42,"1=member,0=nonmember",6,2,0.905,0.775,0.13,0.5,0.521875,0.4444444444444444,0.5,0.4,0.0,0.0,0.075,0.2,optuna,0.625390625,35,reviewer_results/learned_mia_seed42/ARCH_low_reupload_mlp_qnn_s43/attack_results.json
ARCH_low_reupload_mlp_qnn_s44,architecture_control,mnist,MLP_QNN,182,44,43,42,"1=member,0=nonmember",6,2,0.9,0.79,0.10999999999999999,0.4375,0.42999999999999994,0.18181818181818182,0.3333333333333333,0.125,0.0,0.0,0.0,0.025,optuna,0.6044921875,10,reviewer_results/learned_mia_seed42/ARCH_low_reupload_mlp_qnn_s44/attack_results.json
ARCH_low_reupload_mlp_qnn_s45,architecture_control,mnist,MLP_QNN,182,45,43,42,"1=member,0=nonmember",6,2,0.905,0.785,0.12,0.4875,0.5225,0.5176470588235295,0.4888888888888889,0.55,0.0,0.0,0.05,0.15,optuna,0.612109375,110,reviewer_results/learned_mia_seed42/ARCH_low_reupload_mlp_qnn_s45/attack_results.json
MNIST_QNN_eff_su2_r1_d2_s43,multiseed_factorial,mnist,QNN,1622,43,43,42,"1=member,0=nonmember",6,2,0.765,0.73,0.03500000000000003,0.55,0.501875,0.64,0.5333333333333333,0.8,0.125,0.125,0.125,0.125,optuna,0.6189453125,7,reviewer_results/learned_mia_seed42/MNIST_QNN_eff_su2_r1_d2_s43/attack_results.json
MNIST_QNN_eff_su2_r1_d2_s44,multiseed_factorial,mnist,QNN,1622,44,43,42,"1=member,0=nonmember",6,2,0.74,0.695,0.04500000000000004,0.6,0.5775,0.5789473684210527,0.6111111111111112,0.55,0.0,0.0,0.025,0.1,optuna,0.5828125,54,reviewer_results/learned_mia_seed42/MNIST_QNN_eff_su2_r1_d2_s44/attack_results.json
MNIST_QNN_eff_su2_r1_d2_s45,multiseed_factorial,mnist,QNN,1622,45,43,42,"1=member,0=nonmember",6,2,0.74,0.75,-0.010000000000000009,0.4625,0.52625,0.49411764705882355,0.4666666666666667,0.525,0.0,0.0,0.2,0.3,optuna,0.633203125,2,reviewer_results/learned_mia_seed42/MNIST_QNN_eff_su2_r1_d2_s45/attack_results.json
MNIST_QNN_eff_su2_r1_d6_s43,multiseed_factorial,mnist,QNN,1646,43,43,42,"1=member,0=nonmember",6,6,0.825,0.765,0.05999999999999994,0.5375,0.5656249999999999,0.17777777777777778,0.8,0.1,0.075,0.075,0.1,0.1,optuna,0.581640625,7,reviewer_results/learned_mia_seed42/MNIST_QNN_eff_su2_r1_d6_s43/attack_results.json
MNIST_QNN_eff_su2_r1_d6_s44,multiseed_factorial,mnist,QNN,1646,44,43,42,"1=member,0=nonmember",6,6,0.79,0.765,0.025000000000000022,0.525,0.52,0.5476190476190477,0.5227272727272727,0.575,0.025,0.025,0.05,0.05,optuna,0.6220703125,51,reviewer_results/learned_mia_seed42/MNIST_QNN_eff_su2_r1_d6_s44/attack_results.json
MNIST_QNN_eff_su2_r1_d6_s45,multiseed_factorial,mnist,QNN,1646,45,43,42,"1=member,0=nonmember",6,6,0.815,0.785,0.029999999999999916,0.5875,0.59625,0.49230769230769234,0.64,0.4,0.075,0.075,0.25,0.275,optuna,0.6265625,11,reviewer_results/learned_mia_seed42/MNIST_QNN_eff_su2_r1_d6_s45/attack_results.json
MNIST_QNN_eff_su2_r5_d2_s43,multiseed_factorial,mnist,QNN,1766,43,43,42,"1=member,0=nonmember",6,2,0.84,0.74,0.09999999999999998,0.525,0.55375,0.5581395348837209,0.5217391304347826,0.6,0.025,0.025,0.05,0.125,optuna,0.6287109375,9,reviewer_results/learned_mia_seed42/MNIST_QNN_eff_su2_r5_d2_s43/attack_results.json
MNIST_QNN_eff_su2_r5_d2_s44,multiseed_factorial,mnist,QNN,1766,44,43,42,"1=member,0=nonmember",6,2,0.86,0.755,0.10499999999999998,0.575,0.541875,0.6530612244897959,0.5517241379310345,0.8,0.0,0.0,0.025,0.15,optuna,0.59375,7,reviewer_results/learned_mia_seed42/MNIST_QNN_eff_su2_r5_d2_s44/attack_results.json
MNIST_QNN_eff_su2_r5_d2_s45,multiseed_factorial,mnist,QNN,1766,45,43,42,"1=member,0=nonmember",6,2,0.875,0.71,0.16500000000000004,0.525,0.5775,0.4722222222222222,0.53125,0.425,0.0,0.0,0.0,0.0,optuna,0.6357421875,7,reviewer_results/learned_mia_seed42/MNIST_QNN_eff_su2_r5_d2_s45/attack_results.json
MNIST_QNN_eff_su2_r5_d6_s43,multiseed_factorial,mnist,QNN,1790,43,43,42,"1=member,0=nonmember",6,6,0.975,0.77,0.20499999999999996,0.5875,0.571875,0.6292134831460674,0.5714285714285714,0.7,0.0,0.0,0.0,0.1,optuna,0.682421875,10,reviewer_results/learned_mia_seed42/MNIST_QNN_eff_su2_r5_d6_s43/attack_results.json
MNIST_QNN_eff_su2_r5_d6_s44,multiseed_factorial,mnist,QNN,1790,44,43,42,"1=member,0=nonmember",6,6,0.945,0.795,0.1499999999999999,0.55,0.57375,0.5714285714285714,0.5454545454545454,0.6,0.025,0.025,0.1,0.15,optuna,0.6541015625,11,reviewer_results/learned_mia_seed42/MNIST_QNN_eff_su2_r5_d6_s44/attack_results.json
MNIST_QNN_eff_su2_r5_d6_s45,multiseed_factorial,mnist,QNN,1790,45,43,42,"1=member,0=nonmember",6,6,0.965,0.775,0.18999999999999995,0.6625,0.643125,0.7216494845360825,0.6140350877192983,0.875,0.075,0.075,0.075,0.1,optuna,0.630859375,6,reviewer_results/learned_mia_seed42/MNIST_QNN_eff_su2_r5_d6_s45/attack_results.json
MNIST_QNN_z_r1_d2_s43,multiseed_factorial,mnist,QNN,182,43,43,42,"1=member,0=nonmember",6,2,0.805,0.78,0.025000000000000022,0.4375,0.43625,0.4,0.42857142857142855,0.375,0.0,0.0,0.125,0.125,optuna,0.59296875,28,reviewer_results/learned_mia_seed42/MNIST_QNN_z_r1_d2_s43/attack_results.json
MNIST_QNN_z_r1_d2_s44,multiseed_factorial,mnist,QNN,182,44,43,42,"1=member,0=nonmember",6,2,0.805,0.755,0.050000000000000044,0.45,0.45625,0.21428571428571427,0.375,0.15,0.0,0.0,0.0,0.0,optuna,0.5751953125,1,reviewer_results/learned_mia_seed42/MNIST_QNN_z_r1_d2_s44/attack_results.json
MNIST_QNN_z_r1_d2_s45,multiseed_factorial,mnist,QNN,182,45,43,42,"1=member,0=nonmember",6,2,0.845,0.74,0.10499999999999998,0.475,0.459375,0.4878048780487805,0.47619047619047616,0.5,0.025,0.025,0.05,0.125,optuna,0.5921875,15,reviewer_results/learned_mia_seed42/MNIST_QNN_z_r1_d2_s45/attack_results.json
MNIST_QNN_z_r1_d6_s43,multiseed_factorial,mnist,QNN,206,43,43,42,"1=member,0=nonmember",6,6,0.905,0.72,0.18500000000000005,0.5375,0.491875,0.6185567010309279,0.5263157894736842,0.75,0.025,0.025,0.025,0.05,optuna,0.6224609375,6,reviewer_results/learned_mia_seed42/MNIST_QNN_z_r1_d6_s43/attack_results.json
MNIST_QNN_z_r1_d6_s44,multiseed_factorial,mnist,QNN,206,44,43,42,"1=member,0=nonmember",6,6,0.905,0.745,0.16000000000000003,0.5375,0.5118750000000001,0.5934065934065934,0.5294117647058824,0.675,0.0,0.0,0.05,0.05,optuna,0.6390625,22,reviewer_results/learned_mia_seed42/MNIST_QNN_z_r1_d6_s44/attack_results.json
MNIST_QNN_z_r1_d6_s45,multiseed_factorial,mnist,QNN,206,45,43,42,"1=member,0=nonmember",6,6,0.925,0.77,0.15500000000000003,0.55,0.596875,0.55,0.55,0.55,0.0,0.0,0.025,0.2,optuna,0.616796875,17,reviewer_results/learned_mia_seed42/MNIST_QNN_z_r1_d6_s45/attack_results.json
MNIST_QNN_z_r5_d2_s43,multiseed_factorial,mnist,QNN,326,43,43,42,"1=member,0=nonmember",6,2,0.645,0.455,0.19,0.5875,0.534375,0.6526315789473685,0.5636363636363636,0.775,0.05,0.05,0.175,0.225,optuna,0.646484375,5,reviewer_results/learned_mia_seed42/MNIST_QNN_z_r5_d2_s43/attack_results.json
MNIST_QNN_z_r5_d2_s44,multiseed_factorial,mnist,QNN,326,44,43,42,"1=member,0=nonmember",6,2,0.62,0.42,0.2,0.5375,0.5731250000000001,0.5747126436781609,0.5319148936170213,0.625,0.025,0.025,0.05,0.15,optuna,0.677734375,35,reviewer_results/learned_mia_seed42/MNIST_QNN_z_r5_d2_s44/attack_results.json
MNIST_QNN_z_r5_d2_s45,multiseed_factorial,mnist,QNN,326,45,43,42,"1=member,0=nonmember",6,2,0.65,0.405,0.245,0.575,0.624375,0.6304347826086957,0.5576923076923077,0.725,0.075,0.075,0.15,0.225,optuna,0.662109375,12,reviewer_results/learned_mia_seed42/MNIST_QNN_z_r5_d2_s45/attack_results.json
MNIST_QNN_z_r5_d6_s43,multiseed_factorial,mnist,QNN,350,43,43,42,"1=member,0=nonmember",6,6,0.745,0.445,0.3,0.6,0.59125,0.6521739130434783,0.5769230769230769,0.75,0.05,0.05,0.1,0.125,optuna,0.7162109375,197,reviewer_results/learned_mia_seed42/MNIST_QNN_z_r5_d6_s43/attack_results.json
MNIST_QNN_z_r5_d6_s44,multiseed_factorial,mnist,QNN,350,44,43,42,"1=member,0=nonmember",6,6,0.745,0.45,0.295,0.5375,0.583125,0.5842696629213483,0.5306122448979592,0.65,0.025,0.025,0.125,0.3,optuna,0.723046875,9,reviewer_results/learned_mia_seed42/MNIST_QNN_z_r5_d6_s44/attack_results.json
MNIST_QNN_z_r5_d6_s45,multiseed_factorial,mnist,QNN,350,45,43,42,"1=member,0=nonmember",6,6,0.74,0.44,0.3,0.5625,0.52125,0.5977011494252874,0.5531914893617021,0.65,0.0,0.0,0.025,0.025,optuna,0.7490234375,10,reviewer_results/learned_mia_seed42/MNIST_QNN_z_r5_d6_s45/attack_results.json
MNIST_QNN_zz_r1_d2_s43,multiseed_factorial,mnist,QNN,902,43,43,42,"1=member,0=nonmember",6,2,0.85,0.71,0.14,0.5375,0.538125,0.5842696629213483,0.5306122448979592,0.65,0.0,0.0,0.1,0.125,optuna,0.6287109375,99,reviewer_results/learned_mia_seed42/MNIST_QNN_zz_r1_d2_s43/attack_results.json
MNIST_QNN_zz_r1_d2_s44,multiseed_factorial,mnist,QNN,902,44,43,42,"1=member,0=nonmember",6,2,0.79,0.67,0.12,0.5625,0.57875,0.5783132530120482,0.5581395348837209,0.6,0.025,0.025,0.075,0.225,optuna,0.5984375,97,reviewer_results/learned_mia_seed42/MNIST_QNN_zz_r1_d2_s44/attack_results.json
MNIST_QNN_zz_r1_d2_s45,multiseed_factorial,mnist,QNN,902,45,43,42,"1=member,0=nonmember",6,2,0.82,0.73,0.08999999999999997,0.525,0.561875,0.5777777777777777,0.52,0.65,0.0,0.0,0.1,0.175,optuna,0.595703125,3,reviewer_results/learned_mia_seed42/MNIST_QNN_zz_r1_d2_s45/attack_results.json
MNIST_QNN_zz_r1_d6_s43,multiseed_factorial,mnist,QNN,926,43,43,42,"1=member,0=nonmember",6,6,0.93,0.735,0.19500000000000006,0.6125,0.5687500000000001,0.6436781609195402,0.5957446808510638,0.7,0.025,0.025,0.075,0.1,optuna,0.67578125,11,reviewer_results/learned_mia_seed42/MNIST_QNN_zz_r1_d6_s43/attack_results.json
MNIST_QNN_zz_r1_d6_s44,multiseed_factorial,mnist,QNN,926,44,43,42,"1=member,0=nonmember",6,6,0.915,0.72,0.19500000000000006,0.5375,0.5706249999999999,0.6407766990291263,0.5238095238095238,0.825,0.125,0.125,0.175,0.175,optuna,0.6689453125,25,reviewer_results/learned_mia_seed42/MNIST_QNN_zz_r1_d6_s44/attack_results.json
MNIST_QNN_zz_r1_d6_s45,multiseed_factorial,mnist,QNN,926,45,43,42,"1=member,0=nonmember",6,6,0.935,0.71,0.2250000000000001,0.6125,0.6243750000000001,0.7155963302752294,0.5652173913043478,0.975,0.05,0.05,0.05,0.075,optuna,0.6876953125,13,reviewer_results/learned_mia_seed42/MNIST_QNN_zz_r1_d6_s45/attack_results.json
MNIST_QNN_zz_r5_d2_s43,multiseed_factorial,mnist,QNN,1046,43,43,42,"1=member,0=nonmember",6,2,0.72,0.51,0.20999999999999996,0.5375,0.489375,0.5934065934065934,0.5294117647058824,0.675,0.025,0.025,0.075,0.075,optuna,0.6669921875,5,reviewer_results/learned_mia_seed42/MNIST_QNN_zz_r5_d2_s43/attack_results.json
MNIST_QNN_zz_r5_d2_s44,multiseed_factorial,mnist,QNN,1046,44,43,42,"1=member,0=nonmember",6,2,0.69,0.53,0.15999999999999992,0.5375,0.575625,0.6262626262626263,0.5254237288135594,0.775,0.025,0.025,0.025,0.05,optuna,0.623046875,6,reviewer_results/learned_mia_seed42/MNIST_QNN_zz_r5_d2_s44/attack_results.json
MNIST_QNN_zz_r5_d2_s45,multiseed_factorial,mnist,QNN,1046,45,43,42,"1=member,0=nonmember",6,2,0.7,0.52,0.17999999999999994,0.6125,0.6125,0.5866666666666667,0.6285714285714286,0.55,0.0,0.0,0.075,0.25,optuna,0.618359375,149,reviewer_results/learned_mia_seed42/MNIST_QNN_zz_r5_d2_s45/attack_results.json
MNIST_QNN_zz_r5_d6_s43,multiseed_factorial,mnist,QNN,1070,43,43,42,"1=member,0=nonmember",6,6,0.855,0.52,0.33499999999999996,0.6125,0.659375,0.6172839506172839,0.6097560975609756,0.625,0.0,0.0,0.05,0.25,optuna,0.7619140625,15,reviewer_results/learned_mia_seed42/MNIST_QNN_zz_r5_d6_s43/attack_results.json
MNIST_QNN_zz_r5_d6_s44,multiseed_factorial,mnist,QNN,1070,44,43,42,"1=member,0=nonmember",6,6,0.875,0.55,0.32499999999999996,0.675,0.801875,0.7045454545454546,0.6458333333333334,0.775,0.0,0.0,0.325,0.475,optuna,0.722265625,2,reviewer_results/learned_mia_seed42/MNIST_QNN_zz_r5_d6_s44/attack_results.json
MNIST_QNN_zz_r5_d6_s45,multiseed_factorial,mnist,QNN,1070,45,43,42,"1=member,0=nonmember",6,6,0.935,0.545,0.39,0.6875,0.7681250000000001,0.7422680412371134,0.631578947368421,0.9,0.05,0.05,0.2,0.3,optuna,0.7408203125,8,reviewer_results/learned_mia_seed42/MNIST_QNN_zz_r5_d6_s45/attack_results.json
