fpr,tpr,threshold
0.0,0.0,inf
0.025,0.0,0.62523836
0.05,0.0,0.62487817
0.05,0.1,0.6187239
0.075,0.1,0.61860836
0.075,0.125,0.6162307
0.125,0.125,0.6146229
0.125,0.175,0.6137351
0.2,0.175,0.60673517
0.2,0.2,0.6047243
0.225,0.2,0.6042041
0.225,0.225,0.60405666
0.25,0.225,0.6040487
0.25,0.35,0.6014008
0.275,0.35,0.6001014
0.275,0.375,0.59928066
0.325,0.375,0.59779716
0.325,0.4,0.59752685
0.425,0.4,0.5847726
0.425,0.625,0.5368045
0.45,0.625,0.5366964
0.45,0.65,0.53627294
0.575,0.65,0.5324933
0.575,0.75,0.5220065
0.625,0.75,0.49806634
0.625,0.8,0.41053182
0.65,0.8,0.40900058
0.65,0.85,0.4082676
0.8,0.85,0.40645927
0.8,0.9,0.40590775
0.85,0.9,0.40537402
0.85,0.95,0.405202
0.9,0.95,0.40508613
0.9,0.975,0.40501672
0.95,0.975,0.14684556
0.95,1.0,0.13916425
1.0,1.0,0.09940514
