target_id,experiment,role,seed,dataset,architecture,source_run_id,fm_kind,n_wires,reps,pad_mode,fm_ent,fm_op,depth,ql_ent,ql_op,ql_rev,original_acc_train,original_acc_test,original_gap,vector_train,vector_valid,vector_test,batch_size,epochs,extra_feats,model_seed,data_seed,structural_cell_id,learning_rate,noise_study,noise_study_purpose,selection_frozen_before_noisy_outcomes
MNIST_QNN_eff_su2_r1_d6_s43,multiseed_factorial,eff_su2_r1_d6,43,MNIST,QNN,1646,eff_su2,6,1,wrap,linear,cx,6,linear,crz,False,0.935,0.75,0.185,200,200,200,16,100,False,43,43,eff_su2_r1_d6,0.05,N3_label_only_optional,Optional stochastic label-only pilot on the two predeclared endpoints; query and circuit-shot costs must be reported.,True
MNIST_QNN_zz_r5_d6_s43,multiseed_factorial,zz_r5_d6,43,MNIST,QNN,1070,zz,6,5,wrap,linear,,6,linear,crz,False,0.765,0.34,0.425,200,200,200,16,100,False,43,43,zz_r5_d6,0.05,N3_label_only_optional,Optional stochastic label-only pilot on the two predeclared endpoints; query and circuit-shot costs must be reported.,True
